Row	Meal	Name	Pos
264		Chokolade sirup	46492
265		Koffeinfri kaffe	46616
266		Kaffe	46750
267		Dåse frugt drik	46892
268		Beriget frugt drik	47051
269		Saftevand	47221
270		Koffeinfri te	47400
271		Te	47538
272		Vand fra hanen	47676
273		86 bevis spiritus	47796
274		Flaskevand	47892
275		Beriget frugtsmagende vand	48013
276		Fisk pinde	48167
277		Fladfisk	48352
278		Sild	48472
279		Laks	48719
280		Lys tunfiskekonserves	48838
281		Krabbe	49014
282		Rejer	49209
283		Dåse rejer	49353
284		Muslinger	49497
285		Dåse muslinger	49676
286		Østers	49859
287		Havkat	49997
288		Regnbueørred	50115
289		Bagte bønner	50237
290		Bagte bønner med frankerne	50360
291		Sorte bønner	50485
292		Dåser røde kidneybønner	50622
293		Røde kidneybønner	50755
294		Hvide bønner	50902
295		Linser	51036
296		Kogte linser	51172
297		Saltet jordnødder	51308
298		Saltet ristede jordnødder	51456
299		Jordnøddesmør	51600
300		Sojasovs	51726
301		Beriget sojamælk	51891
302		Ristede jordnødder	52047
303		Kiks	52189
304		Kiks	52352
305		Franskbrød	52521
306		Italiensk brød	52756
307		Multi korn brød	52960
308		Rugbrød	53255
309		Brød	53547
310		Hvidt brød	53844
311		Hel-hvede brød	54138
312		Brødkrummer	54431
313		Chokolade kage	54564
314		Sandkage	54710
315		Ost krakker	54854
316		Krakker	55085
317		Kiks med jordnøddesmør	55312
318		Hvede kiks	55543
319		Gammeldags småkager	55771
320		Pandekage	56058
321		Æbletærte	56273
322		Bær brødrister bagværk	56457
323		Bagepulver	56588
324		Gær	56706
325		Vaffel	56852
326		Kærnemælk vaffel	57015
327		Matteret brødrister wienerbrød	57178
328		Ost pust	57309
329		Karameller	57466
330		Bagning chokolade	57612
331		Halvsød chokolade	57777
332		Lys vanilleis	57933
333		Rig vanilleis	58065
334		Vanilleis	58191
335		Appelsin sorbet	58318
336		Vingummitoppe	58447
337		Hårde slik	58788
338		Skumfiduser	58905
339		Mælk chokolade	59068
340		M & Ms	59231
341		Kakaopulver	59422
342		Chokolade is	59546
343		Honning	59670
344		Gelé	59776
345		Brun farin	59916
346		Sukker	60122
347		Flormelis	60320
348		Ahornsirup	60483
349		Ahornsirup	60605
350		Beriget majsmel	60715
351		Brune ris	60836
352		Rå hvid ris	60955
353		Hvide ris	61076
354		Langkornet ris	61196
355		Hele korn mel	61317
356		Alle formål mel	61438
357		Hvidt brød mel	61561
358		Kage mel	61683
359		Makaroni	61804
360		Nudler	61975
361		Kiks med æg og pølse	62098
362		Kiks med pølse	62231
363		Pommes frites	62364
364		Kylling bud	62559
365		Hakket oksekød (75/25)	62690
366		Mikrobølgepopcorn	62813
367		Honning klaser af havre med mandler	62944
368		Reduceret fedt ost	63073
369		Kringle	63300
370		Fedtfattig amerikansk ost	63448
371		Tranebærsaft	63674
372		Honning klaser af havre	63825
373		Fedtfattig schweizisk ost	63956
