Row	Meal	Name	Pos
356		Ost knäckt	51773
357		Kex med jordnötssmör	51922
358		Vete kex	52071
359		Ringdiagram	52217
360		Pannkaka	52408
361		Äppelpaj	52574
362		Pumpa paj	52714
363		Middag rulle	52857
364		Hamburgare rulle	52978
365		Hårt bröd rulle	53106
366		Kanelbulle	53235
367		Bakpulver	53366
368		Jäst	53484
369		Våffla	53616
370		Kärnmjölk våffla	53751
371		Frostat brödrost bakverk	53886
372		Majschips	54014
373		Ostbågar	54142
374		Vit tortillachips	54289
375		Karameller	54414
376		Bakning choklad	54557
377		Belagda chokladfondant	54675
378		Vaniljglass	54782
379		Gelékarameller	54897
380		Hårt godis	55037
381		Mjölkchoklad	55148
382		Jordnötter M & Ms	55264
383		M & Ms	55439
384		Kakaopulver	55616
385		Choklad glass	55739
386		Honung	55851
387		Gelé	55956
388		Brunt socker	56086
389		Socker	56221
390		Strösocker	56348
391		Lönnsirap	56448
392		Lönnsirap	56569
393		Anrikat majsmjöl	56678
394		Brunt ris	56789
395		Rå vitt ris	56898
396		Vitt ris	57009
397		Ångbehandlat ris	57119
398		Hela korn mjöl	57230
399		Alla ändamål mjöl	57341
400		Vitt bröd mjöl	57454
401		Tårta mjöl	57566
402		Makaroner	57677
403		Nudlar	57786
404		Kex med ägg och korv	57899
405		Kex med korv	58018
406		Ostburgare	58137
407		Pommes frites	58275
408		Dubbel hamburgare	58434
409		Dubbel ostburgare	58571
410		Kyckling anbud	58708
411		Kyckling pot-pie	58837
412		Hamburgare (95% mager)	58962
413		Hamburgare (90% mager)	59091
414		Hamburgare (85% mager)	59222
415		Hamburgare (80% mager)	59352
416		Hamburgare (80% mager)	59479
417		Hamburgare (75% mager)	59610
418		Hamburgare (75% mager)	59737
419		Köttfärs (75/25)	59868
420		Gul tortillachips	59987
421		Honung klasar av havre med mandel	60114
422		Minskad fetthalt ost	60245
423		Vita marker	60408
424		Kringla	60529
425		Låg fetthalt amerikansk ost	60662
426		Tranbärsjuice	60824
427		Honung klasar av havre	60966
428		Låg fetthalt schweizisk ost	61099
