Row	ID	AllWeights	AllProperties
12	:U11124	1 medium=61g|1 large (7 to 8.5")=72g|1 small (5.5")=50g|1 slice=3g|1 cup (grated)=110g|1 cup (strips or slices)=122g|1 medium strip=4g|1 large strip (3")=7g|1 cup (chopped)=128g	0341|040.93|050.24|069.58|072.8|084.74|1233|130.3|14320|1569|175.9|090.037|100.014|110.117
13	:U14096	1 glass=150g	0385|040.07|062.61|080.62|128|130.46|14127|154
14	:U09040	1 medium (7" to 8")=118g|1 large (8" to 9")=136g|1 small (6" to 7")=101g|1 extra large (9" or longer)=152g|1 extra small (smaller than 6")=81g|1 cup (sliced)=150g|1 cup (mashed)=225g	0389|041.09|050.33|0622.84|072.6|0812.23|125|130.26|14358|151|178.7|090.112|100.032|110.073
15	:U18064	1 slice=25g|1 slice without crust=12g|1 cup (crumbs)=45g|1 cup (cubes)=35g|1 large slice=30g|1 thin slice=20g|1 thin slice without crust=9g|1 very thin slice=15g	03270|0410.37|053.44|0649.46|074.2|086.08|12138|133.52|14182|15519|170.2|090.803|100.642|111.609
16	:U08120	0.333 cup=27g|1 cup=81g	03379|0413.15|056.52|0667.7|0710.1|080.99|1252|134.25|14362|156|091.11|101.98|112.3
17	:U01123	1 medium=44g|1 large=50g|1 extra large=56g|1 jumbo=63g|1 cup=243g|1 small=38g	03143|0412.56|059.51|060.72|080.37|1256|131.75|14138|15142|182|093.126|103.658|111.911|16372
18	:U05064	1 breast=162g|1 cup (chopped or diced)=140g	03165|0431.02|053.57|1215|131.04|14256|1574|180.1|091.01|101.24|110.77|1685
19	:U20045	1 cup=158g	03130|042.69|050.28|0628.17|070.4|080.05|1210|131.2|1435|151|090.077|100.088|110.076
20	:U20121	1 cup=140g	03158|045.8|050.93|0630.86|071.8|080.56|127|131.28|1444|151|090.176|100.131|110.319
21	:U08122	0.333 cup=27g|1 cup=81g	03362|0411.92|056.9|0669.52|0710|081.5|12351|1324.72|14366|15220|091.346|102.325|112.533
22	:U11282	1 medium (2-1/2")=110g|1 large=150g|1 cup (chopped)=160g|1 cup (sliced)=115g|1 tbsp (chopped)=10g|1 large slice (1/4")=38g|1 medium slice (1/8")=14g|1 small=70g|1 thin slice=9g|10 rings=60g	0340|041.1|050.1|069.34|071.7|084.24|1223|130.21|14146|154|177.4|090.042|100.013|110.017
23	:U01079	1 cup=237g|1 small cup=178g|1 large cup=356g	0350|043.3|051.98|064.8|085.06|12120|130.02|14140|1547|181.2|170.2|091.257|100.56|110.073|168
24	:U01123	1 medium=44g|1 large=50g|1 extra large=56g|1 jumbo=63g|1 cup=243g|1 small=38g	03143|0412.56|059.51|060.72|080.37|1256|131.75|14138|15142|182|093.126|103.658|111.911|16372
25	:U10124	1 slice=8g|1 thin slice=5g|1 thick slice=12g|1 cup (pieces) 80g	03541|0437.04|0541.78|061.43|1211|131.44|14565|151717|181|0913.739|1018.52|114.548|16110
26	:U11529	1 medium (2-3/5")=123g|1 cup=240g|1 slice (1/4")=20g|1 large (3")=182g|1 wedge (1/4 of medium tomato)=31g|1 thick/large slice (1/2")=27g|1 small tomato (2-2/5")=91g	0318|040.88|050.2|063.89|071.2|082.63|1210|130.27|14237|155|1713.7|090.028|100.031|110.083
27	:U20045	1 cup=158g	03130|042.69|050.28|0628.17|070.4|080.05|1210|131.2|1435|151|090.077|100.088|110.076
28	:U05064	1 breast=162g|1 cup (chopped or diced)=140g	03165|0431.02|053.57|1215|131.04|14256|1574|180.1|091.01|101.24|110.77|1685
29	:U11529	1 medium (2-3/5")=123g|1 cup=240g|1 slice (1/4")=20g|1 large (3")=182g|1 wedge (1/4 of medium tomato)=31g|1 thick/large slice (1/2")=27g|1 small tomato (2-2/5")=91g	0318|040.88|050.2|063.89|071.2|082.63|1210|130.27|14237|155|1713.7|090.028|100.031|110.083
30	:U11124	1 medium=61g|1 large (7 to 8.5")=72g|1 small (5.5")=50g|1 slice=3g|1 cup (grated)=110g|1 cup (strips or slices)=122g|1 medium strip=4g|1 large strip (3")=7g|1 cup (chopped)=128g	0341|040.93|050.24|069.58|072.8|084.74|1233|130.3|14320|1569|175.9|090.037|100.014|110.117
31	:U11091	1 medium stalk (7-1/2" - 8")=180g|0.5 cup (chopped)=92g|1 spear (about 5")=37g|1 large stalk (11"-12")=280g|1 small stalk (5")=140g	0335|042.38|050.41|067.18|073.3|081.39|1240|130.67|14293|1541|1764.9|090.079|100.04|110.17
32	:U09003	1 medium (3")=182g|1 large (3-1/4")=223g|1 small (2-3/4")=149g|1 extra small (2-1/2")=101g|1 cup (chopped)=125g|1 cup (slices)=109g	0352|040.26|050.17|0613.81|072.4|0810.39|126|130.12|14107|151|174.6|090.028|100.007|110.051
33	:U09040	1 medium (7" to 8")=118g|1 large (8" to 9")=136g|1 small (6" to 7")=101g|1 extra large (9" or longer)=152g|1 extra small (smaller than 6")=81g|1 cup (sliced)=150g|1 cup (mashed)=225g	0389|041.09|050.33|0622.84|072.6|0812.23|125|130.26|14358|151|178.7|090.112|100.032|110.073
34	:U14096	1 glass=150g	0385|040.07|062.61|080.62|128|130.46|14127|154
35	:U10136	1 slice=27g|1 thin slice=15g|1 cup=140g	03178|0422.62|059.02|128|131.34|14409|151500|180.8|093.12|104.44|111.41|1659
36	:U08020	1 cup=28g	03357|047.5|050.4|0684.1|073.3|089.5|127|1328.9|14168|15729|183.6|1721|090.116|100.067|110.196
37	:U18065	1 slice=25g|1 slice without crust=12g|1 cup (crumbs)=45g|1 cup (cubes)=35g|1 large slice=30g|1 thin slice=20g|1 thin slice without crust=9g|1 very thin slice=15g	03313|0412.96|054.27|0655.77|074.7|086.42|12165|134.09|14223|15601|170.2|090.989|101.019|111.72
38	:U05009	0.5 chicken=460g|1 breast=290g|1 drumstick=133g|1 wing=49g|1 nugget=20g|1 cup (chopped or diced)=140g	03239|0427.3|0513.6|1215|131.26|14223|1582|093.79|105.34|112.97|1688
39	:U11143	1 medium stalk (7-1/2" - 8")=40g|1 large stalk (11"-12")=64g|1 cup (chopped)=101g|1 serving=110g|1 tbsp=7.5g|1 small stalk (5")=17g|1 strip (4")=4g	0316|040.69|050.17|062.97|071.6|081.83|1240|130.2|14260|1580|173.1|090.042|100.032|110.079
40	:U18009	1 biscuit (2-1/2")=35g|1 medium=51g|1 large=77g|1 small=35g	03365|046.2|0516.5|0648.5|071.3|083.48|1249|133.3|14224|15942|092.49|106.906|116.209|161
41	:U14355	1 cup=237g|1 small cup=178g|1 large cup=356g	031|060.3|130.02|1437|153|090.002|100.001|110.004
42	:U11313	0.5 cup=80g	0378|045.15|050.27|0614.26|075.5|084.65|1224|131.52|14110|1572|179.9|090.049|100.024|110.129
43	:U11143	1 medium stalk (7-1/2" - 8")=40g|1 large stalk (11"-12")=64g|1 cup (chopped)=101g|1 serving=110g|1 tbsp=7.5g|1 small stalk (5")=17g|1 strip (4")=4g	0316|040.69|050.17|062.97|071.6|081.83|1240|130.2|14260|1580|173.1|090.042|100.032|110.079
44	:U01082	1 cup=237g|1 small cup=178g|1 large cup=356g	0342|043.37|050.97|064.99|085.2|12125|130.03|14150|1544|181.2|090.633|100.277|110.035|165
45	:U18158	1 round (1-3/4")=10g|1 oval item (3-1/8" x 1-1/4" x 3/8")=15g|1 oz=28.35g	
46	:U16070	1 cup=198g|1 tbsp=12.3g	03116|049.02|050.38|0620.13|077.9|081.8|1219|133.33|14369|152|171.5|090.053|100.064|110.175
47	:U14209	1 cup=237g|1 small cup=178g|1 large cup=356g	031|040.12|050.02|122|130.01|1449|152|090.002|100.015|110.001
48	:U01123	1 medium=44g|1 large=50g|1 extra large=56g|1 jumbo=63g|1 cup=243g|1 small=38g	03143|0412.56|059.51|060.72|080.37|1256|131.75|14138|15142|182|093.126|103.658|111.911|16372
49	:U01121	1 container=245|1 medium container=184g|1 small container=123g	03102|044.37|051.08|0619.05|0819.05|12152|130.07|14195|1558|170.7|090.697|100.297|110.031|164
50	:U43100	1 bar=43g	03464|049.8|0517.6|0666.7|073.1|0827.52|1260|133.18|14326|15251|171|0912.69|101.933|111.634
51	:U18069	1 slice=25g|1 slice without crust=12g|1 cup (crumbs)=45g|1 cup (cubes)=35g|1 large slice=30g|1 thin slice=20g|1 thin slice without crust=9g|1 very thin slice=15g	03265|049.15|053.19|0649.06|072.7|085.07|12260|133.59|14115|15491|090.698|100.599|111.602
52	:U01009	1 slice=1 oz|1 cup (diced)=132g|1 cup (shredded)=113g|1 cup (melted)=244g|1 cubic inch=17g|1 package=6 oz	03403|0424.9|0533.14|061.28|080.52|12721|130.68|1498|15621|180.6|0921.092|109.391|110.942|16105
53	:U18159	1 cookie=12.2g|1 medium (2-1/4")=10g|1 bite size cookie=2.2g|1 big (3-1/2" - 4")=40g	03474|045.12|0523.31|0663.86|072.4|0835.14|1226|133.2|14147|15344|099.949|107.279|112.681
54	:U11305	0.5 cup=80g	0384|045.36|050.22|0615.63|075.5|085.93|1227|131.54|14271|153|1714.2|090.039|100.019|110.102
55	:U09040	1 medium (7" to 8")=118g|1 large (8" to 9")=136g|1 small (6" to 7")=101g|1 extra large (9" or longer)=152g|1 extra small (smaller than 6")=81g|1 cup (sliced)=150g|1 cup (mashed)=225g	0389|041.09|050.33|0622.84|072.6|0812.23|125|130.26|14358|151|178.7|090.112|100.032|110.073
56	:U10124	1 slice=8g|1 thin slice=5g|1 thick slice=12g|1 cup (pieces) 80g	03541|0437.04|0541.78|061.43|1211|131.44|14565|151717|181|0913.739|1018.52|114.548|16110
57	:U09003	1 medium (3")=182g|1 large (3-1/4")=223g|1 small (2-3/4")=149g|1 extra small (2-1/2")=101g|1 cup (chopped)=125g|1 cup (slices)=109g	0352|040.26|050.17|0613.81|072.4|0810.39|126|130.12|14107|151|174.6|090.028|100.007|110.051
58	:U11124	1 medium=61g|1 large (7 to 8.5")=72g|1 small (5.5")=50g|1 slice=3g|1 cup (grated)=110g|1 cup (strips or slices)=122g|1 medium strip=4g|1 large strip (3")=7g|1 cup (chopped)=128g	0341|040.93|050.24|069.58|072.8|084.74|1233|130.3|14320|1569|175.9|090.037|100.014|110.117
59	:U01121	1 container=245|1 medium container=184g|1 small container=123g	03102|044.37|051.08|0619.05|0819.05|12152|130.07|14195|1558|170.7|090.697|100.297|110.031|164
60	:U11887	1 small can=6 oz|1 tbsp=16g|1 cup=262g	0382|044.32|050.47|0618.91|074.1|0812.18|1236|132.98|141014|15790|1721.9|090.1|100.067|110.159
61	:U09200	1 orange (2-5/8")=131g|1 cup (sections)=180g|1 large (3-1/16")=184g|1 small (2-3/8")=96g	0347|040.94|050.12|0611.75|072.4|089.35|1240|130.1|14181|1753.2|090.015|100.023|110.025
62	:U09003	1 medium (3")=182g|1 large (3-1/4")=223g|1 small (2-3/4")=149g|1 extra small (2-1/2")=101g|1 cup (chopped)=125g|1 cup (slices)=109g	0352|040.26|050.17|0613.81|072.4|0810.39|126|130.12|14107|151|174.6|090.028|100.007|110.051
63	:U20100	1 cup (elbow shaped)=140g|1 cup (spiral shaped)=134g|1 cup (small shells)=115g	03158|045.8|050.93|0630.86|071.8|080.56|127|131.28|1444|151|090.176|100.131|110.319
64	:U18065	1 slice=25g|1 slice without crust=12g|1 cup (crumbs)=45g|1 cup (cubes)=35g|1 large slice=30g|1 thin slice=20g|1 thin slice without crust=9g|1 very thin slice=15g	03313|0412.96|054.27|0655.77|074.7|086.42|12165|134.09|14223|15601|170.2|090.989|101.019|111.72
65	:U19035	1 bag=28g|1 cup=11g	03583|047.29|0543.55|0645.06|078.1|080.46|124|131.98|14182|151058|170.3|096.82|109.809|1123.191
66	:U10136	1 slice=27g|1 thin slice=15g|1 cup=140g	03178|0422.62|059.02|128|131.34|14409|151500|180.8|093.12|104.44|111.41|1659
67	:U11457	1 cup=30g|1 bunch=340g|1 leaf=10g|1 package=10 oz	0323|042.86|050.39|063.63|072.2|080.42|1299|132.71|14558|1579|1728.1|090.063|100.01|110.165
68	:U18064	1 slice=25g|1 slice without crust=12g|1 cup (crumbs)=45g|1 cup (cubes)=35g|1 large slice=30g|1 thin slice=20g|1 thin slice without crust=9g|1 very thin slice=15g	03270|0410.37|053.44|0649.46|074.2|086.08|12138|133.52|14182|15519|170.2|090.803|100.642|111.609
69	:U11887	1 small can=6 oz|1 tbsp=16g|1 cup=262g	0382|044.32|050.47|0618.91|074.1|0812.18|1236|132.98|141014|15790|1721.9|090.1|100.067|110.159
70	:U19120	1 bar=1.55 oz|1 miniature bar=7g|1 cup (chips)=168g	03535|047.65|0529.66|0659.4|073.4|0851.5|12189|132.35|14372|1579|0918.509|107.186|111.376|1623
71	:U01009	1 slice=1 oz|1 cup (diced)=132g|1 cup (shredded)=113g|1 cup (melted)=244g|1 cubic inch=17g|1 package=6 oz	03403|0424.9|0533.14|061.28|080.52|12721|130.68|1498|15621|180.6|0921.092|109.391|110.942|16105
72	:U11457	1 cup=30g|1 bunch=340g|1 leaf=10g|1 package=10 oz	0323|042.86|050.39|063.63|072.2|080.42|1299|132.71|14558|1579|1728.1|090.063|100.01|110.165
73	:U09200	1 orange (2-5/8")=131g|1 cup (sections)=180g|1 large (3-1/16")=184g|1 small (2-3/8")=96g	0347|040.94|050.12|0611.75|072.4|089.35|1240|130.1|14181|1753.2|090.015|100.023|110.025
74	:U09236	1 medium (2-2/3")=150g|1 large (2-3/4")=175g|1 cup (slices)=154g|1 small (2-1/2")=130g|1 extra large (3")=224g	0339|040.91|050.25|069.54|071.5|088.39|126|130.25|14190|176.6|090.019|100.067|110.086
75	:U15083	0.5 fillet=159g	03127|0420.5|054.4|127|130.38|14366|1575|1810.9|090.81|101.348|110.811|1646
76	:U21138	1 medium serving=117g|1 large serving=154g|1 small serving=71g|10 fries=50g	03312|043.43|0514.73|0641.44|073.8|080.3|1218|130.81|14579|15210|174.7|092.336|105.969|115.398
77	:U18009	1 biscuit (2-1/2")=35g|1 medium=51g|1 large=77g|1 small=35g	03365|046.2|0516.5|0648.5|071.3|083.48|1249|133.3|14224|15942|092.49|106.906|116.209|161
78	:U09200	1 orange (2-5/8")=131g|1 cup (sections)=180g|1 large (3-1/16")=184g|1 small (2-3/8")=96g	0347|040.94|050.12|0611.75|072.4|089.35|1240|130.1|14181|1753.2|090.015|100.023|110.025
79	:U11253	1 serving=89g|1 cup (1/2" pieces, chopped, loosely packed)=57g|1 medium leaf=8g|1 medium lettuce (6")=539g|1 large lettuce=755g|1 large leaf=15g|1 cup (shredded)=72g|1 small leaf=5g|1 small head=324g	0315|041.36|050.15|062.87|071.3|080.78|1236|130.86|14194|1528|179.2|090.02|100.006|110.082
80	:U11110	0.5 cup=35g|1 cup (shredded)=70g|1 leaf=15g|1 cup (chopped)=89g|1 large cabbage (about 7")=1248g|1 large leaf=33g|1 medium cabbage (about 5-3/4")=908g|1 medium leaf=23g|1 small cabbage (about 4-1/2")=714g	0323|041.27|050.06|065.51|071.9|082.79|1248|130.17|14196|158|1737.5|100.019|110.023
81	:U08067	1 cup=28g	03378|0418.7|051.7|0673|071.1|0812.2|1235|1328|1465|15709|1768|090.4|100.4|110.8
82	:U18001	1 medium (3-1/2" to 4")=105g|1 large (4-1/2")=131g|1 mini bagel (2-1/2")=26g|1 small (3")=69g|1 oz=28.35g	03257|0410.02|051.62|0650.5|072.2|085.05|1289|136.05|1475|15477|171|090.393|100.521|110.64
83	:U14355	1 cup=237g|1 small cup=178g|1 large cup=356g	031|060.3|130.02|1437|153|090.002|100.001|110.004
84	:U01077		0361|043.15|053.25|064.8|085.05|12113|130.03|14132|1543|181.3|091.865|100.812|110.195|1610
85	:U09206	1 cup=237g|1 small cup=178g|1 large cup=356g	0345|040.7|050.2|0610.4|070.2|088.4|1211|130.2|14200|151|1750|090.024|100.036|110.04
86	:U18076	1 slice=25g|1 slice without crust=12g|1 cup (crumbs)=45g|1 cup (cubes)=35g|1 large slice=30g|1 thin slice=20g|1 thin slice without crust=9g|1 very thin slice=15g	03306|0416.27|054.07|0651.16|079.2|085.77|12130|132.96|14326|15493|090.922|101.972|110.74
87	:U11529	1 medium (2-3/5")=123g|1 cup=240g|1 slice (1/4")=20g|1 large (3")=182g|1 wedge (1/4 of medium tomato)=31g|1 thick/large slice (1/2")=27g|1 small tomato (2-2/5")=91g	0318|040.88|050.2|063.89|071.2|082.63|1210|130.27|14237|155|1713.7|090.028|100.031|110.083
88	:U01003	1 tablespoon=14g|1 teaspoon=4g|1 pat (1" sq, 1/3")=5g|1 cup=227g|1 stick=113g	03876|040.28|0599.48|124|145|152|181.8|0961.924|1028.732|113.694|16256
89	:U21090	1 cheeseburger=127g	03270|0413.49|0512.9|0625.46|071.9|085.24|12123|132.25|14184|15628|180.1|170.4|095.797|105.035|111.363|1639
90	:U18065	1 slice=25g|1 slice without crust=12g|1 cup (crumbs)=45g|1 cup (cubes)=35g|1 large slice=30g|1 thin slice=20g|1 thin slice without crust=9g|1 very thin slice=15g	03313|0412.96|054.27|0655.77|074.7|086.42|12165|134.09|14223|15601|170.2|090.989|101.019|111.72
91	:U01079	1 cup=237g|1 small cup=178g|1 large cup=356g	0350|043.3|051.98|064.8|085.06|12120|130.02|14140|1547|181.2|170.2|091.257|100.56|110.073|168
92	:U11282	1 medium (2-1/2")=110g|1 large=150g|1 cup (chopped)=160g|1 cup (sliced)=115g|1 tbsp (chopped)=10g|1 large slice (1/4")=38g|1 medium slice (1/8")=14g|1 small=70g|1 thin slice=9g|10 rings=60g	0340|041.1|050.1|069.34|071.7|084.24|1223|130.21|14146|154|177.4|090.042|100.013|110.017
93	:U21299	1 slice=118g|1 pizza=946g	03266|0411.39|059.69|0633.33|072.3|083.58|12188|132.48|14172|15598|171.4|094.465|102.608|111.681|1617
94	:U01129	1 medium=44g|1 large=50g|1 extra large=56g|1 jumbo=63g|1 small=38g|1 cup (chopped)=136g|1 tbsp=8.5g	03155|0412.58|0510.61|061.12|081.12|1250|131.19|14126|15124|182.2|093.267|104.077|111.414|16373
95	:U18070	1 slice=22g|1 slice without crust=11g|1 cup (crumbs)=45g|1 cup (cubes)=42g|1 large slice=27g|1 thin slice=17g|1 thin slice without crust=8g|1 very thin slice=13g	03293|049|054|0654.4|072.5|084.74|12119|133.33|14131|15592|090.578|100.796|112.09|161
96	:U18069	1 slice=25g|1 slice without crust=12g|1 cup (crumbs)=45g|1 cup (cubes)=35g|1 large slice=30g|1 thin slice=20g|1 thin slice without crust=9g|1 very thin slice=15g	03265|049.15|053.19|0649.06|072.7|085.07|12260|133.59|14115|15491|090.698|100.599|111.602
97	:U19035	1 bag=28g|1 cup=11g	03583|047.29|0543.55|0645.06|078.1|080.46|124|131.98|14182|151058|170.3|096.82|109.809|1123.191
98	:U20121	1 cup=140g	03158|045.8|050.93|0630.86|071.8|080.56|127|131.28|1444|151|090.176|100.131|110.319
99	:U14411	1 cup=237g|1 small cup=178g|1 large cup=356g	123|154
100	:U20037	1 cup=195g	03111|042.58|050.9|0622.96|071.8|080.35|1210|130.42|1443|155|090.18|100.327|110.323
101	:U18069	1 slice=25g|1 slice without crust=12g|1 cup (crumbs)=45g|1 cup (cubes)=35g|1 large slice=30g|1 thin slice=20g|1 thin slice without crust=9g|1 very thin slice=15g	03265|049.15|053.19|0649.06|072.7|085.07|12260|133.59|14115|15491|090.698|100.599|111.602
102	:U01082	1 cup=237g|1 small cup=178g|1 large cup=356g	0342|043.37|050.97|064.99|085.2|12125|130.03|14150|1544|181.2|090.633|100.277|110.035|165
103	:U01132	1 medium=44g|1 large=50g|1 extra large=56g|1 jumbo=63g|1 small=38g|1 cup (chopped)=136g|1 tbsp=8.5g	03149|049.99|0510.98|061.61|081.39|1266|131.31|14132|15145|181.8|093.331|104.441|112.429|16277
104	:U10136	1 slice=27g|1 thin slice=15g|1 cup=140g	03178|0422.62|059.02|128|131.34|14409|151500|180.8|093.12|104.44|111.41|1659
105	:U10124	1 slice=8g|1 thin slice=5g|1 thick slice=12g|1 cup (pieces) 80g	03541|0437.04|0541.78|061.43|1211|131.44|14565|151717|181|0913.739|1018.52|114.548|16110
106	:U11206	1 medium=201g|1 slice=7g|1 cup (chopped)=133g|1 cup (sliced)=119g|1 large (8-1/4")=280g|1 small (6-3/8")=158g|1 stick (4")=9g	0312|040.59|050.16|062.16|070.7|081.38|1214|130.22|14136|152|173.2|090.013|100.002|110.003
107	:U14411	1 cup=237g|1 small cup=178g|1 large cup=356g	123|154
108	:U11510	1 medium (2" dia, 5")=114g|1 large=180g|1 cup=200g|1 cup (mashed)=328g|1 small=60g	0376|041.37|050.14|0617.72|072.5|085.74|1227|130.72|14230|1527|1712.8|090.031|110.061
109	:U11584	0.5 cup=91g	0365|042.86|050.15|0613.09|074.4|083.12|1225|130.82|14169|1535|173.2|090.031|100.01|110.072
110	:U04611	1 tablespoon=14g|1 teaspoon=4g|1 pat (1" sq, 1/3")=5g|1 cup=227g|1 stick=113g	03713|040.22|0580.17|060.75|123|1417|15657|170.1|0914.224|1036.435|1126.741
111	:U19411	10 chips=12g|1 cup=34g|1 bag=168g	03542|046.56|0536.4|0650.81|074.4|080.37|1224|131.61|141642|15480|1718.6|094.014|1015.999|1115.998
112	:U14003	1 cup=237g|1 small cup=178g|1 large cup=356g	0343|040.46|063.55|124|130.02|1427|154
113	:U19120	1 bar=1.55 oz|1 miniature bar=7g|1 cup (chips)=168g	03535|047.65|0529.66|0659.4|073.4|0851.5|12189|132.35|14372|1579|0918.509|107.186|111.376|1623
114	:U19335	1 unpacked tsp=3g|1 packet=2.8g|1 packed tsp=4.6g|1 packed cup=220g|1 unpacked cup=145g|1 brownulated tsp=3.2g	03387|0699.98|0899.8|121|130.05|142|151
115	:U09016	1 cup=237g|1 small cup=178g|1 large cup=356g	0346|040.1|050.13|0611.3|070.2|089.62|128|130.12|14101|154|170.9|090.022|100.006|110.039
116	:U18239	1 medium croissant=57g|1 large croissant=67g|1 mini croissant=28g|1 small croissant=42g	03406|048.2|0521|0645.8|072.6|0811.26|1237|132.03|14118|15467|170.2|0911.659|105.525|111.094|1667
117	:U09003	1 medium (3")=182g|1 large (3-1/4")=223g|1 small (2-3/4")=149g|1 extra small (2-1/2")=101g|1 cup (chopped)=125g|1 cup (slices)=109g	0352|040.26|050.17|0613.81|072.4|0810.39|126|130.12|14107|151|174.6|090.028|100.007|110.051
118	:U11206	1 medium=201g|1 slice=7g|1 cup (chopped)=133g|1 cup (sliced)=119g|1 large (8-1/4")=280g|1 small (6-3/8")=158g|1 stick (4")=9g	0312|040.59|050.16|062.16|070.7|081.38|1214|130.22|14136|152|173.2|090.013|100.002|110.003
119	:U19411	10 chips=12g|1 cup=34g|1 bag=168g	03542|046.56|0536.4|0650.81|074.4|080.37|1224|131.61|141642|15480|1718.6|094.014|1015.999|1115.998
120	:U11253	1 serving=89g|1 cup (1/2" pieces, chopped, loosely packed)=57g|1 medium leaf=8g|1 medium lettuce (6")=539g|1 large lettuce=755g|1 large leaf=15g|1 cup (shredded)=72g|1 small leaf=5g|1 small head=324g	0315|041.36|050.15|062.87|071.3|080.78|1236|130.86|14194|1528|179.2|090.02|100.006|110.082
121	:U01085	1 cup=237g|1 small cup=178g|1 large cup=356g	0334|043.37|050.08|064.96|085.09|12122|130.03|14156|1542|181.2|090.056|100.022|110.003|162
122	:U20100	1 cup (elbow shaped)=140g|1 cup (spiral shaped)=134g|1 cup (small shells)=115g	03158|045.8|050.93|0630.86|071.8|080.56|127|131.28|1444|151|090.176|100.131|110.319
123	:U01082	1 cup=237g|1 small cup=178g|1 large cup=356g	0342|043.37|050.97|064.99|085.2|12125|130.03|14150|1544|181.2|090.633|100.277|110.035|165
124	:U11457	1 cup=30g|1 bunch=340g|1 leaf=10g|1 package=10 oz	0323|042.86|050.39|063.63|072.2|080.42|1299|132.71|14558|1579|1728.1|090.063|100.01|110.165
125	:U21138	1 medium serving=117g|1 large serving=154g|1 small serving=71g|10 fries=50g	03312|043.43|0514.73|0641.44|073.8|080.3|1218|130.81|14579|15210|174.7|092.336|105.969|115.398
126	:U19411	10 chips=12g|1 cup=34g|1 bag=168g	03542|046.56|0536.4|0650.81|074.4|080.37|1224|131.61|141642|15480|1718.6|094.014|1015.999|1115.998
127	:U08037	1 cup=122g	03489|0414.85|0524.06|0653.25|079|0820|1278|134.23|14540|1525|171.2|094.058|109.527|119.218
128	:U14209	1 cup=237g|1 small cup=178g|1 large cup=356g	031|040.12|050.02|122|130.01|1449|152|090.002|100.015|110.001
129	:U01128	1 medium=44g|1 large=50g|1 extra large=56g|1 jumbo=63g|1 cup=243g|1 small=38g	03196|0413.61|0514.84|060.83|080.4|1262|131.89|14152|15207|182.2|094.323|106.182|113.251|16401
130	:U15083	0.5 fillet=159g	03127|0420.5|054.4|127|130.38|14366|1575|1810.9|090.81|101.348|110.811|1646
131	:F0600304	1 medium (2-2/3")=150g|1 large (2-3/4")=175g|1 cup (slices)=154g|1 small (2-1/2")=130g|1 extra large (3")=224g	0353.298|040.1|050.8|0612|121|130.8|14175|158|17119.2
132	:F0600328	1 medium (2-2/3")=150g|1 large (2-3/4")=175g|1 cup (slices)=154g|1 small (2-1/2")=130g|1 extra large (3")=224g	0346.128|041.1|050.5|069.7|072.2|1221|130.4|14192|152|1720
