Row	Meal	Name	Pos
181	S	Pepino	26880
182	B	Pechuga de pavo	27088
183	B	Ensalada, de frutas picadas	27282
184	B	Res, chorizo	27344
185	B	Chorizo	27455
186	B	Jugo de tomate	27528
187	D	Pepino	27616
188	S	Chocolate, con leche	27824
189	S	Fideo, tallarín	27929
190	S	Postre, de chocolate con leche	27983
191	D	Apio	28078
192	D	Huevo, de gallina, cocido	28300
193	D	Chorizo	28440
194	S	Agua mineral 	28513
195	D	Bebidas, Cola, carbonatadas (Soda)	28582
196	S	Queso, crema, untable, entero	28692
197	D	Fideo, tallarín	28867
198	L	Té, infusión, sin azúcar	28921
199	S	Poroto blanco 	29119
200	S	Gatorate	29206
201	L	Leche, entera	29337
202	L	Azúcar	29393
203	D	Res, chorizo	29577
204	B	Tocino	29688
205	B	Repollo	29812
206	B	Chocolate, con leche	30104
207	B	Chocolate, con azúcar y leche	30209
208	B	Bebidas, Cola, carbonatadas (Soda)	30304
209	B	Postre, de chocolate con leche	30414
210	B	Zanahoria	30509
211	L	Chocolate	30772
212	D	Pan, francés	30862
213	D	Res, higado, frito	31048
214	D	Pastel, con crema de leche	31113
215	D	Yogur, natural 	31187
216	D	Chocolate, enriquecido, en polvo	31287
217	D	Sopa, de tortillas	31418
218	D	Leche, entera	31630
219	D	Papa, cocida	31686
220	D	Pollo, guisado	31835
221	L	Arandanos	31976
222	L	Tocino	32119
223	L	Pan, marraqueta (Pan de batalla)	32243
224	B	Pollo, pechuga, cocida	32491
225	S	Pollo, hígado	32589
226	S	Papa, cocida	32676
227	S	Chocolate, con azúcar y leche	32825
228	S	Apio	32920
229	S	Papaya	33142
230	L	Jugo de fresa	33301
231	L	Lechuga, romana	33538
232	B	Pasta	33819
233	B	Té, infusión, sin azúcar	33939
234	B	Frijol, bayo	34137
235	L	Pan, integral	34190
236	D	Yautía	34435
237	S	Gaseosa (Bebida refrescante)	34572
238	L	Granola	34669
239	L	Jamón	34739
240	L	Pastel, con crema de leche	34837
241	L	Chorizo	34911
242	S	Chorizo	34984
243	S	Cereal para desayuno, Corn Flakes	35057
244	S	Frijol, bayo	35108
245	S	Sandia	35161
246	D	Cereal para desayuno, Corn Flakes	35449
247	S	Res, chorizo	35500
248	L	Apio	35611
249	S	Pastel, con crema de leche	35833
250	S	Pasta	35907
251	S	Bizcocho 9 de oro	36027
252	S	Paté	36174
253	S	Yerbamora, hoja	36254
254	S	Limonada 	36370
255	S	Hamburguesa	36547
256	S	Vino, tinto, de consumo nacional	36612
257	S	Aguacate	36674
258	D	Tocino	36798
259	B	Almendra, cruda, seca 	36922
260	B	Apio	37132
261	B	Arandanos	37354
262	B	Sopa, de quinua	37497
263	B	Pepino	37588
264	B	Fideo, tallarín	37796
265	B	Hamburguesa	37850
266	B	Té, hoja seca	37915
267	L	Res, chorizo	38010
268	D	Aguacate	38121
269	L	Pollo empanizado	38245
270	D	Mostaza	38439
271	S	Sandwich de miga	38516
272	D	Salame	38541
273	D	Té, infusión, sin azúcar	38606
274	D	Agua mineral 	38804
275	D	Jugo de fresa	38873
276	D	Frijol, bayo	39110
277	L	Sopa, de quinua	39163
278	B	Pastel, con crema de leche	39254
279	D	Ensalada, de frutas picadas	39328
280		Queso crema	39390
281		Queso parmesano	39629
282		Queso suizo	39780
283		Queso americano	40025
284		Queso americano	40276
285		Queso extendido	40525
286		Mitad y mitad	40673
287		Crema ligera	40846
288		Pesado de nata	41022
289		Mantequilla salada	41215
290		Mantequilla batida	41446
291		Aceite de mantequilla	41677
292		Crema agria	41895
293		Sustituto de crema en polvo	42034
294		Leche entera	42212
295		2% leche	42374
296		1% leche	42535
297		Leche descremada	42696
298		Leche en polvo	42858
299		Yogur vainilla descremado	43002
300		Yogur de fruta bajo grasa	43175
301		Huevo	43351
302		Yema de huevo	43548
303		Huevo frito	43698
304		Huevo duro	43897
305		Huevos revueltos	44130
306		Huevo seca	44362
307		Mantequilla sin sal	44525
308		Leche descremada no acondicionada	44755
309		Salsa de queso	44915
310		Queso de baja grasa	45056
311		Yogur de fruta grasa bajo luz	45295
312		Sustituto de crema	45467
313		Yogur de fruta grasa baja fortificada	45642
314		Yogur de fruta grasa baja fortificada luz	45820
315		Chile en polvo	45994
316		Mostaza	46155
317		Sal	46299
318		Avena de bebé	46451
319		Manteca de cerdo	46620
320		Aderezo de mayonesa	46737
321		Aderezo para ensaladas con mayonesa	46890
322		Aceite de cacahuete	47058
323		Aceite de soja	47204
324		Aceite de oliva	47356
325		Aderezo italiano	47510
326		Aderezo francés	47679
327		Bajo graso aceite vegetal extendido	47847
328		Aceite de maíz	48072
329		Aderezo de queso azul	48223
330		Palillo de la mantequilla	48396
331		Margarina	48621
332		Aceite vegetal extendido	48844
333		Aceite vegetal	49009
334		Aceite de coco	49164
335		Pollo	49315
336		Milanesa de pollo	49511
337		Pollo	49712
338		Pollo frito	49904
339		Carne de pollo asado	50103
340		Pollo guisado	50297
341		Hígado de pollo	50491
342		Pechuga de pollo con piel	50615
343		Pechuga de Pollo empanado	50766
344		Pechuga de pollo asada	50923
345		Carne de pechuga de pollo	51073
346		Pechuga de pollo	51229
347		Muslo de pollo	51380
348		Muslo de pollo	51552
349		Muslo de pollo	51723
350		Alitas de pollo	51880
351		Alitas de pollo asado	52015
352		Pavo asado	52130
353		Carne de pavo asado	52266
354		Pavo molido	52398
355		Caldo de res	52518
356		Sopa de pollo	52669
357		Sopa crema de champiñones	52829
358		Salsa	52989
359		Salsa de barbacoa	53150
360		Caldo de carne	53316
361		Caldo de pollo	53474
362		Sopa de almejas	53634
363		Caldo de pollo	53800
364		Bolonia	53955
365		Salchicha de hígado	54118
366		Rollo de pollo	54257
367		Salchicha de ternera	54416
368		Perrito caliente	54548
369		Salchicha de pollo	54680
370		Fiambre	54818
371		Salchichón	54951
372		Salchicha	55087
373		Salchicha de cerdo y res	55213
374		Salame	55376
375		Pechuga de pavo	55514
376		Rollo de pavo carne ligera	55707
377		Rollo de pavo	55859
378		Salchicha italiana	56013
379		Salchicha de cerdo precocido	56179
380		Guijarros de cacao	56306
381		Patatas fritas de la galleta	56424
382		Maíz chex	56548
383		Copos de maíz	56665
384		Copos de salvado	56787
385		Nueces cereales	56910
386		Kix	57041
387		Amuletos de la suerte	57171
388		Miel tuerca chex	57304
389		Salvado con pasas de uva	57437
390		Cereales de salvado con pasas de uva	57564
391		Arroz chex	57687
392		Copos de helado	57807
393		Trigo chex	57934
394		Avena	58057
395		Harina de avena	58176
396		Avena con canela y especias	58300
397		Avena con pasas y especias	58424
398		Soplos de Reese	58552
399		Cuadrados de avena	58677
400		Cereales de salvado de avena	58807
401		Fibra uno	58938
402		Crujiente pan tostado canela	59054
403		Avena tostada miel	59189
404		Vainilla almendra	59309
405		Zumo de manzana	59428
406		Compota de manzana	59588
407		Aguacate	59723
408		Arándanos	59912
409		Jugo de uva	60062
410		Uvas	60224
411		Melón	60375
412		Naranja	60730
413		Zumo de naranja	60930
414		Concentrado de jugo de naranja	61086
415		Zumo de naranja con calcio	61249
416		Concentrado de jugo de naranja congelado	61413
417		Melocotón	61580
418		Pera	61804
419		Piña	62019
420		Pasas de uva	62274
421		Fresa	62496
422		Fresas congeladas	62805
423		Sandía	63118
424		Jugo de manzana, uva y pera	63469
425		Grasa asado de lomo de cerdo	63631
426		Lomo de cerdo asado a la parrilla	63779
427		Lomo de cerdo asado	63926
428		Chuletas de cerdo	64074
429		Hueso	64223
430		Jamón	64354
431		Grasa asada con jamón	64506
432		Jamón asado	64638
433		Jamón magro extra	64768
434		Jamón asado extra magra	64921
435		Cortes de carne de cerdo	65074
436		Carne de cerdo molido	65226
437		Jamón con jugos naturales	65348
438		Agua y jamón	65509
439		Jamón - añade agua	65666
440		Espárragos	65826
441		Frijoles verdes enlatados	65971
442		Brócoli crudo	66144
443		Brócoli	66407
444		Brócoli picado	66669
445		Brócoli congelado	66930
446		Col cruda	67191
447		Col	67545
448		Zanahoria	67897
449		Zanahoria cocida	68223
450		Zanahoria congelada	68547
451		Apio	68873
452		Verdes de achicoria	69159
453		Col rizada	69284
454		Maíz	69416
455		Maíz enlatado amarillo	69707
456		Maíz congelado	69858
457		Pepino	70149
458		Escarola	70398
459		Lechuga romana	70556
460		Lechuga verde	70899
461		Seta blanca	71246
462		Hojas de mostaza	71412
463		Cebolla	71543
464		Cebolla cocida	71866
465		Cebolleta	72192
466		Perejil	72412
467		Guisantes verdes	72583
468		Guisantes verdes conservados	72709
469		Guisantes congelados	72835
470		Patata	72961
471		Patatas al horno	73184
472		Patata en piel	73404
473		Patata hervida	73623
474		Puré de papas	73843
475		Pastelitos de patata	73970
476		Horno patatas fritas	74131
477		Espinaca cruda	74334
478		Espinacas cocidas	74519
479		Lata de espinacas	74645
480		Patata dulce	74769
481		Patata dulce	74983
482		Tomate	75193
483		Tomate cocido	75548
484		Conservas de tomate	75835
485		Tomates guisados enlatados	76033
486		Jugo de tomate	76318
487		Pasta de tomate	76483
488		Conservas de tomate	76651
489		Grelos	76817
490		Jugo de vegetales enlatado	76951
491		Menestra de verduras	77115
492		Calabaza de verano	77240
493		Calabaza de invierno	77457
494		Conservas de batata	77673
495		Jugo de zanahoria enlatado	77885
496		Papas horneadas con piel	78048
497		Pasta de tomate	78270
498		Salsa de tomate	78440
499		Pepinillo	78591
500		Condimento	78836
501		Semillas de girasol	79002
502		Semillas de girasol tostadas	79129
503		Almendras	79257
504		Almendras blanqueadas	79512
505		Almendras tostadas	79755
506		Nogal	79997
507		Asado de aceite de semillas de girasol	80287
508		Almendras tostadas saladas	80418
509		Nueces de anacardo	80662
510		Mezcla de frutos secos	80841
511		Asado de aceite mezcla de frutos secos	80968
512		Hamburguesa	81101
513		Higado de ternera	81228
514		Higado de ternera	81355
515		Carne de res	81482
516		Costilla de res	81598
517		Carne de res	81713
518		Asado de ternera hoja	81930
519		Costilla de res	82047
520		Costilla de res	82168
521		Redondo de ternera	82292
522		Ternera de nalga	82408
523		Bistec redondo superior	82530
524		Solomillo	82646
525		Solomillo	82766
526		Cerveza	82885
527		80 prueba licor	83023
528		Vino tinto	83117
529		Vino blanco	83222
530		Jugo de frutas y verduras	83325
531		Limonada	83472
532		Coca-cola sin cafeína	83636
533		Cerveza de raíz	83796
534		Café descafeinado	83955
535		Café	84096
536		Expreso	84245
537		Café instantáneo	84365
538		Bebida de frutas en conserva	84502
539		Bebida de frutas enriquecido	84666
540		Limonada	84841
541		Batido de vainilla	85025
542		Té descafeinado	85166
543		Té	85311
544		Té instantáneo	85456
545		Agua del grifo	85629
546		Agua con sabor a frutaslicor de prueba	85756
547		86	85917
548		Agua embotellada	86013
549		Agua con sabor a frutas enriquecidos	86141
550		Palitos de pescado	86300
551		Pescados planos	86480
552		Arenque	86601
553		Salmón	86858
554		Atún enlatado	86963
555		Cangrejo	87142
556		Camarón	87327
557		Camarones enlatados	87476
558		Almejas	87625
559		Almejas enlatadas	87809
560		Ostra	87997
561		Bagre	88130
562		Trucha arco iris	88249
563		Frijoles horneados	88372
564		Frijoles con cerdo y tomate salsa	88496
565		Frijoles negros	88618
566		Frijoles rojos enlatados	88768
567		Frijoles rojos	88914
568		Frijoles crudos	89075
569		Frijoles pintos	89228
570		Alubias blancas	89376
571		Lentejas	89523
572		Lentejas cocidas	89665
573		Cacahuetes salados	89814
574		Cacahuetes tostados	89966
575		Mantequilla de maní	90114
576		Frijoles refritos	90240
577		Salsa de soja	90376
578		Leche de soja enriquecida	90567
579		Reduce la mantequilla grasa de maní	90730
580		Maní sin sal	90851
581		Cacahuetes tostados	91001
582		Bollos de canela y pasas	91147
583		Galleta	91367
584		Galleta	91540
585		Pan de maíz	91719
586		Pan francés	91869
587		Pan Italiano	92112
588		Pan multigrano	92314
589		Pan de centeno	92636
590		Pan	92955
591		Brindis	93279
592		Pan blanco	93602
593		Pan blanco tostado	93923
594		Pan de trigo integral	94236
595		Tostada integral	94556
596		Migas de pan	94877
597		Bizcocho	95023
598		Tarta de queso	95169
599		Galleta de mantequilla de maní	95318
600		Galletas vainilla	95496
601		Galleta de queso	95675
602		Galletas saladas	95894
603		Galleta	96110
604		Galletas con mantequilla de maní	96325
605		Galletas de trigo	96544
606		Donut	96760
607		Panqueque	97020
608		Tarta de manzana	97232
609		Pastel de calabaza	97422
610		Panecillo	97615
611		Rollo de hamburguesa	97736
612		Rollo de pan duro	97864
613		Rollo de canela	98072
614		Polvo de hornear	98282
615		Levadura	98416
616		Galleta de mantequilla	98584
617		Helado tostadora pastelería	98741
618		Tartas de queso	98867
619		Palomitas de maíz	99025
620		Palomitas de maíz	99154
621		Caramelos	99293
622		Rico helado de vainilla	99442
623		Helado de vainilla	99569
624		Sorbete de naranja	99697
625		Pastillas de goma	99829
626		Caramelo duro	100146
627		Malvaviscos	100264
628		Maní M & Ms	100427
629		M & Ms	100600
630		Barra de chocolate	100775
631		Cacao en polvo	100904
632		Tipo de hielo cal	101040
633		Miel	101144
634		Gelatinas	101262
635		Azúcar Moreno	101404
636		Azúcar	101651
637		Azúcar en polvo	101890
638		Jarabe de arce	102081
639		Jarabe de arce	102215
640		Patatas fritas	102337
641		Harina enriquecida	102494
642		Arroz integral	102616
643		Arroz blanco crudo	102736
644		Arroz blanco	102858
645		Arroz vaporizado	102979
646		Arroz instantáneo	103101
647		Harina de grano entero	103216
648		Harina	103338
649		Harina para pan blanco	103462
650		Harina de la torta	103585
651		Macarrones	103707
652		Fideos	103892
653		Espagueti	104016
654		Galleta con huevo y embutido	104136
655		Galleta con chorizo	104270
656		Hamburguesa con queso	104404
657		Papas fritas	104553
658		Hamburguesa doble	104755
659		Hamburguesa doble con queso	104893
660		Filetes de pollo	105041
661		Pastel de pollo	105171
662		Rollo de huevo con carne de cerdo	105298
663		Macarrones con queso	105427
664		Hamburguesa (95% magro)	105597
665		Hamburguesa (90% magro)	105721
666		Hamburguesa (85% magro)	105847
667		Hamburguesa (75% magro)	105972
668		Hamburguesa (75% magro)	106094
669		Carne de res molida (75/25)	106220
670		Palomitas	106343
671		Barra de contracción	106476
672		Miel racimos de avena con almendras	106592
673		Queso reducido en grasa	106721
674		Fichas blancas	106963
675		Crujiente de plátano tuerca	107109
676		Aderezo César	107241
677		Queso bajo en grasa americano	107414
678		Jugo de arándano rojo	107655
679		Miel racimos de avena	107813
680		Queso bajo en grasa suizo	107944
681	P	Jugo de Manzana (en Lata o Embotellado)	108186
682	P	Salsa de Tomate (en Lata)	108423
683	P	Refrescos de Cola o Pimienta (con Cafeína, con Aspartame)	108613
684	P	Refrescos de Cola (con Cafeína)	108776
685	P	Plátano	109137
686	P	Plátano Frito	109536
687	P	Pan de Plátano (con Margarina)	109908
688	P	Plátano Verde	110075
689	P	Plátano Maduro Hervido	110243
690	P	Pechuga de Pavo (97% Libre de Grasa, Sabor a Pimienta de Limón, Ahumada)	110495
691	P	Jugo de Naranja	110654
692	P	Sopa de Verduras de Pollo (con Volumen Igual de Agua, Enlatada)	110898
693	P	Polvo de Hornear (Sulfato de Aluminio de Sodio, de Doble Efecto)	111112
694	P	Pechuga de Pollo con la Piel	111232
695	P	Pechuga de Pollo (al Horno, sin Grasa, Cortada en Rodajas)	111506
696	P	Hígado de Ternera	111650
697	P	Lomo de Res (Magro, Cortado a 0,5 Cm de Grasa)	111779
698	P	Queso Cheddar	111898
699	P	Queso Gouda	112195
700	P	Queso Cheddar o Queso Americano (Bajo en Grasa, Pasteurizado)	112351
701	P	Carne de Cabra	112479
702	P	Queso de Cabra (Duro)	112596
703	P	Hígado	112731
704	P	Queso Cheddar o Colby (Bajo en Grasa)	112861
705	P	Queso Brie	113087
706	P	Queso Feta	113324
707	P	Queso de Cabra (Semiblando)	113530
708	P	Pechugas de Pollo (o Cocidas)	113664
709	P	Pechugas de Pollo (a la Parrilla, Freídas o Asadas)	113938
710	P	Muslos de Pollo (Asados o Cocidos)	114239
711	P	Carne de Pollo Magra (a la Parrilla, Asada, Cocida)	114548
712	P	Alitas de Pollo con la Piel(a la Parrilla, Freídas o Cocidas)	114776
713	P	Carne de Pollo (Tostado, Asado, Cocido)	115062
714	P	Carne de Pollo Magra (Asada)	115320
715	P	Carne de Pollo con Su Piel (Asada)	115550
716	P	Carne de Pollo (Asada)	115772
717	P	Paté de Hígado de Pollo (Enlatado)	116003
718	P	Pan de Grano Mixto	116169
719	P	Pan Tostado de Granos Mixtos	116368
720	P	Pan Integral de Centeno	116570
721	P	Pan Integral Tostado	116837
722	P	Pan Integral	117062
723	P	Tortas de Arroz Integral	117237
724	P	Tortas de Arroz Integral Multicereales	117431
725	P	Arroz Integral (de Grano Largo, Cocido)	117612
726	P	Arroz Integral (de Grano Medio, Cocido)	117804
727	P	Galletas de Trigo Integral	117943
728	P	Proteina de Soya	118150
729	P	Carne Molida de Res (85% Magra / 15% de Grasa)	118239
730	P	Carne Molida de Res (85% Magra / 15% de Grasa, Empanada, Cocido, Asada a la Parrilla)	118383
731	P	Carne de Res Molida (Magra 80% / 20% de Grasa)	118618
732	P	Queso Cheddar o Queso Americano (Descremado, Pasteurizado)	118762
733	P	Queso Parmesano (Rallado)	118983
734	P	Queso Parmesano (Duro)	119189
735	P	Queso Provolone	119370
736	P	Puré de Papas (Leche Entera y Margarina Adicionadas)	119626
737	P	Papa Dulce (Puré, Enlatada)	119824
738	P	Puré de Papas (Leche Entera Adicionada)	120051
739	P	Puré de Papas (Leche Entera y Mantequilla Adicionada)	120251
740	P	Té de Hierbas (que No Sea de Manzanilla, Infusión)	120449
741	P	Conos de Helado (con Galleta Tipo Wafer)	120614
742	P	Helado de Vainilla Dietética	120821
743	P	Helado de Vainilla Rico en Crema	120995
744	P	Helado de Vainilla	121169
745	P	Ensalada de Lechuga con Verduras Variadas (Incluidos los Tomates y/o Zanahorias)	121347
746	P	Ensalada de Lechuga con Queso, Tomate y/o Zanahoria	121562
747	P	Ensalada de Verduras Mixtas	121761
748	P	Ensalada de Pollo o Pavo	121982
749	P	Ensalada Mixta	122182
750	P	Ensalada de Lechuga con Verduras Variadas	122352
751	P	Ensalada de Lechuga con Aguacate, Tomate y/o Zanahoria	122541
752	P	Ensalada César con Romana	122727
753	P	Ensalada de Pollo o Pavo (Pollo y/o Pavo, Tomate y/o Zanahorias y Otras Verduras)	122921
754	P	Ensalada de Pollo o Pavo (Pollo y/o Pavo, Verduras Excluyendo Tomate y Zanahoria)	123151
755	P	Helado de Vainilla Dietético (sin Azúcar Añadido)	123346
756	P	Atún en Agua (Enlatado)	123543
757	P	Atún en Agua (Dolores)	123784
758	P	Atún en Agua (Marina Azul)	123880
759	P	Ensalada de Atún (Tuny)	123996
760	P	Atún en Aceite (Enlatado)	124073
761	P	Ensalada de Atún Light (Tuny)	124256
762	P	Atún Fresco	124335
763	P	Lomo de Atun en Agua (Herdez)	124464
764	P	Atun Aleta Amarilla en Agua (Tuny)	124536
765	P	Atún al Horno Oa la Parrilla	124610
766	P	Sándwich de Galletas de Chocolate (con Crema de Relleno)	124957
767	P	Carne Rellena de Pupusa	125131
768	P	Queso Lleno de Pupusa	125360
769	P	Atún de Aleta Azul	125589
770	P	Atún Ligero (en Agua, Enlatado)	125712
771	P	Atún Blanco (en Agua, Enlatado)	125925
772	P	Atún Aleta Amarilla	126102
773	P	Tarta de Zapallitos	126293
774	P	Carne de Solomillo Superior (que Se Corta a 0,3 Cm de Grasa)	126504
775	P	Yogur Natural (Leche Entera)	126647
776	P	Yogur Natural (Leche Descremada)	126859
777	P	Leche Descremada	127057
778	P	Leche (sin Grasa con Adición de Vitamina a)	127268
779	P	Leche (sin Grasa con Adición de Vitamina a y Proteínas)	127498
780	P	Leche (sin Grasa)	127683
781	P	Leche (2% Baja en Grasa con Adición de Vitamina a)	127872
782	P	Leche (2% Baja en Grasa con Adición de Vitamina a y Proteínas)	128091
783	P	Leche (Leche Entera)	128284
784	P	Batido de Chocolate con Leche	128529
785	P	Milanesa de Soja	128699
786	P	Leche de Soja	128858
787	P	Lácteos (1% Baja en Grasas con Adición de Vitamina a)	129064
788	P	Queso Mozzarella (Leche Entera)	129291
789	P	Queso Ricotta (Leche Entera)	129462
790	P	Muslo de Pollo Frito (Comiendo la Piel)	129612
791	P	Piernas de Pollo Fritas (Comiendo la Piel)	129987
792	P	Pollo Frito (Comiendo la Piel)	130361
793	P	Pollo (Apanado y Frito)	130736
794	P	Pechuga de Pollo Frito o al Horno con la Piel	130919
795	P	Alitas de Pollo Fritas (Comiendo la Piel)	131319
796	P	Alitas de Pollo al Horno o Fritas con la Piel (Comiendo la Piel)	131691
797	P	Pechuga de Pollo Apanadas al Horno o Fritas sin la Piel (Ingiriendo el Apanado)	132088
798	P	Proteína Aislada de la Soja	132490
799	P	Salsa de Soya (Soja)	132603
800	P	Salsa de Soja (Tamari)	132839
801	P	Azúcar	133047
802	P	Stevia (Svetia)	133308
803	P	Azucar BC (Metco)	133386
804	P	Azúcar Blanco (Granulado o en Cubos)	133476
805	P	Batido de Leche	133737
806	P	Licuado de Frutas (Hecho con Fruta o Jugo de Fruta Unicamente)	133929
807	P	Batido Proteinas	134163
808	P	Batido de Vainilla	134377
809	P	Bebida de Frutas Licuadas (con Jugo de Fruta y Productos Lácteos)	134664
810	P	Rebozados en Batido Okra Frito	134900
811	P	Batido de Chocolate	135118
812	P	Batido de Vainilla con Leche	135404
813	P	Jugo de Pomelo Rosa	135565
814	P	Jugo de Manzana (Concentrado Congelado, Diluido con Agua)	135738
815	P	Pan de Maíz (con Bajo Contenido de Grasa (2%) de la Leche)	135945
816	P	Leche de Soja (Fortificada con Calcio)	136063
817	P	Salsa de Soya (Soja) (Bajo en Sodio)	136230
818	P	Semillas Secas de Chía	136417
819	P	Vino Chianti	136530
820	P	Ravioles de Carne	136757
821	P	Ravioles de Queso	136939
822	P	Ravioles con Salsa de Tomate	137128
823	P	Sandwich de Miga	137288
824	P	Arándanos Deshidratados (Ocean Spray)	137463
825	P	Arándanos	137515
826	P	Arándanos (Endulzados, Congelados)	137736
827	P	Jugo de Naranja (Refrigerado, Concentrado)	137904
828	P	Jugo de Naranja Recién Exprimido	138104
829	P	Jugo de Naranja Congelado (Reconstituido con Agua)	138356
830	P	Jugo de Naranja (Bonafont)	138575
831	P	Sorbete	138661
832	P	Sorbete de Cítricos con Sabor Amargo	138921
833	P	Gaseosa de Naranja	139060
834	P	Mermelada de Naranja	139214
835	P	Arándanos sin Endulzante (en Conserva o Enlatados)	139401
836	P	Arándanos Congelados	139603
837	P	Arándanos (sin Azúcar, Congelados)	139801
838	P	Barra de Cereal	140017
839	P	Barra de Cereal Lyne (Tosh)	140189
