Row	ID	AllWeights	AllProperties
15	:LB231	1 mediana (6 cm)=110g|1 grande=150g|1 taza (picada)=160g|1 taza (en rodajas)=115g|1 cucharada sopera (picada)=10g|1 rebanada grande (1 cm)=38g|1 rebanada mediana=14g|1 pequeño=70g|1 rebanada fina=9g|10 anillos=60g	041.5|050.2|068|1232|131.2|14157|1510|1712|090.04|100.04|110.1
16	:LB237	1 mediana (6 cm)=110g|1 grande=150g|1 taza (picada)=160g|1 taza (en rodajas)=115g|1 cucharada sopera (picada)=10g|1 rebanada grande (1 cm)=38g|1 rebanada mediana=14g|1 pequeño=70g|1 rebanada fina=9g|10 anillos=60g	040.7|050.2|0612.4|1233|130.5|177
17	:LC043	1 mediana (18 cm a 20 cm)=118g|1 grande (20 cm a 22 cm)=136g|1 pequeño (15 cm a 18 cm)=101g|1 extra grande (22 cm o más)=152g|1 extra pequeños (menores de 15 cm)=81g|1 taza (en rodajas)=150g|1 taza (puré)=225g	041.2|050.2|0623|127|130.41|14348|151|176.1
18	:LC333	1 mediana (8 cm)=182g|1 grande (8 cm)=223g|1 pequeño (7 cm)=149g|1 extra pequeño (6 cm)=101g|1 taza (picada)=125g|1 taza (rodajas)=109g	040.3|050.3|0614|127|130.7|14113|1711|090.05|100.01|110.08
19	:LJ050	1 mediana=44g|1 grande=50g|1 extra grande=56g|1 jumbo=63g|1 taza=243g|1 pequeño=38g	03157.5|0412.8|0511.5|060.7|1254|132.7
20	:LG397	1 envase=245g|1 envase mediano=184g|1 recipiente pequeño=123g	0342.6|044.3|050.2|065.9|12110|130.09|14177|1575
21	:LF295	1 pecho=290g|1 pata de pollo=133g|1 ala=49g|1 pepita=20g|1 taza (picado o en cubitos)=140g	03172.6|0420.2|0510.2|1214|131.5
22	:LA726	1 taza=158g	046|050.46|0681.21|1211.5|131.45
23	:LR160	1 porción mediana=117g|1 porción grande=154g|1 porción pequeña=71g|10 papas fritas=50g	044.5|0511.3|0653.1|1250|130.5|141651|15544
24	:LL009	1 taza=237g|1 taza pequeña=178g|1 taza grande=356g	0412.4|0543.7|0634.3|12130|135.8|173
25	:LF221	1 rebanada=27g|1 rebanada fina=15g|1 taza=140g	03210.8|0420.3|0514.4|1215|137.45|14107|151900
26	:LC017	1 aguacate=201g|1 taza (puré)=230g|1 taza (cubos)=150g|1 taza (en rodajas)=146g	041.6|0513.3|064.6|1210|131|178
27	:LH086	1 taza=237g|1 taza pequeña=178g|1 taza grande=356g	040.7|050.2|0610.2|1211|130.2|14200|151|1750|090.02|100.01|110.03
28	:LH104	1 taza=237g|1 taza pequeña=178g|1 taza grande=356g	043|051.4|063.8|1236|130.4
29	:LB231	1 mediana (6 cm)=110g|1 grande=150g|1 taza (picada)=160g|1 taza (en rodajas)=115g|1 cucharada sopera (picada)=10g|1 rebanada grande (1 cm)=38g|1 rebanada mediana=14g|1 pequeño=70g|1 rebanada fina=9g|10 anillos=60g	041.5|050.2|068|1232|131.2|14157|1510|1712|090.04|100.04|110.1
30	:LR160	1 porción mediana=117g|1 porción grande=154g|1 porción pequeña=71g|10 papas fritas=50g	044.5|0511.3|0653.1|1250|130.5|141651|15544
31	:LB237	1 mediana (6 cm)=110g|1 grande=150g|1 taza (picada)=160g|1 taza (en rodajas)=115g|1 cucharada sopera (picada)=10g|1 rebanada grande (1 cm)=38g|1 rebanada mediana=14g|1 pequeño=70g|1 rebanada fina=9g|10 anillos=60g	040.7|050.2|0612.4|1233|130.5|177
32	:LB861	1 mediana=61g|1 grande (7 a 21 cm)=72g|1 pequeño (14 cm)=50g|1 rebanada=3g|1 taza (rallado)=110g|1 taza (tiras o en rodajas)=122g|1 tira de media (tiras o en rodajas)=4g|1 tira grande (8 cm)=7g|1 taza (picada)=128g	040.6|050.5|069.2|1233|130.5|1717.4
33	:LA608	1 taza=140g|1 taza (en forma de espiral)=134g|1 taza (pequeñas conchas)=115g	0410.2|050.4|0676.2|1221|131.3
34	:LG397	1 envase=245g|1 envase mediano=184g|1 recipiente pequeño=123g	0342.6|044.3|050.2|065.9|12110|130.09|14177|1575
35	:LG199	1 rebanada=28g|1 taza (cortada)=132g|1 taza (rallada)=113g|1 taza (derretida)=244g|1 pulgada cúbica=17g|1 paquete (derretido)=170g	03338|0424.1|0522.4|0610.1|12707|131.8
36	:LC156	1 mediana (7 cm)=150g|1 grande (7 cm)=175g|1 taza (rodajas)=154g|1 pequeño (6 cm)=130g|1 extra grande (8 cm)=224g	040.4|050.1|0618.2|124|131.93|14151|151|173.6
37	:LA531	1 rebanada=25g|1 rebanada sin corteza=12g|1 taza (migas)=45g|1 taza (cubos)=35g|1 rebanada grande (cubos)=30g|1 rebanada fina=20g|1 rebanada delgada sin corteza (cubos)=9g|1 rebanada muy delgada (cubos)=15g	049|053.4|0666.7|1230|134
38	:LC244	1 kiwi=86g|1 taza (en rodajas)=186g	041|050.4|0615|1226|130.4|14332|155|1798|090.01|100.1|110.2
39	:LC319	1 mango=336g|1 taza (piezas)=165g	040.4|050.2|0615.9|1217|130.4|1724.8
40	:LJ050	1 mediana=44g|1 grande=50g|1 extra grande=56g|1 jumbo=63g|1 taza=243g|1 pequeño=38g	03157.5|0412.8|0511.5|060.7|1254|132.7
41	:LK006	1 cucharadita desempaquetada=3g|1 paquete=2.8g|1 cucharadita llena=4.6g|1 taza llena=220g|1 taza desempaquetada=145g|1 cucharadita de brownulated=3.2g	03397.2|0699.3|130.1
42	:LA572	1 rebanada=25g|1 rebanada sin corteza=12g|1 taza (migas)=45g|1 taza (cubos)=35g|1 rebanada grande (cubos)=30g|1 rebanada fina=20g|1 rebanada delgada sin corteza (cubos)=9g|1 rebanada muy delgada (cubos)=15g	03259|0410.3|052.2|0656.1|076.6
43	:LF295	1 pecho=290g|1 pata de pollo=133g|1 ala=49g|1 pepita=20g|1 taza (picado o en cubitos)=140g	03172.6|0420.2|0510.2|1214|131.5
44	:LG339		0357.1|043.1|052.94|064.56|12123|130.07|14139|1557
45	:LG099		0363.5|043.1|053.5|064.9|12106|131.3|170.5
46	:LG199	1 rebanada=28g|1 taza (cortada)=132g|1 taza (rallada)=113g|1 taza (derretida)=244g|1 pulgada cúbica=17g|1 paquete (derretido)=170g	03338|0424.1|0522.4|0610.1|12707|131.8
47	:LA568	1 rebanada=25g|1 rebanada sin corteza=12g|1 taza (migas)=45g|1 taza (cubos)=35g|1 rebanada grande (cubos)=30g|1 rebanada fina=20g|1 rebanada delgada sin corteza (cubos)=9g|1 rebanada muy delgada (cubos)=15g	048.1|052|0652.7|1250|134
48	:LA268	1 taza=160g	049.4|050.2|0677.7|1224|131.1
49	:LG397	1 envase=245g|1 envase mediano=184g|1 recipiente pequeño=123g	0342.6|044.3|050.2|065.9|12110|130.09|14177|1575
50	:LA572	1 rebanada=25g|1 rebanada sin corteza=12g|1 taza (migas)=45g|1 taza (cubos)=35g|1 rebanada grande (cubos)=30g|1 rebanada fina=20g|1 rebanada delgada sin corteza (cubos)=9g|1 rebanada muy delgada (cubos)=15g	03259|0410.3|052.2|0656.1|076.6
51	:LG199	1 rebanada=28g|1 taza (cortada)=132g|1 taza (rallada)=113g|1 taza (derretida)=244g|1 pulgada cúbica=17g|1 paquete (derretido)=170g	03338|0424.1|0522.4|0610.1|12707|131.8
52	:LA727	1 taza=158g	046|050.46|0682.06|1210.21|131.14
53	:LC043	1 mediana (18 cm a 20 cm)=118g|1 grande (20 cm a 22 cm)=136g|1 pequeño (15 cm a 18 cm)=101g|1 extra grande (22 cm o más)=152g|1 extra pequeños (menores de 15 cm)=81g|1 taza (en rodajas)=150g|1 taza (puré)=225g	041.2|050.2|0623|127|130.41|14348|151|176.1
54	:LL009	1 taza=237g|1 taza pequeña=178g|1 taza grande=356g	0412.4|0543.7|0634.3|12130|135.8|173
55	:LB798	1 mediana (6 cm)=123g|1 taza=240g|1 rebanada (1 cm)=20g|1 grande (8 cm)=182g|1 cuña (1/4 de tomate mediano)=31g|1 rodaja gruesa grande (1 cm)=27g|1 tomate pequeño (6 cm)=91g	0319.72|040.9|050.4|064.6|071.5|1215|131.1|1716
56	:LB498	1 porción=89g|1 taza (llenos de trozos de 1 cm, picadas, libremente)=57g|1 hoja mediana (aproximadamente 14 cm)=8g|1 lechuga mediana (15 cm)=539g|1 lechuga grande (15 cm)=755g|1 hoja grande (alrededor de 18 cm)=15g|1 taza (rallada)=72g	039.86|041.38|050.3|062.58|072.17
57	:LB503	1 porción=89g|1 taza (llenos de trozos de 1 cm, picadas, libremente)=57g|1 hoja mediana (aproximadamente 14 cm)=8g|1 lechuga mediana (15 cm)=539g|1 lechuga grande (15 cm)=755g|1 hoja grande (alrededor de 18 cm)=15g|1 taza (rallada)=72g	041.2|050.2|066.3|1247|131.2|1717
58	:LA608	1 taza=140g|1 taza (en forma de espiral)=134g|1 taza (pequeñas conchas)=115g	0410.2|050.4|0676.2|1221|131.3
59	:LH086	1 taza=237g|1 taza pequeña=178g|1 taza grande=356g	040.7|050.2|0610.2|1211|130.2|14200|151|1750|090.02|100.01|110.03
60	:LB153	1 tallo mediano 19 cm - 20 cm=180g|0,5 taza (picada)=92g|1 lanza (cerca de 12 cm)=37g|1 tallo grande (12 cm - 15 cm)=280g|1 tallo pequeño (12 cm)=140g	044|050.3|065.6|12106|131.1|17100
61	:LD064	1 cucharada=14g|1 cucharadita=4g|1 pat (2 cm cuadrados, 1 cm)=5g|1 taza=227g|1 palillo (2 cm cuadrados, 1 cm)=113g	03640.6|041.3|0570.6|066.1|12198|130.7
62	:LF221	1 rebanada=27g|1 rebanada fina=15g|1 taza=140g	03210.8|0420.3|0514.4|1215|137.45|14107|151900
63	:LB157	1 tallo mediano 19 cm - 20 cm=180g|0,5 taza (picada)=92g|1 lanza (cerca de 12 cm)=37g|1 tallo grande (12 cm - 15 cm)=280g|1 tallo pequeño (12 cm)=140g	043.6|050.3|066.1|1248|131.1|14325|1527|17113|090.05|100.02|110.04
64	:LJ050	1 mediana=44g|1 grande=50g|1 extra grande=56g|1 jumbo=63g|1 taza=243g|1 pequeño=38g	03157.5|0412.8|0511.5|060.7|1254|132.7
65	:LR160	1 porción mediana=117g|1 porción grande=154g|1 porción pequeña=71g|10 papas fritas=50g	044.5|0511.3|0653.1|1250|130.5|141651|15544
66	:LC333	1 mediana (8 cm)=182g|1 grande (8 cm)=223g|1 pequeño (7 cm)=149g|1 extra pequeño (6 cm)=101g|1 taza (picada)=125g|1 taza (rodajas)=109g	040.3|050.3|0614|127|130.7|14113|1711|090.05|100.01|110.08
67	:LC437	1 papaya mediana=250g|1 fruta pequeña=157g|1 fruta grande=781g|1 taza (trozos de 2 cm)=145g|1 taza (puré)=230g	040.6|050.1|069.9|1224|130.1|14257|153|1762|090.04|100.02|110.01
68	:LA531	1 rebanada=25g|1 rebanada sin corteza=12g|1 taza (migas)=45g|1 taza (cubos)=35g|1 rebanada grande (cubos)=30g|1 rebanada fina=20g|1 rebanada delgada sin corteza (cubos)=9g|1 rebanada muy delgada (cubos)=15g	049|053.4|0666.7|1230|134
69	:LH104	1 taza=237g|1 taza pequeña=178g|1 taza grande=356g	043|051.4|063.8|1236|130.4
70	:LR122	1 cucharada sopera=17g|1 paquete=9g	041.9|0629.6|1260|132.8|171
71	:LB503	1 porción=89g|1 taza (llenos de trozos de 1 cm, picadas, libremente)=57g|1 hoja mediana (aproximadamente 14 cm)=8g|1 lechuga mediana (15 cm)=539g|1 lechuga grande (15 cm)=755g|1 hoja grande (alrededor de 18 cm)=15g|1 taza (rallada)=72g	041.2|050.2|066.3|1247|131.2|1717
72	:LB498	1 porción=89g|1 taza (llenos de trozos de 1 cm, picadas, libremente)=57g|1 hoja mediana (aproximadamente 14 cm)=8g|1 lechuga mediana (15 cm)=539g|1 lechuga grande (15 cm)=755g|1 hoja grande (alrededor de 18 cm)=15g|1 taza (rallada)=72g	039.86|041.38|050.3|062.58|072.17
73	:LD023	1 cucharada sopera=13.6g|1 cucharadita=4.5g|1 taza=218g	03900|05100|121|130.4|0913.5|1072.5|117.9
74	:U14400	1 taza=237g|1 lata=356g|12 fl oz=356g|16 fl oz=475g|1 taza pequeña=178g	0337|040.07|050.02|069.56|088.97|122|130.11|142|154
75	:LA531	1 rebanada=25g|1 rebanada sin corteza=12g|1 taza (migas)=45g|1 taza (cubos)=35g|1 rebanada grande (cubos)=30g|1 rebanada fina=20g|1 rebanada delgada sin corteza (cubos)=9g|1 rebanada muy delgada (cubos)=15g	049|053.4|0666.7|1230|134
76	:LC156	1 mediana (7 cm)=150g|1 grande (7 cm)=175g|1 taza (rodajas)=154g|1 pequeño (6 cm)=130g|1 extra grande (8 cm)=224g	040.4|050.1|0618.2|124|131.93|14151|151|173.6
77	:LF295	1 pecho=290g|1 pata de pollo=133g|1 ala=49g|1 pepita=20g|1 taza (picado o en cubitos)=140g	03172.6|0420.2|0510.2|1214|131.5
78	:LD064	1 cucharada=14g|1 cucharadita=4g|1 pat (2 cm cuadrados, 1 cm)=5g|1 taza=227g|1 palillo (2 cm cuadrados, 1 cm)=113g	03640.6|041.3|0570.6|066.1|12198|130.7
79	:LH104	1 taza=237g|1 taza pequeña=178g|1 taza grande=356g	043|051.4|063.8|1236|130.4
80	:LT202	1 taza=198g|1 cucharada sopera=12.3g	0423.5|050.6|0660.9|1270|139.5
81	:LR122	1 cucharada sopera=17g|1 paquete=9g	041.9|0629.6|1260|132.8|171
82	:LT290	1 taza=198g|1 cucharada sopera=12.3g	0424.06|050.89|0663.26|1267|133.76
83	:LC319	1 mango=336g|1 taza (piezas)=165g	040.4|050.2|0615.9|1217|130.4|1724.8
84	:LB503	1 porción=89g|1 taza (llenos de trozos de 1 cm, picadas, libremente)=57g|1 hoja mediana (aproximadamente 14 cm)=8g|1 lechuga mediana (15 cm)=539g|1 lechuga grande (15 cm)=755g|1 hoja grande (alrededor de 18 cm)=15g|1 taza (rallada)=72g	041.2|050.2|066.3|1247|131.2|1717
85	:LB498	1 porción=89g|1 taza (llenos de trozos de 1 cm, picadas, libremente)=57g|1 hoja mediana (aproximadamente 14 cm)=8g|1 lechuga mediana (15 cm)=539g|1 lechuga grande (15 cm)=755g|1 hoja grande (alrededor de 18 cm)=15g|1 taza (rallada)=72g	039.86|041.38|050.3|062.58|072.17
86	:LA565	1 rebanada mediana (10 x 6 cm x 4 cm)=64g|1 rebanada grande (15 x 6 cm x 4 cm)=96g|1 rebanada pequeña (5 cm x 6 cm x 4 cm)=32g	049.3|050.2|0657.6|1222|131.1|1493|15274|03280
87	:LF318	1 pecho=280g|1 taza (picado o en cubitos)=140g	03240.9|0418.9|0511.3|0615.9|129|132.4
88	:LA568	1 rebanada=25g|1 rebanada sin corteza=12g|1 taza (migas)=45g|1 taza (cubos)=35g|1 rebanada grande (cubos)=30g|1 rebanada fina=20g|1 rebanada delgada sin corteza (cubos)=9g|1 rebanada muy delgada (cubos)=15g	048.1|052|0652.7|1250|134
89	:LR122	1 cucharada sopera=17g|1 paquete=9g	041.9|0629.6|1260|132.8|171
90	:LC385	1 naranja (7 cm)=131g|1 taza (secciones)=180g|1 grande (8 cm)=184g|1 pequeño (6 cm)=96g	040.7|050.2|0611.2|1220|130.7|1759
91	:LG404	1 envase=245g|1 envase mediano=184g|1 recipiente pequeño=123g	043.67|052.47|12132.21|130.35
92	:LA550	1 rebanada=25g|1 rebanada sin corteza=12g|1 taza (migas)=45g|1 taza (cubos)=35g|1 rebanada grande (cubos)=30g|1 rebanada fina=20g|1 rebanada delgada sin corteza (cubos)=9g|1 rebanada muy delgada (cubos)=15g	0410.4|050.9|0649|1231|132.16|14259|15466
93	:LF301	1 pecho=162g|1 pata de pollo=98g|1 ala=34g|1 pepita=20g|1 taza (picado o en cubitos)=140g	03141.2|0410.3|056.4|0610.6|1233|131.4
94	:LA565	1 rebanada mediana (10 x 6 cm x 4 cm)=64g|1 rebanada grande (15 x 6 cm x 4 cm)=96g|1 rebanada pequeña (5 cm x 6 cm x 4 cm)=32g	049.3|050.2|0657.6|1222|131.1|1493|15274|03280
95	:LB153	1 tallo mediano 19 cm - 20 cm=180g|0,5 taza (picada)=92g|1 lanza (cerca de 12 cm)=37g|1 tallo grande (12 cm - 15 cm)=280g|1 tallo pequeño (12 cm)=140g	044|050.3|065.6|12106|131.1|17100
96	:LB157	1 tallo mediano 19 cm - 20 cm=180g|0,5 taza (picada)=92g|1 lanza (cerca de 12 cm)=37g|1 tallo grande (12 cm - 15 cm)=280g|1 tallo pequeño (12 cm)=140g	043.6|050.3|066.1|1248|131.1|14325|1527|17113|090.05|100.02|110.04
97	:LD023	1 cucharada sopera=13.6g|1 cucharadita=4.5g|1 taza=218g	03900|05100|121|130.4|0913.5|1072.5|117.9
98	:LC476	1 rebanada (9 x 2 cm)=84g|1 taza (pedazos)=165g|1 rebanada grande (12 cm x 2 cm)=166g|1 rebanada delgada (9 x 1 cm)=56g|1 piña (9 x 1 cm)=905g	0343|040.6|050.2|0611|071.2|1218|130.5|1710
99	:LF212	1 hamburguesa=313g	03153.7|049.6|055.7|0616|1265|133
100	:LA565	1 rebanada mediana (10 x 6 cm x 4 cm)=64g|1 rebanada grande (15 x 6 cm x 4 cm)=96g|1 rebanada pequeña (5 cm x 6 cm x 4 cm)=32g	049.3|050.2|0657.6|1222|131.1|1493|15274|03280
101	:LG397	1 envase=245g|1 envase mediano=184g|1 recipiente pequeño=123g	0342.6|044.3|050.2|065.9|12110|130.09|14177|1575
102	:U09266	1 rebanada (9 x 2 cm)=84g|1 taza (pedazos)=165g|1 rebanada grande (12 cm x 2 cm)=166g|1 rebanada delgada (9 x 1 cm)=56g|1 piña (9 x 1 cm)=905g	0350|040.54|050.12|0613.12|071.4|089.85|1213|130.29|14109|151|1747.8|090.009|100.013|110.04
103	:LC319	1 mango=336g|1 taza (piezas)=165g	040.4|050.2|0615.9|1217|130.4|1724.8
104	:LA726	1 taza=158g	046|050.46|0681.21|1211.5|131.45
105	:U14400	1 taza=237g|1 lata=356g|12 fl oz=356g|16 fl oz=475g|1 taza pequeña=178g	0337|040.07|050.02|069.56|088.97|122|130.11|142|154
106	:LF318	1 pecho=280g|1 taza (picado o en cubitos)=140g	03240.9|0418.9|0511.3|0615.9|129|132.4
107	:LC244	1 kiwi=86g|1 taza (en rodajas)=186g	041|050.4|0615|1226|130.4|14332|155|1798|090.01|100.1|110.2
108	:LB617	1 mediana (6 cm a 8 cm)=213g|1 grande (8 cm a 11 cm)=369g|1 pequeño (4 cm a 6 cm)=170g|0,5 taza (cortada)=75g	042|050.1|0616.1|126|130.7
109	:LG339		0357.1|043.1|052.94|064.56|12123|130.07|14139|1557
110	:LG099		0363.5|043.1|053.5|064.9|12106|131.3|170.5
111	:LC156	1 mediana (7 cm)=150g|1 grande (7 cm)=175g|1 taza (rodajas)=154g|1 pequeño (6 cm)=130g|1 extra grande (8 cm)=224g	040.4|050.1|0618.2|124|131.93|14151|151|173.6
112	:LF361	1 pieza=285g|1 solomillo de ternera=165g|1 rebanada fina=27g|1 costilla=268g|1 lámina=247g|1 rebanada gruesa=85g	03142.3|0420.9|056.3|060.5|126|132.3|14358|1563|092.45|102.4|110.2|1662
113	:LA301	1 galletita (6 cm)=35g|1 mediana=51g|1 grande=77g|1 pequeño=35g	049.5|0510.7|1222|132|1495|15303
114	:LC156	1 mediana (7 cm)=150g|1 grande (7 cm)=175g|1 taza (rodajas)=154g|1 pequeño (6 cm)=130g|1 extra grande (8 cm)=224g	040.4|050.1|0618.2|124|131.93|14151|151|173.6
115	:U09266	1 rebanada (9 x 2 cm)=84g|1 taza (pedazos)=165g|1 rebanada grande (12 cm x 2 cm)=166g|1 rebanada delgada (9 x 1 cm)=56g|1 piña (9 x 1 cm)=905g	0350|040.54|050.12|0613.12|071.4|089.85|1213|130.29|14109|151|1747.8|090.009|100.013|110.04
116	:LC437	1 papaya mediana=250g|1 fruta pequeña=157g|1 fruta grande=781g|1 taza (trozos de 2 cm)=145g|1 taza (puré)=230g	040.6|050.1|069.9|1224|130.1|14257|153|1762|090.04|100.02|110.01
117	:LC453	1 mediana=178g|1 grande=230g|1 pequeño=148g|1 taza (en rodajas)=140g|1 taza (cubos)=161g|1 porción=166g	040.5|050.4|0615.7|129|130.2|14125|174|090.02|100.08|110.09
118	:LA726	1 taza=158g	046|050.46|0681.21|1211.5|131.45
119	:LB861	1 mediana=61g|1 grande (7 a 21 cm)=72g|1 pequeño (14 cm)=50g|1 rebanada=3g|1 taza (rallado)=110g|1 taza (tiras o en rodajas)=122g|1 tira de media (tiras o en rodajas)=4g|1 tira grande (8 cm)=7g|1 taza (picada)=128g	040.6|050.5|069.2|1233|130.5|1717.4
120	:LA301	1 galletita (6 cm)=35g|1 mediana=51g|1 grande=77g|1 pequeño=35g	049.5|0510.7|1222|132|1495|15303
121	:LC385	1 naranja (7 cm)=131g|1 taza (secciones)=180g|1 grande (8 cm)=184g|1 pequeño (6 cm)=96g	040.7|050.2|0611.2|1220|130.7|1759
122	:LJ050	1 mediana=44g|1 grande=50g|1 extra grande=56g|1 jumbo=63g|1 taza=243g|1 pequeño=38g	03157.5|0412.8|0511.5|060.7|1254|132.7
123	:LG199	1 rebanada=28g|1 taza (cortada)=132g|1 taza (rallada)=113g|1 taza (derretida)=244g|1 pulgada cúbica=17g|1 paquete (derretido)=170g	03338|0424.1|0522.4|0610.1|12707|131.8
124	:LB861	1 mediana=61g|1 grande (7 a 21 cm)=72g|1 pequeño (14 cm)=50g|1 rebanada=3g|1 taza (rallado)=110g|1 taza (tiras o en rodajas)=122g|1 tira de media (tiras o en rodajas)=4g|1 tira grande (8 cm)=7g|1 taza (picada)=128g	040.6|050.5|069.2|1233|130.5|1717.4
125	:LC476	1 rebanada (9 x 2 cm)=84g|1 taza (pedazos)=165g|1 rebanada grande (12 cm x 2 cm)=166g|1 rebanada delgada (9 x 1 cm)=56g|1 piña (9 x 1 cm)=905g	0343|040.6|050.2|0611|071.2|1218|130.5|1710
126	:LH104	1 taza=237g|1 taza pequeña=178g|1 taza grande=356g	043|051.4|063.8|1236|130.4
127	:LH135	1 taza=237g|1 taza pequeña=178g|1 taza grande=356g	124.8
128	:LF318	1 pecho=280g|1 taza (picado o en cubitos)=140g	03240.9|0418.9|0511.3|0615.9|129|132.4
129	:LC319	1 mango=336g|1 taza (piezas)=165g	040.4|050.2|0615.9|1217|130.4|1724.8
130	:LC385	1 naranja (7 cm)=131g|1 taza (secciones)=180g|1 grande (8 cm)=184g|1 pequeño (6 cm)=96g	040.7|050.2|0611.2|1220|130.7|1759
131	:LK041	1 barra=44g|1 taza (patatas fritas)=168g	049.4|0510.6|12275|131.4|14605|15382|096|104|110.01
132	:LR122	1 cucharada sopera=17g|1 paquete=9g	041.9|0629.6|1260|132.8|171
133	:LA531	1 rebanada=25g|1 rebanada sin corteza=12g|1 taza (migas)=45g|1 taza (cubos)=35g|1 rebanada grande (cubos)=30g|1 rebanada fina=20g|1 rebanada delgada sin corteza (cubos)=9g|1 rebanada muy delgada (cubos)=15g	049|053.4|0666.7|1230|134
134	:LF212	1 hamburguesa=313g	03153.7|049.6|055.7|0616|1265|133
135	:LC244	1 kiwi=86g|1 taza (en rodajas)=186g	041|050.4|0615|1226|130.4|14332|155|1798|090.01|100.1|110.2
136	:U09266	1 rebanada (9 x 2 cm)=84g|1 taza (pedazos)=165g|1 rebanada grande (12 cm x 2 cm)=166g|1 rebanada delgada (9 x 1 cm)=56g|1 piña (9 x 1 cm)=905g	0350|040.54|050.12|0613.12|071.4|089.85|1213|130.29|14109|151|1747.8|090.009|100.013|110.04
137	:LC476	1 rebanada (9 x 2 cm)=84g|1 taza (pedazos)=165g|1 rebanada grande (12 cm x 2 cm)=166g|1 rebanada delgada (9 x 1 cm)=56g|1 piña (9 x 1 cm)=905g	0343|040.6|050.2|0611|071.2|1218|130.5|1710
