Row	ID	AllWeights	AllProperties
10	:LC055	1 vidutinio (18 cm iki 20 cm)=118g|1 didelis (20 cm iki 22 cm)=136g|1 mažas (15 cm iki 18 cm)=101g|1 labai didelis (22 cm arba ilgesnis)=152g|1 labai mažas (mažesnis nei 15 cm)=81g|1 puodelis (griežinėliais)=150g|1 taurė (koše)=225g	03104.54|040.95|050.5|0625.91|071.85
11	:U18064	1 griežinėlis=25g|1 gabalas be plutos=12g|1 taurė (trupinius)=45g|1 taurė (kubeliai)=35g|1 didelis gabalas (kubeliai)=30g|1 plonas gabalas=20g|1 plonas gabalas be plutos (kubeliai)=9g|1 labai plonas gabalas (kubeliai)=15g	03270|0410.37|053.44|0649.46|074.2|086.08|12138|133.52|14182|15519|170.2|090.803|100.642|111.609
12	:U08122	0,333 taurė=27g|1 puodelis=81g	03362|0411.92|056.9|0669.52|0710|081.5|12351|1324.72|14366|15220|091.346|102.325|112.533
13	:LG042	1 konteinerio=245g|1 vidutinio dydžio konteineris=184g|1 mažas konteineris=123g	0364.48|044.29|052.16|066.97
14	:LB798	1 vidutinio (6 cm)=123g|1 puodelis=240g|1 gabaliuką (1 cm)=20g|1 didelis (8 cm)=182g|1 pleišto (1/4 vidutinio dydžio pomidorų)=31g|1 stori/didelis gabalas (1 cm)=27g|1 nedidelis Pomidoras (6 cm)=91g	0319.72|040.9|050.4|064.6|071.5|1215|131.1|1716
15	:U01123	1 vidutinio=44g|1 didelis=50g|1 labai didelis=56g|1 puodelis=243g|1 mažas=38g	03143|0412.56|059.51|060.72|080.37|1256|131.75|14138|15142|182|093.126|103.658|111.911|16372
16	:U20045	1 puodelis=158g	03130|042.69|050.28|0628.17|070.4|080.05|1210|131.2|1435|151|090.077|100.088|110.076
17	:U11124	1 vidutinio=61g|1 dideli (7-21 cm)=72g|1 mažas (14 cm)=50g|1 griežinėlis=3g|1 taurė (tarkuoto)=110g|1 puodelis (juostų arba skiltelės)=122g|1 vidutinės juostos (juostų arba skiltelės)=4g|1 didelių juostelių (8 cm)=7g|1 puodelis (supjaustyti)=128g	0341|040.93|050.24|069.58|072.8|084.74|1233|130.3|14320|1569|175.9|090.037|100.014|110.117
18	:U18009	1 sausainių (6 cm)=35g|1 vidutinio=51g|1 didelis=77g|1 mažas=35g	03365|046.2|0516.5|0648.5|071.3|083.48|1249|133.3|14224|15942|092.49|106.906|116.209|161
19	:SF1001795	1 puodelis=237g|1 mažas puodelis=178g|1 didelis puodelis=356g	031.523|040.067|060.37|070.115|080.022|127.97|130.026|1426.3|151.34
20	:U11529	1 vidutinio (6 cm)=123g|1 puodelis=240g|1 gabaliuką (1 cm)=20g|1 didelis (8 cm)=182g|1 pleišto (1/4 vidutinio dydžio pomidorų)=31g|1 stori/didelis gabalas (1 cm)=27g|1 nedidelis Pomidoras (6 cm)=91g	0318|040.88|050.2|063.89|071.2|082.63|1210|130.27|14237|155|1713.7|090.028|100.031|110.083
21	:U20045	1 puodelis=158g	03130|042.69|050.28|0628.17|070.4|080.05|1210|131.2|1435|151|090.077|100.088|110.076
22	:U14209	1 puodelis=237g|1 mažas puodelis=178g|1 didelis puodelis=356g	031|040.12|050.02|122|130.01|1449|152|090.002|100.015|110.001
23	:LG042	1 konteinerio=245g|1 vidutinio dydžio konteineris=184g|1 mažas konteineris=123g	0364.48|044.29|052.16|066.97
24	:U11529	1 vidutinio (6 cm)=123g|1 puodelis=240g|1 gabaliuką (1 cm)=20g|1 didelis (8 cm)=182g|1 pleišto (1/4 vidutinio dydžio pomidorų)=31g|1 stori/didelis gabalas (1 cm)=27g|1 nedidelis Pomidoras (6 cm)=91g	0318|040.88|050.2|063.89|071.2|082.63|1210|130.27|14237|155|1713.7|090.028|100.031|110.083
25	:U18064	1 griežinėlis=25g|1 gabalas be plutos=12g|1 taurė (trupinius)=45g|1 taurė (kubeliai)=35g|1 didelis gabalas (kubeliai)=30g|1 plonas gabalas=20g|1 plonas gabalas be plutos (kubeliai)=9g|1 labai plonas gabalas (kubeliai)=15g	03270|0410.37|053.44|0649.46|074.2|086.08|12138|133.52|14182|15519|170.2|090.803|100.642|111.609
26	:LC043	1 vidutinio (18 cm iki 20 cm)=118g|1 didelis (20 cm iki 22 cm)=136g|1 mažas (15 cm iki 18 cm)=101g|1 labai didelis (22 cm arba ilgesnis)=152g|1 labai mažas (mažesnis nei 15 cm)=81g|1 puodelis (griežinėliais)=150g|1 taurė (koše)=225g	041.2|050.2|0623|127|130.41|14348|151|176.1
27	:U01123	1 vidutinio=44g|1 didelis=50g|1 labai didelis=56g|1 puodelis=243g|1 mažas=38g	03143|0412.56|059.51|060.72|080.37|1256|131.75|14138|15142|182|093.126|103.658|111.911|16372
28	:U11282	1 vidutinio (6 cm)=110g|1 didelis=150g|1 puodelis (supjaustyti)=160g|1 puodelis (griežinėliais)=115g|1 šaukštas (susmulkinti)=10g|1 didelis gabalas (1 cm)=38g|1 vidutinio gabalas=14g|1 mažas=70g|1 plonas gabalas=9g	0340|041.1|050.1|069.34|071.7|084.24|1223|130.21|14146|154|177.4|090.042|100.013|110.017
29	:U05009	0,5 vištiena=460g|1 krūties=290g|1 koja be kulšies=133g|1 sparnas=49g|1 grynuolis=20g|1 taurė (susmulkinti arba supjaustyti)=140g	03239|0427.3|0513.6|1215|131.26|14223|1582|093.79|105.34|112.97|1688
30	:U01121	1 konteinerio=245g|1 vidutinio dydžio konteineris=184g|1 mažas konteineris=123g	03102|044.37|051.08|0619.05|0819.05|12152|130.07|14195|1558|170.7|090.697|100.297|110.031|164
31	:U09040	1 vidutinio (18 cm iki 20 cm)=118g|1 didelis (20 cm iki 22 cm)=136g|1 mažas (15 cm iki 18 cm)=101g|1 labai didelis (22 cm arba ilgesnis)=152g|1 labai mažas (mažesnis nei 15 cm)=81g|1 puodelis (griežinėliais)=150g|1 taurė (koše)=225g	0389|041.09|050.33|0622.84|072.6|0812.23|125|130.26|14358|151|178.7|090.112|100.032|110.073
32	:U01082	1 puodelis=237g|1 mažas puodelis=178g|1 didelis puodelis=356g	0342|043.37|050.97|064.99|085.2|12125|130.03|14150|1544|181.2|090.633|100.277|110.035|165
33	:LC055	1 vidutinio (18 cm iki 20 cm)=118g|1 didelis (20 cm iki 22 cm)=136g|1 mažas (15 cm iki 18 cm)=101g|1 labai didelis (22 cm arba ilgesnis)=152g|1 labai mažas (mažesnis nei 15 cm)=81g|1 puodelis (griežinėliais)=150g|1 taurė (koše)=225g	03104.54|040.95|050.5|0625.91|071.85
34	:U21299	1 griežinėlis=118g|1 pica=946g	03266|0411.39|059.69|0633.33|072.3|083.58|12188|132.48|14172|15598|171.4|094.465|102.608|111.681|1617
35	:U20044	1 puodelis=158g	03365|047.13|050.66|0679.95|071.3|080.12|1228|134.31|14115|155|090.18|100.206|110.177
36	:U14096	1 stiklinė=150g	0385|040.07|062.61|080.62|128|130.46|14127|154
37	:LL009	1 puodelis=237g|1 mažas puodelis=178g|1 didelis puodelis=356g	0412.4|0543.7|0634.3|12130|135.8|173
38	:U11124	1 vidutinio=61g|1 dideli (7-21 cm)=72g|1 mažas (14 cm)=50g|1 griežinėlis=3g|1 taurė (tarkuoto)=110g|1 puodelis (juostų arba skiltelės)=122g|1 vidutinės juostos (juostų arba skiltelės)=4g|1 didelių juostelių (8 cm)=7g|1 puodelis (supjaustyti)=128g	0341|040.93|050.24|069.58|072.8|084.74|1233|130.3|14320|1569|175.9|090.037|100.014|110.117
39	:N3190	1 griežinėlis=25g|1 gabalas be plutos=12g|1 taurė (trupinius)=45g|1 taurė (kubeliai)=35g|1 didelis gabalas (kubeliai)=30g|1 plonas gabalas=20g|1 plonas gabalas be plutos (kubeliai)=9g|1 labai plonas gabalas (kubeliai)=15g	03231|0410.6|053|0635.6|079.8|1233|132|14236|15434|090.6|100.8|111.2|160.7
40	:LF295	0,5 vištiena=460g|1 krūties=290g|1 koja be kulšies=133g|1 sparnas=49g|1 grynuolis=20g|1 taurė (susmulkinti arba supjaustyti)=140g	03172.6|0420.2|0510.2|1214|131.5
41	:U09200	1 oranžinė (7 cm)=131g|1 taurė (skyriai)=180g|1 didelis (8 cm)=184g|1 mažas (6 cm)=96g	0347|040.94|050.12|0611.75|072.4|089.35|1240|130.1|14181|1753.2|090.015|100.023|110.025
42	:SF821031	1 konteinerio=245g|1 vidutinio dydžio konteineris=184g|1 mažas konteineris=123g	0398.38|043.8|053.02|0614|0813.1|12132|130.016|14126|1544.8|180.06|091.8|100.7|110.14|169
43	:U09200	1 oranžinė (7 cm)=131g|1 taurė (skyriai)=180g|1 didelis (8 cm)=184g|1 mažas (6 cm)=96g	0347|040.94|050.12|0611.75|072.4|089.35|1240|130.1|14181|1753.2|090.015|100.023|110.025
44	:U08120	0,333 taurė=27g|1 puodelis=81g	03379|0413.15|056.52|0667.7|0710.1|080.99|1252|134.25|14362|156|091.11|101.98|112.3
45	:LA602	1 vidutinio dydžio gabaliuką (10 cm x 6 cm x 4 cm)=64g|1 didelis gabalas (15 cm x 6 cm x 4 cm)=96g|1 mažas griežinėlis (5 cm x 6 cm x 4 cm)=32g	03308.34|0412.08|052.22|0663.16|073.15
46	:SD1000844	1 vidutinio (18 cm iki 20 cm)=118g|1 didelis (20 cm iki 22 cm)=136g|1 mažas (15 cm iki 18 cm)=101g|1 labai didelis (22 cm arba ilgesnis)=152g|1 labai mažas (mažesnis nei 15 cm)=81g|1 puodelis (griežinėliais)=150g|1 taurė (koše)=225g	0395.1|041.1|050.3|0623|072|0817.2|128|130.42|14385|151|1712|090.12|110.06
47	:LA572	1 griežinėlis=25g|1 gabalas be plutos=12g|1 taurė (trupinius)=45g|1 taurė (kubeliai)=35g|1 didelis gabalas (kubeliai)=30g|1 plonas gabalas=20g|1 plonas gabalas be plutos (kubeliai)=9g|1 labai plonas gabalas (kubeliai)=15g	03259|0410.3|052.2|0656.1|076.6
48	:LT047	1 puodelis=254g	0369.09|044.77|050.53|0616.91|075.6
49	:LB798	1 vidutinio (6 cm)=123g|1 puodelis=240g|1 gabaliuką (1 cm)=20g|1 didelis (8 cm)=182g|1 pleišto (1/4 vidutinio dydžio pomidorų)=31g|1 stori/didelis gabalas (1 cm)=27g|1 nedidelis Pomidoras (6 cm)=91g	0319.72|040.9|050.4|064.6|071.5|1215|131.1|1716
50	:U09040	1 vidutinio (18 cm iki 20 cm)=118g|1 didelis (20 cm iki 22 cm)=136g|1 mažas (15 cm iki 18 cm)=101g|1 labai didelis (22 cm arba ilgesnis)=152g|1 labai mažas (mažesnis nei 15 cm)=81g|1 puodelis (griežinėliais)=150g|1 taurė (koše)=225g	0389|041.09|050.33|0622.84|072.6|0812.23|125|130.26|14358|151|178.7|090.112|100.032|110.073
51	:SD9909795	1 griežinėlis=25g|1 gabalas be plutos=12g|1 taurė (trupinius)=45g|1 taurė (kubeliai)=35g|1 didelis gabalas (kubeliai)=30g|1 plonas gabalas=20g|1 plonas gabalas be plutos (kubeliai)=9g|1 labai plonas gabalas (kubeliai)=15g	03272|0411|051|073.5|084.5|15650|090.5
52	:LL007	1 pakelis=2g|1 šaukštelis=1g	03165.64|0412.46|0512|0666.91|0764.96
53	:LA071	1 puodelis=158g	03104.15|042.05|050.63|0623.54|070.97
54	:SD1001011	1 stiklinė=150g	0369.2|040.2|060.3|080.29|128|130.9|14115|155
55	:SD1000809	1 vidutinio (6 cm)=123g|1 puodelis=240g|1 gabaliuką (1 cm)=20g|1 didelis (8 cm)=182g|1 pleišto (1/4 vidutinio dydžio pomidorų)=31g|1 stori/didelis gabalas (1 cm)=27g|1 nedidelis Pomidoras (6 cm)=91g	0321.1|040.8|050.3|064.2|071.2|083.2|128.5|130.16|14224|151.58|1718|090.05|100.05|110.14
56	:SI1001128	1 valgomasis šaukštas=13.6g|1 šaukštelis=4.5g|1 puodelis=218g	03899.1|0599.9|121|130.1|151|0913|1066.6|118
57	:LB796	1 vidutinio (6 cm)=123g|1 puodelis=240g|1 gabaliuką (1 cm)=20g|1 didelis (8 cm)=182g|1 pleišto (1/4 vidutinio dydžio pomidorų)=31g|1 stori/didelis gabalas (1 cm)=27g|1 nedidelis Pomidoras (6 cm)=91g	0315.01|041.2|050.33|063.16|071.35
58	:U09200	1 oranžinė (7 cm)=131g|1 taurė (skyriai)=180g|1 didelis (8 cm)=184g|1 mažas (6 cm)=96g	0347|040.94|050.12|0611.75|072.4|089.35|1240|130.1|14181|1753.2|090.015|100.023|110.025
59	:U01123	1 vidutinio=44g|1 didelis=50g|1 labai didelis=56g|1 puodelis=243g|1 mažas=38g	03143|0412.56|059.51|060.72|080.37|1256|131.75|14138|15142|182|093.126|103.658|111.911|16372
60	:U05064	1 krūties=162g|1 taurė (susmulkinti arba supjaustyti)=140g	03165|0431.02|053.57|1215|131.04|14256|1574|180.1|091.01|101.24|110.77|1685
61	:U14355	1 puodelis=237g|1 mažas puodelis=178g|1 didelis puodelis=356g	031|060.3|130.02|1437|153|090.002|100.001|110.004
62	:SI1000809	1 vidutinio (6 cm)=123g|1 puodelis=240g|1 gabaliuką (1 cm)=20g|1 didelis (8 cm)=182g|1 pleišto (1/4 vidutinio dydžio pomidorų)=31g|1 stori/didelis gabalas (1 cm)=27g|1 nedidelis Pomidoras (6 cm)=91g	0321.1|040.8|050.3|064.2|071.2|083.2|128.5|130.16|14224|151.58|1718|090.05|100.05|110.14
63	:U08020	1 puodelis=28g	03357|047.5|050.4|0684.1|073.3|089.5|127|1328.9|14168|15729|183.6|1721|090.116|100.067|110.196
64	:N3190	1 griežinėlis=25g|1 gabalas be plutos=12g|1 taurė (trupinius)=45g|1 taurė (kubeliai)=35g|1 didelis gabalas (kubeliai)=30g|1 plonas gabalas=20g|1 plonas gabalas be plutos (kubeliai)=9g|1 labai plonas gabalas (kubeliai)=15g	03231|0410.6|053|0635.6|079.8|1233|132|14236|15434|090.6|100.8|111.2|160.7
65	:SD9909795	1 griežinėlis=25g|1 gabalas be plutos=12g|1 taurė (trupinius)=45g|1 taurė (kubeliai)=35g|1 didelis gabalas (kubeliai)=30g|1 plonas gabalas=20g|1 plonas gabalas be plutos (kubeliai)=9g|1 labai plonas gabalas (kubeliai)=15g	03272|0411|051|073.5|084.5|15650|090.5
66	:SI1000844	1 vidutinio (18 cm iki 20 cm)=118g|1 didelis (20 cm iki 22 cm)=136g|1 mažas (15 cm iki 18 cm)=101g|1 labai didelis (22 cm arba ilgesnis)=152g|1 labai mažas (mažesnis nei 15 cm)=81g|1 puodelis (griežinėliais)=150g|1 taurė (koše)=225g	0395.1|041.1|050.3|0623|072|0817.2|128|130.42|14385|151|1712|090.12|110.06
67	U01017	1 valgomasis šaukštas=14.5g|1 maža pakuotė=85g|1 puodelis=232g|1 plakta šaukštai=10g|1 kubinių colių=16g	03342|045.93|0534.24|064.07|070|083.21|0919.292|108.62|111.437|1298|130.38|14138|15321|16110|170|180.6
68	U01032	1 valgomasis šaukštas=5g|1 puodelis=100g	03431|0438.46|0528.61|064.06|070|080.9|0917.301|108.375|111.173|121109|130.9|14125|151529|1688|170|180.5
69	U01036	0,5 puodelio=124g|1 puodelis=246g	03174|0411.26|0512.98|063.04|070|080.27|098.295|103.627|110.385|12207|130.38|14105|1584|1651|170|180.2
70	U01040	1 griežinėlis=28g|1 taurė (supjaustyti)=132g|1 taurė (susmulkinti)=113g|1 puodelis (lydytas)=244g|1 kubinių colių=17g|1 paketas (lydytas)=170g	03380|0426.93|0527.8|065.38|070|081.32|0917.779|107.274|110.972|12791|130.2|1477|15192|1692|170|180.5
71	U01042	1 griežinėlis=28g|1 taurė (supjaustyti)=132g|1 taurė (susmulkinti)=113g|1 puodelis (lydytas)=244g|1 kubinių colių=17g|1 paketas (lydytas)=170g	03366|0418.13|0530.71|064.78|070|082.26|0918.057|108.236|111.286|121045|130.63|14132|151671|16100|170|187.5
72	U01046	1 griežinėlis=28g|1 taurė (supjaustyti)=132g|1 taurė (susmulkinti)=113g|1 puodelis (lydytas)=244g|1 kubinių colių=17g|1 paketas (lydytas)=170g	03330|0416.86|0525.63|068.56|070|085.59|0915.057|106.846|111.049|12682|130.26|14255|151284|1698|170|182.5
73	U01048	2 šaukštas=32g|1 stiklainis=142g	03290|0416.41|0521.23|068.73|070|087.32|0913.327|106.219|110.624|12562|130.33|14242|151625|1655|170|180.4
74	U01049	1 valgomasis šaukštas=15g|1 atskiras konteinerio=15g|1 puodelis=242g	03130|042.96|0511.5|064.3|070|080.16|097.158|103.321|110.427|12105|130.07|14130|1541|1637|170.9|180.2
75	U01050	1 valgomasis šaukštas=15g|1 mažas konteineris=11.1g|1 puodelis=240g	03195|042.7|0519.31|063.66|070|080.14|0912.02|105.577|110.717|1296|130.04|14122|1540|1666|170.8|180.4
76	U01053	0 1/4 puodelio=30g|1 puodelis (plakta)=120g|1 taurė (skystis)=238g|1 valgomasis šaukštas=15g	03345|042.05|0537|062.79|070|080.11|0923.032|1010.686|111.374|1265|130.03|1475|1538|16137|170.6|180.7
77	U01001	1 šaukštas=14g|1 arbatinis šaukštelis=4g|1 puodelis=227g	03717|040.85|0581.11|060.06|070|080.06|0951.368|1021.021|113.043|1224|130.02|1424|15714|16215|170|181.5
78	U01002	1 šaukštas=14g|1 arbatinis šaukštelis=4g|1 puodelis=227g	03717|040.85|0581.11|060.06|070|080.06|0950.489|1023.426|113.012|1224|130.16|1426|15827|16219|170|181.5
79	U01003	1 šaukštas=14g|1 arbatinis šaukštelis=4g|1 puodelis=227g	03876|040.28|0599.48|060|070|080|0961.924|1028.732|113.694|124|130|145|152|16256|170|181.8
80	U01056	1 valgomasis šaukštas=12g	03193|042.07|0519.73|062.88|070|082.88|0911.507|105.068|110.84|12110|130.17|14141|1580|1652|170.9|180.4
81	U01069	1 valgomasis šaukštas=15g|1 pakelis=3g|1 šaukštelis=2g|1 puodelis=94g	03545|044.79|0535.48|0654.88|070|0854.88|0932.525|100.968|110.014|1222|131.15|14812|15181|160|170|180
82	U01077	1 puodelis=237g|1 mažas puodelis=178g|1 didelis puodelis=356g	0361|043.15|053.25|064.8|070|085.05|091.865|100.812|110.195|12113|130.03|14132|1543|1610|170|181.3
83	U01079	1 puodelis=237g|1 mažas puodelis=178g|1 didelis puodelis=356g	0350|043.3|051.98|064.8|070|085.06|091.257|100.56|110.073|12120|130.02|14140|1547|168|170.2|181.2
84	U01082	1 puodelis=237g|1 mažas puodelis=178g|1 didelis puodelis=356g	0342|043.37|050.97|064.99|070|085.2|090.633|100.277|110.035|12125|130.03|14150|1544|165|170|181.2
85	U01085	1 puodelis=237g|1 mažas puodelis=178g|1 didelis puodelis=356g	0334|043.37|050.08|064.96|070|085.09|090.056|100.022|110.003|12122|130.03|14156|1542|162|170|181.2
86	U01091	0,25 puodelio=30g|1 puodelis=120g	03362|0436.16|050.77|0651.98|070|0851.98|090.499|100.201|110.03|121257|130.32|141794|15535|1620|176.8|180
87	U01102	1 puodelis=237g|1 mažas puodelis=178g|1 didelis puodelis=356g	0383|043.17|053.39|0610.34|070.8|089.54|092.104|100.99|110.124|12112|130.24|14167|1560|1612|170.9|181.3
88	U01103	1 puodelis=237g|1 mažas puodelis=178g|1 didelis puodelis=356g	0376|042.99|051.9|0612.13|070.7|089.55|091.177|100.455|110.089|12109|130.24|14169|1566|168|170|181.2
89	U01104	1 puodelis=237g|1 mažas puodelis=178g|1 didelis puodelis=356g	0371|043.24|051|0612.6|070.5|089.94|090.616|100.3|110.035|12116|130.27|14170|1561|163|170.9|181.1
90	U01119	1 konteinerio=245g|1 vidutinio dydžio konteineris=184g|1 mažas konteineris=123g	0385|044.93|051.25|0613.8|070|0813.8|090.806|100.343|110.036|12171|130.07|14219|1566|165|170.8|180
91	U01121	1 konteinerio=245g|1 vidutinio dydžio konteineris=184g|1 mažas konteineris=123g	03102|044.37|051.08|0619.05|070|0819.05|090.697|100.297|110.031|12152|130.07|14195|1558|164|170.7|180
92	U01123	1 vidutinio=44g|1 didelis=50g|1 labai didelis=56g|1 puodelis=243g|1 mažas=38g	03143|0412.56|059.51|060.72|070|080.37|093.126|103.658|111.911|1256|131.75|14138|15142|16372|170|182
93	U01125	1 trynio=17g|1 puodelis=243g	03322|0415.86|0526.54|063.59|070|080.56|099.551|1011.738|114.204|12129|132.73|14109|1548|161085|170|185.4
94	U01128	1 vidutinio=44g|1 didelis=50g|1 labai didelis=56g|1 puodelis=243g|1 mažas=38g	03196|0413.61|0514.84|060.83|070|080.4|094.323|106.182|113.251|1262|131.89|14152|15207|16401|170|182.2
95	U01129	1 vidutinio=44g|1 didelis=50g|1 labai didelis=56g|1 mažas=38g|1 puodelis (supjaustyti)=136g|1 valgomasis šaukštas=8.5g	03155|0412.58|0510.61|061.12|070|081.12|093.267|104.077|111.414|1250|131.19|14126|15124|16373|170|182.2
96	U01132	1 vidutinio=44g|1 didelis=50g|1 labai didelis=56g|1 mažas=38g|1 puodelis (supjaustyti)=136g|1 valgomasis šaukštas=8.5g	03149|049.99|0510.98|061.61|070|081.39|093.331|104.441|112.429|1266|131.31|14132|15145|16277|170|181.8
97	U01133	1 valgomasis šaukštas=5g|1 taurė (išsijotą)=85g	03605|0448.37|0543.04|061.53|070|080.3|0913.516|1017.073|116.856|12236|134.33|14540|15480|161630|170|183.1
98	U01145	1 šaukštas=14g|1 arbatinis šaukštelis=4g|1 puodelis=227g	03717|040.85|0581.11|060.06|070|080.06|0951.368|1021.021|113.043|1224|130.02|1424|1511|16215|170|181.5
99	U01164	2 šaukštai=30g|1 puodelis=243g	03197|0410.33|0514.92|065.48|070.1|080.19|098.034|104.735|111.397|12311|130.35|14142|15493|1638|170.6|181
100	U01203	1 konteinerio=245g|1 vidutinio dydžio konteineris=184g|1 mažas konteineris=123g	03105|044.86|051.41|0618.6|070|082.9|090.909|100.387|110.04|12152|130.07|14194|1558|166|170.7|180
101	U01205	1 valgomasis šaukštas=15g|1 pakelis=3g|1 šaukštelis=2g|1 puodelis=94g	03251|040.69|0513.5|0635.07|071.1|0833.04|092.635|104.002|116.269|126|130.59|1496|1580|160|170|180
102	U01217	1 konteinerio=245g|1 vidutinio dydžio konteineris=184g|1 mažas konteineris=123g	03102|044.37|051.08|0619.05|070|0819.05|090.697|100.297|110.031|12152|130.07|14195|1558|164|170.7|181.3
103	U01219	1 konteinerio=245g|1 vidutinio dydžio konteineris=184g|1 mažas konteineris=123g	03105|044.86|051.41|0618.6|070|082.9|090.909|100.387|110.04|12152|130.07|14194|1558|166|170.7|181.3
104	U02009	1 šaukštelis=2.7g|1 valgomasis šaukštas=8g	03282|0413.46|0514.28|0649.7|0734.8|087.19|092.462|103.211|118.006|12330|1317.3|141950|151640|160|170.7|180
105	U02046	1 šaukštelis=5g|1 pakelis=5g	0367|044.37|054.01|065.33|073.3|080.86|090.248|102.627|110.954|1258|131.51|14138|151135|160|171.5|180
106	U02047	1 šaukštelis=6g|1 brūkšnys=0.4g|1 valgomasis šaukštas=18g|1 puodelis=292g	030|040|050|060|070|080|090|100|110|1224|130.33|148|1538758|160|170|180
107	U03189	1 valgomasis šaukštas=3.2g|0,25 puodelio=12.2g|1 lauką=223g	03399|0413.07|058|0669.65|079|083.84|091.37|102.57|112.47|12707|1351.25|14420|154|160|170|180
108	U03194	1 valgomasis šaukštas=2.5g	03391|047.1|054.9|0677.7|070.5|080.12|090.919|101.26|112.016|12850|1347.5|14385|156|160|172.4|180
109	U04002	1 valgomasis šaukštas=12.8g	03902|040|05100|060|070|080|0939.2|1045.1|1111.2|120|130|140|150|1695|170|182.5
110	U04018	1 valgomasis šaukštas=14.9g|1 šaukštelis=5g|1 puodelis=239g	03390|040.9|0533.4|0623.9|070|086.4|094.9|109|1118|1214|130.2|149|15711|1626|170|180.1
111	U04025	1 valgomasis šaukštas=14.9g|1 šaukštelis=5g|1 puodelis=239g	03680|040.96|0574.85|060.57|070|081.84|0911.703|1016.843|1144.69|128|130.21|1420|15635|1642|170|180.2
112	U04042	1 valgomasis šaukštas=13.6g|1 šaukštelis=4.5g|1 puodelis=218g	03884|040|05100|060|070|080|0916.9|1046.2|1132|120|130.03|140|150|160|170|180
113	U04044	1 valgomasis šaukštas=13.6g|1 šaukštelis=4.5g|1 puodelis=218g	03884|040|05100|060|070|080|0915.65|1022.783|1157.74|120|130.05|140|150|160|170|180
114	U04053	1 valgomasis šaukštas=13.6g|1 šaukštelis=4.5g|1 puodelis=218g	03884|040|05100|060|070|080|0913.808|1072.961|1110.523|121|130.56|141|152|160|170|180
115	U04114	1 valgomasis šaukštas=14.9g|1 šaukštelis=5g|1 puodelis=239g	03240|040.41|0521.12|0612.12|070|0810.77|092.948|105.638|1110.748|1213|130.26|1484|15993|160|170.4|180
116	U04120	1 valgomasis šaukštas=14.9g|1 šaukštelis=5g|1 puodelis=239g	03457|040.77|0544.81|0615.58|070|0815.95|095.648|108.433|1121.029|1224|130.8|1467|15836|160|173.6|180
