Row	Meal	Name	Brand	Pos
319	L	Шоколад Сандвічеві печиво		50217
320	L	Збиті вершкове масло		50356
321	L	Вафлі		50484
322	L	Зелений горошок		50584
323	B	Куряча ніжка		50685
324	S	Кава розчинна		50830
325	S	Вареники		50920
326	D	Круто яйця		50940
327	D	Білок яйця		51143
328	D	Сиром моцарелла		51169
329	L	Смажені яйця		51403
330	L	Плоский риби		51584
331	L	Кекс		51682
332	B	Пшоно		51703
333	B	Смажені курячі		51731
334	B	Чай З Лимоном		51943
335	D	Заправка для салату з майонезом		51977
336	L	Стегна курячі		52089
337	L	Паста з томатним соусом		52228
338	B	Полуниця		52342
339	B	Апельсиновий сік з кальцію		52646
340	S	Шоколад Чорний		52779
341	L	соломка		52800
342	L	Шинка		52821
343	L	Шоколад		52953
344	L	Кролик		52974
345	L	Апельсиновий сік з кальцію		53009
346	D	Горіх		53142
347	B	Каша		53446
348	B	Шинка		53487
349	B	Запіканка		53619
350	B	Шоколад		53640
351	B	Буряк		53661
352	B	Мандарин		53681
353	D	Тушкована квасоля		53776
354	D	Ванільний знежиреним йогуртом		53842
355	L	Консервована квасоля стручкова		54004
356	B	Варені помідорів		54165
357	B	Голубці		54425
358	B	Капучіно		54446
359	L	Сир пармезан		54468
360	L	Мюслі		54619
361	L	Пшенична каша		54659
362	B	Суп		54693
363	L	Кефір нежирний		54712
364	B	Сир		54748
365	L	Ківі		54847
366	B	Консерви морквяний сік		54867
367	B	Кетчуп		55012
368	B	Заправка для салату з майонезом		55152
369	S	Суп		55264
370	S	Цукерки		55283
371	S	Помідор		55322
372	B	Солоним маслом		55362
373	D	Помаранчевий		55484
374	D	Курячого бульйону		55650
375	D	Обсмажене насіння соняшнику		55790
376	L	Англійська кекс		55895
377	L	Пицца		56003
378	D	Шоколад		56044
379	L	Ванільний знежиреним йогуртом		56065
380	L	Хот-дог		56227
381	L	Торт		56333
382	L	Перловка		56367
383	L	Яловичина		56406
384	L	Сочевиця		56578
385	L	Сир		56702
386	L	Лаваш		56801
387	L	Голубці		56840
388	L	Куряча ніжка		56861
389	B	Бублик		57006
390	D	Збиті вершкове масло		57201
391	B	Плов		57329
392	B	Вафельні		57368
393	B	Цукерки		57512
394	B	Куряче крило		57551
395	B	Кефір нежирний		57670
396	B	Сир пармезан		57706
397	S	Обсмажене насіння соняшнику		57857
398	S	Лимонад		57962
399	S	Вафельні		58116
400	S	Сирої капусти		58260
401	S	Борщ		58610
402	D	Пиво		58629
403	B	Пельмені		58720
404	D	Бісквіт		58757
405	S	Кукурудзяні чіпси		58915
406	D	Сир домашній		59039
407	D	Сир		59059
408	D	Кефир		59158
409	D	Каша вівсяна		59200
410	D	Сосиска		59240
411	L	Круасан		59261
412	B	Печеня		59488
413	D	Кролик		59583
414	L	Вафельні		59618
415	L	Салат З Буряка		59762
416	L	Заправка для салату з майонезом		59782
417	L	Чіпси		59894
418	L	Бісквіт		60038
419	L	Плов		60196
420	L	Печиво марія		60235
421	L	Пиріжок З Капустою		60255
422	B	Оливкова олія		60276
423	B	Рис		60361
424	B	Ківі		60401
425	L	Сухарі		60421
426	L	Грейпфрут		60459
427	S	Зефір		60556
428	S	Білок яйця		60632
429	S	Збиті вершкове масло		60658
430	S	Сметана		60786
431	B	Молоко 3,2%		60934
432	L	Гречка варена		60973
433	D	1% молока		61012
434	D	Халва		61159
435	D	Сир пармезан		61179
436	S	Квашена Капуста		61330
437	S	Ківі		61352
438	S	Топлене масло		61372
439	S	Свинячі відбивні		61477
440	S	Відварна картопля		61609
441	S	Смажені яйця		61811
442	L	Гамбургер		61992
443	L	Тост		62091
444	D	Картопля в шкірі		62373
445	L	Олівє		62576
446	L	Бублик		62608
447	L	Чорнослив		62803
448	L	Халва		62832
449	L	М'ясо		62852
450	L	Куряче крило		62951
451	L	Макарони з фрикадельки в томатному соусі		63070
452	L	Каша Гречана		63192
453	L	Виноград		63234
454	L	Ковбаса свинини ковбаса		63362
455	L	Незбираного молока		63484
456	D	Незбираного молока		63632
457	B	Шоколад Чорний		63780
458	B	Кекс		63801
459	B	Желе		63822
460	B	Печінка куряча		63873
461	B	Свинячі відбивні		63973
462	B	Кофе		64105
463	B	Oatmeal		64134
464	B	Тушкована квасоля		64229
465	B	Салат-латук		64295
466	B	Курячого бульйону		64718
467	D	Тунець консервований світло		64858
468	B	Ванільний знежиреним йогуртом		65018
469	D	Пельмені		65180
470	D	Шоколад Сандвічеві печиво		65217
471	D	Торт		65356
472	D	Желе		65390
473	D	Печеня		65441
474	D	Яблоко		65536
475	D	Котлети		65614
476	D	Пшенична каша		65654
477	D	Рис		65688
478	D	Бублик		65728
479	L	Оселедець		65923
480	B	Помідор		66149
481	S	Смажене куряче м'ясо		66189
482	D	Заморожені зелений горошок		66387
483	D	Зелений горошок		66491
484	S	Куряча ніжка		66592
485	S	Риба		66737
486	S	Соус майонез		66757
487	L	Гриби		66885
488	S	Зелений салат		66927
489	D	Яблучний сік		67347
490	S	Апельсиновий сік з кальцієм і Віт Д		67477
491	D	Шинка		67614
492	S	Йогурт натуральний		67746
493	S	Артек		67787
494	S	Курага		67808
495	L	Сосиски		67829
496	S	Арахісового масла печиво		67866
497	D	Чай З Лимоном		68009
498	B	Англійська кекс		68043
499	B	Халва		68151
500	B	Чорний шоколад		68171
501	B	Риба		68209
502	B	Сало		68229
503	B	Гриби		68250
504	D	Горох		68292
505	B	Вафлі		68312
506	S	Ванільний знежиреним йогуртом		68412
507	B	Сир Рікотта		68574
508	B	Пластівці		68682
509	B	Бутерброд		68720
510	B	сир російський		68741
511	S	Куряче крило		68774
512	D	Йогурт натуральний		68893
513	B	Рис коричневий		68934
514	L	Арахісове масло		68976
515	B	Молоко 0,5%		69087
516	L	Бекон		69125
517	L	Білок яйця		69272
518	L	Помідори		69298
519	S	Сир		69317
520	L	Сир Рікотта		69416
521	S	Хот-дог		69524
522	L	Виноградний сік		69630
523	L	Овсянка		69759
524	L	Горох		69798
525	L	Салат		69818
526	L	Французький хліб		69838
527	L	Морозиво ванільне		70024
528	L	Салат-латук		70176
529	L	Йогурт натуральний		70599
530	L	Кофе		70640
531	L	Білок		70669
532	L	Компот		70690
533	L	Салат Овочевий		70716
534	L	Хлібці		70748
535	L	Кеш'ю		70769
536	S	Тушкована квасоля		70926
537	D	Вареник		70992
538	D	Лимонад		71012
539	D	Котлета		71166
540	D	Цукерка		71200
541	L	Яблоко		71222
542	D	Французький хліб		71300
543	S	Шоколад		71486
544	S	Смажені мигдаль		71507
545	S	Шинка		71657
546	S	Торт		71789
547	S	1% молока		71823
548	S	Чорний шоколад		71970
549	B	Швейцарського сиру		72008
550	B	Чай зелений		72240
551	B	Мівіна		72276
552	B	хліб і масло		72317
553	B	Оселедець		72405
554	S	Сир, поширення		72631
555	S	Халва		72750
556	L	Солоним маслом		72770
557	D	Лаваш		72892
558	D	Хліб пшеничний борошна		72931
559	D	Гриби		73032
560	D	Пшоно		73074
561	D	деруни		73102
562	B	Сир домашній		73123
563	B	Смажені мигдаль		73143
564	B	Яблучний сік		73293
565	D	Висівки пластівці		73423
566	L	Шоколад Чорний		73553
567	L	Кориця Ізюм бублики		73574
568	D	Рис коричневий		73770
569	B	Зелений горошок		73812
570	L	Картопля смажена		73913
571	L	Сиром моцарелла		73933
572	L	Цукерки		74167
573	L	Швейцарського сиру		74206
574	L	Згущене молоко		74438
575	L	Зефір		74458
576	L	Перець		74534
577	L	Укріплений низький жир фруктів йогурт		74555
578	L	Желе		74724
579	L	Рис коричневий		74775
580	L	Суп овочевий		74817
581	B	Макарони з фрикадельки в томатному соусі		74837
582	D	Укріплений низький жир фруктів йогурт		74959
583	D	Кефір нежирний		75128
584	B	Білок яйця		75164
585	D	Стегна курячі		75190
586	D	Яблучний пиріг		75329
587	B	Вареники		75547
588	D	Сосиски		75567
589	B	Сиром моцарелла		75604
590	D	Макарони з фрикадельки в томатному соусі		75838
591	B	Артек		75960
592	B	Котлети		75981
593	B	Какао Галька		76021
594	B	Овсянка		76129
595	B	Кефир		76168
596	B	Йогурт натуральний		76210
597	B	Свинина скорочень		76251
598	D	Виноградний сік		76371
599	D	Приготовлену морква		76500
600	D	Сыр		76789
601	D	Ананас		76885
602	D	Молоко 0,5%		77120
603	D	Варення		77158
604	D	Біле вино		77179
605	D	Чеесебургер		77251
606	D	Латте		77380
607	B	Стегна курячі		77400
608	B	Ряжанка		77539
609	B	Пшенична каша		77581
610	B	Сир затяжок		77615
611	B	Ізюм		77750
612	B	Пряник		77771
613	B	Молоко		77792
614	B	Чорнослив		77818
615	B	Заморожені зелений горошок		77847
616	B	Томатна паста		77951
617	B	Морозиво ванільне		78080
618	B	Яловичина		78232
619	L	Випічки шоколаду		78404
620	B	Крем грибний суп		78543
621	B	Млинці		78686
622	S	Цукерка		78706
623	S	Незбираного молока		78728
624	L	Кукурудза		78876
625	S	Молоко		79031
626	S	Кава З Молоком		79057
627	S	Сухофрукти		79125
628	S	Виноград		79146
629	S	Сир пармезан		79274
630	S	Печінка куряча		79425
631	S	Гамбургер		79525
632	S	Плов		79624
633	S	Шоколадне морозиво		79663
634	S	Сало		79789
635	S	Курячого бульйону		79810
636	S	Гриби		79950
637	L	Гірчиця		79992
638	L	Ізюм висівки		80116
639	L	Каша		80237
640	L	Чізбургер		80278
641	L	Омлет		80316
642	L	Гороховий Суп		80356
643	D	Клубніка		80395
644	L	Канапка		80430
645	L	Родзинки		80468
646	S	Хурма		80722
647	D	Салат З Буряка		80742
648	L	Квашена Капуста		80762
649	L	Сало		80784
650	L	Персик		80805
651	L	Пластівці		81007
652	L	Мясо		81045
653	D	Куряче крило		81142
654	D	Каша		81261
655	D	Арахісового масла печиво		81302
656	S	Круасан		81445
657	D	Помідори		81672
658	D	Яблучний сік з вітаміном с		81691
659	D	Капучіно		81823
660	D	Сир затяжок		81845
661	D	Консервована квасоля тушкована		81980
662	D	Хот-дог		82255
663	D	Овсянка		82361
664	D	Кукурудзяні чіпси		82400
665	D	Ковбаса свинини ковбаса		82524
666	D	Гамбургер		82646
667	D	Сирна Запіканка		82745
668	D	Крекер		82787
669	D	Сирник		82808
670	D	Мандарин		82846
671	D	Каша ячна		82941
672	D	Помидор		82980
673	D	Ікра		83016
674	D	Вафлі		83056
675	D	Хурма		83156
676	D	Приготовлену цибуля		83176
677	D	Шоколадної стружки печиво		83490
678	D	Апельсиновий сік з кальцієм і Віт Д		83630
679	D	Морська капуста		83767
680	D	Хліб Висівковий		83799
681	D	Ряжанка		83820
682	D	Компот		83862
683	S	Кукурудза		83888
684	D	Курага		84043
685	S	Персик		84064
686	S	Пиво		84266
687	S	Клубніка		84357
688	S	Котлета		84392
689	S	Пластівці		84426
690	S	Кофе		84464
691	S	Какао Галька		84493
692	S	Запечена картопля		84601
693	S	Арахіс без солі		84841
694	S	Голубці		84959
695	S	Кекс		84980
696	S	Холодец		85001
697	S	Какао		85021
698	S	Печенько		85061
699	S	Кролик		85099
700	D	Бутерброд		85134
701	D	Чай зелений		85155
702	D	Петрушка		85191
703	D	Солоним маслом		85343
704	D	Гірчиця		85465
705	D	Англійська кекс		85589
706	D	Салат Цезарь		85697
707	D	Молоко 3,2%		85722
708	S	Арахісове масло		85761
709	D	Лимон		85872
710	D	Кутя		85899
711	D	Млинці		85939
712	D	Мясо		85959
713	S	Круто яйця		86056
714	S	Плоский риби		86259
715	S	Рослинна олія		86357
716	B	Соус		86453
717	B	Картопля в шкірі		86579
718	B	Випічки шоколаду		86782
719	B	Апельсиновий сік з кальцієм і Віт Д		86921
720	B	Персик		87058
721	B	Активіа		87260
722	B	Консервована квасоля тушкована		87293
723	B	Шоколадне морозиво		87568
724	L	Смажені мигдаль		87694
725	B	Виноградний сік		87844
726	B	Плоский риби		87973
727	B	Orange		88071
728	B	Колбаса		88150
729	B	Хурма		88222
730	B	Гамбургер		88242
731	B	Закваска		88341
732	B	Сарделька з сиром		88378
733	B	Курячий Суп		88399
734	B	Зефир		88497
735	B	Кукурудзяні Пластівці		88529
736	B	Пельмени		88621
737	B	Творог нежирний		88642
738	B	Олів'є		88681
739	B	Цукерка		88723
740	L	Арахіс смажений		88745
741	L	Мандарина		88854
742	L	Заморожені зелений горошок		88873
743	S	Французький хліб		88977
744	S	Чеесебургер		89163
745	S	Англійська кекс		89292
746	S	Заморожені зелений горошок		89400
747	S	Томатний		89504
748	S	Тунець консервований світло		89785
749	S	Сиром моцарелла		89945
750	S	Гірчиця		90179
751	S	Яєчня		90303
752	S	Каша		90524
753	S	Кавун		90565
754	S	Груша		90881
755	S	Печиво марія		91054
756	S	Паштет		91074
757	S	Хлеб		91094
758	S	Млинці		91192
759	S	Овочі		91212
760	S	Кефир		91232
761	S	Сир Рікотта		91274
762	S	Локшина		91382
763	S	Грінки		91492
764	S	Приготовлену морква		91513
765	S	Вафлі		91802
766	S	Буряк		91902
767	S	Соус		91922
768	S	Масло		92048
769	S	Лимон		92153
770	S	Хліб пшеничний борошна		92180
771	S	Яблоко		92281
772	S	Салат-латук		92359
773	S	Сир затяжок		92782
774	S	Горох		92917
775	S	Banana		92937
776	S	Обід м'ясо		93032
777	S	Мандарина		93143
778	S	Coffee		93162
779	S	Крем грибний суп		93199
780	S	Заправка для салату з майонезом		93342
781	S	Шоколадної стружки печиво		93454
782	S	Колбаса		93594
783	S	Бутерброд		93666
784	S	сир російський		93687
785	S	Кутя		93720
786	S	Рис коричневий		93760
787	S	Закваска		93802
788	S	Активіа		93839
789	S	Компот		93872
790	S	Свинина скорочень		93898
791	S	Торт борошно		94018
792	S	Сарделька з сиром		94117
793	S	Солоним маслом		94138
794	S	Олів'є		94260
795	S	Творог нежирний		94302
796	S	Пельмени		94341
797	S	Макарони з фрикадельки в томатному соусі		94362
798	S	Монтерей сиру		94484
799	S	Желе		94720
800		Печиво До Кави		94771
801		Кава з молоком і цукром		94808
802		Вівсяне Печиво		94876
803		Овочевий Суп		94897
804		Вівсяні Пластівці		94917
805		Малина		95014
806		Бринза		95051
807		Слива		95084
808		Молоко 2,5%		95122
809		Тістечко		95161
810		Куряча відбивна		95182
811		Суп Рисовий		95212
812		Свинина		95250
813		Спагетті		95289
814		Малина з цукром		95428
815		Фінік		95466
816		Брокколі		95504
817		Курка		95758
818		Кола		95788
819		Диня		95926
820		Хліб з маслом		95945
821		Ікра баклажанна		95966
822		Хлібець		96000
823		Манка		96040
824		Каша пшенична		96077
825		Протеїн		96116
826		Тростинний цукор		96143
827		Кукурудзяна Каша		96171
828		Куряче філе		96192
829		Рагу		96273
830		Томатний сік		96315
831		Апельсиновий сік		96427
832		макарон		96517
833		Буряковий цукор		96559
834		Морозиво		96585
835		Фасоля		96625
836		Хліб білоруський		96665
837		Батон		96705
838		Абрикос		96746
839		Какао-масло		96768
840		Гарбуз		96795
841		Шашлик		96815
842		Шарлотка яблучна		96846
843		Вареня		96888
844		Квас		96908
845		Пиріжок		96930
846		Короп		97033
847		Мигдаль		97066
848		Білий тост		97189
849		Телятина		97482
850		Рулет		97514
851		Фета		97535
852		Кабачок		97576
853		уха		97598
854		Попкорн		97638
855		Сливи		97750
856		Шампанське		97771
857		Йогурт 3,2%		97803
858		Висівки вівсяні		97831
859		Свіжого апельсинового соку		97872
860		Масло Шоколадне		98009
861		Грейфрут		98108
862		Висівки		98145
863		Баклажан		98240
864		черешня		98281
865		Салат Олів'є		98314
866		Йогурт Галичина		98352
867		Білий гриб		98388
868		Кабачкова ікра		98528
869		Шарлотка		98568
870		Чёрный шоколад		98589
871		Овочеве рагу		98609
872		Фаршем зі свинини		98652
873		Абрикоси		98756
874		Яловичини бульйон		98791
875		Вершки		98910
876		Сок		98930
877		Пампушка		98961
878		Грибний суп		98996
879		Кабачки		99038
880		Запіканка творожна		99065
881		Каша рисова		99103
882		Смородина		99141
883		Пшоняна каша		99179
884		Гранат		99207
885		Старомодний пончик		99241
886		Налисник		99501
887		Йогурт Дольче		99522
888		Ванільний молочний коктейль		99543
889		Карамель		99716
890		М'ясо качки		99853
891		Індичка		99953
892		Варені овочі		100036
893		Ячна каша		100057
894		Нектарин		100092
895		Котлета свиняча		100129
896		Тефтели		100170
897		Сирок Глазурований		100260
898		Сухе молоко		100281
899		Фініки		100352
900		Салат з капусти		100393
901		Фундук		100413
902		Селера		100434
903		Борщ зелений		100710
904		Товсті кори піци		100752
905		Курячий пиріг банку		100883
906		Вишні		101001
907		Алича		101021
908		Сирок Дитячий		101049
909		Маккава		101087
910		Сникерс		101108
911		Кунжут		101145
912		Вино		101178
913		Крабові палички		101200
914		Изюм		101220
915		Белый Рис		101253
916		Свинина та яловичина ковбаса		101334
917		Сирний суп		101475
918		Яичница		101495
919		Коричневий рис		101576
920		Вишня		101673
921		Налісники		101712
922		кальмар		101733
923		Хліб з висівками		101828
924		Блінчики		101875
925		Цукерки шоколадні		101895
926		картопля фрі		101936
927		Сир Копчений		101976
928		Рослинна олія, поширення		102007
929		Окрошка		102120
930		Інжир		102141
931		Всі муки		102163
932		Булочка		102280
933		Подвійний чізбургер		102369
934		Суп гречаний		102495
935		Lion		102515
936		Сік Апельсиновий		102555
937		Сарделька		102577
938		Смаженою індичкою		102609
939		Налісники з сиром		102724
940		Мармелад		102759
941		Форель райдужна		102780
942		Яйця		102877
943		Кава 3в		102978
944		Печінка тріски		103054
945		Печінковий Паштет		103088
946		Качка		103118
947		сир адигейський		103139
948		Твікс		103172
949		Куриное Филе		103212
950		Штрудель		103280
951		Курятина		103301
952		Конфета		103335
953		Пташине Молоко		103382
954		Чізкейк		103420
955		Узвар		103568
956		Борошно		103592
957		Щавлевий Борщ		103613
958		Креветки		103634
959		вареники з сиром		103715
960		Смажена картопля		103736
961		Паста		103757
962		Пікнік		103798
963		Миттєвий чай		103831
964		Каша Пшоняна		103981
965		Яйце варене		104019
966		Буряк варений		104119
967		Авокадо		104153
968		3,2% молока		104272
969		Свинина запечена		104375
970		Курячі грудки з шкіри		104414
971		Сік Мультифруктовий		104560
972		Огурец		104580
973		Сир Голландський		104659
974		1% milk		104692
975		Вівсянка З Молоком		104789
976		Яйцо		104885
977		Овсяная каша		104970
978		Курячі крильця		105068
979		киви		105149
980		Творожная запеканка		105182
981		Овочеві та фруктові соки		105204
982		Курячі тендери		105318
983		Хліб чорний		105427
984		оладки		105468
985		Макарони пиріг		105489
986		Рак		105663
987		Нутелла		105683
988		Картофельное пюре		105704
989		Журавлинний сік		105789
990		Ковбаса копчена		105921
991		Рогалик		105942
992		Тушкована квасоля з франків		105978
993		Ревінь		106095
994		Бутерброт		106134
995		Яйце жарене		106240
996		Молочна Каша		106341
997		Геркулес		106361
998		Криза бар		106393
999		Печеної жиру на Свиняча корейка		106498
1000		Манна каша		106623
1001		Шоколадный торт		106659
1002		Печиво з ковбасою		106759
1003		Шпроти		106872
1004		Сметанник		106894
