Row	ID	AllWeights	AllProperties
26	WS3507	1 éénpersoons zakje=28|10 fiches=12|1 portie=28|1 grab-size zak=50|1 kop. normaal=25|1 kopje=34|1 zak=170|1 chip=1.9|1 chip. normaal=1.9|1 chip. geribbeld of gekreukeld=2.4|1 kop. geribbeld of gekreukeld gesneden=32|2 chips normaal=1.9|1 kop. gebroken|2 koppen|1.8 zakje	03565|046.9|0537|0650.5|074.25|084.1|0910.5|1011|1111.5|141550|15535
27	WS1221	1 pat (sq 2 cm. 1 cm)=5|1 stick (2 cm sq. 1 cm)=115|1 kopje=225|1 eetlepels|1 theelepels|1 s|1 pat (sq 2 cm, 1 cm)=5|1 stick (2 cm sq, 1 cm)=115	03325|0535|060.8|098.6|106.7|1117.5|1210|130.1|1442|1510|161|187.5
28	WS3983	1 mok=240|1 kopje=235|1 koffie kopje=240|2 mokken=240|1 grote kop=480|1 kleine kop=240|1 klein kopje=180|1 portie=240|3 kopjes=470|250 milliliters|2 cups|2 koppen|1 eenheid van 30 ml	031.2|040.15|060.05|090.1|1448.5|152.05
29	WS951	1 middelgrote=44|1 medium=44|1 klein=36.5|1 groot=50.5|1 portie=50.5|1 extra grote=58|1 grote=50|1 kop (4.86 eieren)=245|1 stuk=14|1 jumbo=65.5|1 kleine=38|1 kopje=245	03145|0412.5|059.85|060.8|080.8|093.1|103.8|111.3|14135|15140|16420
30	WS1302	1 klein (5.5 cm diameter)=70|1 middelgrote (6 cm diameter)=85|1 medium (6 cm)=88|1 groot (6.5 cm diameter)=98|2 stuks=14|2 middelgrote=94|1 klein (6 cm)=76|1 stuk=14|1 portie=110|1 grote (7 cm)=120|1 kop (secties)=195	0352.5|040.8|050.3|0613.5|071.8|0810.5|090.05|100.05|110.05|14165|151.4
31	WS10061	1 portie=155|1 portie van 30 gram=30|1 kop. droog. na bereiding=470|1 kop. bereid=235|250 ml melk en 6 lepels havermout (na bereiding)=40|1 portie van 40gr=40|0.3 kopje=24.5|1 portie van 20 gram=20|200 ml melk en 6 lepels havermout=32|1 na bereiding met melk=40|1 oz. droog. na bereiding=165|1 Kom=40|100 grammen|1 oz, droog, na bereiding=165|1 kop, bereid=235|1 kop, droog, na bereiding=470	03135|048.5|053.5|0621.5|072.05|080.4|090.25|100.45|110.5|1472|15125
32	WS4189	1 eetl=21|1 portie=10|1 individueel pakje=14|2 etl=42.5|1 oz|100 grammen|1 cups=320	03255|040.5|050.15|0665|070.5|0842.5|100.1|1475|1535.5
33	WS7997	1 medium=200|1 kop (gehakte)=135|1 stok (10 cm)=9|4 sneetje=28|1 kop (gesneden)=120|1 stuk (10 cm)=20|1 stok (11 cm)=120|1 klein (16 cm)=160|1 Portie=100|1 grote (21 cm)=280|2 sneetjes=2.5|1 s=140|1 Halve=200	0312|040.6|050.15|062.15|070.7|081.4|1214|130.2|14135|152.2|173.2
34	WS7755	1 mok=240|1 theekop=240|2 portie=480|2 Glazen=480|200 milliliters|1 kopje|1 grote kop|2 kopjes|3 koppen|1 eenheid van 30 ml|100 grammen	030.9|040.3|060.3|090.3|1432.5|152.85
35	WS7650	1 kop (1 portie)=28|1 kopje=28|1 doosje. éenpersoons=21|1 kom=150|1 koppen|1 doosje, éenpersoons=21|1 oz|100 grammen	03365|046.85|050.8|0685.5|074.5|086.8|100.05|110.05|14125|15925
36	WS1736	1 eetl=14|1 portie. op sandwich=14|1 portie=28|1 pot/knijpfles=12|1 portie. als salade=28|1 eetlepels|1 cups|1 portie, op sandwich=14|1 portie, als salade=28|1 oz|100 grammen	03705|041.1|0577.5|063.85|080.5|0911.5|1020.5|1141.5|1435|15540|1637.5
37	WS13110	1 normale snee=26|2 sneetje=50|2 dunne snee=40|1 kubieke inch=3.1|1 zeer dunne snee=15|1 normale snee. zonder korst=12|1 dunne snee. zonder korst=8.9|2 op normale snee=26|2 sneetje zonder korst=24|2 sneetjes=25|2 grote of dikke snee|1 dunne snee, zonder korst=8.9|1 normale snee, zonder korst=12|1 portie=26|1 oz|100 grammen	03260|0410.5|054|0646.5|074.7|085.55|090.9|101.7|110.9|14210|15515
38	WS27168	3 stuk=4.5|2 stuks=3	03165|072.4|135
39	WS1514	1 eetl=16|1 portie=16|2 eetlepels|1 oz|100 grammen	03595|0425|0551|0619|076.35|089.25|0910|1024.5|1113.5|14645|15445
40	WS3253	1 oranje (7 cm)=130|1 grote (8 cm)=185|1 klein (6 cm)=96|1 oranje (7 cms)=100|1 kop (secties)=180|1 stuk=185|1 middelmatige=150|1 klein (6 cms)	0351|040.8|051|067.8|072|090.2|100.2|110.4|1223|130.1|14175|151|1751
41	WS1782	1 stuk=10|2 stukjes=10.5|2 dtukjes=10.5|2 reepje	03530|046.9|0533|0649|077.2|0920.5|1010.5|112.1|1250|133.2|14400|1510|163.1|171
42	WS7431	1 kopje=500|1 glas=250|191 milliliters|2 koppen	0335|043.7|050.1|064.9|090.1|12125|14170|1544|162.6
43	WS10161	1 kop. bereid=160|1 portie=105|1 kopje=160|1 oz. droog. na bereiding=87|1 kop. droog. na bereiding=570|2 koppen|1 p|1 kop, bereid=160|1 oz, droog, na bereiding=87|100 grammen|1 kop, droog, na bereiding=570	03135|042.7|050.3|0628.5|070.4|080.05|090.1|100.1|110.1|1434.5|15335
44	WS556	1 middelgrote (18 cm - 20 cm lang)=120|1 klein (15 cm - 17.5 cm lang)=100|1 medium (18 cm tot 20 cm)=120|1 extra klein (minder dan 15 cm lang)=81|1 middelgrote banaan=120|1 stuk=14|1 kleine banaan=90|1 banaan=100|1 grote (20 cm tot 22 cm)=135|1 klein (15 cm tot 18 cm)=100|1 portie=120|1 schijf=5.6|1 middelgrote=100|1 kleine=175|1 groot (20 cm - 22.5 cm lang)|1 medium (18 cm tot 20 cms)|1 extra grote (22 cm of langer)=150|1 extra klein (kleiner dan 15 cm)=81|1 kop (gesneden)=150|1 kop (puree)=225	0389.5|041.1|050.35|0622.5|072.6|0812|090.1|100.05|110.1|14360|150.85
45	WS3765	1 stuk=14|3 stin=42	03160|0431|053.8|091.4|101|110.8|127|130.7|14420|1553|1633.5|180.1
46	WS9597	1 dunne plak (ca. 5 cm x 4 cm x 0.3 cm)=7.2|1 middelgrote plak (ca. 5 cm x 4 cm x 0.6 cm)=14|1 borst=160|1 kop (gehakt of in blokjes gesneden)=140|1 plakje=81|1 stuk=14|1 oz. zonder bot (na bereiding)=18|1 kubieke inch. zonder bot. bereid=17|2 plakjes=81|1 di|100 grammen|1 dunne plak (ca. 5 cm x 4 cm x 0,3 cm)=7.2|1 middelgrote plak (ca. 5 cm x 4 cm x 0,6 cm)=14|1 oz, rauw (na bereiding, bot verwijderd)=15|1 kubieke inch, zonder bot, bereid=17|1 oz, zonder bot (na bereiding)=18	03185|0430|057.4|092.1|102.9|111.6|14250|15375|1682
47	WS1298	1 container=245|1 kleine container=125|1 middelgrote container=185|1 beker=200|1 potje=245|200 milliliters|1 portie	0338.5|044.45|050.3|064.15|090.2|100.1|12150|14155|1542|162.7
48	WS253	1 kopje=235|1 grote kop=355|1 klein kopje=180|1 beker=200|1 scheut=100|1 bij de koffie (mok)=125|1 bekertje=150|1 scheut 100ml=105|250 milliliters|1 cups|2 glas|2 koppen	0346|043.75|051.5|065.05|091|100.3|12120|14160|1539|165.6|171
49	WS4188	1 stuks=10|1 beschuit=100|1 portie=96|1 sneetje zonder korst=12|2 beschuitjes=10|2 stukken=96|0.5 oz=14.5|100 grammen	03405|0413.5|057.1|0672|091.4|102.7|112.25|14240|15245|1678
50	WS6035	0.3 kopje=24.5|1.6 koppen=280|0.5 k=40.5|0.3 cups|250 milliliters	03365|0412|056.9|0670|0710|081.5|091.35|102.35|112.55|12350|1324.5|14365|15220
51	WS1514	1 eetl=16|1 portie=16|2 eetlepels|1 oz|100 grammen	03595|0425|0551|0619|076.35|089.25|0910|1024.5|1113.5|14645|15445
52	WS10706	1 medium (6 cm aan 8 cm)=215|1 grote (8 cm tot 11 cm)=370|0.5 cup (blokjes)=75|1 klein (4 cm tot 6 cm)=170|100 gr=100|1 portie|2 gekoolte|1 grote (8 cm tot 11 cms)	0390|042|0619|071.8|126.15|130.5|14450|152.1|1714
53	WS1534	1 fruit=75.5|1 kiwi=86|1 stuk=14|1 portie=75.5|4 schijf=26|0.4 cups|1 oz|100 grammen	0361.5|041.15|050.55|0614.5|073|089.05|090.05|100.05|110.3|14315|152.7
54	WS10163	0.5 kopje=91|1 portie=500|0.5 c=150|1 kopke=100|0.5 cups|5 koppen	0365.5|042.85|050.15|0613|074.4|083.1|090.05|110.05|1225|130.8|14170|1535|173.2
55	WS7997	1 medium=200|1 kop (gehakte)=135|1 stok (10 cm)=9|4 sneetje=28|1 kop (gesneden)=120|1 stuk (10 cm)=20|1 stok (11 cm)=120|1 klein (16 cm)=160|1 Portie=100|1 grote (21 cm)=280|2 sneetjes=2.5|1 s=140|1 Halve=200	0312|040.6|050.15|062.15|070.7|081.4|1214|130.2|14135|152.2|173.2
56	WS3051	1 rijstwafel=7.7|2 rijstwafels=31|1 stuk=14|1 cracker=8|2 stuks|1 Portie	03345|048.2|052.65|0675.5|072.6|080.5|090.65|150.15
57	WS10326	1 medium (6 cm aan 8 cm)=215|1 grote (8 cm tot 11 cm)=370|1 klein (4 cm tot 6 cm)=170|0.5 cup (blokjes)=75	0377|042|050.1|0617.5|072.2|080.8|090.05|110.05|1212|130.8|14420|156|1719.5
58	WS2278	1 middelgrote stengel (19 cm - 20 cm)=180|0.5 kop (gehakte)=92|1 kleine stengel (12 cm)=140|1 speer (ongeveer 12 cm)=37|1 grote stengel (12 cm - 15 cm)=280|1 portie=100|1 middelgrote stengel (19 cm - 20 cms)	0327|043.9|050.3|060.8|072.7|090.1|110.2|1233|130.9|14400|155|1738
59	WS9850	22.2 notens=100|10 noten=14|2 porties=50|100 grammen	03635|0420.5|0558|068.6
60	WS266	1 middelgrote portie=115|1 kleine portie=71|1 grote portie=155|10 frietjes=50|1 Grote pak=115|10 friet=115	03310|043.45|0514.5|0641.5|073.8|080.3|092.35|105.95|115.4|1218|130.8|14580|15210|174.7
61	WS8534	0.5 kopje=91|0.5 cups|2 koppen	0331|041.9|050.4|063.6|072.5|090.1|110.2|1244|130.7|14225|1546|160.4|1715
62	WS278	1 sneetje=28|1 kop (in blokjes gesneden)=130|1 plakje=10|0.5 kop (versnipperd)=56.5|2 stuks=14|1 pakket (gesmolten)=170|1 kubieke inch=17|0.1 p=24|1 k=20|1 kop (gesmolten)=245	03355|0425.5|0527.5|0918|106|110.8|12830|130.4|1481|15720|1670.5|180.8
63	WS1398	1 cupcake=50|1 spons cake=42|1 koek|1 wafel|2 koeken|2 biscuits|1 Choco koekje|2 stuks|1 kokosmakroon	03430|043.7|0520|0660|070.8|097.6|107.6|112.8|1227|130.6|1485|15220|181
64	WS5844	0.5 kip=330|1 plak=15|2 plakjes=330|1 Plakje=20|1 kop (gehakt of in blokjes gesneden)=140|1 nugget=20|1 borst=235|4 plakken=50|1 drumstick=120|1 portie=20|1 vleugel=41|0.2 W7/8 kip|115 gr|4 sneetje	03125|0417|054.25|063.55|091.4|101|110.8|127|130.7|14255|15870|180.1
65	WS1736	1 eetl=14|1 portie. op sandwich=14|1 portie=28|1 pot/knijpfles=12|1 portie. als salade=28|1 eetlepels|1 cups|1 portie, op sandwich=14|1 portie, als salade=28|1 oz|100 grammen	03705|041.1|0577.5|063.85|080.5|0911.5|1020.5|1141.5|1435|15540|1637.5
66	WS1166	2 portie=20|1 eetlepels	03240|0416|0518.5|063|070.9|094|1011|112.6|1214|132|14360|15900|1650|1712|180.4
67	WS8488	1 pot=140|1 portie=65|1 porties=10|1 p=140|1 portje=25|1 eet=140|2 eetlepels	03150|0417|057.8|063.3|070.5|094.4|102.2|110.2|12500|130.1|14105|151100|1640|171|180.2
68	WS6118	1 plak=10|0.5 sneetje=15|2 sneetjes=50	03270|0430.5|0518|0911.5|103.8|110.5|121050|130.2|14110|15635|1656|180.3
69	WS9274	1 kopje=235|1 blikje=355|1 glas=235|1 flesje=500|1 klein kopje=180|1 blik=330|1 beker=200|12 fluidounce=355|1 fles=500|1 minifles=200|1.5 koppen=355|1 pinten|12 fl oz=355|16 fl oz=475	032.25|040.1|050.05|060.35|123|130.1|148|158.1
70	WS278	1 sneetje=28|1 kop (in blokjes gesneden)=130|1 plakje=10|0.5 kop (versnipperd)=56.5|2 stuks=14|1 pakket (gesmolten)=170|1 kubieke inch=17|0.1 p=24|1 k=20|1 kop (gesmolten)=245	03355|0425.5|0527.5|0918|106|110.8|12830|130.4|1481|15720|1670.5|180.8
71	WS3765	1 stuk=14|3 stin=42	03160|0431|053.8|091.4|101|110.8|127|130.7|14420|1553|1633.5|180.1
72	WS253	1 kopje=235|1 grote kop=355|1 klein kopje=180|1 beker=200|1 scheut=100|1 bij de koffie (mok)=125|1 bekertje=150|1 scheut 100ml=105|250 milliliters|1 cups|2 glas|2 koppen	0346|043.75|051.5|065.05|091|100.3|12120|14160|1539|165.6|171
73	WS9283	1 medium (8 cm)=180|1 klein (7 cm)=150|1 grote (8 cm)=225|1 extra klein (6 cm)=100|1 appel=160|1 klein=150|1 stuk=150|1 medium (8 cms)=80|1 kop (gehakte)=125|1 kop (segmenten)=110	0359.5|040.2|050.2|0613|072|110.1|124|130.1|14125|151|175
74	WS1534	1 fruit=75.5|1 kiwi=86|1 stuk=14|1 portie=75.5|4 schijf=26|0.4 cups|1 oz|100 grammen	0361.5|041.15|050.55|0614.5|073|089.05|090.05|100.05|110.3|14315|152.7
75	WS7661	1 sneetje=25|2 sneetjes=50|1 sneetje zonder korst=12|1 grote sneetje (blokjes)=30|1 dun plakje zonder korst (blokjes)=9|1 kop (kruimels)=45|1 dun plakje=20|1 zeer dun plakje (blokjes)=15|1 kop (blokjes)=35|1 boterhammen|6.699999 grote snee	03235|0411|052.15|0639.5|076.6|090.4|100.6|110.9|1233|132|14215|15465|160.7
76	WS1774	1 kom=250	0316.5|041.3|050.3|061.2|071.3|110.2|1250|130.8|14290|1514|172
77	WS10520	1 middelgrote container=185|1 kleine container=125|3 eetlepels	0366|0423|050.5|064.55|090.3|100.1|12130|14165|1539|171
78	WS2596	2 sneetjes=100|1 stuk=14|2 snee=76|2 nee=50|2 stuks	03240|049.8|051.75|0643|075|090.4|100.4|110.6|1229|131.4|14170|15480|160.9
79	WS15735	2 stuk=18	03345|049.7|052.25|0665.5|0716|090.3|100.4|110.6|1250|132.7|14400|15400
80	WS1679	1 eetl=21|0.1 pot=1.4|1 theelepels|1 eetlepels|1 cups|1 oz|100 grammen	03295|040.35|0682|0882|1452.5|155.4
81	WS9283	1 medium (8 cm)=180|1 klein (7 cm)=150|1 grote (8 cm)=225|1 extra klein (6 cm)=100|1 appel=160|1 klein=150|1 stuk=150|1 medium (8 cms)=80|1 kop (gehakte)=125|1 kop (segmenten)=110	0359.5|040.2|050.2|0613|072|110.1|124|130.1|14125|151|175
82	WS951	1 middelgrote=44|1 medium=44|1 klein=36.5|1 groot=50.5|1 portie=50.5|1 extra grote=58|1 grote=50|1 kop (4.86 eieren)=245|1 stuk=14|1 jumbo=65.5|1 kleine=38|1 kopje=245	03145|0412.5|059.85|060.8|080.8|093.1|103.8|111.3|14135|15140|16420
83	WS9274	1 kopje=235|1 blikje=355|1 glas=235|1 flesje=500|1 klein kopje=180|1 blik=330|1 beker=200|12 fluidounce=355|1 fles=500|1 minifles=200|1.5 koppen=355|1 pinten|12 fl oz=355|16 fl oz=475	032.25|040.1|050.05|060.35|123|130.1|148|158.1
84	WS3297	1 middelgrote (7 cm diameter) (ca. 3 per 450 g)=140|1 klein (6.5 cm diameter) (ca. 4 per 450 g)=105|1 klein (6 cm)=96|1 grote (8 cm)=185|0.5 geschild=69|1 wilde appel=34.5|1 Een middelgroot=110|0.5 middelgroot=37.5|1 dunne schijf=7.7|2 portie=310|1 medium (8 cm)=180|1 schijf=17|1 kop. gesneden=110|1 ring=13.5|1 oranje (7 cm)=130|1 oz. met schil. na bereiding=27|1 kleine=75|1 jonagold|1 oz, met schil, na bereiding=27|100 grammen|1 klein (6,5 cm diameter) (ca. 4 per 450 g)=105|1 kop, gesneden=110|	0352.5|040.3|050.2|0614|072.4|0810|090.05|100.3|110.05|14105|152.5
85	WS14931	1 portie=89|1 middelgrote blad (ongeveer 14 cm)=8|1 kop (1 cm stukken. gehakte. losjes verpakt)=57|1 middelgrote Sla (15 cm)=540|1 grote blad (ongeveer 18 cm)=15|1 grote Sla (15 cm)=755|1 kop (versnipperd)=72|1 Sla=40|1 kleine blad (versnipperd)|1 kop (1 cm stukken, gehakte, losjes verpakt)=57	0315|041.35|050.15|062.85|071.3|080.8|110.1|1236|130.85|14195|1528|179.2
86	WS9834	1 pitloos=4.4|15 druivens=43.5|1 portie=79.5|20 druiven=98|1 kop. pitloos=160|20 druif=87|1 kopje=150|1 druif. met zaden. na bereiding=5.8|1 oz. zonder zaden. na bereiding=27.5|1 kop. met zaden. na bereiding=155|1 cups|19.6 pit|1 druif, met zaden, na bereiding=5.8|1 oz, zonder zaden, na bereiding=27.5|100 grammen|1 kop, met zaden, na bereiding=155|1 kop, pitloos=160	0371|040.9|050.2|0620.5|0817.5|090.05|110.05|14225
87	WS9267	1 bar=44|1 miniatuur bar=7|1 boterham=30|1 portie=20|1 kop (chips)=170|1 spoon=15|1 k=170|1 m=44|1 eetlepels	03450|045.5|0515.5|0670|075.2|099.1|104.9|111|1262|136.9|14685|1536|164.4
88	WS7728	1 middelgrote portie=115|1 kleine portie=71|1 grote portie=155|10 frietjes=50	03310|044.5|0514.5|0638.5|073.2|093.7|106.4|113.3|129|130.5|14425|1529|160.7|174
89	WS3368	1 kopje=160|1 kleine portie=200|1 cups	03145|043.2|050.3|0632.5|070.7|090.1|100.1|110.1|1212|130.2|1425|154
