Row	Meal	Name	Brand	Pos
76	D	Sla gem rauw		19135
77	B	Kwark magere		19219
78	B	Brood tarwe-		19350
79	B	Knackebrod lichtgewicht		19488
80	B	Honing		19582
81	L	Appel m schil		19700
82	D	Ei		19949
83	S	Cola light		20195
84	B	Appel		20437
85	D	Groene sla		21016
86	S	Druiven		21396
87	B	Chocoladehagelslag		21827
88	D	Frites		22021
89	D	Rijst witte gekookt		22191
90	L	Stokbrood		22310
91	L	Appel		22768
92	L	Wit brood		23347
93	D	Pasta witte gem gekookt		23802
94	L	Yoghurt magere		23957
95	L	Sla gem rauw		24146
96	D	Zalm		24230
97	S	Melkchocolade		24400
98	B	Sinaasappelsap		24566
99	S	Komkommer		24931
100	L	Kaas		25217
101	L	Groene sla		25396
102	S	Chocolade melk-		25777
103	D	UI		25915
104	B	Boter		26225
105	L	Sla rucola rauw		26444
106	D	Aardappelpuree		26535
107	D	Olijfolie		27111
108	D	Groente soep- gekookt		27236
109	L	Groente soep- gekookt		27348
110	B	Groene Thee		27460
111	D	Melk magere		27603
112	S	Rode wijn		27715
113	B	Havermoutpap		27825
114	D	Spaghetti Bolognaise diepvries		28006
115	D	Yoghurt magere		28124
116	D	Bloemkool		28314
117	S	Ontbijtkoek		28652
118	B	Cracker		28883
119	S	Wortel		29038
120	B	Wit brood		29432
121	D	Spaghetti		29888
122	L	Cracker		30109
123	L	Speltbrood		30264
124	L	Tomatensoep		30687
125	L	Mandarijn		30817
126	L	Salami		31119
127	D	Rode wijn		31389
128	D	Broccoli		31499
129	D	Macaroni		31772
130	L	Boter		32135
131	L	Beenham		32354
132	B	Ontbijtkoek		32512
133	B	Kipfilet		32743
134	B	Kaas		33290
135	S	Roomboterkoekje		33469
136	D	Witte wijn		33653
137	L	Melk magere		33699
138	D	Ei gekookt		33811
139	L	Meergranenbrood		34000
140	D	Melk halfvolle		34283
141	L	Groentensoep		34526
142	D	Wortel		34643
143	L	Brood tarwe-		35037
144	B	Meergranenbrood		35176
145	S	Suiker		35459
146	S	Peer m schil		35818
147	B	Pasta chocolade- melk		35908
148	B	Suiker		35999
149	S	Kwark magere		36358
150	B	Cappuccino vers		36490
151	L	Kaas 20+		36625
152	B	Yoghurt volle		36750
153	B	Sinaasappel		36879
154	L	Jam		37104
155	D	Volkorenbrood		37255
156	B	Rijstwafel		37583
157	L	Gebakken ei		37720
158	L	Rijstwafel		37953
159	B	Chocolade puur		38090
160	B	Crackers		38231
161	L	Pistolet		38616
162	S	Groene Thee		38791
163	L	Smeerkaas 20+		38934
164	L	Kipfilet (vleeswaar)		39110
165	B	Hagelslag chocolade- puur		39389
166	S	Bier		39488
167	B	Ontbijtproduct Brinta		39752
168	D	Aardappelen gebakken		39848
169	B	Croissant		39956
170	B	Mandarijn		40174
171	D	Frieten		40476
172	L	Wortel		40855
173	B	Speltbrood		41249
174	L	Knackebrod volkoren		41672
175	S	Chips paprika ea smaken		41808
176	D	Gebakken aardappel		41936
177	D	Spinazie gekookt		42142
178	D	Groentensoep		42319
179	S	Witte wijn		42436
180	L	Zalm gerookt		42482
181	L	Soep Cup-a-soup bereid		42578
182	D	Tomatensoep		42702
183	S	Snoep schuim-/gum-		42832
184	D	Paprika rode rauw		42906
185	B	Shake (Herbalife)		43002
186	L	Chocoladehagelslag		43115
187	B	Ei gekookt		43310
188	B	Appelstroop		43499
189	B	Pistolet		43653
190	L	Broodje wit zacht		43828
191	B	Choco		43933
192	B	Yoghurt halfvolle		44058
193	L	Melk karne-		44173
194	D	Ijsbergsla		44256
195	B	Sojamelk		44772
196	D	Wrap/Tortilla		44956
197	D	Kroket bereid		45086
198	D	Hamburger		45226
199	D	Gehaktbal hoh bereid		45351
200	L	Crackers		45458
201	B	Kaas 20+		45843
202	B	Chocolademelk		45968
203	S	Cola		46165
204	S	Chocolademelk		46307
205	D	Frikandel bereid		46504
206	S	Ei		46604
207	D	Gebakken ei		46851
208	D	Kropsla		47084
209	S	Limonade		47416
210	D	Kip		47692
211	D	Appel		47998
212	B	Gebakken ei		48578
213	L	Aardappel		48811
214	D	Beenham		49101
215	D	Kaas		49259
216	D	Gekookte aardappel		49438
217	L	Hard broodje		49632
218	D	Vanille Vla		49843
219	D	Koffie		49969
220	B	Drink soja- diverse smaken		50204
221	L	Sandwich		50305
222	D	Biefstuk		50423
223	S	Aardbeien		50864
224	D	Appelmoes		51360
225	L	Cherrytomaten		51701
226	B	Hagelslag vruchten-		51870
227	S	Appel m schil gem		51979
228	L	Olijfolie		52070
229	S	Bier pils		52195
230	D	Vruchtenyoghurt (Mager)		52255
231	D	Worst		52481
232	S	Cherrytomaten		52814
233	B	Lijnzaad		52983
234	L	Kiwi		53128
235	S	Peer z schil		53296
236	D	Rundvlees		53388
237	L	Ontbijtkoek		53820
238	L	Runderrookvlees		54051
239	B	Peer m schil		54176
240	L	Cola light		54266
241	L	Schouderham		54509
242	L	Avocado		54595
243	L	Kalkoenfilet		54757
244	B	Hagelslag chocolade- gem		54974
245	L	Sinaasappel		55070
246	S	Cracker		55295
247	B	Filet americain		55450
248	D	Lasagne		55566
249	B	Komkommer		55786
250	D	Rundvlees Gehaktballen		56073
251	D	Bonen sperzie- gekookt		56309
252	D	Rijst zilvervlies- gekookt		56408
253	L	Ei gekookt		56517
254	L	Roggebrood		56706
255	L	Ijsbergsla		57048
256	B	Knackebrod volkoren		57564
257	D	Banaan		57700
258	D	Champignons gebakken m zout		58282
259	B	Salami		58385
260	S	Aardbei		58655
261	D	Garnalen		58987
262	L	Groene Thee		59404
263	L	Ham achter-		59547
264	L	Bol krenten-		59667
265	L	Worst boterham-		59773
266	S	Vanille-ijs		59907
267	D	Stokbrood		60049
268	D	Stokbrood wit		60508
269	L	Stokbrood wit		60610
270	D	Prei gekookt		60712
271	D	Jus		60838
272	B	Aardbei		60968
273	L	Beschuit		61300
274	D	Margherita Pizza		61490
275	L	UI		61706
276	S	Honing		62016
277	L	Karnemelk		62135
278	B	Sandwich		62244
279	S	Pindakaas		62362
280	L	Sinaasappelsap		62491
281	D	Bami goreng z ei		62857
282	D	Cola		62969
283	B	Spek mager		63111
284	B	Bol krenten-		63279
285	S	Jam		63385
286	S	Appeltaart		63536
287	L	Kwark magere		63827
288	S	Rijstwafel Barbecue Paprika (Snack A Jacks)		63959
289	S	Cashewnoten		64062
290	S	Drop zoete		64251
291	L	Kroket bereid		64333
292	S	Wijn rose		64473
293	B	Avocado		64548
294	S	Latte		64710
295	D	Wijn rose		64802
296	B	Oploscappuccino		64877
297	B	Thee kruiden- oplos gezoet bereid		65017
298	L	Geitenkaas (Zacht)		65076
299	S	Cake m roomboter		65204
300	S	Koek eier-		65308
301	L	Appelstroop		65412
302	L	Croissant		65566
303	S	Paasei		65784
304	S	Tomaat		65945
305	B	Rozijnen		66254
306	B	Beenham		66478
307	D	Couscous gekookt		66636
308	B	Druiven		66717
309	D	Pannenkoek		67149
310	L	Kropsla		67388
311	S	Melk koffie- magere		67720
312	D	Cherrytomaten		67810
313	D	Patat Frites (C1000 Basis)		67979
314	L	Paprika rode rauw		68028
315	D	Pizza met Vlees en Groenten		68124
316	L	Muesli		68429
317	D	Kwark magere		68595
318	L	Witte rijst		68727
319	S	Cornflakes		69015
320	D	Verse Pasta		69208
321	L	Honing		69321
322	D	Hamburger bereid		69440
323	D	Stoofvlees		69549
324	D	Thee		69674
325	L	Druiven		69860
326	B	Yoghurt Griekse volle		70292
327	B	Volkoren brood		70390
328	B	Kaas 30+ jong		70795
329	D	Wit brood		70919
330	S	Sinaasappelsap		71375
331	B	Melk volle		71741
332	B	Latte		71841
333	S	Gezouten pinda 's		71933
334	D	Courgette rauw		72080
335	D	Pastasaus Bolognese (AH)		72158
336	D	Kippenbout		72222
337	L	Leverworst		72746
338	L	Brood met verlaagd koolhydraatgehalte		73234
339	D	Shoarmavlees varkens- bereid		73337
340	D	Champignons rauw		73448
341	D	Mayonaise (Mager)		73537
342	S	Chips naturel		73660
343	B	Runderrookvlees		73763
344	D	Witlof rauw		73888
345	L	Cola		73968
346	L	Aardappelpuree		74110
347	D	Sla rucola rauw		74686
348	L	Pasta chocolade- melk		74777
349	D	Pannenkoeken		74868
350	L	Wrap/Tortilla		75105
351	D	Champignons gekookt		75235
352	L	Suiker		75322
353	S	Kipfilet		75681
354	D	Kaassaus		76228
355	L	Broodje wit hard		76368
356	L	Chocolademelk		76472
357	L	Shake (Herbalife)		76669
358	B	Kristalsuiker		76782
359	D	Avocado		76958
360	L	Krekker		77120
361	B	Peer z schil		77323
362	D	Vegetarische Hamburgers		77415
363	D	Gehakt varkens- bereid		77515
364	B	Tomaat		77626
365	S	Mueslireep		77935
366	S	Amandelen		78029
367	D	Zalm gerookt		78354
368	S	Crackers		78450
369	D	Bier		78835
370	L	Hagelslag chocolade- puur		79099
371	D	Chocolade puur		79198
372	D	Pistolet		79339
373	L	Frieten		79514
374	S	Chocolade M&M's		79893
375	B	Boter (Becel)		80014
376	D	Volkoren spaghetti		80058
377	B	Broodje wit zacht		80227
378	L	Spaghetti		80332
379	B	Vers Geperst Sinaasappelsap		80553
380	D	Erwtensoep		80835
381	D	Paprika gekookt gem		80972
382	B	Roggebrood		81057
383	D	Gekookte wortel		81399
384	B	Granola		81721
385	D	Broodje wit zacht		81844
386	D	Feta Kaas		81949
387	D	Gebakken kip		82134
388	B	Walnoten		82339
389	D	Gekookte Groene Snijboontjes (Vers)		82686
390	D	Geitenkaas (Zacht)		82880
391	L	Worst grill-		83008
392	L	Feta Kaas		83109
393	D	Varkensschnitzel ongepaneerd bereid		83294
394	L	Cracottes naturel		83395
395	L	Runderrosbief bereid		83538
396	S	Rozijnen		83634
397	D	Vanille-ijs		83858
398	D	Parmezaanse kaas		84000
399	D	Boter		84162
400	D	Pindakaas		84381
401	S	Mango		84510
402	L	Vezelrijk (Wasa)		84598
403	L	Frikandel bereid		84673
404	L	Witlof rauw		84773
405	B	Yoghurt Pur Nature		84853
406	L	Mozzarella kaas		84892
407	D	Yoghurt volle		85224
408	B	Crunchy		85353
409	B	Schouderham		85395
410	L	Dressing vinaigrette-		85481
411	S	Taart slagroom-		85586
412	B	Griekse Yoghurt (Total)		85692
413	B	Brood geroosterd toast		85741
414	D	Limonade		85867
415	S	Melk chocolade		86143
416	D	Gele Paprika's		86339
417	D	Thaise Roerbakgroenten (Plus)		86534
418	S	Drop zoute		86599
419	S	Wafel		86679
420	L	Friet		86852
421	B	Pure Chiazaad (Body & Fit)		87058
422	L	Kaas 30+ gem		87150
423	L	Ketchup		87264
424	B	Eiwitshake		87408
425	D	Saus sate- op basis potje bereid		87579
426	L	Salade met Tonijn		87678
427	D	Wit Pitabrood		87818
428	L	Pompoensoep		87979
429	L	Ham		88106
430	B	Kalkoenfilet		88191
431	D	Tomato Ketchup		88408
432	L	Brood tijger- bruin		88597
433	L	Broodje meergranen- hard		88723
434	L	Brood (Waldkorn)		88822
435	D	Spek mager		88925
436	D	Kaas 20+		89093
437	B	Smeerkaas 40+		89218
438	D	Kabeljauwfilet gebakken/gestoofd		89343
439	D	Spinazie diepvries gekookt		89436
440	D	Paprika rauw gem		89524
441	S	Wit brood		89610
442	L	Yoghurt volle		90066
443	L	Hagelslag vruchten-		90195
444	S	Thee kruiden- oplos gezoet bereid		90304
445	S	Koekje chocolate chip cookie		90363
446	D	Spruitjes gekookt		90467
447	D	Noodles		90559
448	L	Aardbei		90617
449	B	Koekje		90949
450	D	Wijn rode		91137
451	B	Limonade		91206
452	B	Gemengde noten		91482
453	S	Kaas		91571
454	S	Cappuccino		91750
455	L	Cracottes volkoren		91993
456	S	Kaas 20+		92129
457	L	Boter (Becel)		92254
458	L	Koekje		92298
459	B	Cracottes volkoren		92486
460	D	Slavink		92622
461	B	Cornflakes (Kellogg's)		92699
462	D	Pompoensoep		92765
463	D	Knoflook vers		92892
464	L	Roomkaas		92964
465	B	Groente soep- gekookt		93175
466	B	Stokbrood wit		93287
467	B	Pasta chocolade- hazelnoot		93389
468	L	Kaas Mozzarella		93496
469	B	Bessen blauwe		93724
470	D	Doperwten gekookt		93797
471	S	Chocolade melk		93866
472	S	Ice tea		94016
473	S	Muesli		94128
474	S	Beschuit		94294
475	S	Kipfilet (vleeswaar)		94484
476	B	Kaneel		94763
477	B	Planta		94881
478	D	Chilisaus		94914
479	D	Pijnboompitten		95009
480	L	Kipfilet rauw		95117
481	L	Garnalen		95220
482	L	Ham rauwe		95637
483	S	Stroopwafel (Damhert)		95741
484	S	Knackebrod volkoren		95810
485	B	Kaas 30+ gem		95946
486	S	Ananas		96060
487	L	Halvajam Bosvruchten (Jumbo)		96274
488	D	Cola zero		96340
489	B	Pasta speculoos-		96432
490	B	Melk koffie- volle		96533
491	S	Nectarine		96635
492	D	Aubergine		96720
493	L	Smeerkaas 40+		96941
494	B	Peperkoek		97066
495	D	Rundergehakt (25% Vet)		97150
496	D	Zoete aardappel		97258
497	D	Chips		97445
498	L	Peer m schil		97797
499	S	Paprika rode rauw		97887
500	S	Cava		97983
501	L	Kipfilet Gegrild Naturel		98084
502	L	Smeerboter Light		98153
503	B	Mango		98275
504	S	Boter		98363
505	B	Brood (Waldkorn)		98582
506	B	Cappuccino		98685
507	B	Groene Smoothie		98928
508	B	Vruchtenyoghurt (Mager)		99060
509	L	Pesto		99286
510	L	Hummus		99408
511	L	Kaas Brie 60+		99535
512	D	Sinaasappelsap		99634
513	S	Filet americain		100000
514	B	Muesli vruchten-		100116
515	B	Ham achter-		100216
516	B	Worst boterham-		100336
517	S	Cappuccino vers		100470
518	L	Eiersalade (Vitakrone)		100605
519	B	Melk koffie- magere		100678
520	L	Tomaat kers- rauw		100768
521	S	Smeerkaas 20+		100865
522	D	Hutspot		101041
523	L	Hagelslag chocolade- gem		101168
524	D	Varkenskarbonade		101264
525	D	Kroepoek		101877
526	D	Kalkoenfilet		102036
527	B	Aardbeien		102253
528	B	Yoghurt Griekse Stijl (Optimel)		102749
529	B	Crackers wasa		102795
530	D	Sate kip- m saus bereid		102832
531	D	Ananas		102938
532	D	Ketchup curry-		103152
533	S	Bitterballen		103254
534	S	Peperkoek		103384
535	L	Maïsbrood		103468
536	L	Spread sandwich- naturel		103619
537	D	Gebakken Gepaneerde Visstick of Visburger		103724
538	L	Kruidenkaas (Garlan)		104011
539	S	Soep Cup-a-soup bereid		104056
540	D	Doperwten m wortelen blik/glas		104180
541	S	Candybar Snickers		104271
542	B	Effi		104380
543	L	Parmaham		104412
544	S	Knappers Kokos (Sultana)		104459
545	D	Spaghetti Bolognese (Plus)		104535
546	L	Chocolade puur		104584
547	S	Bonbon		104725
548	L	Havermout		104854
549	D	Meergranenbrood		105328
550	L	Choco		105611
551	D	Kokosolie		105736
552	L	Gemengde noten		105836
553	L	Limonade		105925
554	S	Pruimen		106201
555	D	Preisoep		106422
556	S	Candybar Twix		106556
557	L	Erwtensoep		106664
558	L	Komkommer z schil rauw		106801
559	L	Zuivelspread naturel/kruiden light		106894
560	L	Spek ontbijt-		107002
561	D	Dressing vinaigrette-		107104
562	D	Salami		107209
563	D	Bieten gekookt		107479
564	B	Aardbeienjam (Aldi)		107553
565	D	Rauwkost gem		107625
566	B	Pasta duo- m chocolade		107715
567	L	Kaas 10+		107810
568	L	Peer z schil		107906
569	L	Bruine Pistolet (Hema)		107998
570	S	Gemengde Notenmix		108071
571	S	Meergranenbrood		108190
572	D	Rundertartaar (0,5 cm Vet)		108473
573	D	Krielaardappeltjes (Bonduelle)		108585
574	D	Pesto		108642
575	S	Chocoladecake		108764
576	B	Havermout (Quaker)		108881
577	L	Pannenkoek		108963
578	L	Gemengde Notenmix		109202
579	L	Crunchy		109321
580	B	Cruesli (AH)		109363
581	D	Ui gebakken		109409
582	D	Melkchocolade		109683
583	D	Sandwich		109850
584	S	Walnoten		109968
585	L	Kaas 50+		110315
586	D	Spek ontbijt-		110416
587	B	Karnemelk		110518
588	B	Appelstroop (Aldi)		110627
589	S	Yoghurt volle		110684
590	S	Apple		110813
591	B	Philadelphia		110903
592	B	Spread sandwich- naturel		110941
593	B	Pasta chocolade- puur		111046
594	S	Runderrookvlees		111133
595	D	Loempia bereid		111258
596	D	Mandarijn		111363
597	L	Kipkerrie		111665
598	L	Bloemkool		111796
599	S	Chocolade witte		112134
600	B	Jam halfzoet		112243
601	B	Amandelen		112328
602	B	Confituur		112653
603	L	Kaas 30+ belegen		112692
604	S	Speculaas		112861
605	D	Magere Spekreepjes (AH)		113013
606	S	Halvarineproduct		113071
607	L	Jam halfzoet		113295
608	L	Broccoli gekookt		113380
609	L	Ananas		113667
610	L	Mango		113881
611	L	Kippensoep (AH)		113969
612	D	Ui rauw		114061
613	L	Hamburger		114148
614	L	Kip		114273
615	L	Yoghurt Pur Nature		114579
616	B	Broodje wit hard		114618
617	B	Pruimen		114722
618	B	Shake		114943
619	B	Halvarine (Hella)		115075
620	L	Koek eier-		115138
621	S	Tarwe Melba Toast		115242
622	L	Gerookte Kipfilet (Aldi)		115354
623	L	Walnoten		115418
624	S	Maria koekje		115765
625	L	Margarineproduct kuipje Jumbo dieet		115806
626	D	Halvarineproduct		115914
627	L	Brood geroosterd toast		116138
628	D	Tomaten		116264
629	D	Chinese Nasi		116716
630	D	Sushi		116835
631	D	Sinaasappel		116979
632	B	Melk koffie- halfvolle		117204
633	L	Worst		117341
634	L	Tonijn in olie blik		117674
635	L	Zalm		117778
636	L	Spruitjes gekookt		117949
637	D	Aardappelschijfjes (AH)		118041
638	S	Cake z roomboter		118104
639	B	Smeerboter Light		118213
640	D	Augurk		118335
641	D	Jam		118552
642	D	Tomaat kers- rauw		118703
643	D	Koekje		118850
644	D	Paprika rode gekookt		119038
645	D	Speltbrood		119124
646	L	Cappuccino vers		119547
647	L	Cottage Cheese (Vetarm, 1% Melkvet, Sodiumvrij)		119682
648	D	Groenten gekookt gem		119808
649	B	Muesli krokante m noten		119908
650	B	Appelsap		120012
651	S	Vezelrijk (Wasa)		120249
652	D	Groenten rauw gem		120324
653	D	Feta		120415
654	S	Eierkoek		120463
655	D	Penne		120560
656	L	Olijven blik/glas		120733
657	B	Hard broodje		120826
658	B	Havermout (AH Basic)		121037
659	L	Wortelen rauw gem		121098
660	L	Dijon Mosterd		121189
661	D	Groene Thee		121389
662	B	Pannenkoek		121532
663	D	Spruitjes		121771
664	D	Turkse pizza		121904
665	D	Suiker		122060
666	L	Rode wijn		122419
667	S	Melk magere		122529
668	B	Blauwe Bessen (AH)		122641
669	B	Vruchtendrank		122703
670	S	Ei gekookt		122787
671	S	Tomatensoep		122976
672	B	Cracottes naturel		123106
673	L	Groenten rauw gem		123249
674	S	Eiwitshake		123340
675	B	Chocoladepasta Hazelnoot (AH)		123511
676	B	Kaiserbroodje Oven (AH)		123568
677	L	Kippenbouillon		123653
678	S	Café Latte (Senseo)		123830
679	L	Melk volle		123899
680	L	Huttenkase (Vitalinea)		123999
681	L	Gehakt varkens- bereid		124068
682	B	Volkoren meel		124179
683	S	Gedroogde Noten en Vruchtenmix (Studentenhaver)		124279
684	S	Groentensoep		124380
685	B	Koffie met melk		124497
686	L	Salade kip-kerrie-		124653
687	L	Augurk		124765
688	L	Gemengde groenten		124982
689	L	Aardappelen		125141
690	L	Champignonsoep		125368
691	B	Knackebrod sesam		125488
692	B	Frambozen		125610
693	S	Paaseitjes Gevuld (Favorina)		125755
694	S	Voedingsbiscuit Liga Milkbreak		125818
695	S	Croissant		125912
696	S	Appelsap		126130
697	S	Biscuit chocolade-		126367
698	S	Candybar KitKat		126469
699	S	Wijn rode		126574
700	S	Popcorn		126643
701	S	Frisdrank		126756
702	B	Luchtige Crackers Volkoren (AH)		126902
703	B	Oats Express multifruit		126980
704	B	Kipfilet bereid		127019
705	B	Oploskoffie (Poeder)		127118
706	B	Ananas		127256
707	B	Jus d'orange bevroren concentraat		127470
708	B	Cherrytomaten		127621
709	S	Bol krenten-		127790
710	S	Biscuit digestive		127896
711	B	Boterham		127991
712	S	Smoothie vruchten		128088
713	B	Zuivelspread naturel/kruiden light		128192
714	S	Melk koffie- halfvolle		128300
715	S	Biscuit tarwe-/volkoren-		128437
716	S	Pannenkoek		128558
717	S	Speculaas (Euro Shopper)		128797
718	S	Watermeloen		128881
719	B	Sellerie Salade (Bon Appetit)		129348
720	B	Kokosolie		129402
721	B	Yoghurtdrank		129502
722	B	Brood met verlaagd koolhydraatgehalte		129596
723	B	Melkchocolade		129699
724	B	Cacaopoeder gezoet		129866
725	B	Crunchy Muesli (Jordans)		129976
726	B	Kaas 30+ belegen		130053
727	B	Gegrilde Kipfilet (Aldi)		130222
728	S	Havermout		130289
729	B	Magere Kwark		130763
730	S	Slagroom (Onder Druk)		130889
731	B	Roomboter (Milsani)		131004
732	B	Bruine suiker		131053
733	S	Vanille Vla		131261
734	S	Salami		131387
735	S	Cracottes volkoren		131657
736	S	Abrikozen m schil		131793
737	S	Babybel		131863
738	B	Cruesli 4 Noten (Quaker)		131902
739	B	Chocolade Hagelslag Puur (De Ruijter)		131970
740	B	Leverworst		132022
741	B	Knackebrod vezelrijk		132510
742	S	Oliebol		132605
743	S	Melk volle		132755
744	B	Zalm gerookt		132855
745	S	Speculaas gem		132951
746	S	Chocolade Chip Koekje (Gekocht of Zelf Gebakken)		133052
747	B	Citroen		133260
748	B	Koek eier-		133547
749	B	Verse jus d'orange		133651
750	B	Brood krenten-		133807
751	S	Mayonaise		133908
752	S	Avocado		134166
753	S	Frambozen		134328
754	S	Frikandel bereid		134473
755	S	Koekje zand-		134573
756	S	Candybar Mars		134691
757	B	Vezelrijk (Wasa)		134796
758	B	Spek ontbijt-		134871
759	B	Krekker		134973
760	B	Gestampte Muisjes (De Ruijter)		135176
761	S	Biscuit Sultana Yofruit		135235
762	S	Paprika rauw gem		135351
763	S	Koek ontbijt-		135437
764	S	Energydrink		135545
765	B	Pannenkoeken		135608
766	S	Chocoladehagelslag		135845
767	S	Fruitreep		136040
768	S	IJs water-		136222
769	S	Walnoot		136306
770	S	Vanille room ijs		136602
771	S	Noten pistache- gezouten		136720
772	S	Koffie met melk		136817
773	B	Light (Becel)		136973
774	S	Yoghurt halfvolle		137042
775	S	Worst salami		137157
776	S	Broodje wit zacht		137258
777	S	Wijn witte droge		137363
778	S	Koek gevulde gem		137425
779	S	Passievrucht		137532
780	S	Drop gem		137668
781	S	Yoghurt Griekse volle		137751
782	S	Mini Crackers Zongedroogde Tomaat & Basilicum (LU)		137849
783	S	Bakkers Speculaas (Koekkie)		137923
784	S	Speltbrood		138003
785	S	Leverworst		138426
786	S	Meloen		138914
787	S	Koek Jode-		139188
788	S	Zoete broodjes		139305
789	S	Rijstwafels		139347
790	S	Amino liquid		139481
791	S	Port		139513
792	S	Bosbessen		139584
793	S	Cracker VitaLU		139770
794	S	Wortelen rauw gem		139881
795	S	Biscuit fruit-		139972
796	S	Toast Melba naturel		140073
797	S	Tompouce		140168
798	S	Pasta chocolade- melk		140268
799	S	Olijven blik/glas		140359
800		Sla		140452
801		Melk		140822
802		Brood bruin		140927
803		Yoghurt		141016
804		Muesli met fruit		141094
805		Brood wit		141196
806		Koffiemelk		141285
807		Casino Wit		141306
808		Gehaktbal		141346
809		Paprika		141366
810		Pasta		141821
811		Boter ongezouten		141898
812		Yoghurt (Mager)		142006
813		Spinazie		142124
814		Courgette		142302
815		Smeerkaas		142530
816		Perzik		142641
817		Chocolademelk Nutricia		142845
818		Yoghurt magere naturel		142887
819		Bruin brood		142963
820		Koffie met Melk en Suiker		143034
821		Brood Volkoren R		143182
822		Optimel		143222
823		Stroopwafel		143242
824		Gerookte zalm		143376
825		Rode Paprika		143588
826		Goji Bessen		144010
827		Eiwit		144143
828		Spaghetti Bolognese		144267
829		Radijs rauw		144394
830		Rosbief vleeswaar		144463
831		Boterhamworst		144501
832		Rode kool		144585
833		Pistolet bruin		144879
834		Kippensoep		144994
835		Brie		145140
836		Gemberpoeder		145363
837		Smeerkaas R		145384
838		Gemengde Salade (AH)		145418
839		Gekookt ei		145479
840		Vlees		145689
841		Kersen		146077
842		Jong Belegen Kaas 30+ (Euro Shopper)		146279
843		Kaas Emmentaler		146332
844		Witte bol		146431
845		Amandelmelk		146468
846		Rijstwafels Zeezout (AH)		146506
847		Rijstewafel		146588
848		Boterham met Pindakaas		146609
849		Cruesli		146734
850		Galia Meloen		146781
851		Whey		147081
852		Pate smeer- magere		147118
853		Tonijn in Water (uit Blik)		147226
854		Chocoladepasta		147463
855		Kipfilet R		147553
856		Gerookte Kipfilet		147591
857		Vlokken chocolade- puur		147639
858		Beschuit volkoren/meergranen		147731
859		Snoep		147830
860		Medjool Dadels		147850
861		Halvajam Framboos (AH)		147980
862		Spaghettisaus met Groenten (Zelfgemaakt)		148020
863		Fruitsalade (AH)		148140
864		Yoghurt Griekse Stijl (Eridanous)		148196
865		Mosterd		148275
866		Roomboter		148466
867		Witte Bollen (AH)		148574
868		Gehakt		148643
869		Magere Kwark (AH )		148663
870		Maïs		148694
871		Kaas geiten- hard		149072
872		Selderij bleek- rauw		149169
873		Bruine rijst		149241
874		Wit broodje		149451
875		Chocolade Croissant		149535
876		Oude Kaas 30+ (Milner)		149666
877		Thee met honing		149717
878		Pistoletje		149749
879		Spinazie rauw		149776
880		Nasi		149881
881		Choco Nutella		150006
882		Kip Gehaktballen		150045
883		Prei		150258
884		Tonijnsalade		150404
885		Omelet of Roerei met Uien, Paprika, Tomaten en Champignons		150424
886		Wortelen		150623
887		Maaltijdreep (Weight Care)		150942
888		Brood stok- bruin		151019
889		Zalmfilet		151119
890		Cocktailsaus		151274
891		Zwarte Olijven		151395
892		Zuurkool		151667
893		Magere Yoghurt		151761
894		Cakegebakje		151881
