Row	Meal	Name	Pos
334		Lasis	58058
335		Gaismas tunzivju konservu	58178
336		Krabis	58355
337		Garneles	58504
338		Garneļu konservu	58647
339		Ēdamie gliemeži	58790
340		Konservēti gliemeži	58971
341		Austere	59156
342		Sams	59290
343		Varavīksnes forele	59409
344		Sautētas pupiņas	59532
345		Sautētas pupiņas ar franki	59656
346		Ceptas pupiņas ar cūkgaļu un tomātu mērci	59782
347		Melnās pupiņas	59904
348		Konservētas sarkanās pupiņas	60048
349		Sarkanās pupiņas	60188
350		Baltās pupiņas	60342
351		Lēcas	60483
352		Vārītas lēcas	60626
353		Zemesrieksti sālīti	60769
354		Sālīti grauzdēti zemesrieksti	60922
355		Zemesriekstu sviests	61071
356		Sojas mērce	61204
357		Samazina tauku zemesriekstu sviests	61387
358		Zemesrieksti bez sāls	61515
359		Grauzdēti zemesrieksti	61666
360		Maizīte	61813
361		Cepums	62019
362		Cepums	62184
363		Franču maize	62355
364		Itāļu maize	62590
365		Multi-graudu maize	62799
366		Rudzu maize	63106
367		Maize	63410
368		Tosts	63719
369		Baltmaizes	64027
370		Balta grauzdiņš	64333
371		Maizi uzturā	64631
372		Uzturā grauzdiņš	64936
373		Rīvmaizē	65242
374		Šokolādes kūka	65382
375		Kēksu	65511
376		Biezpienmaizīte	65638
377		Šokolādes sviestmaižu cepumi	65788
378		Vaniļas sviestmaižu cepumi	65988
379		Siera cepumu	66156
380		Krekinga	66406
381		Krekeri ar zemesriekstu sviests	66652
382		Kviešu krekeri	66902
383		Riņķa	67149
384		Melleņu kēksu	67356
385		Pankūku	67564
386		Ābolu pīrāgs	67727
387		Ķirbju pīrāgs	67911
388		Pusdienu ruleti	68098
389		Ogu tosteris smalkmaizītes	68220
390		Cepamais pulveris	68347
391		Rauga	68458
392		Vafeļu	68617
393		Paniņas vafeļu	68790
394		Matēta tosteris Mīklas	68963
395		Kukurūzas čipsi	69090
396		Siera uzkodas	69248
397		Popkornu	69417
398		Popkornu	69546
399		Karameles	69685
400		Cepamais šokolāde	69832
401		Šokolādes pārklājumu karamele	70017
402		Gaismas vaniļas saldējumu	70160
403		Vaniļas saldējums	70294
404		Apelsīnu šerbets	70423
405		Apaļās ledenes	70573
406		Piena šokolāde	70871
407		Zemesriekstu M & Ms	71054
408		M & Ms	71248
409		Snikera batoniņu sev līdzi teltī	71444
410		Twix josla	71664
411		Kakao pulveris	71835
412		Šokolādes saldējums	71965
413		Laima ledus tips	72091
414		Medus	72196
415		Želejas	72308
416		Brūnais cukurs	72449
417		Cukurs	72606
418		Pūdercukurs	72755
419		Kļavu sīrups	72861
420		Kļavu sīrups	72989
421		Mikroshēmas	73105
422		Samazina tauku mikroshēmas	73267
423		Brūnie rīsi	73422
424		Neapstrādāta baltā rīsi	73542
425		Baltos rīsus	73664
426		Tvaicēti rīsi	73785
427		Pilngraudu milti	73907
428		Visi mērķi milti	74029
429		Baltas maizes milti	74153
430		Kūka milti	74276
431		Makaroni	74398
432		Nūdeles	74580
433		Spageti	74704
434		Cepums ar olu un desas	74824
435		Cepums ar desu	74957
436		Jaukšana brūnās	75090
437		Čīzburgers	75232
438		Kartupeļi	75370
439		Saldētas picas	75567
440		Pieaug garoza pica	75711
441		Pica	75854
442		Bieza garoza pica	75997
443		Plānas garoza pica	76141
444		Peperoni picu	76297
445		Bieza garoza peperoni picu	76441
446		Dubultā hamburgers	76584
447		Dubultā čīzburgers	76704
448		Vistas piedāvājumus	76841
449		Makaroni ar kotletes tomātu mērcē	76971
450		Makaroni ar tomātu mērci	77095
451		Mikroviļņu popkorns	77231
452		Šokolādes jaudas josla	77364
453		Gurkstēšana bārs	77510
454		Medus ķekarus auzas ar mandelēm	77643
455		Samazina tauku siers	77772
456		Balta mikroshēmas	78009
457		Kliņģeris	78160
458		Dzērveņu sula	78308
459		Medus ķekarus auzas	78462
460		Zema tauku Šveices siers	78593
