Row	Meal	Name	Pos
244		Rau bina nấu chín	39354
245		Rau bina đóng hộp	39468
246		Nướng khoai lang	39580
247		Khoai lang	39727
248		Cà chua	39870
249		Nấu chín cà chua	40208
250		Cà chua đóng hộp	40480
251		Bột cà chua tiềm	40665
252		Nước ép cà chua	40935
253		Cà chua dán	41093
254		Nước sốt cà chua đóng hộp	41253
255		Củ cải xanh	41411
256		Nước trái cây rau quả đóng hộp	41525
257		Hỗn hợp rau	41682
258		Mùa hè bí	41795
259		Mùa đông bóng quần	41975
260		Đóng hộp khoai lang	42154
261		Nước trái cây đóng hộp cà rốt	42299
262		Các khoai tây nướng với da	42455
263		Cà chua dán	42656
264		Sốt cà chua	42818
265		Dưa leo chua	42959
266		Gia vị	43132
267		Hạt giống hướng dương	43288
268		Hạt hướng dương rang	43417
269		Hạnh nhân	43547
270		Rang hạnh nhân	43731
271		Dầu rang hạt hướng dương	43897
272		Hạnh nhân nướng muối	44030
273		Hạt điều	44198
274		Hỗn hợp hạt	44374
275		Dầu rang hỗn hợp hạt	44497
276		Thịt bò gan	44626
277		Thịt bò gan	44748
278		Thịt bò thịt	44870
279		Bò sườn	44986
280		Thịt bò	45101
281		Thịt bò lưỡi rang	45271
282		Bò sườn	45388
283		Bò sườn	45505
284		Thịt bò vòng	45625
285		Đầu vòng thịt bò	45741
286		Đầu vòng thịt bò bít tết	45863
287		Thịt lưng của bò hàng đầu	45979
288		Thịt lưng của bò hàng đầu	46099
289		Bia	46219
290		Ánh sáng bia	46350
291		80 bằng chứng rượu	46482
292		Rượu vang đỏ	46572
293		Rượu vang trắng	46673
294		Nước trái cây rau và trái cây	46772
295		Ma	46912
296		Xi-rô sô cô la	47047
297		Khử caffein cà phê	47177
298		Cà phê	47311
299		Cà phê hòa tan	47453
300		Đồ uống trái cây đóng hộp	47587
301		Làm giàu trái cây uống	47721
302		Nước chanh	47866
303		Khử caffein trà	48020
304		Trà	48158
305		Trà tức thì	48296
306		Vòi nước	48459
307		Nước trái cây hương vị	48579
308		86 bằng chứng rượu	48710
309		Nước đóng chai	48802
310		Làm giàu trái cây hương vị nước	48923
311		Quái vật năng lượng nước uống	49052
312		Thanh bột cá	49183
313		Căn hộ cá	49367
314		Cá trích	49488
315		Cá hồi	49598
316		Đóng hộp cá ngừ ánh sáng	49703
317		Cua	49884
318		Tôm	50034
319		Đóng hộp tôm	50173
320		Trai	50312
321		Trai đóng hộp	50487
322		Cá da trơn	50666
323		Cá hồi cầu vồng	50785
324		Cá rô phi	50908
325		Nướng đậu	51027
326		Đậu nướng với Frank	51151
327		Nướng đậu với thịt lợn và bobopark nước sốt	51277
328		Đậu đen	51399
329		Đóng hộp đậu thận đỏ	51543
330		Đậu thận đỏ	51683
331		Đậu trắng	51840
332		Đậu lăng	51981
333		Nấu chín đậu lăng	52124
334		Lạc muối	52267
335		Lạc muối rang	52415
336		Bơ đậu phộng	52559
337		Nước tương	52691
338		Giảm mỡ bơ đậu phộng	52870
339		Đậu phộng mà không có muối	52997
340		Rang đậu phộng	53143
341		Bánh mì tròn	53285
342		Bánh mì tròn quế nho khô	53490
343		Bánh mì Pháp	53695
344		Bánh mì ý	53918
345		Bánh mì đa hạt	54110
346		Bánh mạch đen	54381
347		Bánh mì	54649
348		Bánh mì nướng	54922
349		Bánh mì trắng	55194
350		Bánh mì nướng trắng	55464
351		Bánh mì	55726
352		Mẩu bánh mì	55995
353		Bánh sô cô la	56135
354		Bánh xốp	56267
355		Bánh quy giòn với bơ đậu phộng	56397
356		Bánh quy giòn lúa mì	56548
357		Chiếc bánh rán	56696
358		Bánh	56918
359		Chiếc bánh táo	57072
360		Chiếc bánh bí ngô	57254
361		Ăn tối cuộn	57439
362		Bánh mì cứng cuộn	57559
363		Bột nở	57739
364		Nấm men	57853
365		Bơ bánh	58012
366		Bánh ngọt nướng bánh mỳ phủ sương	58182
367		Ngũ cốc	58307
368		Bỏng ngô	58456
369		Bỏng ngô	58583
370		Nướng bánh sô cô la	58720
371		Kem vani	58856
372		Nước trái cây cam	58971
373		Kẹo gôm	59078
374		Kẹo cứng	59419
375		Kẹo dẻo	59532
376		Sữa sô cô la	59689
377		Đậu phộng M & Ms	59823
378		M & Ms	59982
379		Bột ca cao	60143
380		Kem sô cô la	60273
381		Loại đá vôi	60385
382		Mật ong	60476
383		Thạch	60588
384		Đường nâu	60726
385		Đường	60916
386		Đường bột	61098
387		Phong xi-rô	61207
388		Phong xi-rô	61335
389		Khoai tây chiên	61451
390		Giảm chất béo chip	61604
391		Gạo trắng nguyên	61750
392		Gạo trắng	61872
393		Gạo lứt	61993
394		Ngay lập tức gạo	62115
395		Bột mì nguyên hạt	62230
396		Tất cả mục đích bột	62352
397		Bánh mì trắng bột	62476
398		Bột bánh	62599
399		Hạt lúa mạch	62721
400		Mì	62889
401		Phô mai	63013
402		Khoai tây chiên	63155
403		Hồ sơ dự thầu gà	63356
404		Gà nồi bánh	63485
405		Mì ống với thịt viên sốt cà chua	63617
406		Mì ống với sốt cà chua	63741
407		Trứng cuộn với thịt lợn	63877
408		Thịt bò mặt đất (75/25)	64005
409		Bỏng ngô lò vi sóng	64125
410		Thanh sô cô la điện	64256
411		Mật ong chùm của yến mạch với hạnh nhân	64374
412		Khoai tây chiên trắng	64503
413		Pho mát Mỹ chất béo thấp	64645
414		Nước ép nam Việt quất	64787
415		Mật ong chùm của yến mạch	64938
416		Thấp chất béo phô mai Thụy Sỹ	65069
