Row	Meal	Name	Brand	Pos
130	L	Греча		34641
131	D	Кефир 1%		34728
132	L	Варёное яйцо		34900
133	L	Котлета куриная		35170
134	L	Шоколад		35495
135	B	Омлет или Яичница		35703
136	L	Сметана		35995
137	S	Молоко БК 3,2%		36154
138	S	Огурец		36341
139	L	Печенье		36687
140	L	Зеленый чай		36873
141	D	Мандарин		37010
142	L	Капуста тушёная		37396
143	S	Груша		37563
144	D	Молоко		37803
145	D	Мед		38256
146	D	Варёное яйцо		38471
147	B	Изюм		38741
148	L	Кофе с молоком		39261
149	D	Ржаной хлеб		39456
150	B	Творог 5%		39892
151	S	Зеленый чай		40089
152	S	Морковь		40226
153	S	Мед		40691
154	B	Омлет		40906
155	D	Белый хлеб		41111
156	L	Картошка		41586
157	L	Чай с сахаром		41827
158	L	Апельсин		42116
159	S	Чай с сахаром		42509
160	D	Макароны отварные		42798
161	B	Творог 0%		42955
162	D	Зеленый чай		43167
163	B	Сметана		43304
164	S	Кофе с молоком		43463
165	L	Капуста		43658
166	D	Шоколад		44327
167	D	Творог 0%		44535
168	L	Яичница		44747
169	B	Гречка вареная		44991
170	L	Котлета говяжья		45214
171	L	Мандарин		45493
172	S	Кефир 1%		45879
173	L	Щи		46051
174	L	Куриный бульон		46218
175	B	Хлебец		46490
176	B	Варенье		46860
177	B	Бутерброд с колбасой		47067
178	D	Творог 5%		47219
179	D	Рис		47416
180	B	Мюсли		47563
181	L	Суп гороховый		47701
182	B	Мандарин		47839
183	D	Чай с сахаром		48225
184	L	Картошка вареная		48514
185	L	Болгарский перец		48943
186	B	Кефир 1%		49436
187	B	Бутерброд		49608
188	B	Сосиски		49820
189	L	Салат оливье		49953
190	D	Гречка вареная		50101
191	L	Винегрет		50324
192	B	Гречневая каша		50515
193	L	Тушеные овощи		50751
194	D	Куриное филе		50906
195	B	Бутерброд с сыром		51236
196	D	Пиво		51402
197	B	Овсяная каша на воде		51655
198	B	Чай с молоком		51859
199	S	Колбаса		52060
200	L	Мед		52158
201	L	Сосиски		52373
202	L	Курица вареная		52506
203	L	Салат из свежей капусты		52814
204	L	Говядина		52909
205	L	Гречневая каша		53392
206	L	Кефир 1%		53628
207	D	Котлета куриная		53800
208	L	Кефир		54125
209	L	Компот		54463
210	B	Геркулес		54609
211	L	Котлета свиная		54717
212	B	Зефир		54980
213	L	Гречка отварная		55275
214	L	Запеченная или Жаренная Рыба		55586
215	B	Блины		56210
216	L	сахар		56421
217	S	сахар		56741
218	D	Борщ		57061
219	D	Капуста тушёная		57339
220	D	Кофе с молоком		57506
221	D	Греча		57701
222	B	Курага		57788
223	D	Пельмени		57981
224	L	Майонез		58112
225	B	Макароны		58336
226	B	Греча		58657
227	L	Жареная картошка		58744
228	L	Пельмени		58875
229	D	Запеченная или Жаренная Рыба		59006
230	B	Сырники		59630
231	S	Грейпфрут		59819
232	D	Жареная картошка		60158
233	B	Каша рисовая		60289
234	B	2% молоко		60529
235	B	Батон		60764
236	S	Зефир		60914
237	B	Макароны отварные		61209
238	D	Капуста		61366
239	S	Зеленое Яблоко		62035
240	S	Киви		62230
241	D	Пицца		62514
242	B	Жареное яйцо		62671
243	B	Булочка		62931
244	L	Хлебец		63126
245	D	Болгарский перец		63496
246	S	Яблоки		63989
247	L	Жареная курица		64506
248	L	Борщ Украинский		65228
249	B	Картофельное пюре		65404
250	L	Булочка		65959
251	D	Картошка вареная		66154
252	D	Тушеные овощи		66583
253	B	Рис		66738
254	D	Котлета свиная		66885
255	B	Каша Пшенная на Молоке		67148
256	D	Сосиски		67373
257	B	Морковь		67506
258	D	сахар		67971
259	B	Запеканка творожная		68291
260	B	Манная каша		68475
261	L	Куриная грудка отварная		68670
262	S	Творог 0%		68895
263	L	Творог 0%		69107
264	L	Салат летний		69319
265	B	Чернослив		69464
266	D	Куриный суп с лапшой		69843
267	D	Майонез		70025
268	B	Майонез		70249
269	D	Суп овощной		70473
270	B	Вкрутую яйцо		70629
271	D	Кефир 2,5%		70888
272	B	Молоко БК 3,2%		71046
273	L	Оливковое масло		71233
274	B	Киви		71370
275	D	Котлета говяжья		71654
276	L	Плов		71933
277	B	Печенье к Чаю		72120
278	L	Сало		72257
279	B	Овсяное печенье		72384
280	L	Масло сливочное		72691
281	B	Блин		73004
282	D	Салат летний		73201
283	B	Хлебцы		73346
284	B	Яичный Белок		73593
285	S	Ржаной хлеб		73873
286	L	Свинина		74309
287	L	Куриная печень		74883
288	D	Грейпфрут		75108
289	D	Салат оливье		75447
290	S	Хлебец		75595
291	L	Рассольник		75965
292	B	Куриная грудка		76160
293	L	Брокколи		76767
294	D	Говядина		77169
295	S	Семечки		77652
296	L	Зефир		77749
297	B	Груша		78044
298	L	Чай с молоком		78284
299	L	Печенье к Чаю		78485
300	B	Чай с лимоном		78622
301	L	Плов с курицей		78754
302	B	Протеиновый коктейль		78910
303	S	Кофе с сахаром		79139
304	D	Курица вареная		79319
305	L	Тушеная курица		79627
306	D	Винегрет		79862
307	L	Хлебцы		80053
308	D	Светлое пиво		80300
309	L	Творог 5%		80501
310	S	Булочка		80698
311	B	Грейпфрут		80893
312	L	Печень говяжья		81232
313	B	Вафли		81433
314	D	Жареная курица		81895
315	L	Груша		82617
316	B	Торт		82857
317	L	Говядина отварная		83260
318	D	Яичница		83440
319	D	Зефир		83684
320	B	Масло		83979
321	D	Свинина		84118
322	B	Грецкие Орехи		84692
323	L	Грибной суп		85179
324	D	Салат из свежей капусты		85287
325	B	Кукурузные хлопья		85382
326	S	Варёное яйцо		85591
327	D	Хлебец		85861
328	S	Мороженое		86231
329	D	Груша		86467
330	D	Чай с молоком		86707
331	D	Куриный бульон		86908
332	B	Оливковое масло		87180
333	L	Картошка тушеная		87317
334	S	Белый хлеб		87508
335	L	Тефтели		87983
336	L	Редис		88211
337	S	Миндаль		88584
338	L	Кофе с сахаром		88982
339	S	Хлебцы		89162
340	D	Оливковое масло		89409
341	D	Блины		89546
342	B	Приготовленный Яичный Белок		89757
343	D	Сельдь		89917
344	S	Бутерброд		90167
345	L	Хлеб черный		90379
346	B	Цельное молоко		90665
347	B	Оладьи		91008
348	B	Каша гречневая		91158
349	S	Творог 5%		91250
350	D	Хлебцы		91447
351	L	Лук		91694
352	B	Цикорий		92177
353	L	Жареное яйцо		92343
354	L	Голубцы		92603
355	D	Сало		92852
356	D	Омлет или Яичница		92979
357	B	Куриное филе		93271
358	L	Картофель		93601
359	L	Пекинская капуста		94324
360	B	Гречка отварная		94707
361	D	Масло сливочное		95018
362	S	Орехи кешью		95331
363	D	Торт		95608
364	S	Клубника		96011
365	B	Сыр плавленный		96584
366	B	Кефир 2,5%		96651
367	D	Семечки		96809
368	D	Гречневая каша		96906
369	B	Зеленое Яблоко		97142
370	S	Торт		97337
371	L	Приготовленная Квашеная Капуста		97740
372	D	Киви		97876
373	B	Котлета куриная		98160
374	L	Куриная Грудка на Пару		98485
375	S	Варенье		98810
376	B	Хлеб бородинский		99017
377	L	Блины		99322
378	L	Зеленый горошек		99533
379	D	Варенье		99707
380	S	Кефир 2,5%		99914
381	S	Печенье к Чаю		100072
382	L	Суп Куриный с Вермишелью		100209
383	L	Рыбный суп		100361
384	L	Каша овсяная		100501
385	S	Хурма		100703
386	B	Рыба		101114
387	B	Грецкий орех		101273
388	D	Мороженое		101746
389	L	Хлеб бородинский		101982
390	L	Растительное масло		102287
391	D	Гречка отварная		102503
392	D	Тушеная курица		102814
393	L	Бутерброд с колбасой		103049
394	L	Каша рисовая		103201
395	L	Мясо		103441
396	B	Ветчина		104093
397	B	Сыр Гауда		104267
398	L	Овсянка		104475
399	D	Растительное масло		104812
400	L	Индейка		105028
401	L	Варенье		105652
402	L	Салат крабовый		105859
403	L	Омлет или Яичница		106006
404	L	Яблоки		106298
405	B	Творог 0,5%		106815
406	L	Куриная ножка		106883
407	D	Творог обезжиренный		107520
408	L	Окрошка		107676
409	L	Вкрутую яйцо		107859
410	L	Грейпфрут		108118
411	L	Яблочный сок		108457
412	L	Спагетти		108668
413	D	Яичный Белок		108925
414	S	Овсяное печенье		109205
415	L	Торт		109512
416	L	Рисовый Плов		109915
417	L	Батон		110069
418	D	Чернослив		110219
419	B	Финики		110598
420	D	Батон		110718
421	L	Кефир 2,5%		110868
422	B	Белый тост		111026
423	B	Вода (Бонаква)		111324
424	S	Сметана		111410
425	L	Отварной картофель		111569
426	D	Куриная печень		111798
427	B	Молоко 1,5% (Савушкин Продукт)		112023
428	D	Плов		112098
429	B	Яблоки		112285
430	B	Картошка		112802
431	L	Пирожок с капустой		113043
432	S	Вафли		113215
433	D	Яблоки		113677
434	S	Смешанные орехи		114194
435	B	Яблочный пирог		114389
436	B	Белый рис		114779
437	L	Каша гречневая		115065
438	B	Салат овощной		115157
439	B	Овсяные отруби		115307
440	B	Орехи кешью		115526
441	D	Приготовленная Квашеная Капуста		115803
442	L	Сельдь		115939
443	B	Жареная картошка		116189
444	B	Котлета свиная		116320
445	L	Салат цезарь		116583
446	L	Овсяное печенье		116747
447	D	Бутерброд с колбасой		117054
448	L	Киви		117206
449	D	Мясо		117490
450	S	2% молоко		118142
451	L	Картофель фри		118377
452	S	Батончик мюсли		118862
453	B	Сыр Российский (Ашан)		119086
454	B	Геркулесовая Каша на Молоке		119171
455	L	Стручковая фасоль		119431
456	S	Виноград		119502
457	D	Голубцы		119974
458	S	Пиво		120223
459	D	Брокколи		120476
460	D	Печенье к Чаю		120878
461	B	Кулич пасхальный		121015
462	B	Творог обезжиренный		121145
463	S	Чай с молоком		121301
464	D	Лук		121502
465	S	Бутерброд с колбасой		121985
466	D	Клубника		122137
467	D	Творог 0,5%		122710
468	D	Кефир обезжиренный		122778
469	D	Суши		122903
470	B	Пицца		123068
471	L	Морская капуста		123225
472	B	Бутерброд с маслом и сыром		123393
473	D	Плов с курицей		123551
474	S	Ванильное мороженое		123707
475	S	Арбуз		123837
476	B	Миндаль		124394
477	B	Пельмени		124792
478	D	Жареное яйцо		124923
479	D	Вкрутую яйцо		125183
480	D	Булочка		125442
481	L	Огурец (с Кожурой)		125637
482	D	Щи		125849
483	B	Хлопья		126016
484	B	Борщ		126142
485	L	Бедро куриное		126420
486	L	Зеленое Яблоко		126598
487	B	Салат оливье		126793
488	B	Растворимый кофе		126941
489	B	Колбаса Докторская (Мясновъ)		127073
490	B	Глазированный сырок		127121
491	D	Зеленое Яблоко		127188
492	B	Клубника		127383
493	B	Яичный Омлет		127956
494	L	Крабовые палочки		128087
495	B	Сгущеное молоко		128289
496	D	Суп гороховый		128421
497	L	Грудка индейки		128559
498	D	Редис		128856
499	D	Спагетти		129229
500	B	Какао		129486
501	L	Свеклы		129575
502	B	Капуста тушёная		129735
503	L	Томатный сок		129902
504	S	Протеин		130091
505	L	Перловая каша		130269
506	D	Картошка тушеная		130494
507	L	Чай с лимоном		130685
508	S	Масло сливочное		130817
509	D	Пекинская капуста		131130
510	B	Болгарский перец		131513
511	L	Суп грибной		132006
512	L	Капуста Квашенная (Данессия)		132182
513	D	Компот		132234
514	L	Макароны по флотски		132380
515	D	Водка		132520
516	B	Сушка		132635
517	D	Хлеб черный		132859
518	L	Сухари		133145
519	L	Сельдерей		133277
520	D	Вино		133830
521	B	Адыгейский сыр		133983
522	S	Яблочный сок		134096
523	B	Растительное масло		134307
524	D	2% молоко		134523
525	S	Курага		134758
526	L	Картофель в духовке		134951
527	L	Гречневый Суп		135169
528	L	Сырники		135335
529	D	Индейка		135524
530	S	Рыба		136148
531	D	Сырники		136307
532	S	Рис		136496
533	D	Арбуз		136643
534	D	Хлеб бородинский		137200
535	D	Чай с лимоном		137505
536	S	Гречка		137637
537	D	Морская капуста		137787
538	B	Творожный сыр		137955
539	D	Говядина отварная		138057
540	B	Хлеб черный		138237
541	B	Творожная масса		138523
542	B	Молочный шоколад		138652
543	B	Кефир обезжиренный		138849
544	B	Халва		138974
545	L	Мороженое		139123
546	D	Печень говяжья		139359
547	L	Грибы		139560
548	B	Молоко 2,5% (Домик в деревне)		139907
549	B	Картошка вареная		139969
550	B	Пирожок с капустой		140398
551	L	Вафли		140570
552	D	Макароны по флотски		141032
553	L	Запеканка творожная		141172
554	D	Зеленый горошек		141356
555	L	Ветчина		141530
556	L	Кетчуп		141704
557	B	Капучино		141938
558	L	Свинина отварная		142184
559	D	Овсяное печенье		142368
560	S	Мармелад		142675
561	D	Овсянка		142854
562	D	Свеклы		143191
563	L	Бутерброд с сыром		143351
564	D	Бедро куриное		143517
565	B	Пряники		143695
566	S	Блины		143869
567	D	Куриная ножка		144080
568	S	Чернослив		144717
569	L	Минтай		145096
570	L	Блин		145235
571	D	Борщ Украинский		145432
572	L	Сметана 15% (Каждый День)		145608
573	S	Картофельное пюре		145679
574	L	Чечевица		146234
575	D	Виноград		146380
576	B	Хлеб зерновой		146852
577	B	Котлета говяжья		147035
578	D	Картофель фри		147314
579	S	Финики		147799
580	B	Йогурт питьевой		147919
581	L	Яичный Белок		148010
582	S	Чай с лимоном		148290
583	D	Тефтели		148422
584	D	Каша овсяная		148650
585	S	Грецкий орех		148852
586	L	Свиные отбивные		149325
587	B	Овсянка в банке		149464
588	D	Капуста Квашенная (Данессия)		149502
589	D	Отварной картофель		149554
590	S	Сухари		149783
591	B	Капуста		149915
592	D	Шампанское		150584
593	B	Кофе Латте		150711
594	S	Изюм		150885
595	S	Йогурт питьевой		151405
596	L	Морковь по-Корейски (Каждый День)		151496
597	B	Сало		151565
598	D	Сметана 15% (Каждый День)		151692
599	D	Суп		151763
600	B	Жареная курица		151887
601	B	Кекс		152609
602	B	Яблочный сок		152971
603	D	Чипсы		153182
604	D	Окрошка		153406
605	D	Кола		153589
606	B	Бутерброд с Ветчиной и Сыром		153783
607	B	Куриный суп с лапшой		153915
608	S	Сникерс		154097
609	S	Ряженка		154318
610	S	Травяной Чай		154451
611	D	Блин		154567
612	B	Пицца Домашняя		154764
613	S	Чипсы		155252
614	S	Грецкие Орехи		155476
615	B	Сыр сулугуни		155963
616	B	Ряженка		156127
617	D	Свиные отбивные		156260
618	L	Суши		156399
619	L	Сметана 20% (Простоквашино)		156564
620	S	Куриная грудка		156638
621	S	Светлое пиво		157245
622	L	Жареная или Запеченная Куриная Грудка		157446
623	L	Мясо куриной грудки		158011
624	S	Салат овощной		158149
625	D	Креветки		158299
626	S	Сырники		158764
627	B	Хурма		158953
628	D	Крабовые палочки		159364
629	B	Сырок		159566
630	B	Варенье Малиновое (Абрико)		159638
631	D	Запеканка творожная		159676
632	L	Яблочный пирог		159860
633	D	Курага		160250
634	D	Каша		160443
635	B	Печенья		160561
636	L	Соевый соус		160719
637	S	Капучино		160918
638	L	Горбуша		161164
639	B	молоко 1%		161311
640	S	Сельдерей		161496
641	B	Сосиски молочные		162049
642	D	Вафли		162241
643	S	Пицца		162703
644	B	Творог 2% (Простоквашино)		162860
645	B	Творог 9% (Parmalat)		162912
646	L	Селедка под шубой		162966
647	L	Лапша		163099
648	B	Винегрет		163473
649	B	Виноград		163664
650	S	Яблоко Зеленое		164136
651	S	Борщ		164384
652	S	Слива		164662
653	D	Ряженка		164799
654	S	Пряники		164932
655	D	Кальмар		165106
656	D	Яблочный сок		165271
657	D	Хурма		165482
658	L	Пицца Домашняя		165893
659	B	Сухари		166381
660	S	Сушка		166513
661	D	Изюм		166737
662	L	Уха		167257
663	S	Мороженное		167432
664	D	Молоко БК 3,2%		167553
665	L	Овсяная каша		167740
666	B	Перловая каша		167937
667	B	Кофе с Молоком и Сахаром		168162
668	D	Томатный сок		168325
669	D	Роллы		168514
670	S	Вода (Бонаква)		168661
671	D	Салат цезарь		168747
672	B	Кукурузная каша		168911
673	B	Плов		169097
674	D	Огурец (с Кожурой)		169284
675	D	Салат крабовый		169496
676	B	Яйцо всмятку		169643
677	B	Омлет или Яичница с Сыром и Ветчиной или Беконом		169848
678	D	Растворимый кофе		170047
679	L	Хлеб зерновой		170179
680	D	Кофе с сахаром		170362
681	D	Йогурт питьевой		170542
682	B	Сметана 15% (Каждый День)		170633
683	B	Мульти зерновые хлопья		170704
684	D	Пирожок с капустой		170824
685	B	Льняное масло		170996
686	D	Молочный шоколад		171121
687	S	Печенья		171318
688	L	Кабачок		171476
689	D	Лаваш		171692
690	L	Молочный шоколад		172080
691	D	Свинина отварная		172277
692	B	Курица вареная		172461
693	L	Йогурт питьевой		172769
694	B	Гречневая каша с молоком		172860
695	B	Молоко 0,5% (Домик в деревне)		173094
696	D	Сухари		173146
697	B	Сметана 20% (Простоквашино)		173278
698	D	Рисовый Плов		173352
699	D	Яблочный пирог		173506
700	D	Куриная Грудка на Пару		173896
701	S	Арахис жареный		174221
702	S	Кефир обезжиренный		174360
703	S	Оладьи		174485
704	S	Запеканка творожная		174635
705	D	Халва		174819
706	D	Вино Сухое		174968
707	D	Яйцо варёное		175087
708	D	Картофель в духовке		175309
709	D	Сельдерей		175527
710	D	Приготовленный Яичный Белок		176080
711	D	Стручковая фасоль		176240
712	S	Глазированный сырок		176311
713	S	Макароны отварные		176378
714	D	Холодец		176535
715	S	Пирожок с капустой		176688
716	S	Бутерброд с сыром		176860
717	S	Сосиски		177026
718	S	Овсянка		177159
719	S	Блин		177496
720	S	Халва		177693
721	S	Капуста		177842
722	S	Котлета куриная		178511
723	S	Протеиновый коктейль		178836
724	S	Греча		179065
725	S	Компот		179152
726	S	Персик		179298
727	S	Гречка вареная		179878
728	S	Куриное филе		180101
729	S	Кола		180431
730	S	Батон		180625
731	S	Твердые Конфеты		180775
732	S	Творог 1,8%		180924
733	S	Салат оливье		181007
734	S	Крабовые палочки		181155
735	S	Яичный Белок		181357
736	S	Хлеб черный		181637
737	S	Хлеб бородинский		181923
738	S	Сало		182228
739	S	Батончик фитнес		182355
740	S	Растворимый кофе		182431
741	S	Карамель		182563
742	S	Шоколадное Печенье		182841
743	S	Козинаки		183157
744	S	Яблочный пирог		183294
745	S	Майонез		183684
746	S	Томатный сок		183908
747	S	Яичница		184097
748	S	Творог обезжиренный		184341
749	S	Шоколадные Вафли		184497
750	S	Ананас		184677
751	S	Болгарский перец		185194
752	S	Кекс		185687
753	S	Каша овсяная		186049
754	S	Кофе Латте		186251
755	S	Творог 0,5%		186425
756	S	Запеченная или Жаренная Рыба		186493
757	S	Картошка вареная		187117
758	S	Гематоген		187546
759	S	Курица вареная		187698
760	S	Котлета свиная		188006
761	S	Мюсли		188269
762	S	Пельмени		188407
763	S	Помело		188538
764	S	Жареная курица		188661
765	S	Жареная картошка		189383
766	S	Куриный суп с лапшой		189514
767	S	Сосиска в тесте		189696
768	S	Вкрутую яйцо		189840
769	S	Винегрет		190099
770	S	Круассан		190290
771	S	Капуста тушёная		190587
772	S	Какао		190754
773	S	Арахис без соли		190843
774	S	Куриный бульон		190977
775	S	Твикс		191249
776	S	Лаваш		191305
777	S	Сгущеное молоко		191693
778	S	Дыня		191825
779	S	Омлет или Яичница		192367
780	S	Апельсиновый Сок (Rich)		192659
781	S	Молоко 1,5% (Домик в деревне)		192728
782	S	Крекер		192816
783	S	Суп овощной		193073
784	S	Сырок		193229
785	S	Хлебцы Ананасовый Злаковый Коктейль (Dr. Korner)		193301
786	S	Белый рис		193351
787	S	Вино		193637
788	S	Шоколадное мороженое		193790
789	S	Гречневая каша		194009
790	S	Гранат		194245
791	S	Ржаные Хлебцы		194530
792	S	Шоколадный торт		194940
793	S	Зефир в шоколаде		195069
794	S	Котлета говяжья		195255
795	S	Халва в шоколаде		195534
796	S	Сушки		195616
797	S	Плов		195811
798	S	Черный Шоколад 58% (Корона)		195998
799	S	Кукурузные хлопья		196069
800		Молоко 2,5%		196278
801		Огурец свежий		196470
802		Сметана 15%		196491
803		Котлета		196601
804		Котлета мясная		196620
805		Чай черный		196651
806		Вода Фильтрованная		196697
807		Курица грудка		196734
808		Куриный суп		196817
809		Масло подсолнечное		197043
810		Яйцо белок		197175
811		Пшеничная каша		197244
812		Кукуруза		197430
813		Абрикос		197858
814		Хлебцы молодцы		197877
815		Шоколадная конфета		197915
816		Хлеб с маслом		197935
817		Черешни		198037
818		Малина		198305
819		Брынза		198504
820		Молоко 3,5%		198558
821		Овсяные Хлопья		198646
822		Кабачки Тушеные		198775
823		Хлеб ржаной		198925
824		Жареная рыба		199097
825		Нектарин		199118
826		Шашлык из Свинины		199148
827		Йогурт Домашний		199304
828		Суп щи		199425
829		Сливочное масло		199464
830		Листья салата		199856
831		Салат из Свежих Помидоров и Огурцов (Сбарро)		200099
832		Сгущёнка		200148
833		Капуста квашеная		200300
834		Пирожное		200407
835		Пшеная каша		200426
836		Зеленый лук		200462
837		Авокадо		200927
838		Хлеб серый		201225
839		Вишня		201261
840		Перец Фаршированный (Перекресток)		201313
841		Вафля		201367
842		Кофе с молоком 2,5%		201387
843		Цветная Капуста (Vитамин)		201425
844		Блины с творогом		201484
845		Сыр плавленый		201636
846		Суп лапша		201783
847		Вареная курица		201822
848		Квас		201909
849		Сырок творожный		202122
850		черная смородина		202253
851		Котлета Рыбная		202396
852		Булка		202701
853		Рагу		202722
854		Семга слабосоленая		202759
855		Сосиска молочная		202919
856		Черешня		202953
857		Песочное Печенье		202990
858		Гороховое пюре		203199
859		Кефир 3,2%		203421
860		Сметана 10%		203483
861		Хлеб с Отрубями		203579
862		Огурцы Кислого Рассола		203801
863		Петрушка		204062
864		Салат из капусты		204275
865		Картофель в коже		204345
866		Лосось		204555
867		Творог Мягкий Нежный 4% (Высоко Высоко)		204712
868		Селедка		204764
869		Творог 10%		205238
870		Свинина жареная		205319
871		Морс		205346
872		Йогурт (Биомакс)		205437
873		Маслины		205493
874		Курица запеченая		205838
875		Творожная Запеканка		205921
876		Пицца с Мясом		206070
877		сыр голландский		206403
878		Паштет печеночный		206424
879		Черника		206498
880		Треска Отварная		206651
881		Семга		206821
882		Ржаные отруби		206980
883		Сыр 20%		207018
884		Лаваш Армянский		207114
885		Минеральная вода		207250
886		Гренки		207271
887		Курица бедро		207430
888		Свёкла		207515
889		Сыр моцарелла		207594
890		Ягоды		207928
891		Оладьи из Кабачков		208079
892		Огурец маринованый		208233
893		Говядина тушёная		208311
894		Беляш		208456
895		Свинина запеченая		208620
896		Кабачки Жареные		208882
897		Какао (Несквик)		209010
898		Малиновое варенье		209077
899		Салат Витаминный		209223
900		Картофель Вареный		209357
901		Рыба жаренная		209381
902		Какао-порошок		209422
903		Греческий салат		209502
904		Мария печенье		209634
905		Колбаса салями		209672
906		Финик		209711
907		Укроп		209956
908		Картофель отварной		210120
909		Бутерброд с Семгой		210647
910		Баклажан		210799
911		Рыбные котлеты		211130
912		Колбаса краковская		211320
913		Хлебцы Клюквенные (Dr. Korner)		211477
914		Консервы кукуруза		211560
915		Пирог с мясом		211761
916		Помидор Чери		211907
917		Фундук		211942
918		Венигрет		212220
919		Икра		212399
920		Плавленный Сыр		212531
921		Бублик		212658
922		Борщ с говядиной		212929
923		Йогурт 0%		212964
924		Блины с мясом		213048
925		Творог 1,8% (Molli)		213241
926		Фасоль		213293
927		Греча отварная		213314
928		Чай зеленый		213334
929		Борщ с Курицей (Главсуп)		213384
930		Манты		213444
931		Рис с овощами		213625
932		Зефир (НЕВА)		213763
933		Суп с фрикодельками		213808
934		Хлебцы ржаные		213848
935		Кисель		213959
936		Молочный коктейль		214015
937		Творог Домашний		214165
938		Ряженка 4% (Простоквашино)		214204
939		Нектарины		214332
940		Картофель печеный		214594
941		Тыквенные Семечки		214629
942		Свинина Тушеная		214854
943		Блинчики		214996
944		Холодный Кофе со Сливками и Сахаром		215135
945		Цветная Капуста (4 Сезона)		215310
946		Кофе со сливками		215360
947		Шашлык куриный		215410
948		Творожок		215560
949		Ягодный Пирог		215623
950		Груши		215768
951		Шашлык		216065
952		Шампиньоны		216084
953		Хлебцы Dr.Korner		216355
954		Шаурма		216392
955		Кекс с изюмом		216545
956		Цикорий с молоком		216714
957		Блинчики с мясом		216753
958		Темный шоколад		216886
959		Зеленый Перец		216951
960		Гречка с мясом		217447
961		Сыр колбасный		217589
962		Обычный Майонез		217609
963		Сливочный сыр		217848
964		Ветчина Индейки		218114
965		Йогурт Активия		218270
966		Творог 0,2%		218370
967		Макароны макфа		218419
968		Протеиновый коктель		218456
969		Чеснок		218494
970		Сметана 20% (Избенка)		218649
971		Варенье Клубничное (Ратибор)		218718
972		Чебурек		218751
973		Постный борщ		218889
974		Зеленый салат		219060
975		Йогурт 5%		219521
976		Изолят		219572
977		Плов из курицы		219694
978		Солянка		219714
