Row	Meal	Name	Pos
344		Paluszki rybne	61220
345		Płaskie ryby	61406
346		Śledź	61526
347		Łosoś	61778
348		Światło tuńczyka w puszkach	61904
349		Krab	62100
350		Krewetki	62317
351		Konserwowane krewetki	62459
352		Małże	62601
353		Zajmujący się produkcją konserw małże	62778
354		Ostrygi	62959
355		Sum	63099
356		Pstrąg tęczowy	63217
357		Fasolka po bretońsku	63339
358		Fasolka po bretońsku z Franków	63467
359		Pieczona fasola z wieprzowiną i pomidor sosie	63597
360		Czarna fasola	63723
361		Czerwona fasola	63866
362		Białej fasoli	64022
363		Soczewica	64162
364		Gotowane soczewica	64304
365		Orzeszki ziemne solone	64446
366		Prażone orzeszki ziemne solone	64605
367		Masło orzechowe	64760
368		Grillowana	64887
369		Sos sojowy	65029
370		Wzbogacone mleko sojowe	65215
371		Zmniejszenie tłuszczu masła orzechowego	65382
372		Orzeszki ziemne, bez soli	65504
373		Prażone orzeszki ziemne	65661
374		Bajgiel	65814
375		Rodzynek cynamon bułeczki	65993
376		Herbatniki	66172
377		Herbatniki	66340
378		Francuski chleb	66514
379		Chleb włoski	66755
380		Ciemne pieczywo	66965
381		Chleb żytni	67295
382		Chleb	67622
383		Tosty	67954
384		Biały chleb	68285
385		Białego pieczywa	68614
386		Chleb razowy	68935
387		Pełnoziarniste tosty	69263
388		Bułka tarta	69592
389		Ciasto czekoladowe	69731
390		Biszkopt	69877
391		Sernik	70021
392		Czekoladowe ciasteczka	70170
393		Kanapka czekoladowe ciasteczka	70330
394		Masło orzechowe ciasteczka	70491
395		Ciasteczka waniliowe kanapka	70650
396		Dziadek do orzechów sera	70819
397		Dziadek do orzechów	71021
398		Krakersy z masłem orzechowym	71219
399		Pszenne	71421
400		Rogalik	71620
401		Staromodny pączek	71793
402		Pączek	72027
403		Naleśnik	72266
404		Szarlotka	72432
405		Ciasto z dyni	72573
406		Obiad rolki	72717
407		Twarde bułki	72838
408		Jagoda wypieki toster	73032
409		Proszek do pieczenia	73159
410		Drożdże	73287
411		Wafel	73444
412		Maślanka wafel	73579
413		Ciasta toster matowe	73714
414		Kukurydziane	73841
415		Ser ciasta francuskiego	73999
416		Karmelki	74171
417		Pieczenia czekoladę	74323
418		Półsłodki czekolada	74465
419		Lekkie lody waniliowe	74598
420		Bogate lody waniliowe	74735
421		Lodami waniliowymi	74866
422		Pomarańczowy sorbet	74998
423		Żelki	75122
424		Landrynki	75336
425		Porcję	75454
426		Czekolada mleczna	75622
427		Orzechowe M & Ms	75762
428		M & Ms	75955
429		Pasek Twix	76150
430		Kakao w proszku	76314
431		Czekoladowe lody	76439
432		Wapno lodu typu	76568
433		Miód	76676
434		Galaretki	76783
435		Brązowego cukru	76927
436		Cukier	77145
437		Cukier puder	77355
438		Syrop klonowy	77489
439		Syrop klonowy	77612
440		Żetony	77723
441		Zmniejszenie tłuszczu frytki	77885
442		Wzbogacony kukurydziana	78040
443		Ryż brązowy	78166
444		Surowy ryż biały	78290
445		Ryż biały	78416
446		Ryż parzony	78541
447		Błyskawiczne ryżu	78667
448		Pełnoziarniste mąki	78786
449		Wszystkie mąki	78912
450		Biały chleb mąki	79040
451		Mąki tortowej	79167
452		Makaron	79293
453		Makaron	79485
454		Herbatniki z jajkiem i kiełbasą	79613
455		Herbatniki z kiełbasą	79746
456		Sieka brązy	79879
457		Kanapka	80028
458		Frytki	80163
459		Powstanie skorupa pizzy	80351
460		Mrożonego mięsa i warzyw pizzy	80496
461		Gruba skorupa pizzy	80641
462		Cienka skorupa pizzy	80787
463		Hamburgerów dwuosobowym	80946
464		Ofert kurczaka	81083
465		Makaron z Pulpety w sosie pomidorowym	81212
466		Makaron z sosem pomidorowym	81340
467		Toczyć jajko z wieprzowiną	81479
468		Mielonej wołowiny (75/25)	81608
469		Pasek kryzysu	81729
470		Miód pęczki owsa z migdałami	81834
471		Zmniejszonej zawartości tłuszczu, ser	81962
472		Biały chipy	82220
473		Bananowy nakrętki kryzysu	82371
474		Precel	82507
475		Sok żurawinowy	82654
476		Miód Bukiety z owsa	82816
477		Niskiej zawartości tłuszczu, ser szwajcarski	82946
