Row	Meal	Name	Brand	Pos
264	L	Saumon fumé		64511
265	D	Croque monsieur		64768
266	L	Pâtes Carbonara		64913
267	L	Gâteau au chocolat		65078
268	D	Saumon fumé		65234
269	B	Brioche tranchée		65491
270	B	Crêpe		65615
271	B	Croissants au Beurre		65844
272	L	Cordon bleu		66016
273	L	Carottes Rapées (Casino)		66074
274	L	Endive		66124
275	D	Crêpes		66347
276	L	Ananas		66539
277	D	Fromage Brie		66990
278	D	Chocolat au lait		67263
279	D	Fromage à raclette		67472
280	D	Amandes		67627
281	L	Gouda		67941
282	L	Surimi		68109
283	L	Fromage Brie		68198
284	S	Pain complet		68471
285	D	Cuisse de Poulet		68633
286	L	Saucisson		69439
287	L	Escalope de Dinde (Volaé)		69555
288	L	Spaghetti bolognaise		69598
289	S	Café au lait		69757
290	L	Crevettes		70025
291	L	Yaourt fraise		70450
292	D	Crêpe		70593
293	D	Blanc de dinde		70822
294	S	Kiwi		71166
295	D	Petits pois		71339
296	D	Lentilles cuites		71512
297	B	Muesli chocolat		71840
298	D	Oeuf au plat		71958
299	L	Legumes		72164
300	D	Pâtes		72298
301	B	Craquantes (Cracotte)		72337
302	B	Tartine		72417
303	L	Confiture		72502
304	L	Mousse au chocolat		72693
305	D	Gâteau au chocolat		72854
306	D	Oignon		73010
307	B	Lait entier		73295
308	B	Clémentines		73800
309	D	Glace		73907
310	B	Pain grillé		74159
311	B	Confiture de Fraises Allégée en Sucres (Carrefour)		74446
312	L	Vin blanc		74519
313	D	Roti de porc		74606
314	L	Côtelettes de porc		75330
315	L	Nouilles		75500
316	S	Carotte		75771
317	L	Lait		76096
318	B	Poire		76621
319	S	Bière		76904
320	B	Fromage		77142
321	D	Compote		77243
322	D	Spaghetti bolognaise		77327
323	L	Pain aux céréales		77486
324	L	Omelette		77693
325	D	Pâtes Carbonara		77860
326	L	Veau		78025
327	D	Bœuf		78560
328	D	Carottes cuites		78961
329	D	Omelette		79506
330	D	Mélange de légumes		79673
331	D	Chips		79792
332	S	Cappuccino		80230
333	D	Clémentines		80458
334	L	Fraise		80565
335	L	Chou-Fleur		80869
336	D	Thé vert		81301
337	D	Tarte aux pommes		81510
338	S	Chips		81884
339	D	Couscous		82322
340	B	Jus de pamplemousse		82420
341	D	Nutella		82573
342	B	Pain de seigle		82676
343	L	Emmental		83090
344	D	Miel		83217
345	D	Surimi		83412
346	S	Cookies aux pépites de chocolat		83501
347	D	Fraise		83696
348	L	Salade de fruits		84000
349	B	Fromage à tartiner		84124
350	S	Baguette		84490
351	B	Pamplemousse		84863
352	L	Oeuf au plat		85237
353	B	Lait demi-écrémé (Auchan)		85443
354	D	Surimi (Coraya)		85503
355	D	Fraises		85556
356	L	Bâtonnets de poisson		86018
357	L	Sandwich au Jambon et au Fromage		86212
358	L	Pamplemousse		86319
359	S	Brioche		86693
360	B	Son d'avoine		86985
361	L	Épinards cuits		87165
362	D	Lait		87322
363	L	Sauce		87847
364	L	Thé vert		88001
365	L	Clémentine		88210
366	B	Whey proteine		88289
367	L	Mozzarella		88400
368	D	Pate		88718
369	D	Ananas		88736
370	B	Jambon		89187
371	D	Mousse au chocolat		89330
372	B	Jus Multifruits (Carrefour)		89491
373	D	Nouilles		89585
374	D	Sucre en poudre		89856
375	S	Miel		90044
376	L	Fraises		90239
377	B	Thé sans Sucre		90701
378	D	Mozzarella		90836
379	L	Glace		91154
380	L	Crème légère		91406
381	L	Nutella		91599
382	L	Taboulé Oriental (Casino)		91702
383	B	Compote		91755
384	L	Pâtes alimentaires au blé complet		91839
385	D	Fromage Blanc 0% (Dia)		92018
386	S	Poire		92078
387	S	Chocolat chaud		92361
388	S	Noix de cajou		92592
389	B	Gâteau au chocolat		92800
390	L	Pomme de Terre au Gratin		92956
391	S	Whey proteine		93148
392	L	Café au lait		93259
393	L	Fromage Blanc 0% (Dia)		93527
394	D	Fromage à tartiner		93587
395	L	Purée (Vico)		93953
396	D	Cordon bleu		94075
397	B	Jus d'ananas		94133
398	B	Jambon blanc		94358
399	D	Pain aux céréales		94482
400	D	Beurre salé		94689
401	L	Blé Cuit (Ebly)		95058
402	L	Haricots blancs		95108
403	L	Kiri		95249
404	L	Crêpe		95321
405	S	Biscuits Sablés		95550
406	L	Ratatouille Cuisinée à la Provençale (Cassegrain)		95701
407	L	Beurre salé		95745
408	L	Fromage à tartiner		96114
409	L	Oignon cuit		96480
410	B	Cacao en poudre		96784
411	L	Pain de mie complet		96891
412	D	Côtelettes de porc		96987
413	L	Endives		97157
414	D	Jus d'orange		97436
415	D	Oignon cuit		97639
416	S	Clémentines		97943
417	L	Lait écrémé		98050
418	D	Quiche Lorraine (Marie)		98229
419	L	Betteraves (Casino)		98317
420	S	Abricots Secs		98389
421	D	Crème légère		98522
422	L	Croque monsieur		98715
423	L	Yaourt Vanille		98860
424	B	Fromage Blanc 0% (Dia)		98980
425	B	Madeleine		99040
426	D	Glace à la vanille		99202
427	L	Vin rosé		99370
428	D	Endives		99529
429	B	Clémentine		99808
430	L	Jambon cuit de devant		99887
431	L	Bière		100043
432	S	Oeuf		100281
433	L	Fromage à raclette		100547
434	S	Pain de mie		100702
435	D	Yaourt fraise		100965
436	S	Yaourt 0%		101108
437	L	Poisson plat		101246
438	B	Coca-Cola		101344
439	B	Muesli Céréales et Fruits Secs (Biothentic)		101481
440	B	Ricore		101556
441	L	Amandes		102036
442	D	Emmental		102350
443	D	Coquillettes		102477
444	D	Escalope de Dinde (Volaé)		102586
445	L	Miel		102629
446	L	Crème Fraîche Épaisse (Bridélice)		102824
447	S	Cookie		102901
448	D	Bâtonnets de poisson		103098
449	L	Poivrons Jaunes Doux		103292
450	D	Pizza 4 Fromages (Marie)		103557
451	L	Escalopes de Poulet (Picard)		103667
452	D	Crème Fraîche Épaisse (Bridélice)		103719
453	L	Raisin		103796
454	L	Bonbons		104001
455	L	Carre de chocolat		104061
456	S	Noix		104203
457	L	Semoule		104552
458	L	Compote (Andros)		104745
459	L	Biscotte		104803
460	B	Belvita (12.5g) (LU)		105067
461	L	Chips		105145
462	L	Cabillaud		105583
463	D	Biscotte		105727
464	L	Aubergine		105991
465	D	Allumettes de Lardons Nature (Saint Alby)		106261
466	S	Biscotte		106306
467	D	Chou-Fleur		106570
468	D	Galette de riz		107002
469	D	Carottes Rapées (Casino)		107171
470	S	Yaourt nature		107221
471	D	Gouda		107517
472	D	Escalopes de Poulet (Picard)		107685
473	L	Salade de riz		107737
474	L	Fromage à pâte molle		107874
475	L	Glace à la vanille		108098
476	S	Croissant		108266
477	B	Oeuf dur		108545
478	D	Épinards cuits		108814
479	L	Lasagnes à la Bolognaise (Picard)		108971
480	L	Semoule de maïs enrichi		109041
481	L	Pain au chocolat		109155
482	B	Fromage à pâte molle		109325
483	D	Sauce		109549
484	B	Confiture Allégée Myrtilles (Andros)		109703
485	D	Pizza Regina (Picard)		109783
486	L	Yaourt aux fruits 0%		109857
487	L	Quiche Lorraine (Marie)		109923
488	L	Galette de riz		110011
489	L	Moutarde		110180
490	S	Barre Spécial K Chocolat (Kellogg's)		110412
491	D	Fromage Edam		110485
492	L	Pomme de terre bouillie		110640
493	B	Crêpes		110866
494	S	Crêpe		111058
495	D	Soupe aux Choux		111287
496	D	Pamplemousse		111427
497	B	Fitness Chocolat (Nestlé)		111801
498	D	Raisin		111862
499	L	Ravioli Pur Bœuf (Panzani)		112067
500	B	Sirop d'agave (Sunny Via)		112155
501	D	Lasagnes à la Bolognaise (Picard)		112234
502	B	Expresso		112304
503	D	Gaspacho		112435
504	L	Sauce bechamel		112557
505	D	Kiri		112673
506	S	Pain de mie complet		112745
507	D	Poireaux en Rondelles (Picard)		112841
508	B	Biscuits Petit-Dejeuner (Bio Village)		112892
509	S	Flocons d'avoine (Quaker)		112978
510	B	Petit suisse 0%		113067
511	S	Glace		113138
512	B	Belvita Brut (LU)		113390
513	B	Oeuf au plat		113471
514	S	Carre de chocolat		113677
515	D	Pain de mie complet		113819
516	D	Tisane		113915
517	L	Epinards (Florette)		114041
518	L	Légumes Pour Ratatouille (Saint Eloi)		114091
519	B	Yaourt A la Grecque (Delisse)		114154
520	B	Avoine		114219
521	L	Pommes Gala		114390
522	B	Pâte à Tartiner (Banania)		114767
523	D	Yaourt Vanille		114846
524	D	Pizza Jambon Fromage (Leader Price)		114966
525	L	Sauce bolognaise		115076
526	L	Pain paysan		115221
527	D	Aubergine		115294
528	L	Allumettes de Lardons Nature (Saint Alby)		115564
529	L	Cappuccino		115609
530	L	Yaourt A la Grecque (Delisse)		115837
531	L	Fromage (17g) (La Vache qui rit)		115902
532	S	Lait demi écrémé		115980
533	D	Salade Mixte		116170
534	D	Cabillaud		116330
535	S	Chocolat au Lait du Pays Alpin (Milka)		116474
536	D	Poivrons Jaunes Doux		116542
537	L	Filet de Poulet (Carrefour)		116807
538	L	Fromage Edam		116849
539	S	Tarte aux pommes		117004
540	B	Compote (Andros)		117378
541	B	Jambon cru		117436
542	L	Radis		117583
543	L	Filet de Colin d'alaska (Carrefour)		117961
544	D	Poisson plat		118011
545	B	Fraise		118109
546	D	Vinaigre		118413
547	L	Tartine		118519
548	D	Betteraves (Casino)		118604
549	B	Ananas		118676
550	L	Poireaux en Rondelles (Picard)		119127
551	S	Bonbon dur		119178
552	S	Jambon		119401
553	L	Pizza Margherite		119544
554	L	Crème au chocolat		119659
555	L	Côtelette de Porc		119806
556	D	Epinards (Florette)		120486
557	S	Tomate		120536
558	D	Sauce bolognaise		120846
559	D	Salade de fruits		120991
560	B	Spécial K Pépites aux 5 Céréales (Kellogg's)		121115
561	D	Radis		121186
562	D	Poireaux		121564
563	B	Gouda		121764
564	D	Yaourt aux fruits 0%		121932
565	D	Pommes Gala		121998
566	B	Fraises		122375
567	D	Cacahuètes		122837
568	D	Pâté de campagne		122954
569	D	Petit suisse 0%		123024
570	B	Spécial K aux 3 Céréales Complètes (Kellogg's)		123095
571	D	Fromage (17g) (La Vache qui rit)		123163
572	D	Pizza à la Viande		123241
573	D	Compote (Andros)		123611
574	B	Huile de noix de coco		123669
575	D	Nuggets de Poulet		123741
576	D	Lait écrémé		123984
577	S	Madeleine		124163
578	B	Madeleine Coquille (Carrefour)		124325
579	S	Fromage		124412
580	D	Pomme de Terre au Gratin		124513
581	B	Brioche tressée		124705
582	D	Sauce bechamel		124806
583	D	Pain de seigle		124922
584	S	Clémentine		125336
585	S	Salade verte		125415
586	B	Cookie		125526
587	D	Fromage à pâte molle		125723
588	D	Crème au chocolat		125947
589	D	Clémentine		126094
590	B	Kiri		126173
591	S	Twix barre		126245
592	D	Blanc d'Oeuf		126399
593	S	Glace à la vanille		126568
594	D	Noix		126736
595	B	Biscottes 6 Céréales (Heudebert)		127085
596	B	Quatre quart		127184
597	D	Pâtes alimentaires au blé complet		127269
598	S	Fromage blanc		127448
599	D	Moutarde		127842
600	B	Fromage (17g) (La Vache qui rit)		128074
601	S	Cookie aux Pépites de Chocolat		128152
602	B	Lait partiellement écrémé, UHT		128535
603	D	Asperges		128695
604	B	Chocapic (Nestlé)		128872
605	S	Raisin		128943
606	D	Bonbons		129148
607	D	Legumes		129208
608	S	Gaufre		129342
609	D	Biscottes		129788
610	B	Briochette		130008
611	S	Pommes Gala		130081
612	B	Beurre de cacahuète		130458
613	B	Fromage Blanc 20% (Auchan)		130540
614	S	Thé sans Sucre		130602
615	S	Cacahuètes		130737
616	B	Pancakes		130854
617	S	Frites		130996
618	S	Oreo		131184
619	B	Tisane		131280
620	B	Chocolat (BN)		131406
621	B	Yaourt fraise		131491
622	S	Fraise		131634
623	S	Fraises		131938
624	S	Compote		132400
625	B	Biscuits Sablés		132484
626	B	Cracotte		132635
627	B	Pain aux raisins		132654
628	S	Biscottes		132879
629	B	Camembert		133099
630	S	Madeleine Coquille (Carrefour)		133357
631	B	Lait Demi-Écrémé (Biotrend)		133444
632	S	Chocolat blanc		133493
633	B	Pain de campagne		133555
634	S	Cereales		133641
635	S	Bonbons de Chocolat au Lait		133802
636	B	Yaourt soja		133963
637	B	Pruneau		134049
638	S	Spaghetti		134186
639	B	Gaufre		134378
640	B	Prince		134824
641	S	Saucisson		134940
642	B	Jus de raisin		135056
643	S	Petit suisse 0%		135211
644	B	Fromage de chèvre		135282
645	S	Croissants au Beurre		135511
646	B	Pain multi-grains		135683
647	B	Yaourt de soja		135993
648	B	Yaourt Nature Brassé (Auchan)		136234
649	B	Pain de Mie Complet (Carrefour Discount)		136286
650	B	Flocons d'avoine (Leader Price)		136362
651	S	Chocolat Noir 70% (Auchan Bio)		136450
652	B	Barre Spécial K Chocolat (Kellogg's)		136535
653	B	Muesli 4 Céréales (Monoprix Bio)		136608
654	B	Raisin		136676
655	S	Pain au lait		136881
656	B	Chocolat en poudre		137071
657	S	Vin blanc		137136
658	S	Fromage Blanc 0% (Dia)		137223
659	B	Lait d'amande		137283
660	S	Blanc de poulet		137474
661	S	Ananas		138060
662	B	Noix		138511
663	B	Petit Prince (LU)		138860
664	S	Petit gateau		138924
665	B	Multifruit		139115
666	S	Jambon blanc		139232
667	B	Sucre de canne		139356
668	B	Croissant au beurre		139449
669	S	Cacahuètes grillées salées		139597
670	B	Fromage Edam		139718
671	S	Petit Prince (LU)		139873
672	B	Pain paysan		139937
673	S	Soupe de légumes		140010
674	B	Cookies aux pépites de chocolat		140152
675	B	Barre de Céréales Pomme Verte (Brin de Jour)		140347
676	B	Blanc de poulet		140416
677	B	Tomate		141002
678	B	Bacon		141312
679	S	Tisane		141645
680	B	Cookie aux Pépites de Chocolat		141771
681	B	Lait au Cacao Chaud		142154
682	B	Confiture de Myrtilles Sauvages (Bonne Maman)		142305
683	B	Figues Sèches		142352
684	S	Sirop d'agave (Sunny Via)		142504
685	S	Caramel (Carambar)		142583
686	B	Yaourt aux fruits 0%		142647
687	S	Chocolat (BN)		142713
688	S	Lait de soja		142798
689	B	Margarine (Fruit d'Or)		142944
690	B	Riz blanc		143030
691	B	Prince Petit Dej (LU)		143284
692	S	Galette des rois		143358
693	B	Jambon cuit de devant		143483
694	S	Jus de citron		143639
695	B	Impact Whey Protein (Myprotein)		143806
696	B	Mangue		143904
697	B	Emmental		144121
698	S	Brioche tranchée		144248
699	B	Corn Flakes (Auchan)		144372
700	S	Pain toast		144443
701	S	Biscuits salés		144768
702	B	Céréale		144990
703	B	Avoine, flocons		145126
704	S	Délice (Kinder)		145227
705	B	Trésor Duo Choco (Kellogg's)		145304
706	S	Fruit		145374
707	S	Nesquik Céréales (Nestlé)		145634
708	S	Pamplemousse		145724
709	B	Compote de Pommes (Charles & Alice)		146098
710	B	Galettes Riz Complet Sésame (Bjorg)		146163
711	B	Sucre Brun		146243
712	B	Fromage Frais 0% (Auchan)		146599
713	B	Spaghetti		146646
714	B	Cruesli au Chocolat (Quaker)		146838
715	S	Biscuit Lait Chocolat (Gerblé)		146906
716	B	Oranges		146994
717	S	Tartine		147238
718	S	Vin rouge		147323
719	S	Biscuits sandwichs au chocolat		147451
720	B	Biscuit Lait Chocolat (Gerblé)		147617
721	B	Beurre Allégé (Bridelight)		147705
722	B	Pommes Gala		147769
723	B	Raisins secs		148146
724	B	Framboise		148415
725	S	Poulet		148442
726	B	Grand Arôme (Poulain)		149036
727	B	Petit gateau		149086
728	S	Noisette		149277
729	S	Lait chocolaté		149506
730	S	Muffin Ordinaire		149649
731	S	Petit Écolier (LU)		149828
732	S	Haricots verts		149915
733	S	Mini cake		150093
734	S	Corn Flakes		150142
735	S	Chewing-Gum(Sucrée)		150335
736	S	Brownie		150498
737	S	Petit prince		150675
738	S	Emmental (Entremont)		150775
739	S	Beignets au Chocolat Sucrés ou Dorés		150830
740	S	Fromage blanc 0% (u)		151043
741	S	Pain aux céréales		151073
742	S	Quatre quart		151280
743	S	Belvita Brut (LU)		151365
744	S	Granola (LU)		151446
745	S	Barre de Céréales Pomme Verte (Brin de Jour)		151539
746	S	Pomme de terre		151608
747	S	Peche		151875
748	S	Biscuits aux noisettes		152261
749	S	Nesquik Céréales		152512
750	S	Ice Tea Mangue (Lipton)		152583
751	S	Fondant au chocolat		152676
752	S	Chocolats (Jeff de Bruges)		152744
753	S	M&M's		152839
754	S	Kinder bueno		152859
755	S	Fromage Blanc 0% (Leader Price)		152897
756	S	Saucisse		152956
757	S	Steak haché		153115
758	S	Raisins secs		153179
759	S	Impact Whey Protein (Myprotein)		153448
760	S	Yaourt aux Fruits 0% Framboise (Taillefine)		153546
761	S	Pain de seigle		153613
762	S	Huile d'olive		154027
763	S	Chocolat (Daim)		154208
764	S	Mousse au chocolat		154259
765	S	Pommes Chips, nature		154420
766	S	Chocolat (Kinder)		154632
767	S	Prince (LU)		154709
768	S	Bonbons durs		154793
769	S	Camembert		154916
770	S	Compote (Andros)		155174
771	S	Prince		155232
772	S	Granola		155348
773	S	Fromage de chèvre		155487
774	S	Proteine		155716
775	S	Cacao en poudre		155762
776	S	Blanc de dinde		155869
777	S	Cappuccino Saveur Chocolat (Monoprix)		156213
778	S	Oeuf dur		156280
779	S	Biscuit		156549
780	S	Pruneau		156650
781	S	Cacahuète, grillée		156787
782	S	Mangue		156885
783	S	Ergysport		157102
784	S	Biscuits Cuillers (Auchan)		157135
785	S	Beurre de cacahuète		157212
786	S	Jambon cru		157294
787	S	Belvita (12.5g) (LU)		157441
788	S	Gateau		157519
789	S	Biscuits Fourrés Cacao (Sondey)		157554
790	S	Surimi		157640
791	S	Mini BN Goût Fraise (BN)		157729
792	S	Pain aux raisins		157806
793	S	Mayonnaise		158031
794	S	Café expresso		158212
795	S	Barre d'alimentation chocolat		158376
796	S	Brioche tressée		158484
797	S	Coca-Cola light		158585
798	S	Barre de Céréales aux Fruits Rouges (Super U)		158694
799	S	Speculoos (Belgix)		158766
800		Melon, cru		158843
801		Salade		158930
802		Pâtes (Cuites)		158948
803		Ratatouille		159067
804		Nectarine		159217
805		Pizza maison		159257
806		Poulet roti		159560
807		Tomates cerises		160238
808		Pastèque, crue		160399
809		Jus d orange		160489
810		Merguez		160541
811		Prune		160686
812		Abricot		160716
813		Saucisson sec		160750
814		Poivron Rouge Doux		160911
815		Peche blanche		161356
816		Raisins		161375
817		Escalopes de Poulet		161751
818		Champignon		161803
819		Comté (Auchan)		161901
820		Carotte, crue		161986
821		Melon		162088
822		Vache qui rit		162518
823		Magret de canard		162556
824		Carottes		163098
825		Pain mie		163493
826		Nectarine, crue		163513
827		Pattes		163598
828		Concombre (Pelé)		163634
829		Cornichons à l'Aneth (Faible en Sodium)		163941
830		Dinde		164071
831		Gratin de courgettes		164526
832		Chou		164695
833		Lardon		165202
834		Puree		165236
835		Lentilles		165302
836		Melon d'eau		165441
837		Riz complet		165674
838		Riz thai		165694
839		Crème fraîche		165726
840		Porc		165928
841		Tomate cerise		166465
842		Sushi		166492
843		Feta		166648
844		Fromage frais		166668
845		Roquefort		166782
846		Riz		166831
847		Ail et Fines Herbes (Tartare Marque)		166910
848		Compote de pomme		166959
849		Riz blanc cuit		167082
850		Filet de Poulet (Netto)		167168
851		Galette		167211
852		Pain de mie complet (u)		167338
853		Patate douce		167379
854		Abricots		167571
855		Parmesan (Râpé)		167819
856		Caprice des dieux		167947
857		Creme		168035
858		Pomme, crue		168075
859		Melons Cantaloup		168172
860		Prunes		168659
861		Tomate, crue		168937
862		Taboulé Oriental (Cora)		169049
863		Nouilles Chinoises (Auchan)		169099
864		Yaourt Nature Sucré (Danone)		169172
865		Oeufs		169232
866		Boisson Alcoolisée (80 Preuve, Gin Rhum Vodka Whisky)		169435
867		Flan patissier		169528
868		Jambon de dinde		169676
869		Celeri Remoulade (Super U)		169842
870		Nectarines		169924
871		Betteraves		170137
872		Pruneau Sec		170295
873		Pâté de foie		170514
874		Biscotes		170951
875		Danette chocolat		171035
876		Vinaigre Balsamique (Aldi)		171067
877		Salade de fruits frais		171155
878		Limonade		171239
879		Flanby (Nestlé)		171390
880		Asperge		171470
881		Poulet pané		171896
882		Macaroni ou Salade de Pâtes		172098
883		Café sucré		172226
884		Petit Suisse (Yoplait)		172293
885		Blanc de Poulet (Carrefour)		172351
886		Pain de mie weight watcher		172430
887		Yaourt sucré (moyenne)		172524
888		Champagne		172652
889		Carottes Râpées (Notre Jardin)		172672
890		Nem		172723
891		Parmesan Dur		172868
892		Laitue		173031
893		Flocons sarrasin		173486
894		Flageolets Verts (Saint Eloi)		173525
895		Yaourt aux Fruits Mixés (Milsa)		173572
896		Whisky		173636
897		Vinaigrette César		173751
898		Riz Basmati (Saint Eloi)		173895
