Row	Meal	Name	Brand	Pos
141	L	ขนมจีน		20263
142	B	โจ็ก		20283
143	B	ข้าวมันไก่		20304
144	D	ลูกชิ้น		20324
145	S	มะม่วง		20344
146	B	กาแฟ 1 ซอง		20496
147	L	ไข่ต้ม		20517
148	L	ขนม		20555
149	L	กาแฟสำเร็จรูป		20709
150	L	ขนมปังโฮลวีท		20778
151	L	ไข่ต้มอย่างหนัก		20998
152	S	น้ำมะเขือเทศ		21210
153	B	ไข่เจียว		21345
154	B	ข้าวโพด		21365
155	B	มาม่า		21635
156	B	ข้าวเหนียว		21655
157	S	กาแฟเย็น		21675
158	D	สับปะรด		21701
159	B	กาแฟดำ		21830
160	D	นมถั่วเหลือง		21870
161	B	หมูทอด		21908
162	B	นมเปรี้ยว		21928
163	B	แตงโม		21948
164	D	ไส้กรอก		22272
165	B	น้ำเต้าหู้		22391
166	D	ขนม		22411
167	S	ขนมปังโฮลวีท		22565
168	D	ข้าวเหนียว		22785
169	B	ผงโกโก้		22805
170	B	น้ำตาล		22908
171	L	มะม่วง		22992
172	B	สับปะรด		23144
173	B	กล้วยหอม		23273
174	B	ไข่กวน		23293
175	D	น้ำมันพืช		23494
176	B	ทาโร่		23584
177	D	ข้าวสวย 1 ทัพพี		23618
178	B	เนื้อไก่ย่าง		23640
179	L	กาแฟ 1 ซอง		23770
180	L	ต้มจืด		23791
181	D	ผักกาด		23810
182	S	นมเปรี้ยว		23944
183	S	ถั่วลิสง		23964
184	L	ไอศครีมวานิลลา		24078
185	S	สับปะรด		24211
186	S	ไอศครีมวานิลลา		24340
187	D	ก๋วยเตี๋ยวน้ำไก่		24473
188	B	เห็ดขาว		24625
189	D	ไข่ต้มอย่างหนัก		24763
190	B	น้ำผลไม้รส		24975
191	D	ปลาดุก		25077
192	D	กุ้ง		25188
193	S	ฝรั่ง		25319
194	L	เกาเหลา		25356
195	L	ปลาดุก		25376
196	L	ปลาทูทอด		25487
197	B	ผัดผัก		25507
198	B	น้ำมันพืช		25527
199	B	ไก่		25617
200	B	ขนมจีน		25801
201	D	ขนมจีน		25821
202	B	ส้มตำ		25841
203	B	โจ๊กหมู		25861
204	B	ไข่ขาว		25884
205	S	โอวัลติน		25911
206	L	เนื้อไก่ย่าง		25931
207	L	แกงจืด		26061
208	D	สลัด		26082
209	B	ข้าวผัด		26102
210	B	น้ำมะเขือเทศ		26122
211	B	แกงจืด		26257
212	L	สุกี้		26278
213	L	นม 0%		26298
214	S	นมถั่วเหลือง		26317
215	D	น้ำมะเขือเทศ		26355
216	D	ขนมปังโฮลวีท		26490
217	B	แกงส้ม		26710
218	B	ขนมจีบ		26730
219	B	นม 0%		26750
220	S	ส้มตำ		26769
221	L	ไข่เจียว		26789
222	S	ข้าวกล้อง		26809
223	D	ต้มจืด		26949
224	L	ข้าวสวย1จาน		26968
225	L	ข้าวสวย 1 ทัพพี		26988
226	L	ข้าวโอ๊ต		27010
227	D	มะละกอ		27130
228	D	ลาบหมู		27149
229	L	ลูกชิ้น		27175
230	B	กุ้ง		27195
231	B	ทูน่ากระป๋องสี		27326
232	B	ยำปลากระป๋อง		27485
233	D	นมเปรี้ยว		27518
234	D	ปลาทูทอด		27538
235	D	สลัดผัก		27558
236	L	ผักกาด		27578
237	S	ไก่ทอด		27712
238	B	ข้าวสวย1จาน		27871
239	B	แฮมย่าง		27891
240	L	ก๋วยเตี๋ยวต้มยำ		28003
241	B	น้ำสลัดกับมายองเนส		28023
242	L	ลาบหมู		28170
243	S	พายแอปเปิ้ล		28196
244	B	ข้าวราดแกง		28300
245	B	ปาท่องโก๋		28325
246	L	แคนตาลูป		28345
247	D	ปลากระป๋อง		28646
248	L	แกงเขียวหวาน		28665
249	L	น้ำส้มคั้น		28685
250	L	ปลากระป๋อง		28827
251	L	ก๋วยจั๊บ		28846
252	D	น้ำตกหมู		28866
253	D	ข้าวต้มทรงเครื่อง		28886
254	L	ถั่วลิสง		28906
255	L	ข้าวโพด		29020
256	L	แกงส้ม		29290
257	D	ยำ		29310
258	B	น้ำส้มคั้น		29330
259	B	ลูกชิ้น		29472
260	B	มะละกอ		29492
261	L	สปาเก็ตตี้		29511
262	L	ข้าวต้ม		29620
263	L	ข้าวขาหมู		29640
264	B	ตับไก่		29661
265	L	สับปะรด		29758
266	B	น้ำขิง		29887
267	B	นมช็อคโกแลต		29987
268	B	ปลาทู		30151
269	B	ข้าวต้มมัด		30171
270	S	มาม่า		30191
271	D	ข้าวต้ม		30211
272	L	ข้าวผัด		30231
273	B	โจ๊ก		30251
274	S	น้ำสลัดกับมายองเนส		30271
275	S	น้ำมะพร้าว		30418
276	B	กาแฟร้อน		30437
277	B	แซนวิช		30477
278	B	กาแฟเย็น		30497
279	L	หมูปิ้ง		30523
280	D	ทาโร่		30543
281	D	ข้าวมันไก่		30577
282	L	แกงจืดหมูสับ		30597
283	L	แกงกะทิ		30618
284	L	ฝรั่ง		30638
285	B	ไข่พะโล้		30675
286	L	ยำวุ้นเส้น		30695
287	D	ไข่เจียว		30716
288	D	น้ำส้มคั้น		30736
289	D	น้ำเต้าหู้		30878
290	D	แตงกวา		30898
291	D	ขาไก่		31105
292	B	ผักกาด		31230
293	L	ทาโร่		31364
294	L	ขาไก่		31398
295	D	น้ำส้มข้น		31523
296	D	นมจืด		31645
297	D	ไข่ดาว1ฟอง		31665
298	D	ชา		31765
299	L	ขนมจีบ		31877
300	S	หมากฝรั่ง		31897
301	B	ปลาดุก		31918
302	B	ซุปหน่อไม้		32029
303	B	หยิบหมูย่าง		32050
304	B	ปลาแบน		32172
305	B	ซุปไก่		32271
306	B	ข้าวเหนียวนึ่ง		32404
307	L	ข้าวเหนียวนึ่ง		32425
308	L	ข้าว		32446
309	L	ผัดผัก		32466
310	L	กุ้ง		32486
311	L	ข้าวราดแกง		32617
312	L	ผัดผักบุ้ง		32642
313	L	ข้าวหมูแดง		32661
314	L	ปีกไก่ย่าง		32682
315	D	แกงจืด		32777
316	D	โดนัท		32798
317	D	ข้าวเหนียวนึ่ง		33064
318	D	กล้วยหอม		33085
319	D	โคล่า		33105
320	L	แฮมเบอร์เกอร์		33216
321	D	สปาเก็ตตี้		33280
322	D	หยิบหมูย่าง		33389
323	L	คะน้าหมูกรอบ		33511
324	L	เนื้ออกไก่		33547
325	L	ส้ม		33670
326	L	โดนัท		33690
327	L	หยิบหมูย่าง		33956
328	L	สุกี้น้ำ		34078
329	L	ไข่ตุ๋น		34117
330	L	ยำมะม่วง		34137
331	L	สลัด		34157
332	L	แกงเลียง		34177
333	S	น้ำอัดลม		34198
334	B	เนื้ออกไก่		34218
335	B	นม		34341
336	B	ต้มเลือดหมู		34440
337	B	ฝรั่ง		34459
338	B	โดนัท		34496
339	B	ข้าวเปล่า		34762
340	B	กะหล่ำปลี		34859
341	S	ฟักทองนึ่ง		35115
342	S	ข้าวมันไก่		35137
343	S	ส้ม		35157
344	S	ข้าวโพด		35177
345	S	ก๋วยเตี๋ยว		35447
346	D	ยำวุ้นเส้น		35579
347	D	ข้าวเปล่า		35600
348	D	ข้าวโพด		35697
349	D	เต้าหู้		35967
350	S	ขนมหวาน		35988
351	B	ข้าวกระเพราไก่		36008
352	B	แครอท		36029
353	S	พาสต้ากับลูกชิ้นปลา		36323
354	S	แครอท		36448
355	S	น้ำมะนาว		36742
356	L	ขนมปังปิ้ง		36875
357	L	ข้าวมันไก่ทอด		37148
358	L	ไข่ดาว1ฟอง		37169
359	L	ไข่เจียว2ฟอง		37269
360	L	ส้มตำปูปลาร้า		37290
361	L	ปลาแบน		37311
362	L	ราดหน้า		37410
363	L	ไอศครีมช็อคโกแลต		37430
364	L	ซุปไก่		37562
365	B	ข้าวต้มหมู		37695
366	L	น้ำซอสราดหน้า		37735
367	B	ข้าว1ทัพพี		37862
368	B	ข้าวต้มทรงเครื่อง		37882
369	B	แกงเลียง		37902
370	B	โอวัลตินเย็น		37923
371	B	ม่าม่า		37943
372	B	ปีกไก่ย่าง		37963
373	B	ขนมปังขาว		38058
374	B	แฮมเบอร์เกอร์		38334
375	S	โรตีสายไหม		38398
376	L	นมจืด		38419
377	D	ตับไก่		38439
378	B	แฮมและน้ำ		38536
379	D	ข้าวมันไก่ทอด		38662
380	D	แกงไตปลา		38683
381	D	ผัดไทย		38703
382	D	คะน้า		38723
383	D	ทอดมัน		38835
384	D	ข้าวโอ๊ต		38855
385	D	ข้าว		38975
386	D	ไก่พะโล้		38995
387	D	หอย		39128
388	D	เกาเหลา		39283
389	L	นมช็อคโกแลต		39303
390	B	ผัดผักบุ้ง		39467
391	B	นํ้าส้ม		39486
392	B	ผัดวุ้นเส้นใส่ไข่		39507
393	B	สุกี้แห้ง		39528
394	B	โอวัลติน		39549
395	B	อัลมอนด์อบ		39569
396	L	ผักลวก		39740
397	B	นมจืด		39759
398	L	น้ำผักและผลไม้		39779
399	B	ปลาทูทอด		39896
400	S	แคนตาลูป		39916
401	B	แตงกวา		40217
402	B	น้ำมะนาว		40424
403	B	กล้วยน้ำว้า		40557
404	B	ลูกแพร์		40595
405	B	ถั่วลิสง		40788
406	B	ไข่ลวก		40902
407	L	ซุปหน่อไม้		41002
408	L	ไข่ขาว		41023
409	L	ข้าวเปล่า		41050
410	L	ปลาหมึก		41147
411	L	ข้าวหลาม		41166
412	L	ข้าวหมกไก่		41186
413	L	เกี๊ยวน้ำ		41206
414	L	ลูกชิ้นทอด		41243
415	L	ไส้กรอกหมูอร่อย		41263
416	L	เบอร์ดี้ เพรียวแบล็ค		41369
417	L	แก้วมังกร		41393
418	L	เงาะ		41414
419	B	ข้าวขาหมู		41434
420	L	หอย		41455
421	B	ลาบหมู		41610
422	L	ลาบ		41636
423	L	ข้าวกระเพราหมู		41656
424	L	ไข่เค็ม		41676
425	L	สเต็กหมู		41697
426	S	นมกล่อง		41718
427	D	ชาเขียว		41810
428	D	แกงเลียง		41846
429	D	เนื้อย่าง		41867
430	D	ลูกชิ้นปิ้ง		41888
431	S	ไข่ต้มอย่างหนัก		41909
432	S	กล้วยฉาบ		42121
433	S	นมจืด		42141
434	S	กล้วยหอม		42161
435	S	กาแฟดำ		42181
436	S	ข้าวนึ่ง		42221
437	S	ไส้กรอก		42289
438	S	ข้าวเหนียว		42408
439	B	ไก่พะโล้		42428
440	S	ไข่ดาว		42561
441	B	มันเทศอบ		42747
442	S	ปาท่องโก๋		42890
443	D	ขนมจีบ		42910
444	B	ต้มจืด		42930
445	B	ไข่เค็ม		42949
446	B	ปลากระป๋อง		42970
447	D	ผักสลัด		42989
448	D	ลาบ		43011
449	D	ข้าวผัด		43031
450	D	ข้าวผัดปู		43051
451	D	ไข่เค็ม		43072
452	S	มะละกอ		43093
453	D	สุกี้		43112
454	D	ผักกาดเขียว		43132
455	D	ไข่แดง		43357
456	D	กล้วยฉาบ		43478
457	S	กาแฟสด		43498
458	D	กระเพาะปลา		43518
459	D	ปลานึ่ง		43538
460	L	ลูกชิ้นหมู		43558
461	L	ขนมปังขาว		43579
462	S	ถั่วอบกรอบ		43855
463	L	ต้มเลือดหมู		43919
464	S	ป๊อปคอร์น		43938
465	L	หมูดิน		43958
466	L	น้ำองุ่น		44064
467	L	ขนมครก		44197
468	L	โจ๊ก		44217
469	L	น้ำผลไม้รส		44237
470	S	ปลานิล		44339
471	L	ปลา		44445
472	L	กล้วยหอม		44478
473	L	ต้มยำปลา		44498
474	L	หมูทอด		44519
475	S	ข้าวต้ม		44539
476	S	โกโก้		44559
477	S	ไก่ชุบเกล็ดขนมปัง		44579
478	S	น้ำผลไม้รส		44724
479	S	บราวนี่		44826
480	S	ช็อกโกแลต		44846
481	S	องุ่น		44866
482	S	ไอศครีม		45005
483	S	คอนเน่		45027
484	S	ฮานามิ		45064
485	S	ข้าวหมูแดง		45104
486	B	ขาไก่		45125
487	L	มันเทศอบ		45250
488	L	เส้นหมี่ลูกชิ้นน้ำใส		45393
489	S	เงาะ		45414
490	B	ข้าวไข่เจียว		45434
491	B	น้ำมันมะกอก		45454
492	B	โอริโอ้		45529
493	B	โยเกิร์ตไขมันต่ำ		45555
494	B	แกงส้มผักรวม		45577
495	B	คุกกี้ช็อกโกแลตชิป		45599
496	B	โยเกิร์ตวานิลลาไขมันต่ำ		45719
497	B	เนื้อ		45864
498	B	ปลาทอด		46028
499	B	สเต็กแซนวิช		46130
500	B	ขนมจีน1จับ		46259
501	B	แก้วมังกร		46281
502	B	โคล่า		46302
503	B	น้ำผักและผลไม้		46413
504	B	สปาเก็ตตี้		46530
505	B	หมูทอดกระเทียม		46639
506	B	เค้กกล้วยหอม		46660
507	B	คะน้า		46680
508	B	ยำวุ้นเส้น		46792
509	B	นมถั่วเหลือง(หวานน้อย)		46813
510	B	สังขยา		46853
511	B	แกงเทโพ		46874
512	D	หมูอบ		46895
513	B	หมูดิน		46916
514	D	ส้ม		47022
515	D	นม 1%		47042
516	D	ผัดซีอิ้ว		47186
517	D	ราดหน้า		47206
518	D	ถั่วลิสง		47226
519	L	น้ำสลัดกับมายองเนส		47340
520	D	น้ำตาล		47487
521	L	ผัดวุ้นเส้นใส่ไข่		47571
522	D	ไอศครีมช็อคโกแลต		47592
523	B	ต้มยำปลากระป๋อง		47724
524	D	หมูกะทะ		47746
525	D	ลูกชิ้นทอด		47766
526	D	อัลมอนด์อบ		47786
527	D	แคนตาลูป		47957
528	D	น้ำซอสราดหน้า		48258
529	D	ทูน่ากระป๋องสี		48385
530	D	ขนมปังขาว		48544
531	D	ปลาแซลมอน		48820
532	D	ปลาหมึก		48916
533	D	ต้มยำไก่		48935
534	B	ชีส		48956
535	B	ไอศครีมช็อคโกแลต		49137
536	D	ถั่วอบกรอบ		49269
537	L	ผัดบวบใส่ไข่		49333
538	L	ผัดไทย		49354
539	L	หมูอบ		49374
540	L	องุ่น		49395
541	L	ฟักทอง		49534
542	L	น้ำพริกกะปิ		49571
543	D	ข้าวหมูกรอบ		49591
544	B	แฮมเบอร์เกอร์คู่		49612
545	B	ผัดกระเพรา		49739
546	B	ปลานึ่ง		49759
547	B	ไส้กรอกหมูอร่อย		49779
548	B	ลาบ		49885
549	B	กระเพาะปลา		49905
550	B	ชาเย็น		49925
551	B	ไก่ย่าง		49959
552	B	แกงกะทิ		49979
553	B	โยเกิร์ต		49999
554	B	แกงเขียวหวาน		50040
555	B	มะเขือเทศ		50060
556	B	สลัดผัก		50315
557	B	ขนม		50335
558	D	ปลา		50489
559	D	เงาะ		50522
560	D	วุ้นเส้น		50542
561	B	หมูย่าง		50563
562	S	นักเก็ตไก่		50583
563	S	พิซซ่า		50689
564	D	โจ๊ก		50818
565	S	ขนมกล้วย		50838
566	D	หมูปิ้ง		50935
567	S	สาหร่าย		50955
568	S	ลูกชิ้น		50976
569	S	ผักกาดเขียว		50996
570	S	ขนมจีบ		51221
571	S	ผักกาด		51241
572	S	ขนมปังขาว		51375
573	S	นมเปรี้ยวดัชมิลล์		51651
574	B	นม 2%		51682
575	S	ลูกชิ้นทอด		51829
576	S	มะขาม		51849
577	S	หยิบหมูย่าง		51875
578	S	น้ำองุ่น		51997
579	S	ขนมครก		52130
580	S	ข้าวขาหมู		52150
581	S	ชมพู่		52171
582	S	ลำไย		52190
583	S	แตงโม1ชิ้น		52210
584	B	เวย์		52232
585	B	ไส้กรอกทอด		52269
586	B	เบอร์ดี้ เพรียวแบล็ค		52309
587	B	บรอกโคลี		52333
588	S	ซาลาเปา		52543
589	D	น้ำพริก		52563
590	L	ต้มยำ		52582
591	L	โกโก้		52602
592	L	กาแฟเย็น		52622
593	L	ลองกอง		52648
594	L	น้ำเต้าหู้		52669
595	L	ตับไก่		52689
596	L	เห็ดขาว		52786
597	L	ผัดวุ้นเส้น		52924
598	L	อกไก่กับผิว		52944
599	L	นม		53042
600	D	แกงส้ม		53141
601	L	หอยทอด		53161
602	L	ไก่พะโล้		53181
603	L	ผักกาดเขียว		53314
604	L	น้ำมะเขือเทศ		53539
605	L	ข้าวหมูกระเทียม		53674
606	L	ผัดไทกุ้งสด		53694
607	L	น้ำตกหมู		53714
608	L	มันแกว		53734
609	L	แฮมย่าง		53826
610	L	น้ำหวาน		53938
611	L	ข้าวผัดกุ้ง		53958
612	L	ส้มตำไทย		53979
613	L	นักเก็ตไก่		54000
614	L	ไส้กรอกไก่		54106
615	L	โคล่า		54228
616	L	พิซซ่า		54339
617	L	แกงป่า		54468
618	L	น้ำอัดลม		54487
619	L	แตงกวา		54507
620	L	ปลาแซลมอน		54714
621	L	เม็ดมะม่วงหิมพานต์		54810
622	D	แก้วมังกร		54953
623	D	องุ่น		54974
624	D	สเต็กแซนวิช		55113
625	D	แกงป่า		55242
626	D	ต้มยำ		55261
627	L	ขนมจีนน้ำยา		55281
628	D	ปีกไก่ย่าง		55301
629	D	ข้าวต้มหมู		55396
630	D	โยเกิร์ตวานิลลาไขมันต่ำ		55436
631	D	หมูดิน		55581
632	D	เครื่องดื่มน้ำผลไม้กระป๋อง		55687
633	D	เห็ดขาว		55792
634	D	ข้าวขาหมู		55930
635	D	น้ำมะนาว		55951
636	D	บะหมี่กึ่งสำเร็จรูป		56084
637	L	ใส้กรอก		56104
638	L	แซนวิชทูน่า		56124
639	D	แอปเปิ้ลเขียว		56150
640	L	บะหมี่แห้งหมูแดง		56241
641	D	ส้มตำปูปลาร้า		56262
642	L	ขนมจีน1จับ		56283
643	B	ไข่เจียวหมูสับ		56305
644	B	ผักกาดจอ		56338
645	B	ห่อหมกปลา		56378
646	B	น้ำเชื่อม		56399
647	B	ปลาสลิดทอด		56420
648	B	ลูกชิ้นหมู		56459
649	D	สีส้ม		56480
650	D	น้ำพริกกะปิ		56643
651	D	โยเกิร์ตธรรมชาติ		56663
652	D	ฝรั่ง3ชิ้นเล็ก		56684
653	L	ข้าวคลุกกะปิ		56704
654	B	เค้ก		56724
655	B	นมช็อคโกแลตทั้งหมด		56745
656	B	กล้วยฉาบ		56890
657	B	สาลี่		56910
658	B	ข้าว		56949
659	B	ไข่ม้วนหมู		56969
660	B	ผักกาดเขียว		57093
661	L	กล้วยฉาบ		57318
662	D	ผักลวก		57338
663	D	นักเก็ตไก่		57357
664	D	ข้าวโอ๊ตรำธัญพืช		57463
665	D	น้ำมะพร้าว		57578
666	D	หอยทอด		57597
667	D	ผัดไก่		57617
668	D	ปลาทู		57637
669	D	ต้มเลือดหมู		57657
670	D	สุกี้น้ำ		57676
671	D	ปาท่องโก๋		57715
672	D	โอวัลติน		57735
673	D	นมช็อคโกแลต		57755
674	D	กล้วยปิ้ง		57919
675	D	ผักกาดหอมสดกรอบ		57939
676	D	แซนวิชทูน่า		58167
677	D	เนื้ออกไก่		58193
678	D	ข้าวกระเพราไก่		58316
679	D	ส้มตำปู		58337
680	D	ต้มข่าไก่		58357
681	D	ผัดซีอิ๊ว		58377
682	D	นมพร่องมันเนย		58397
683	D	ยำมาม่า		58437
684	D	ข้าวผัดกุ้ง		58458
685	D	เย็นตาโฟ		58479
686	D	สเต็กหมู		58500
687	D	ข้าวคลุกกะปิ		58521
688	D	หมูแผ่น		58541
689	D	ไอศครีม		58562
690	D	พาสต้ากับลูกชิ้นปลา		58584
691	D	หมูทอด		58709
692	D	น้ำผลไม้รส		58729
693	D	ต้มยำปลากระป๋อง		58831
694	D	ลูกชิ้นหมู		58853
695	S	แซนวิช		58874
696	D	ห่อหมกปลา		58894
697	S	ชาเย็น		58915
698	S	มันเทศอบ		58949
699	S	เห็ดขาว		59092
700	S	มันฝรั่งหวาน		59230
701	S	ผัดผัก		59375
702	S	กระเพาะปลา		59395
703	S	หมูหยอง		59415
704	S	อกไก่		59435
705	S	หมูปิ้ง		59563
706	S	โยเกิร์ต		59583
707	S	ชาเขียว		59624
708	S	สเต็กแซนวิช		59660
709	S	ไข่ขาว		59789
710	S	ข้าวยำ		59816
711	S	แกงจืด		59836
712	S	ส้ม1ลูก		59857
713	D	ข้าวราดแกง		59878
714	L	ซุปขนุน		59903
715	S	เบอร์ดี้ เพรียวแบล็ค		59925
716	S	ถั่วขาว		59949
717	S	สตรอเบอร์รี่		60049
718	S	ข้าวต้มมัด		60295
719	S	ข้าวยำไก่แซ่บ		60315
720	D	เกาเหลาหมู		60352
721	S	เบียร์		60373
722	S	ข้าวสวย		60442
723	S	น้ำส้มข้น		60462
724	S	ชีส		60584
725	S	เจเล่บิวตี้		60765
726	S	ไส้กรอกไก่		60784
727	S	ตะวัน		60906
728	D	ข้าวหลาม		60941
729	D	ม่าม่า		60961
730	L	แฮมและน้ำ		60981
731	L	ก๋วยเตี๋ยวไก่		61107
732	L	หมูกรอบ		61127
733	L	ไก่ย่าง		61167
734	L	ส้มตำปู		61187
735	L	ผัดกระเพรา		61207
736	D	ไข่ตุ๋น		61227
737	D	ไข่เจียวหมูสับ		61247
738	S	โจ๊ก		61280
739	S	นมถั่วเหลือง งาดำ		61300
740	S	ข้าวผัด		61342
741	S	โกโก้ร้อน		61362
742	S	ราดหน้า		61387
743	S	โจ๊กหมู		61407
744	S	ข้าวหมูกรอบ		61430
745	S	น้ำเชื่อม		61451
746	S	น้ำเต้าหู่		61472
747	S	แกงพะแนงหมู+ข้าว		61493
748	S	ผัดไทยใส่ไข่		61532
749	S	ปลาสลิดทอด		61553
750	S	อกไก่ทอด		61592
751	S	ก๋วยเตี๋ยวหลอด		61632
752	S	แฮมเบอร์เกอร์		61672
753	S	หมูทอด+ข้าว		61736
754	S	ซุปไก่		61757
755	S	ข้าวต้มหมู		61890
756	S	นมช็อคโกแลต		61930
757	S	กาแฟสำเร็จรูป		62094
758	S	บรอกโคลี		62163
759	S	ข้าวมันไก่ทอด		62373
760	S	พายข้าวโพด		62394
761	S	ชาไข่มุก		62415
762	S	มันฝรั่งอบ		62436
763	S	ถั่วดำ		62611
764	S	ข้าวโพดคั่ว		62662
765	S	ข้าวไร1ทัพพี		62768
766	S	โอริโอ้		62788
767	S	แป้งเค้ก		62814
768	S	ข้าว1ทัพพี		62912
769	S	วุ้นเส้นเย็นตาโฟ		62932
770	S	โอวัลตินเย็น		62953
771	S	เนื้ออกไก่		62973
772	S	สาลี่		63096
773	S	หอยทอด		63135
774	S	ผักลวก		63155
775	S	กล้วยน้ำว้า		63174
776	S	ก๋วยจั๊บ		63212
777	S	เยลลี่		63232
778	S	ต้มยำไก่		63253
779	S	ทาโกะยากิ		63274
780	S	ส้มตำไทย		63307
781	S	น้ำเต้าหู้		63328
782	S	โกโก้เย็น		63348
783	S	มันทอด		63368
784	S	ปลาทูทอด		63467
785	S	ชามะนาว		63487
786	S	ขนมจีนน้ำยา		63507
787	S	ผงโกโก้		63527
788	S	สุกี้		63630
789	S	นมถั่วเหลือง(หวานน้อย)		63650
790	S	ต้มยำปลากระป๋อง		63690
791	S	เม็ดมะม่วงหิมพานต์		63712
792	S	ไก่		63855
793	S	แกงป่า		64039
794	S	ผัดผักบุ้ง		64058
795	S	ข้าวกระเพราไก่		64077
796	S	ปลาดุกฟู		64098
797	S	วิกฤติด้านถั่วกล้วย		64118
798	S	ข้าวเกรียบกรอบสีขาว		64250
