Row	Meal	Name	Brand	Pos
187	D	Butter stick		38318
188	D	Mayonnaise dressing		38515
189	L	Mozzarella cheese		38661
190	D	American cheese		38911
191	L	Mustard		39125
192	D	Chicken wing		39347
193	D	Strawberry		39524
194	S	Celery		39841
195	L	Swiss cheese		40184
196	B	Raisins		40424
197	L	Sweet potato		40783
198	B	Waffle		41021
199	S	Blueberries		41351
200	L	Diet Coke		41516
201	D	Steak		41695
202	D	Chips		42179
203	D	Chicken thigh		42304
204	S	Cashew nuts		42688
205	L	Corn		43050
206	D	Nonfat milk		43395
207	L	Low fat fruit yogurt		43578
208	L	Turkey breast		43740
209	D	Salsa		44006
210	D	Beef pot roast		44157
211	L	Black beans		44290
212	D	White wine		44431
213	D	Spaghetti		44567
214	D	1% milk		44798
215	D	Whole milk		44959
216	L	Shrimp		45150
217	L	Mac and cheese		45318
218	L	Pasta with tomato sauce		45591
219	L	Salad dressing, ranch dressing, commercial, regular		45734
220	B	Pineapple		45880
221	B	Tortilla		46164
222	L	Salsa		46440
223	L	McDONALD'S, French Fries		46591
224	D	Beef		46780
225	D	Celery		47099
226	S	Protein Shake		47442
227	L	Hummus		47713
228	B	Maple syrup		47899
229	L	Canned green beans		48021
230	L	Potato		48222
231	B	Hazelnut creamer		48480
232	D	Mozzarella cheese		48645
233	B	Apple juice		48895
234	D	Top round beef steak		49141
235	D	Mushrooms, white, raw		49254
236	S	Milk chocolate		49497
237	D	Cabbage		49656
238	D	Ground beef (75/25)		49959
239	B	Raisin bran cereal		50108
240	S	Sugar		50250
241	L	Sugar		50457
242	D	Pepperoni pizza		50664
243	S	1% milk		50820
244	D	Hard boiled egg		50981
245	L	Salmon		51197
246	L	Chicken noodle soup		51357
247	L	Blueberries		51590
248	B	Yogurt		51755
249	B	Turkey bacon, cooked		52018
250	D	Chicken leg		52269
251	L	Salad dressing, ranch dressing, reduced fat		52509
252	L	Chocolate milk		52651
253	D	Rice		52875
254	L	Cheeseburger		52913
255	B	Eggs		53096
256	D	Turkey breast		53232
257	D	Salted butter		53498
258	D	Cheeseburger		53693
259	B	Smoothie		53876
260	B	Blueberry muffin		53913
261	D	Parmesan cheese		54166
262	D	Salad dressing, ranch dressing, commercial, regular		54308
263	L	Baked potato		54454
264	D	White bread		54710
265	D	Corn tortilla		54938
266	D	Oven french fries		55140
267	S	Watermelon		55319
268	D	Ketchup		55791
269	L	Greek yogurt		55947
270	S	Hard boiled egg		56076
271	B	Jams and preserves		56292
272	D	Baked beans		56483
273	L	Chocolate chip cookie		56636
274	S	Roasted peanuts		56845
275	L	Pineapple		56999
276	S	Cracker		57283
277	L	Sweet pepper		57792
278	S	Chocolate ice cream		58574
279	D	Noodles		58771
280	L	Bagel		59055
281	L	Granola bar		59311
282	B	Pear		59438
283	D	Tilapia		59627
284	B	Brown sugar		59754
285	D	Biscuit		60008
286	L	Cheese, feta		60202
287	B	Chocolate milk		60433
288	D	Pinto beans		60657
289	B	Egg white		60797
290	D	Yogurt, Greek, plain, nonfat		61082
291	S	String cheese		61227
292	S	Carrots, baby, raw		61349
293	D	Grapes		61515
294	D	Refried beans		61688
295	S	Tomato		61832
296	L	1% milk		62198
297	D	Fried chicken		62359
298	L	Sour cream		62667
299	B	Corn flakes		62839
300	D	Sausage		63057
301	S	Chocolate cake		63219
302	B	Omelet		63419
303	L	Applesauce		63534
304	S	Cucumber		63659
305	L	Ketchup		63907
306	S	Salted peanuts		64063
307	L	Whole milk		64443
308	L	Peppers, sweet, red, raw		64634
309	D	Carrots, baby, raw		65048
310	D	Sweet pepper		65214
311	L	Protein Shake		65996
312	D	Orange		66267
313	S	Pretzel		66500
314	B	Protein supplement, milk based, Muscle Milk, powder		66706
315	L	Rice		66922
316	D	Chicken noodle soup		66960
317	D	Almonds		67193
318	D	Chicken breast meat		67484
319	L	Scrambled egg		67681
320	D	Scrambled egg		67867
321	L	Sausage		68053
322	B	Deli turkey		68215
323	L	Mushrooms, white, raw		68350
324	B	McDONALD'S, Hash Brown		68593
325	L	Ramen noodle soup		68721
326	B	Chicken		68911
327	D	Cooked carrot		69118
328	S	Chicken		69302
329	B	Cheese, cottage, lowfat, 2% milkfat		69509
330	B	Oats		69642
331	S	Hummus		69778
332	B	Egg Whites		69964
333	B	Raspberries, raw		70235
334	L	Beef		70394
335	L	Nonfat milk		70713
336	B	Croissant		70896
337	L	Pickle		71184
338	L	Oatmeal		71482
339	S	Creamer		71636
340	L	Cream cheese		71811
341	S	Red wine		72016
342	L	Italian dressing		72163
343	D	McDONALD'S, French Fries		72308
344	B	White bread		72497
345	L	Watermelon		72725
346	B	Orange juice drink		73197
347	S	Ice cream		73307
348	D	Hamburger roll		73574
349	D	Dinner roll		73760
350	L	Corn tortilla		73896
351	L	Chicken breast meat		74098
352	S	Honey		74295
353	S	Protein bar		74470
354	D	Chili		74566
355	L	Cracker		74773
356	B	Greek yogurt		75282
357	L	Honey		75411
358	L	Fish, tuna, white, canned in water, drained solids		75586
359	B	Cinnamon roll		75722
360	B	White toast		75943
361	S	Clementines, raw		76216
362	D	Salad dressing, ranch dressing, reduced fat		76332
363	L	Pork chops		76474
364	L	Cheese, cottage, lowfat, 2% milkfat		76673
365	L	Pepperoni pizza		76806
366	S	Hard candy		76962
367	B	Chicken breast		77075
368	L	Chicken wing		77282
369	L	Colby cheese		77459
370	L	Vinegar, balsamic		77705
371	D	Squash, summer, zucchini, includes skin, raw		77834
372	D	Quinoa, cooked		78016
373	L	Pear		78143
374	L	Pinto beans		78332
375	B	Green tea		78472
376	S	Chewing gum, sugarless		78725
377	S	Whole-wheat bread		78800
378	L	Ground turkey		79058
379	D	Spaghetti, whole-wheat, cooked		79271
380	D	Chicken tenders		79407
381	B	Watermelon		79568
382	S	Tangerines, (mandarin oranges), raw		80040
383	D	Swiss cheese		80243
384	B	Low fat vanilla yogurt		80483
385	L	Chicken leg		80644
386	D	Cheese, feta		80884
387	D	French bread		81115
388	S	Mandarin Orange		81407
389	B	Coconut oil		81654
390	B	Old-fashioned donut		81792
391	B	Cantaloupe		82113
392	L	Provolone cheese		82714
393	L	Multi-grain bread		82946
394	L	Butter stick		83146
395	L	Refried beans		83343
396	L	Quinoa, cooked		83487
397	L	Cabbage		83614
398	L	Cheese, cottage, lowfat, 1% milkfat		83917
399	S	Deli turkey		84066
400	S	Avocado		84201
401	S	M&Ms		84410
402	B	Orange juice concentrate		84586
403	D	Italian dressing		84712
404	L	Toast		84857
405	L	Kale, raw		85112
406	L	Clementines, raw		85295
407	D	Diet Coke		85411
408	D	Yellow tortilla chips		85590
409	L	Parmesan cheese		85749
410	L	Chicken tenders		85891
411	S	Walnut		86052
412	D	Fried egg		86546
413	B	Applesauce		86712
414	L	Chicken thigh		86837
415	L	Saltine crackers		87221
416	B	Mozzarella cheese		87611
417	D	Colby cheese		87861
418	S	Mozzarella cheese		88107
419	D	Salad spring mix		88357
420	S	Cola		88445
421	D	Peppers, sweet, red, raw		88758
422	L	Fried egg		89172
423	L	Mandarin Orange		89338
424	L	WENDY'S, French Fries		89585
425	D	Toast		89767
426	L	Fried chicken		90022
427	L	Chili		90330
428	S	Nonfat milk		90537
429	B	SILK Plain, soymilk		90720
430	S	Oatmeal		90850
431	L	Beef pot roast		91004
432	B	Honey bunches of oats		91137
433	D	Cooked onion		91287
434	L	Mixed nuts		91557
435	D	Chili with beans, canned		91720
436	B	Mandarin Orange		91885
437	L	Olives, ripe, canned (small-extra large)		92132
438	D	Beans, snap, green, raw		92287
439	L	Lemonade		92446
440	S	Candies, REESE'S Peanut Butter Cups		92603
441	D	Canned light tuna		92806
442	B	Sausage, turkey, breakfast links, mild		93014
443	L	Creamer		93183
444	B	Olive oil		93358
445	L	Cauliflower, raw		93462
446	S	Applesauce		93709
447	L	Oven french fries		93834
448	L	Jams and preserves		94013
449	L	Dinner roll		94204
450	D	Rice, white, long-grain, parboiled, unenriched, cooked		94340
451	B	Potato		94452
452	B	Seeds, chia seeds, dried		94710
453	L	Yellow tortilla chips		94893
454	D	Barbecue sauce		95052
455	L	McDONALD'S, Side Salad		95206
456	B	Mango		95308
457	D	Spaghetti, cooked, enriched, with added salt		95537
458	L	Asparagus		95650
459	D	Pineapple		95847
460	B	Margarine		96131
461	D	WENDY'S, French Fries		96254
462	D	Roasted pork loin		96436
463	L	Cooked lentils		96584
464	D	Vanilla ice cream		96729
465	S	Salsa		96884
466	S	Bagel		97035
467	D	Kale, raw		97291
468	D	Sugar		97474
469	B	Kiwi		97681
470	S	Yellow tortilla chips		97868
471	B	Cheese, cottage, lowfat, 1% milkfat		98027
472	L	Apple juice		98176
473	D	Lemonade		98422
474	D	Boiled potato		98579
475	L	Bread, pita, whole-wheat		98854
476	D	Brussel sprout		99083
477	L	Noodles		99222
478	B	Walnut		99506
479	D	Cream cheese		100000
480	S	Kiwi		100205
481	L	Tilapia		100392
482	D	Coleslaw, home-prepared		100519
483	S	Snacks, pretzels, hard, plain, made with unenriched flour, salted		100664
484	D	Chocolate		100781
485	S	Snacks, trail mix, regular		100985
486	S	Granola		101153
487	S	Almond milk		101343
488	D	Garlic, raw		101572
489	L	Carbonated beverage, orange (soft drink, pop, soda)		101700
490	B	Orange juice		101840
491	D	Mustard		102132
492	S	Cookies, brownies, prepared from recipe		102354
493	D	Watermelon		102500
494	D	Gravy		102972
495	S	Peach		103136
496	B	Sweeteners, tabletop, sucralose, SPLENDA packets		103429
497	B	Pizza		103611
498	B	Salsa		103797
499	D	Cornbread		103948
500	B	Onion		104133
501	D	Chocolate chip cookie		104426
502	D	Cheese, cottage, lowfat, 1% milkfat		104635
503	D	Rice, white, long-grain, regular, cooked, enriched, with salt		104784
504	L	Coleslaw, home-prepared		104897
505	B	Blackberries, raw		105042
506	D	Fish, tilapia, cooked, dry heat		105179
507	B	Coffee mocha		105333
508	D	Pasta		105393
509	S	Raisins		105412
510	S	Pizza		105771
511	L	Ceasar dressing		105957
512	B	Kale, raw		106133
513	D	White tortilla chips		106316
514	S	Raspberries, raw		106459
515	D	Cauliflower, cooked, boiled, drained, with salt		106618
516	S	Cream cheese		106770
517	D	Ramen noodle soup		106975
518	D	Peas, green, frozen, unprepared		107165
519	L	Cantaloupe		107351
520	S	Bacon		107952
521	B	Rice krispies		108118
522	L	Chicken nugget		108329
523	S	Chicken breast		108506
524	B	Cucumber		108713
525	D	Oatmeal		108961
526	B	Grapefruit juice, pink, raw		109115
527	L	Baked beans		109194
528	D	Corn chips		109347
529	B	Diet Coke		109517
530	D	Chocolate cake		109696
531	L	Salted butter		109896
532	B	Milk, fluid, nonfat, calcium fortified (fat free or skim)		110091
533	L	Ground beef (75/25)		110213
534	D	Honey		110362
535	S	Cake, snack cakes, cupcakes, chocolate, with frosting, low-fat		110537
536	S	Diet Coke		110645
537	D	Green beans		110824
538	S	Mango		110989
539	B	Protein bar		111218
540	S	Cheese, cottage, lowfat, 2% milkfat		111314
541	L	Yogurt		111447
542	L	Hamburger roll		111710
543	S	Roasted almonds		111896
544	D	Fried rice		112160
545	D	Vinegar, balsamic		112307
546	L	Salad spring mix		112436
547	D	Fish, tuna salad		112524
548	D	Macaroni		112642
549	L	Pasta, corn, cooked		112875
550	D	Cooked lentils		112969
551	B	Clementines, raw		113114
552	D	Olives, ripe, canned (small-extra large)		113230
553	B	Butter		113385
554	B	Frosted mini wheats		113480
555	D	Low fat fruit yogurt		113722
556	D	Frozen pizza		113884
557	D	Thin crust pizza		114222
558	L	Rice, white, long-grain, parboiled, unenriched, cooked		114423
559	S	Carbonated beverage, cola, with higher caffeine (soft drink, pop, soda)		114535
560	S	Protein supplement, milk based, Muscle Milk, powder		114668
561	B	Tangerines, (mandarin oranges), raw		114884
562	S	Chocolate milk		115087
563	L	Almond milk		115311
564	D	Hamburger (85% lean)		115540
565	B	Extra lean ham		115675
566	L	String cheese		115812
567	D	McDONALD'S, Side Salad		115934
568	B	Lemon juice, raw		116036
569	S	Candies, jellybeans		116190
570	L	White tortilla chips		116296
571	D	Pickle		116439
572	L	Carbonated beverage, cola, with higher caffeine (soft drink, pop, soda)		116737
573	D	Blueberries		116870
574	D	Cheese, cottage, lowfat, 2% milkfat		117035
575	D	Cracker		117168
576	L	Cranberries, dried, sweetened		117677
577	B	Mixed nuts		117886
578	D	Hummus		118049
579	S	Fresh orange juice		118235
580	B	Swiss cheese		118384
581	D	Saltine crackers		118624
582	D	Popcorn		119014
583	B	KELLOGG'S, EGGO, Waffles, Homestyle		119123
584	B	Multi-grain bread		119281
585	L	Top round beef steak		119481
586	D	Carbonated beverage, orange (soft drink, pop, soda)		119594
587	S	NABISCO, NABISCO RITZ Crackers		119734
588	D	Applesauce		119939
589	B	Brown rice		120064
590	S	Cantaloupe		120320
591	L	Cooked carrot		120921
592	L	Hummus, commercial		121105
593	B	Cheese, feta		121248
594	D	Italian sausage		121479
595	B	Corn tortilla		121697
596	B	McDONALD'S, Sausage Burrito		121899
597	L	Sprite		122018
598	L	Gatorade		122232
599	S	Microwave popcorn		122378
600	S	Colby cheese		122501
601	D	Lasagna, Cheese, frozen, prepared		122747
602	L	Popcorn		122878
603	B	Cola		122987
604	D	Pasta, corn, cooked		123300
605	D	Peppers, sweet, green, sauteed		123394
606	B	Grapefruit, raw, pink and red, Florida		123523
607	L	Fast foods, ham and cheese sandwich		123691
608	L	Mango		123794
609	S	Rich vanilla ice cream		124023
610	D	Pork cuts		124131
611	D	Chicken nugget		124330
612	B	French toast, prepared from recipe, made with low fat (2%) milk		124507
613	B	Flax seed		124633
614	L	Fresh orange juice		124811
615	S	Toast		124960
616	B	Peach		125215
617	L	Corn chips		125508
618	D	Taco shell		125678
619	B	Instant coffee		125874
620	D	Side dishes, potato salad		126006
621	L	Chocolate		126117
622	D	Beef, ground, 90% lean meat / 10% fat, raw (hamburger)		126321
623	B	Chocolate		126435
624	D	Roasted chicken breast		126639
625	L	Walnut		126816
626	B	Broccoli		127310
627	D	Meatloaf		127552
628	S	White tortilla chips		127693
629	D	Ceasar dressing		127836
630	B	Shreddies		128012
631	B	Frozen strawberries		128033
632	B	Water		128241
633	S	Blackberries, raw		128295
634	L	Cashew nuts		128432
635	S	Cheesecake		128794
636	B	Heavy whipping cream		129040
637	B	Ketchup		129232
638	L	Wheat crackers		129388
639	S	Saltine crackers		129587
640	B	Whey Protein		129977
641	D	Fish sticks		130003
642	S	Sunflower seeds		130280
643	L	Chili with beans, canned		130452
644	D	Green snap beans		130617
645	L	Fried rice		130777
646	B	Sweet pepper		130924
647	D	Red kidney beans		131706
648	B	String cheese		131847
649	L	Whole-wheat toast		131969
650	S	American cheese		132232
651	B	Frosted flakes		132446
652	B	Pancake maple syrup		132574
653	B	Ground turkey		132686
654	S	Cheerios cereal		132899
655	L	Sandwich		133031
656	B	McDONALD'S, Egg McMUFFIN		133107
657	L	Pretzel		133249
658	L	Granola		133455
659	L	Coke		133645
660	B	Rice, white, glutinous, cooked		133672
661	L	Salad dressing, home recipe, vinegar and oil		133797
662	B	Mushrooms, white, raw		133900
663	S	Corn chips		134143
664	S	Muscle milk		134313
665	S	Broccoli		134351
666	L	McDONALD'S, McCHICKEN Sandwich		134593
667	L	Rye bread		134706
668	B	White rice		134979
669	L	Ranch dressing		135231
670	B	Cottage cheese		135388
671	B	SILK Vanilla, soymilk		135630
672	L	Biscuit		135733
673	L	French bread		135927
674	B	Protein powder		136219
675	S	Yogurt		136331
676	S	Ham		136594
677	S	Cheese, cottage, lowfat, 1% milkfat		136727
678	S	Nuts, pistachio nuts, raw		136876
679	B	Turkey sausage		137088
680	B	Green lettuce		137363
681	B	Celery		137689
682	B	Enriched soymilk		138032
683	B	Cocoa mix, powder (hot chocolate)		138185
684	S	Cookies		138402
685	B	Colby cheese		138597
686	S	Old-fashioned donut		138843
687	B	Biscuit with sausage		139164
688	S	Tortilla		139308
689	B	Grapefruit, raw, pink and red, all areas		139584
690	S	White bread		139764
691	B	Rye bread		139992
692	S	Wheat crackers		140265
693	S	Cheese stick		140464
694	B	Mayonnaise dressing		140503
695	B	Bread, pita, whole-wheat		140649
696	B	Carrot		140878
697	B	Chocolate chip cookie		141164
698	S	Nuts, pecans		141373
699	S	Special K cereal		141602
700	S	Puddings, chocolate, ready-to-eat		141733
701	B	Sweet potato		141921
702	S	Low fat vanilla yogurt		142159
703	B	Peppers, sweet, red, raw		142320
704	B	Coconut milk		142734
705	S	Pickle		142833
706	B	Hot dog		143131
707	S	Gatorade		143246
708	S	Half and half		143392
709	B	Nutella		143580
710	B	Gravy		143621
711	B	Cream of Potato Soup (Prepared with Milk)		143785
712	B	Chips		143903
713	B	Puddings, tapioca, ready-to-eat		144028
714	B	Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Strawberry		144255
715	S	Snacks, granola bar, GENERAL MILLS NATURE VALLEY, SWEET&SALTY NUT, peanut		144357
716	B	Raisin bran		144465
717	B	Orange juice with calcium		144628
718	B	Mixed vegetables		144752
719	S	Butter stick		144873
720	S	Peanut butter cookie		145070
721	S	Snickers		145231
722	S	Blueberry muffin		145432
723	S	Greek yogurt		145685
724	S	Cherries, sweet, raw		145814
725	S	Raw spinach		146029
726	S	Candies, KIT KAT Wafer Bar		146170
727	S	Hummus, commercial		146294
728	S	Swiss cheese		146437
729	S	Chocolate, dark, 60-69% cacao solids		146677
730	S	Beef jerky		146811
731	S	Green tea		146974
732	S	Cocoa mix, powder (hot chocolate)		147227
733	S	GIRL SCOUTS, Thin Mints Cookies		147444
734	S	Snacks, rice cakes, brown rice, rye		147538
735	S	Light beer		147643
736	S	Rice krispies		147789
737	S	Jams and preserves		148000
738	S	Brown rice		148191
739	S	Oreo		148447
740	S	Snacks, trail mix, regular, with chocolate chips, salted nuts and seeds		148488
741	S	NABISCO, NABISCO GRAHAMS Crackers		148647
742	S	SUNSHINE, CHEEZ-IT, Original Crackers		148778
743	S	Hot dog		149038
744	S	Whey Protein		149153
745	S	Plums, raw		149179
746	S	Cheese cracker		149353
747	S	Apple juice		149596
748	S	Mayonnaise dressing		149842
749	S	Candies, SPECIAL DARK Chocolate Bar		149988
750	S	Snacks, potato chips, cheese-flavor		150124
751	S	Carbonated beverage, orange (soft drink, pop, soda)		150256
752	S	White wine		150396
753	S	Sweet potato		150532
754	S	Cranberries, dried, sweetened		150770
755	S	Coconut oil		150979
756	S	Fries		151117
757	S	Cookies, gingersnaps		151285
758	S	Peanut M&Ms		151443
759	S	Alcoholic beverage, distilled, vodka, 80 proof		151613
760	S	Scrambled egg		151663
761	S	Canned light tuna		151849
762	S	Grapefruit, raw, pink and red, Florida		152057
763	S	Heavy whipping cream		152225
764	S	Egg, white, raw, fresh		152417
765	S	Tea, herb, chamomile, brewed		152607
766	S	Cinnamon roll		152692
767	S	Snacks, popcorn, air-popped, white popcorn		152913
768	S	Chocolate, dark, 70-85% cacao solids		153023
769	S	Cheese puffs		153155
770	S	Cookies, sugar, refrigerated dough		153342
771	S	Rice chex		153536
772	S	Nuts, pistachio nuts, dry roasted, with salt added		153687
773	S	Melons, honeydew, raw		153840
774	S	Sausage		154179
775	S	Sprite		154341
776	S	Hamburger		154555
777	S	Snack cake		154723
778	S	Green lettuce		154839
779	S	Croissant		155165
780	S	Salted roasted almonds		155453
781	S	Turkey jerky		155624
782	S	Turkey breast		155680
783	B	Porridge		155946
784	B	Weetabix		156089
785	S	Fruit		156347
786	S	Crisps		156531
787	B	Wheaties		156895
788	S	Semi Skimmed Milk		157076
789	B	Tap water		157127
790	S	Tap water		157248
791	B	Baked Beans		157369
792	B	Natural yoghurt		157523
793	B	Bran Flakes		157686
794	B	Cookie crisps		157782
795	S	Instant coffee		157906
796	B	Jam		158015
797	B	Milk		158139
798	S	Milk		158316
799	B	Shredded Wheat		158493
800		Strawberries		158569
801		Mushrooms		158979
802		Crackers		159232
803		Icecream		159721
804		2%milk		159758
805		Mayo (Kraft)		159860
806		Peanuts		159952
807		Baby Carrots		160041
808		Sirloin steak		160313
809		Wheat bread		160395
810		Tea, iced		160494
811		Pulled pork in barbecue sauce		160522
812		Sushi		160677
813		Cake		160776
814		Chapati		160796
815		Brownie		160907
816		Pepsi		161011
817		Milk skim		161230
818		Red bell pepper		161263
819		Jelly		161381
820		Cranberry juice		161406
821		Ground beef (80/20)		161569
822		Guacamole		161656
823		Vegetable soup		161766
824		Chicken broth		161845
825		Grilled cheese		162019
826		Egg boiled		162056
827		Spaghetti sauce		162156
828		Natural peanut butter		162313
829		Garlic Bread		162393
830		Green pepper		162612
831		Grilled chicken		162651
832		Honey Fiber Bread (mine)		163122
833		Scramble Eggs		163162
834		Turkey meat		163262
835		Pepperoni		163283
836		Radishes, raw		163457
837		Dr.pepper		163653
838		Nectarines, raw		163699
839		Cheese, Mexican blend		163888
840		Peppers		164020
841		Pita Bread		164119
842		Rice cake		164318
843		McDONALD'S, Chicken McNUGGETS		164350
844		Peanut butter and jelly sandwich		164486
845		Cheese, gouda		164604
846		Grape tomatoes		164782
847		Pizza Slice		164917
848		Corn tortilla chips		165023
849		Garden salad		165141
850		Chicken pot pie		165180
851		Chia Seeds		165319
852		Kind bar		165425
853		McDONALD'S, Cheeseburger		165466
854		Hash Brown		165593
855		Peppers, sweet, yellow, raw		165691
856		Soy milk		165879
857		Salad dressing, italian dressing, fat-free		166031
858		Donuts		166198
859		Root beer		166218
860		Cucumber, with peel, raw		166383
861		Roasted Potatoes		166541
862		Beef stew		166573
863		Shake		166609
864		Ground Turkey (Meijer)		166649
865		Cheese cube		166681
866		Corn cob		166719
867		Cottage cheese 4%		166820
868		Mushrooms, white, stir-fried		166859
869		Rice noodles, cooked		166970
870		Peas, edible-podded, raw (Snowpeas, Sugar snap peas)		167053
871		Cantalope		167184
872		Croutons, plain		167206
873		Silk Almond Milk Vanilla		167340
874		Pork Ribs		167381
875		Sugar Free Jello		167414
876		Avacado		167528
877		TACO BELL, Soft Taco with beef, cheese and lettuce		167568
878		Strawberry Jam		167687
879		Bratwurst, pork, cooked		167777
880		Squash, zucchini, baby, raw		167887
881		Summer squash		168014
882		Couscous, cooked		168200
883		Rice, white, short-grain, raw		168363
884		Meatballs		168468
885		Protein Powder (vanilla)		168564
886		Muffin		168604
887		Cereal bar		168731
888		Doritos		168767
889		Scrambled Eggs		168857
890		Deli ham		169018
891		Cinnamon		169083
892		Cooked spinach		169194
893		Almond butter		169413
894		Egg, whole, cooked, omelet		169525
895		Puffed Rice Cake		169680
896		Chicken nuggets		169816
897		Cheese sauce		170074
898		Raw broccoli		170224
899		Skim milk		170511
900		Egg Whites (Meijer)		170570
901		Nuts, almond butter, plain, without salt added		170597
902		TACO BELL, Original Taco with beef, cheese and lettuce		170732
903		Green grapes		170855
904		Soy sauce		170950
905		Monterey cheese		171136
906		Banana bread		171321
907		Rice, brown, medium-grain, cooked		171496
908		Blueberries, wild, frozen		171601
