Row	Meal	Name	Pos
361	B	Avocado	61507
362	B	Käsebrot	61686
363	B	Griessbrei mit teilentrahmter Milch	62012
364	B	Traubensaft	62169
365	B	Hähnchenbrust	62295
366	D	Birne	62435
367	S	Schokoladencrème	62572
368	S	Traubensaft	62696
369	L	M-Budget Chicken Nuggets	62822
370	D	Leberwurst	62886
371	L	Vollkorntoast	63030
372	D	Schokoladencrème	63329
373	D	Butter	63453
374	D	Kristallzucker;Saccharose	63656
375	D	Bio Tofu Wurst	63800
376	L	Hähnchenbrust	63868
377	L	M-Budget Magerquark	64008
378	D	Eierteigwaren	64085
379	B	Fisch	64283
380	S	Bio Sonnenblumenkernenbrot	64402
381	B	Tomatenmark	64467
382	D	M-Budget Chicken Nuggets	64614
383	S	Ramen noodle soup	64678
384	S	Vollkornreis	64840
385	S	Waffel	64962
386	S	Bio Eiernudeln fein	65116
387	S	Käsebrot	65184
388	S	Anna's Best Kartoffeln gekocht	65510
389	S	Cabbage	65680
390	L	Süßkartoffel 	66027
391	L	Nudeln & Spinat	66233
392	S	Weissbrot	66418
393	D	Schmierkäse Balance	66726
394	S	Rotkraut;Blaukraut	66865
395	D	Nudeln & Spinat	67233
396	D	Rote Schorle Aldi	67418
397	D	Club Mate	67557
398	D	Kuchenteig	67596
399	D	Tomatensaft	67675
400	D	Fleischkäse	67814
401	D	Kohlrabi	68033
402	D	Instant-Kaffee	68162
403	D	White toast	68260
404	D	Ramen noodle soup	68555
405	D	Bio Sonnenblumenkernenbrot	68717
406	L	Anna's Best Kartoffeln gekocht	68782
407	B	Rosenkohl	68952
408	B	Zwieback	69076
409	B	Pommes Chips, Paprika	69229
410	B	Exquisa der Sahnige, Kräuter	69455
411	B	Schmierkäse Balance	69585
412	B	Erbse, grün	69724
413	B	Spiegelei	69834
414	B	Vollkornreis	70027
415	B	Mandel, geröstet, gesalzen	70149
416	B	Anna's Best Toastbrot-Sandwich mit Fleischkäse	70378
417	S	Pfannkuchen	70445
418	B	Bio Sonnenblumenkernenbrot	70672
419	B	Reis	70737
420	L	Zwieback	70840
421	L	Rosenkohl	70993
422	L	Vollmilch	71117
423	L	Knacker	71126
424	L	Schwein Kotelett	71341
425	L	Hühnerbouillon spezial (Oswald), zubereitet	71478
426	S	Magermilchpulver	71573
427	S	Roggenbrot	71736
428	S	Rote Schorle Aldi	71986
429	S	Club Mate	72125
430	B	Quark, nature, Rahm	72164
431	D	Schokolade, weiss	72291
432	S	Nestle Feinste Weiße 	72452
433	L	Anna's Best Toastbrot-Sandwich mit Fleischkäse	72522
434	L	White toast	72589
435	L	Zitronen-Rollen	72884
436	L	Kaki	73011
437	L	Twix bar	73259
438	L	proteinriegel	73411
439	L	Nutella	73563
440	L	Erbse, grün	73837
441	D	Special K Classic (Kellogg's)	73947
442	S	Fisch	74029
443	L	Roasted peanuts	74148
444	S	Fleischkäse	74279
445	S	Zitronen-Rollen	74498
446	S	Bresso Wildkräuter	74625
447	S	Bio Limonade Zitrone	74725
448	S	Rührei	74824
449	S	Vier Diamanten Thunfisch Pikant	75044
450	S	Gemüse-Mix	75288
451	S	Special K Classic (Kellogg's)	75346
452	S	Paprika	75428
453	S	Avocado	75652
454	D	Gekochtes ei	75755
455	B	Vier Diamanten Thunfisch Pikant	75969
456	B	Kartoffeln	76213
457	B	Gemüse-Mix	76439
458	B	Suppe 	76497
459	B	Roasted peanuts	76563
460	B	Gekochtes ei	76694
461	B	Ramen noodle soup	76908
462	B	Körnerbrot	77070
463	D	Latte macchiato, ungezuckert	77317
464	L	Ratatouille	77501
465	D	Ratatouille, zubereitet	77732
466	L	Kuchenteig	77963
467	D	Yogos Rahmjoghurt classic	78042
468	D	Magermilchpulver	78144
469	D	Kakaopulver	78307
470	D	Pilzsuppe	78422
471	D	Chocos (Kellogg's)	78570
472	S	Obstsalat 	78684
473	D	Anna's Best India Chicken Tikka Masala	78801
474	D	Erbse, grün	78918
475	B	Maggi Suppe Spargel Duett (Nestlé)	79097
476	D	Knollensellerie	79197
477		Frischkäse	79307
478		Monterey-Käse	79516
479		Nasse Mozzarella-Käse	79769
480		Mozzarella-Käse	80022
481		Parmesan-Käse	80274
482		Provolone-Käse	80412
483		Ricotta-Käse	80667
484		Schweizer Käse	80810
485		Streichkäse	81062
486		Halb und halb	81208
487		Hellcreme	81364
488		Schwere Schlagsahne	81524
489		Butter-Öl	81711
490		Cheddar-Käse	81912
491		Saure Sahne	82166
492		Sahne-Ersatz Pulver	82291
493		Vollmilch	82448
494		2 % Milch	82611
495		1 % Milch	82773
496		Fettarmer Milch	82935
497		Trockene Milch	83098
498		Ganze Schokomilch	83244
499		Schokolade Milch	83412
500		Fettarme Milch Schokolade	83577
501		Ei	83739
502		Eigelb	83937
503		Spiegelei	84081
504		Hart gekochtes Ei	84281
505		Rührei	84502
506		Getrocknete Ei	84722
507		Nicht ausgestalteten fettarmer Milch	84871
508		Käsesauce	85032
509		Sahne-Ersatz	85172
510		Chili-Pulver	85326
511		Senf	85464
512		Salz	85600
513		Baby-Haferflocken	85726
514		Schmalz	85884
515		Mayonnaise-dressing	85987
516		Erdnussöl	86118
517		Sojaöl	86242
518		Olivenöl	86372
519		Maisöl	86504
520		Canola-Öl	86633
521		Pflanzenöl zu verbreiten	86761
522		Pflanzenöl	86904
523		Industrielle Sojaöl	87037
524		Industriellen Soja und Baumwollsaatöl	87166
525		Kokosöl	87295
526		Huhn	87424
527		Panierte Huhn	87640
528		Huhn	87861
529		Gebratenes Hühnerfleisch	88073
530		Geschmortes Huhn	88287
531		Hühnerleber	88501
532		Hühnerbrust mit Haut	88624
533		Panierte Hühnerbrust	88779
534		Gebratene Hühnerbrust	88940
535		Hühnerbrust-Fleisch	89094
536		Hühnerbrust	89254
537		Trommelstock	89409
538		Hähnchenschenkel	89580
539		Hühnerkeule	89760
540		Hühnerflügel	89932
541		Gebratene Hühnerflügel	90072
542		Gebratene Türkei	90190
543		Gebratenes Putenfleisch	90327
544		Putenhackfleisch	90460
545		Rindsuppe	90580
546		Huhn-Nudelsuppe	90732
547		Creme der Pilzsuppe	90893
548		Soße	91054
549		Barbecue-sauce	91193
550		Fleischbrühe	91347
551		Hühnerbrühe	91506
552		Hühnerbrühe	91667
553		Leberwurst	91823
554		Rindfleisch-frankfurter	91958
555		Huhn-Hot-dog	92092
556		Peperoni	92223
557		Wurst	92356
558		Schwein und Rind Wurst	92482
559		Putenbrust	92638
560		Italienische Wurst	92831
561		Vorgekochte Wurst	92989
562		Apple-Buchsen	93116
563		Kakao Kiesel	93237
564		Mais chex	93355
565		All-Bran-Weizen-Flocken	93473
566		Kleie-Flocken	93587
567		Fruchtige Kiesel	93710
568		Müsli	93823
569		Grape Nuts Getreide	93948
570		Kix	94079
571		Quäker-Hafer-Leben	94209
572		Glücksbringer	94351
573		Honig Nuss chex	94484
574		Rosine-Kleie	94617
575		Rosine-Kleie-Müsli	94745
576		Reis chex	94869
577		Vollkorn gesamt	94990
578		Weizen chex	95112
579		Cornflakes	95235
580		Mais Grütze	95359
581		Hafer	95487
582		Haferflocken	95621
583		Hafer mit Zimt und Gewürzen	95760
584		Hafer mit Rosinen und Gewürzen	95899
585		Haferflocken-Quadrate	96042
586		Hafer-Kleie-Müsli	96173
587		Faser eines	96304
588		Honig geröstete Haferflocken	96420
589		Vanille-Mandel	96540
590		Apfelsaft	96659
591		Apfelmus	96820
592		Banane	96957
593		Heidelbeeren	97294
594		Traubensaft	97446
595		Trauben	97609
596		Melone	97764
597		Frisch gepresster Orangensaft	98123
598		Orangensaft-Konzentrat	98280
599		Orangensaft, gefroren-Konzentrat	98444
600		Pfirsich	98612
601		Birne	98840
602		Ananas	99058
603		Rosinen	99305
604		Erdbeere	99562
605		Gefrorene Erdbeeren	99877
606		Wassermelone	100196
607		Apfel-, Weintrauben und Birne	100551
608		Gebratene Fett auf Schweinelende	100714
609		Gebratene Schweinelende	100857
610		Gebratenes Schweinefilet	100999
611		Schweinekoteletts	101142
612		Speck	101286
613		Schinken	101471
614		Gebratenes Fett auf Schinken	101623
615		Gebratener Schinken	101756
616		Extra schlanken Schinken	101887
617		Extra schlanken gebratener Schinken	102040
618		Schweinefleisch-Schnitte	102193
619		Boden-Schweinefleisch	102340
620		Schinken mit natürliche Säfte	102462
621		Schinken und Wasser	102623
622		Schinken - Wasser hinzugefügt	102780
623		Spargel	102940
624		Eingemachte grüne Bohnen	103083
625		Rohen Brokkoli	103260
626		Brokkoli	103515
627		Gehackten Brokkoli	103769
628		Gefrorenen Brokkoli	104022
629		Rohe Kohlblätter	104275
630		Kohl	104635
631		Karotte	104993
632		Gekochte Karotten	105343
633		Gefrorene Karotte	105691
634		Sellerie	106041
635		Chicorée-grünen	106314
636		Kohl	106441
637		Mais	106575
638		Mais in Dosen	106880
639		Gefrorenen Mais	107033
640		Gurke	107338
641		Endivie	107593
642		Grünkohl	107753
643		Römersalat	107881
644		Eisbergsalat	108234
645		Grüner Salat	108591
646		Weißer Pilz	108948
647		Senf grünen	109100
648		Zwiebel	109233
649		Gekochte Zwiebel	109543
650		Lauchzwiebel	109856
651		Petersilie	110067
652		Grüne Erbsen	110225
653		Grüne Erbsen in Dosen	110352
654		Gefrorene Erbsen	110479
655		Kartoffel	110606
656		Gebackene Kartoffel	110839
657		Gekochte Kartoffel	111069
658		Kartoffelpüree	111299
659		Kartoffel-puffs	111427
660		Backofen Pommes frites	111596
661		Rohe Spinat	111792
662		Gekochter Spinat	111983
663		Dosen Spinat	112110
664		Gebackene Süßkartoffel	112235
665		Süßkartoffel	112456
666		Tomaten	112673
667		Gekochter Tomatensauce	113033
668		Dosen Tomaten	113321
669		Geschmorte Tomaten in Dosen	113508
670		Tomatensaft	113794
671		Tomatenmark	113960
672		Dosen-Tomaten-sauce	114114
673		Kohlrabi	114266
674		Gemüsesaft in Dosen	114402
675		Gemischtes Gemüse	114567
676		Speisekürbis	114693
677		Dosen Süßkartoffel	114912
678		Dosen Karottensaft	115131
679		Gebackene Kartoffel mit Haut	115295
680		Tomatenmark	115527
681		Gurke	115683
682		Sonnenblumenkerne	115922
683		Gerösteten Sonnenblumenkernen	116050
684		Mandeln	116179
685		Mandeln blanchiert	116434
686		Gerösteten Mandeln	116675
687		Nussbaum	116915
688		Öl geröstete Sonnenblumenkerne	117208
689		Geröstete Mandeln gesalzen	117340
690		Cashew-Nüssen	117582
691		Lifesavers – Die Lebensretter	117764
692		Öl gebraten Lifesavers – Die Lebensretter	117891
693		Rind Leber	118024
694		Rind Leber	118150
695		Rindfleisch-Bruststück	118276
696		Rindfleisch-Rippe	118392
697		Rindfleisch	118507
698		Rindfleisch-Klinge-Braten	118712
699		Rindfleisch-Rippe	118829
700		Rindfleisch-Rippe	118947
701		Rindfleisch-Runde	119068
702		Bier	119184
703		Helles Bier	119323
704		80 Schnaps	119486
705		Rotwein	119580
706		Weisswein	119683
707		Gemüse und Fruchtsaft	119784
708		Zitronen-Limo	119932
709		Schokoladen-Sirup	120097
710		Entkoffeinierter Kaffee	120219
711		Kaffee	120361
712		Instant-Kaffee	120511
713		Obstkonserven Getränk	120640
714		Angereicherten Obst trinken	120805
715		Limonade	120981
716		Vanille Milchshake	121166
717		Tee	121408
718		Leitungswasser	121554
719		Frucht gewürzte Wasser	121682
720		86 Schnaps	121844
721		Wasser in Flaschen	121940
722		Angereicherten Frucht gewürzte Wasser	122069
723		Fischstäbchen	122229
724		Plattfisch	122408
725		Hering	122528
726		Lachs	122769
727		Leichte Dosenthunfisch	122888
728		Krabbe	123072
729		Garnelen	123283
730		Dosen Garnelen	123433
731		Muscheln	123583
732		Dosen Venusmuscheln	123777
733		Auster	123975
734		Wels	124110
735		Regenbogenforelle	124228
736		Gebackene Bohnen	124350
737		Gebackene Bohnen mit Franken	124475
738		Schwarze Bohnen	124602
739		Dosen rote Kidney-Bohnen	124739
740		Rote Kidneybohnen	124872
741		Rohen Pinto-Bohnen	125020
742		Pinto-Bohnen	125160
743		Weiße Bohnen	125295
744		Linsen	125429
745		Gekochte Linsen	125572
746		Gesalzene Erdnüsse	125708
747		Gesalzene geröstete Erdnüsse	125856
748		Erdnussbutter	126000
749		Gebackenen Bohnen	126124
750		Soja-sauce	126261
751		Angereicherte Sojamilch	126429
752		Reduziert Fett Erdnussbutter	126593
753		Erdnüsse ohne Salz	126712
754		Geröstete Erdnüsse	126858
755		Pumpernickel-bagels	127000
756		Keks	127225
757		Keks	127395
758		Maisbrot	127571
759		Baguette	127723
760		Italienisches Brot	127958
761		Multi-Korn Brot	128165
762		Roggenbrot	128476
763		Brot	128784
764		Weißbrot	129097
765		Vollkornbrot	129407
766		Semmelbrösel	129716
767		Schokoladenkuchen	129849
768		Biskuit	129994
769		Käsekuchen	130137
770		Schokoladenkeks	130285
771		Käse-cracker	130496
772		Pirat	130726
773		Cracker mit Erdnussbutter	130952
774		Weizen-Cracker	131182
775		Donut	131409
776		Englische Muffins	131693
777		Pfannkuchen	131819
778		Apfelkuchen	132039
779		Kürbis-Kuchen	132231
780		Abendessen-roll	132426
781		Harte Brötchen	132547
782		Zimtschnecke	132732
783		Taco-shell	132919
784		Berry-Toaster-Gebäck	133148
785		Maistortilla	133275
786		Backpulver	133564
787		Hefe	133680
788		Waffel	133826
789		Buttermilch-Waffel	133987
790		Mais-chips	134148
791		Müsliriegel	134302
792		Weiße Tortilla-chips	134419
793		Karamellen	134570
794		Backen Schokolade	134721
795		Halbsüsse Schokolade	134883
796		Beschichtete Schokoladenfondant	135036
797		Leichte Vanille-Eis	135179
798		Vanille-Eis	135313
799		Orangen-Sorbet	135442
800		Gummibärchen	135573
801		Bonbons	135912
802		Milchschokolade	136029
803		Erdnuss M & Ms	136189
804		M- & -Ms	136374
805		Kakaopulver	136561
806		Eis am Stiel	136683
807		Kalk-Eis-Typ	136809
808		Honig	136914
809		Gelees	137018
810		Brauner Zucker	137161
811		Zucker	137353
812		Puderzucker	137537
813		Ahornsirup	137702
814		Ahornsirup	137822
815		Angereichertes Maismehl	137930
816		Brauner Reis	138053
817		Rohe weißer Reis	138174
818		Weißer Reis	138297
819		Parboiled-Reis	138419
820		Vollkorn-Mehl	138542
821		Alle Zweck Mehl	138665
822		Weißbrot Mehl	138790
823		Kuchenmehl	138914
824		Makkaroni	139037
825		Nudeln	139220
826		Keks mit Ei und Wurst	139345
827		Keks mit Wurst	139476
828		Pommes frites	139607
829		Tiefkühlpizza	139802
830		Peperoni-pizza	139949
831		Dicke Kruste-peperoni-pizza	140096
832		Fleisch und Gemüse-pizza	140242
833		Huhn-Angebote	140387
834		Nudeln mit Tomatensoße	140516
835		Frühlingsrolle mit Schweinefleisch	140653
836		Makkaroni mit Käse	140782
837		Hackfleisch (75/25)	140944
838		Mikrowellen-popcorn	141067
839		Schokolade Powerriegel	141202
840		Gelbe Tortilla-chips	141329
841		Crunch-bar	141482
842		Honig Trauben von Hafer mit Mandeln	141596
843		Reduziert Fett Käse	141725
844		Banane-Nuss-crunch	141974
845		Ceasar-dressing	142107
846		Müsliriegel	142258
847		Brezel	142380
848		Cranberry-Saft	142535
849		Honig Trauben von Hafer	142694
850	P	Brötchen	142825
851	P	Hamburger- oder Hotdog-Brötchen	143208
852	P	Alpenmilch (Ritter Sport)	143352
853	P	Schokowürfel (Ritter Sport)	143419
854	P	Joghurt (Ritter Sport)	143525
855	P	Voll Nuss (Ritter Sport)	143570
856	P	Mini Sommer Mix (Ritter Sport)	143638
857	P	Trauben Nuss (Ritter Sport)	143692
858	P	Mini Jamaica Rum (Ritter Sport)	143738
859	P	Marzipan (Ritter Sport)	143809
860	P	Nugat (Ritter Sport)	143846
861	P	Knusperkeks (Ritter Sport)	143913
862	P	Chenin Blanc	144010
863	P	Sauvignon Blanc	144107
864	P	Pinot Blanc	144213
865	P	Cantaloupe Melonen	144319
866	P	Melone (Muskmelone)	144665
867	P	Gefrorene Melone (Kugeln)	145011
868	P	Honigmelonen	145241
869	P	Karotten-Walnuss-Brot (REWE Bio)	145587
870	P	Italienisches Brot	145703
871	P	Gemischtes Gemüse (Mais, Lima Bohnen, Erbsen, Grüne Bohnen, Karotten) (Ungesalzen, Konserviert)	145978
872	P	Karotten	146158
873	P	Karotten (Feststoffe und Flüssigkeiten enthalten, Konserviert)	146504
874	P	Karotten (Gefroren)	146680
875	P	Orangen	146845
876	P	Frisch Gepresster Orangensaft	147127
877	P	Orange (Sinalco)	147333
878	P	Orange (Vilsa)	147397
879	P	Orange (Valensina)	147443
880	P	Tangerine	147482
881	P	Orange 0% (River)	147870
882	P	Orange (K-Classic)	147932
883	P	H2Obst Apfel-Orange (Vilsa)	148005
884	P	Orange (River)	148068
885	P	Putenschnitzel	148149
886	P	Putenschnitzel (Aldi)	148406
887	P	Putenschnitzel Paniert (Real Quality)	148459
