Row	ID	AllWeights	AllProperties
11	WS806	1 medium (3")=180|1 small (2-3/4")=150|1 large (3-1/4")=225|1 cup (slices)=110|1 extra small (2-1/2")=100|1 medium (1 3")=175|1 medium=110|1 cup (chopped)=125|1 cup (quartered or) (chopped)=125|1 serving=240	0352.5|040.25|050.2|0614|072.4|0810.5|090.05|100.05|110.05|126.05|130.1|14105|151.05|174.6
12	WS1559	1 medium (7" to 8")=120|1 small (6" to 7")=100|1 large (8" to 9")=135|1 extra small (smaller than 6")=81|1 extra large (9" or longer)=150|1 cup (sliced)=150|1 serving=125|1 cup (mashed)=225|1 medium (1 7" to 8")	0389|041.1|050.35|0623|072.6|0812|090.1|100.05|110.05|125|130.25|14360|151|178.7
13	WS2166	1 slice=8|2 slices=5.4|2 thick slice=24|1 thin slice=5|1 cup (pieces) 80g	03555|0438|0542.5|061.5|0913.5|1018.5|114.55|1211|131.45|14565|151700|16110|181
14	WS562	1 slice=25|2 slices=25|1 large slice=30|1 very thin slice=15|1 thin slice=20|1 slice without crust=12|1 thin slice without crust=9|1 cup (crumbs)=45|1 cup (cubes)=35	03280|0410.5|053.55|0650.5|074.2|086.1|090.8|100.65|111.6|12140|133.5|14180|15520|170.2
15	WS2987	1 large=61|2 medium=88|3 egg=87|1 small=38|1 c=220|1 cups|1 tablespoons|2 med|1 tbsp=13.5	03155|0410|0511|061.7|081.4|093.35|104.45|112.45|1266|131.3|14130|15145|16275|181.8
16	WS1762	1 medium (2-3/5")=125|1 slice (1/4")=20|1 small tomato (2-2/5")=91|1 wedge (1/4 of medium tomato)=31|1 thick/large slice (1/2")=27|1 large (3")=180|1 cup (or diced) (chopped)=180|1 cup (cherry)=150|1 cups|1 thin/small slice|4 cherry tomato|1 medium (1 2-3/5")|1 Ital	0318|040.9|050.2|063.9|071.2|082.65|090.05|100.05|110.1|1210|130.25|14235|155.1|1713.5
17	WS7091	1 serving=89|1 cup (1/2" pieces. chopped. loosely packed)=57|1 cup (shredded)=72|1 medium leaf=8|1 large leaf=15|2 cups (shredded)=145|1 small leaf=5|1 medium lettuce (6")=540|1 small head=325|1 large lettuce=755|1 head=360|1 inner leaf=4.8	0315|041.35|050.15|062.85|071.3|080.8|110.1|1236|130.85|14195|1528|179.2
18	WS306	1 unpacked tsp=3|2 packet=5.6|2 packed tsp=9.2|1 brownulated tsp=3.2|2 tbl=2.8|1 Tbsp=9|1 packed cup=220|1 cube=2.3|3 teaspoons|2 tablespoons|2 Tsp|1 tsp=4.2	03395|0699.5|08100|121|130.05|142|151
19	WS1066	1 cup (or diced) (chopped)=140|0.5 breast=86|1 unit=52|1 serving=100|1 cup (chopped or diced)=140|0.5 cups|0.2 chicken	03165|0430.5|053.65|091.05|101.25|110.8|1215|131.05|14255|1574.5|1685|180.1
20	WS815	1 medium=44|2 large=100|1 extra large=56|1 small=38|1 jumbo=63|1 cups	03145|0412.5|059.55|060.75|080.35|093.15|103.65|111.9|1256|131.75|14140|15140|16370|182
21	WS477	1 large cup=355|1 small cup=180|1 cups|12 fluid coffee|1 fl oz=29.5|6 fl oz=180	031.6|040.1|050.05|090.15|110.15|122.05|130.75|1449|152.05
22	WS2053	1 slice=28.5|0.2 cup (shredded)=22.5|1 cubic inch=17|1 cup (diced)=130|1 cup (melted)=245|1 small slice=10|0.2 cups|1 oz=28.5	03405|0425|0533|061.4|080.5|0921|109.4|110.95|12720|130.7|1498|15620|16105|180.6
23	WS4131	1 large cup=355|1 small cup=180|1 cups|6 fl oz=180|1 fl oz=29.5	031.6|060.4|090.05|110.1|1440|153.05
24	WS2224	2 tablespoons|1 teaspoons|1 cups|100 grams	03605|0425.5|0552|0620|076|089.2|0910.5|1024|1114|1243|131.85|14650|15460
25	WS562	1 slice=25|2 slices=25|1 large slice=30|1 very thin slice=15|1 thin slice=20|1 slice without crust=12|1 thin slice without crust=9|1 cup (crumbs)=45|1 cup (cubes)=35	03280|0410.5|053.55|0650.5|074.2|086.1|090.8|100.65|111.6|12140|133.5|14180|15520|170.2
26	WS1762	1 medium (2-3/5")=125|1 slice (1/4")=20|1 small tomato (2-2/5")=91|1 wedge (1/4 of medium tomato)=31|1 thick/large slice (1/2")=27|1 large (3")=180|1 cup (or diced) (chopped)=180|1 cup (cherry)=150|1 cups|1 thin/small slice|4 cherry tomato|1 medium (1 2-3/5")|1 Ital	0318|040.9|050.2|063.9|071.2|082.65|090.05|100.05|110.1|1210|130.25|14235|155.1|1713.5
27	WS806	1 medium (3")=180|1 small (2-3/4")=150|1 large (3-1/4")=225|1 cup (slices)=110|1 extra small (2-1/2")=100|1 medium (1 3")=175|1 medium=110|1 cup (chopped)=125|1 cup (quartered or) (chopped)=125|1 serving=240	0352.5|040.25|050.2|0614|072.4|0810.5|090.05|100.05|110.05|126.05|130.1|14105|151.05|174.6
28	WS806	1 medium (3")=180|1 small (2-3/4")=150|1 large (3-1/4")=225|1 cup (slices)=110|1 extra small (2-1/2")=100|1 medium (1 3")=175|1 medium=110|1 cup (chopped)=125|1 cup (quartered or) (chopped)=125|1 serving=240	0352.5|040.25|050.2|0614|072.4|0810.5|090.05|100.05|110.05|126.05|130.1|14105|151.05|174.6
29	WS1073	1 medium stalk (7-1/2" - 8")=180|0.5 cup (chopped)=92|1 small stalk (5")=140|1 large stalk (11"-12")=280|1 spear (about 5")=37|1 cups|4 oz cooked	0335|042.4|050.4|067.15|073.3|081.4|090.1|100.05|110.15|1240|130.65|14295|1541|1765
30	WS2053	1 slice=28.5|0.2 cup (shredded)=22.5|1 cubic inch=17|1 cup (diced)=130|1 cup (melted)=245|1 small slice=10|0.2 cups|1 oz=28.5	03405|0425|0533|061.4|080.5|0921|109.4|110.95|12720|130.7|1498|15620|16105|180.6
31	WS821	1 oz (23 kernels)=28.5|10 almond=12|1 cup (slivered)=110|1 cup (sliced)=92|1 cup (ground)=95|1 cups|1 tablespoons|11.5 kernels|10 almonds|1 oz (28 kernels)|1 c|1 oz (10 kernels)|0.5 pieces|0.5 pack|0.5 pk	03640|0421.5|0550|0621.5|0712|083.9|093.75|1031|1112|12265|133.7|14705|151
32	WS3024	1 small cup=180|1.4 large cup=500|1 cups|1 case|1 fl oz=30.5	0343.5|043.45|051|065.15|085.2|090.65|100.3|110.05|12125|130.05|14150|1544|165.05|181.2
33	WS3619	1 glass=250|1 o.5 cup=245|1 carton=250|1 cups|1 tablespoons|1 case|1 tbsp=15|1 fl oz=30.5	0368.5|043.45|053.65|065.35|085.05|091.85|100.8|110.2|12115|130.05|14130|1543|1610|181.3
34	WS2766	1 large=50|1 medium=44|1 cup (chopped)=135|1 egg=100|1 small=38|1 t=8.5|21 n=180|1 tablespoons|2 large AA|1 tbsp=8.5	03155|0412.5|0510.5|061.15|081.1|093.25|104.1|111.4|1250|131.2|14125|15125|16375|182.2
35	WS7091	1 serving=89|1 cup (1/2" pieces. chopped. loosely packed)=57|1 cup (shredded)=72|1 medium leaf=8|1 large leaf=15|2 cups (shredded)=145|1 small leaf=5|1 medium lettuce (6")=540|1 small head=325|1 large lettuce=755|1 head=360|1 inner leaf=4.8	0315|041.35|050.15|062.85|071.3|080.8|110.1|1236|130.85|14195|1528|179.2
36	WS2971	1 slice=120|2 slices=120|1 pizza=945|1 serving (9 servings per 24 oz package)=81	03265|0411.5|059.85|0633.5|072.3|083.6|094.45|102.6|111.7|12190|132.5|14170|15595|1617|171.4
37	WS4131	1 large cup=355|1 small cup=180|1 cups|6 fl oz=180|1 fl oz=29.5	031.6|060.4|090.05|110.1|1440|153.05
38	WS2053	1 slice=28.5|0.2 cup (shredded)=22.5|1 cubic inch=17|1 cup (diced)=130|1 cup (melted)=245|1 small slice=10|0.2 cups|1 oz=28.5	03405|0425|0533|061.4|080.5|0921|109.4|110.95|12720|130.7|1498|15620|16105|180.6
39	WS8758	1 slice=27|2 thin slice=30|2 slices=18|1 cups	03150|0419|056.8|062.4|092.05|102.3|111.8|1232|131.35|14270|15475|1655|180.2
40	WS1559	1 medium (7" to 8")=120|1 small (6" to 7")=100|1 large (8" to 9")=135|1 extra small (smaller than 6")=81|1 extra large (9" or longer)=150|1 cup (sliced)=150|1 serving=125|1 cup (mashed)=225|1 medium (1 7" to 8")	0389|041.1|050.35|0623|072.6|0812|090.1|100.05|110.05|125|130.25|14360|151|178.7
41	WS2223	1 medium=200|4 slice=28|1 cup (sliced)=120|1 cup (chopped)=135|1 small (6-3/8")=160|5 slices=35|1 stick (4")=9|1 large (8-1/4")=280|1 cup (pared) (chopped)=135|2 small=400	0312|040.6|050.15|062.15|070.7|081.4|1214|130.2|14135|152|173.2
42	WS2119	1 medium bagel (3-1/2" to 4")=105|1 large (4-1/2")=130|1 medium (3-1/2" to 4")=105|1 small (3")=69|1 mini bagel (2-1/2")=26|1 medium (1 3-1/2" to 4")|1 oz=28.5	03255|0410|051.65|0650.5|072.2|085.05|090.4|100.5|110.65|1289|136.05|1475|15475|171
43	WS2224	2 tablespoons|1 teaspoons|1 cups|100 grams	03605|0425.5|0552|0620|076|089.2|0910.5|1024|1114|1243|131.85|14650|15460
44	WS1557	1 orange (2-5/8")=130|1 small (2-3/8")=96|1 large (3-1/16")=185|1 cup (sections)=180|0.5 (2-5/8")=65.5|1 item (2-5/8")=130|1 orange=130|1 orange (1 2-5/8")	0348|040.95|050.1|0612|072.4|089.35|110.05|1240|130.1|14180|1753
45	WS7557	1 container=115|1 small container=125|1 medium container=185|1 cups	03105|044.75|051.2|0619|0819|090.7|100.3|110.05|12150|130.05|14195|1558|164|170.7
46	WS942	1 slice=25|2 slices=25|1 large slice=30|1 very thin slice=15|1 thin slice=20|1 slice without crust=12|2 thin slice without crust=18|1 cup (crumbs)=45|1 cup (cubes)=35	03320|0416.5|054.55|0651.5|079.2|085.75|090.9|101.95|110.75|12130|132.95|14325|15495
47	WS4273	10 chips=12|1 bag=170|1 cups	03570|046.75|0536.5|0652.5|074.4|080.4|094|1016|1116|1224|131.6|141650|15480|1718.5
48	WS822	1 package=285|0.5 cups	0364.5|042.85|050.15|0614|074.4|083.1|090.05|100.15|110.05|1225|130.8|14170|1535|173.2
49	WS3043	1 small cup=180|1 large cup=355|1 cups|1 fl oz=31|1 fruit=86	0345|040.7|050.2|0610.5|070.2|088.4|100.05|110.05|1211|130.2|14200|151|1750
50	WS1074	1 medium=61|1 small (5.5")=50|1 large (7 to 8.5")=72|1 cup (strips or slices)=120|1 cup (chopped)=130|1 cup (grated)=110|1 slice=3|1 medium strip=4|1 large strip (3")=7|1 baby carrots (1/2")=7	0341.5|040.95|050.25|069.6|072.8|084.75|090.05|110.1|1233|130.3|14320|1569|175.9
51	WS3760	1 medium (2-1/2")=110|1 tbsp (chopped)=10|1 thin slice=9|1 large slice (1/4")=38|1 medium slice (1/8")=14|1 small=70|10 rings=60|0.2 cup (chopped)=32|0.1 cup chopped=88|1 cup (sliced)=115|0.2 large=30|0.2 cups	0340|041.1|050.1|069.35|071.7|084.25|090.05|1223|130.2|14145|154|177.4
52	WS827	1 bunch=340|1 leaf=10|1 package=285|1 cups	0323.5|042.85|050.4|063.65|072.2|080.4|090.05|100.95|110.15|1299|132.7|14560|1579|1728
53	WS815	1 medium=44|2 large=100|1 extra large=56|1 small=38|1 jumbo=63|1 cups	03145|0412.5|059.55|060.75|080.35|093.15|103.65|111.9|1256|131.75|14140|15140|16370|182
54	WS2221	1 medium (1-1/4")=12|1 cup (sliced)=165|1 cup (halves)=150|1 serving=145|0.5 cup (1-1/4")=12|1 small (1")=7|1 large (1-3/8")=18|1 extra large (1-5/8")=27|1 cup (pureed)=230|1 cups|1 case|5 large (5 1-3/8"s)|10 large (10 1-3/8"s)	0333.5|040.65|050.3|067.7|072|084.9|100.05|110.15|1216|130.4|14155|151|1759
55	WS477	1 large cup=355|1 small cup=180|1 cups|12 fluid coffee|1 fl oz=29.5|6 fl oz=180	031.6|040.1|050.05|090.15|110.15|122.05|130.75|1449|152.05
56	WS2224	2 tablespoons|1 teaspoons|1 cups|100 grams	03605|0425.5|0552|0620|076|089.2|0910.5|1024|1114|1243|131.85|14650|15460
57	WS1104	1 bag=28|1 cups	03590|047.5|0546|0650.5|078.1|080.45|096.8|109.8|1123|124|132|14180|151050|170.3
58	WS2971	1 slice=120|2 slices=120|1 pizza=945|1 serving (9 servings per 24 oz package)=81	03265|0411.5|059.85|0633.5|072.3|083.6|094.45|102.6|111.7|12190|132.5|14170|15595|1617|171.4
59	WS2048	1 bar=44|1 miniature bar=7|1 cup (chips)=170|1 tsp (chips)=170|4 bars=9.4|2 pieces|2 piece|1 cuadraditos	03585|047.65|0530|0659|073.4|0851.5|0918.5|107.2|111.35|12190|132.35|14370|1579.5|1623
60	WS2951	1 cups|100 grams|1 ounces	03340|048.3|050.7|0678.5|076.6|083.35|090.15|100.7|110.15|1227|131.2|141100|15105|1781
61	WS1074	1 medium=61|1 small (5.5")=50|1 large (7 to 8.5")=72|1 cup (strips or slices)=120|1 cup (chopped)=130|1 cup (grated)=110|1 slice=3|1 medium strip=4|1 large strip (3")=7|1 baby carrots (1/2")=7	0341.5|040.95|050.25|069.6|072.8|084.75|090.05|110.1|1233|130.3|14320|1569|175.9
62	WS1073	1 medium stalk (7-1/2" - 8")=180|0.5 cup (chopped)=92|1 small stalk (5")=140|1 large stalk (11"-12")=280|1 spear (about 5")=37|1 cups|4 oz cooked	0335|042.4|050.4|067.15|073.3|081.4|090.1|100.05|110.15|1240|130.65|14295|1541|1765
63	WS2171	1 slice=27|2 slices=27|1 thin slice=15|1 cups	03190|0423|059.15|093.1|104.45|111.4|128.05|131.35|14410|151500|1659|180.8
64	WS2221	1 medium (1-1/4")=12|1 cup (sliced)=165|1 cup (halves)=150|1 serving=145|0.5 cup (1-1/4")=12|1 small (1")=7|1 large (1-3/8")=18|1 extra large (1-5/8")=27|1 cup (pureed)=230|1 cups|1 case|5 large (5 1-3/8"s)|10 large (10 1-3/8"s)	0333.5|040.65|050.3|067.7|072|084.9|100.05|110.15|1216|130.4|14155|151|1759
65	WS948	2 tbs=10|1 small cup=180|1 large cup=355|1.3 ½ cup=320|1 cups|200 milliliters|1 case|0.4 q|1 fl oz=30.5	0334|043.4|050.1|065|085.1|090.05|12120|130.05|14155|1542|162|181.2
66	WS807	1 avocado=200|1 cup (sliced)=145|1 cup (cubes)=150|1 medium=145|1 cup (pureed)=230|1 Half=150|0.2 cups|0.5 s	03160|042.05|0514.5|068.35|076.7|080.65|092.15|109.8|111.8|1212|130.55|14485|157.05|1710
67	WS4273	10 chips=12|1 bag=170|1 cups	03570|046.75|0536.5|0652.5|074.4|080.4|094|1016|1116|1224|131.6|141650|15480|1718.5
68	WS2163	1 serving=48|2 servings=48|2 patties=48|1 patty=48|1 medium=48|4 link	03350|0419.5|0531|099.15|1012.5|113.75|1213|131.35|14295|15895|1684|170.7|180.7
69	WS815	1 medium=44|2 large=100|1 extra large=56|1 small=38|1 jumbo=63|1 cups	03145|0412.5|059.55|060.75|080.35|093.15|103.65|111.9|1256|131.75|14140|15140|16370|182
70	WS2080	1 bowl=28|1 cups|1 serving|1.5 servings	03385|0418.5|051.9|0676|071.1|0812|090.4|100.4|110.8|1235|1328|1465|15710|1768
71	WS562	1 slice=25|2 slices=25|1 large slice=30|1 very thin slice=15|1 thin slice=20|1 slice without crust=12|1 thin slice without crust=9|1 cup (crumbs)=45|1 cup (cubes)=35	03280|0410.5|053.55|0650.5|074.2|086.1|090.8|100.65|111.6|12140|133.5|14180|15520|170.2
72	WS3004	1 bar=43|2 bars=43|1 oz=28.5	03430|049.55|0517|0674.5|073.1|0827.5|0912.5|101.95|111.65|1260|133.2|14325|15250|171
73	WS3014	1 cup of cooked=195|0.5 c=97.5|1 cup cooked=195|1 bowl=195|1 up=195|1 cups|2 cup of steamed|0.2 TJ package|1 oz, dry, yields=94.5|100 grams|1 cup, dry, yields=620	03115|042.6|050.95|0623.5|071.8|080.35|090.2|100.35|110.3|1210|130.4|1443|1545.5
74	WS1070	1 container=170|1 serving=225|1 cups|1 tablespoons|0.4 case	0360.5|049.9|050.5|064.2|083.25|090.1|100.05|12110|130.05|14140|1536|165
75	WS2990	1 cookie=12|1 medium (2-1/4")=10|1 big (3-1/2" - 4")=40|2 cookies=32|1 bite size item=2.2|1 bite size cookie=2.2|1 b=40	03500|045.2|0524|0665.5|072.4|0835|099.95|107.3|112.7|1226|133.2|14145|15345
76	WS3760	1 medium (2-1/2")=110|1 tbsp (chopped)=10|1 thin slice=9|1 large slice (1/4")=38|1 medium slice (1/8")=14|1 small=70|10 rings=60|0.2 cup (chopped)=32|0.1 cup chopped=88|1 cup (sliced)=115|0.2 large=30|0.2 cups	0340|041.1|050.1|069.35|071.7|084.25|090.05|1223|130.2|14145|154|177.4
77	WS3978	1 small cup=180|1 large cup=355|1 cups|2 teaspoons|1 case|1 fl oz=30.5	0353|043.35|052.05|064.9|085.05|091.25|100.55|110.05|12120|14140|1547|168|170.2|181.2
78	WS2223	1 medium=200|4 slice=28|1 cup (sliced)=120|1 cup (chopped)=135|1 small (6-3/8")=160|5 slices=35|1 stick (4")=9|1 large (8-1/4")=280|1 cup (pared) (chopped)=135|2 small=400	0312|040.6|050.15|062.15|070.7|081.4|1214|130.2|14135|152|173.2
79	WS2954	1 medium corn (6-3/4" to 7-1/2")=105|1 cup (cut)=150|1 small corn (5-1/2" to 6-1/2")=89|1 large ear (7-3/4" to 9")=120|1 corn=77|1 baby corn=8|1 medium ear (6-3/4" to 7-1/2")=105|1 small ear (5-1/2" to 6-1/2")=89|1 ear=77|1 baby ear=8|1 cups|1 c	0397|043.45|051.5|0621|072.4|084.55|090.2|100.4|110.6|123.05|130.45|14220|151.15|175.5
80	WS2053	1 slice=28.5|0.2 cup (shredded)=22.5|1 cubic inch=17|1 cup (diced)=130|1 cup (melted)=245|1 small slice=10|0.2 cups|1 oz=28.5	03405|0425|0533|061.4|080.5|0921|109.4|110.95|12720|130.7|1498|15620|16105|180.6
81	WS807	1 avocado=200|1 cup (sliced)=145|1 cup (cubes)=150|1 medium=145|1 cup (pureed)=230|1 Half=150|0.2 cups|0.5 s	03160|042.05|0514.5|068.35|076.7|080.65|092.15|109.8|111.8|1212|130.55|14485|157.05|1710
82	WS827	1 bunch=340|1 leaf=10|1 package=285|1 cups	0323.5|042.85|050.4|063.65|072.2|080.4|090.05|100.95|110.15|1299|132.7|14560|1579|1728
83	WS4872	50 berries=68|1 handfull=18|1 half cup=94|25 blueberries=34|1 cups	0358.5|040.8|050.35|0614.5|072.4|089.95|090.05|100.05|110.15|126|130.3|1477|151|179.7
84	WS1557	1 orange (2-5/8")=130|1 small (2-3/8")=96|1 large (3-1/16")=185|1 cup (sections)=180|0.5 (2-5/8")=65.5|1 item (2-5/8")=130|1 orange=130|1 orange (1 2-5/8")	0348|040.95|050.1|0612|072.4|089.35|110.05|1240|130.1|14180|1753
85	WS813	1 cup of cooked=160|1 cup cooked=160|1 oz. dry. yields=87|1 cup. dry. yields=570|1 cups|0.8 cups of cooked|1 oz, dry, yields=87|100 grams|1 cup, dry, yields=570	03210|043.7|050.35|0636|070.4|080.05|090.1|100.1|110.1|1210.5|131.2|1435|151.35
86	WS1557	1 orange (2-5/8")=130|1 small (2-3/8")=96|1 large (3-1/16")=185|1 cup (sections)=180|0.5 (2-5/8")=65.5|1 item (2-5/8")=130|1 orange=130|1 orange (1 2-5/8")	0348|040.95|050.1|0612|072.4|089.35|110.05|1240|130.1|14180|1753
87	WS6557	10 grapes=49|1 serving=125|1 grape=49|1 A cup=49|1 cups|1.5 cup serving	0373|040.75|050.15|0619|070.9|0815.5|090.05|100.65|110.05|1210|130.35|14190|152.25|173.2
88	WS4981	1 medium (2" dia. 5")=115|1 large=180|1 small=60|1 cup (mashed)=330|0.2 cup (2" dia. 5")=23|1 medium=150|0.2 c=23|1 cups|1 medium (2" dia, 5")=115	0376.5|041.4|050.15|0618|072.5|085.75|090.05|110.05|1227|130.7|14230|1527|1713
89	WS1070	1 container=170|1 serving=225|1 cups|1 tablespoons|0.4 case	0360.5|049.9|050.5|064.2|083.25|090.1|100.05|12110|130.05|14140|1536|165
90	WS1571	1 spoon=10|1 tablespoons|1 teaspoons|1 cups	03930|05100|0914|1073|1110.5|121|130.55|141|152
91	WS806	1 medium (3")=180|1 small (2-3/4")=150|1 large (3-1/4")=225|1 cup (slices)=110|1 extra small (2-1/2")=100|1 medium (1 3")=175|1 medium=110|1 cup (chopped)=125|1 cup (quartered or) (chopped)=125|1 serving=240	0352.5|040.25|050.2|0614|072.4|0810.5|090.05|100.05|110.05|126.05|130.1|14105|151.05|174.6
92	WS1559	1 medium (7" to 8")=120|1 small (6" to 7")=100|1 large (8" to 9")=135|1 extra small (smaller than 6")=81|1 extra large (9" or longer)=150|1 cup (sliced)=150|1 serving=125|1 cup (mashed)=225|1 medium (1 7" to 8")	0389|041.1|050.35|0623|072.6|0812|090.1|100.05|110.05|125|130.25|14360|151|178.7
93	WS7557	1 container=115|1 small container=125|1 medium container=185|1 cups	03105|044.75|051.2|0619|0819|090.7|100.3|110.05|12150|130.05|14195|1558|164|170.7
94	WS2221	1 medium (1-1/4")=12|1 cup (sliced)=165|1 cup (halves)=150|1 serving=145|0.5 cup (1-1/4")=12|1 small (1")=7|1 large (1-3/8")=18|1 extra large (1-5/8")=27|1 cup (pureed)=230|1 cups|1 case|5 large (5 1-3/8"s)|10 large (10 1-3/8"s)	0333.5|040.65|050.3|067.7|072|084.9|100.05|110.15|1216|130.4|14155|151|1759
95	WS2166	1 slice=8|2 slices=5.4|2 thick slice=24|1 thin slice=5|1 cup (pieces) 80g	03555|0438|0542.5|061.5|0913.5|1018.5|114.55|1211|131.45|14565|151700|16110|181
96	WS3509	1 large=15|1 serving=85|1 medium=10|15 pieces=85|1 servings=82.5|1 cups|1 case	0338.5|040.7|050.15|068.25|072.9|084.75|110.05|1232|130.9|14235|1578|172.6
97	WS2975	1 tablespoons|1 teaspoons|0.1 cups|100 grams|1 tbsp=14.5	03400|040.9|0534.5|0624|086.4|094.9|109|1118|1214|130.2|149|15710|1626|180.1
98	WS2166	1 slice=8|2 slices=5.4|2 thick slice=24|1 thin slice=5|1 cup (pieces) 80g	03555|0438|0542.5|061.5|0913.5|1018.5|114.55|1211|131.45|14565|151700|16110|181
99	WS3733	1 large chop=185|1 small chop=81|1 medium chop=81|2 small chops=160|1 large=185|1.5 large chops=205|1 chop=185|2 ounc	03205|0429|059.3|092.55|103|111.05|1251|130.85|14275|1572|1679|180.8
100	WS3896	1 Guideline amount per cup cereal=120|1 serving=100|1 c=80|10 almond=12|1 cuo=240|1 bowl=245|1 glass=2.5|13 pieces=41|1 cups|240 milliliters|1 gra|8 oz|1 half glass|5 piece|1 fl oz=29.5|100 grams	0374.5|042.55|056.55
101	WS3031	1 large cup=355|1 bottle=235|2 beer=180|1 can=355|1 small cup=180|1 e=12|1.2 cans=71|16 oz=355|2 bottles=680|1 cups|2 case|5 case	0344.5|040.45|063.55|124|1427|154
102	WS4131	1 large cup=355|1 small cup=180|1 cups|6 fl oz=180|1 fl oz=29.5	031.6|060.4|090.05|110.1|1440|153.05
103	WS9997	1 medium (2-1/4" to 3-1/4")=215|0.5 cup (diced)=75|1 small (1-3/4" to 2-1/2")=170|1 large (3" to 4-1/4")=370|2 medium=100|1 medium (1 2-1/4" to 3-1/4")|0.5 medium potato	0379|042|050.1|0617.5|072.2|080.8|090.05|110.05|1212|130.8|14420|156|1719.5
104	WS506	1 packet=14|2 Tablespoonful=40|2 portions=80|1 Tbsp=21|1 portion=20|1 tablespoons|1 teaspoons|1 cups|1 tbsp=21	03300|040.3|0682|070.2|0882|126|130.4|1452|154|170.5
105	WS3014	1 cup of cooked=195|0.5 c=97.5|1 cup cooked=195|1 bowl=195|1 up=195|1 cups|2 cup of steamed|0.2 TJ package|1 oz, dry, yields=94.5|100 grams|1 cup, dry, yields=620	03115|042.6|050.95|0623.5|071.8|080.35|090.2|100.35|110.3|1210|130.4|1443|1545.5
106	WS813	1 cup of cooked=160|1 cup cooked=160|1 oz. dry. yields=87|1 cup. dry. yields=570|1 cups|0.8 cups of cooked|1 oz, dry, yields=87|100 grams|1 cup, dry, yields=570	03210|043.7|050.35|0636|070.4|080.05|090.1|100.1|110.1|1210.5|131.2|1435|151.35
107	WS5985	1 can=340|1 large cup with ice=905|1 bottle=455|1 medium cup with ice=595|24 ounce bottle=15.5|1 small cup with ice=455|2 cans=170|1 small cup=180|1 large cup=235|1 large with ice=235|1 bottles=170|1 cups|1 case|2 large|0.8 half bottle|1 fl oz=30.5	0364.5|040.05|0614.5|088.95|122|130.1|142.05|154.15
108	WS2120	1 whipped tbsp=10|1 small package=85|1 cubic inch=16|1 tablespoons|1 cups|3 teaspoons|1 tbsp=14.5|1 oz=28.5	03335|046.2|0534|064.25|083.2|0919.5|108.6|111.45|1298|130.4|14140|15320|16110|180.6
109	WS566	1 medium=44|1 large=50|1 small=38|1 extra large=56|1 jumbo=63|1 cups	03195|0413.5|0515|060.85|080.4|094.3|106.15|113.25|1262|131.9|14150|15205|16400|182.2
