Row	Meal	Name	Pos
441		الفول السوداني المحمص	75103
442		الخبز	75251
443		القرفة والزبيب الخبز	75475
444		بسكويت	75699
445		بسكويت	75865
446		خبز الذرة	76037
447		الخبز الفرنسي	76181
448		الخبز الإيطالي	76417
449		الخبز والحبوب متعددة	76622
450		خبز الجاودار	76922
451		الخبز	77219
452		نخب	77521
453		الخبز الأبيض	77822
454		الخبز الأبيض المحمص	78121
455		خبز القمح الكامل	78412
456		نخب القمح الكامل	78710
457		فتات الخبز	79009
458		كعكة الشيكولاتة	79149
459		كعكة الأسفنج	79296
460		تشيز كيك	79441
461		كوكي الشوكولاته رقاقة	79585
462		ساندويتش الشوكولاته الكوكيز	79798
463		كعكة زبدة الفول السوداني	80012
464		ساندويتش الفانيليا الكوكيز	80224
465		التكسير الجبن	80365
466		التكسير	80569
467		المفرقعات مع زبدة الفول السوداني	80769
468		القمح المفرقعات	80973
469		كرواسان	81174
470		دونات الطراز القديم	81367
471		دائري مجوف	81628
472		الإنجليزية الكعك	81894
473		عنبية الكعك	82019
474		فطيرة	82269
475		فطيرة التفاح	82469
476		فطيرة اليقطين	82648
477		لفة العشاء	82830
478		رول همبرغر	82949
479		رول الخبز الثابت	83075
480		رول القرفة	83224
481		قذيفة تاكو	83375
482		بيري محمصة المعجنات	83596
483		التورتيا الذرة	83725
484		تورتيللا	83990
485		مسحوق الخبز	84251
486		الخميرة	84385
487		الهراء	84545
488		الهراء اللبن	84703
489		محمصة متجمد المعجنات	84861
490		رقائق الذرة	84990
491		نفث الجبن	85139
492		شريط الجرانولا	85292
493		الفشار	85410
494		الفشار	85536
495		رقائق التورتيا بيضاء	85672
496		رملة	85818
497		الشوكولاته الخبز	85957
498		الشوكولاته سيميسويت	86119
499		ندان المغلفة الشوكولاته	86272
500		الآيس كريم الفانيليا الخفيفة	86412
501		الآيس كريم الفانيليا الغنية	86544
502		الآيس كريم الفانيليا	86670
503		شربات البرتقال	86797
504		جمع	86927
505		هارد كاندي	87217
506		أعشاب من الفصيلة الخبازية	87330
507		الحليب والشوكولاته	87481
508		الفول السوداني م آند مرض التصلب العصبي المتعدد	87641
509		م آند مرض التصلب العصبي المتعدد	87798
510		سنيكرز	87957
511		بار تويكس	88109
512		مسحوق الكاكاو	88271
513		الشوكولاته الآيس كريم	88402
514		نوع الجليد الجير	88526
515		العسل	88629
516		الهلام	88742
517		سكر بني	88878
518		السكر	89072
519		مسحوق السكر	89258
520		شراب القيقب	89437
521		شراب القيقب	89566
522		برينجلز	89683
523		رقائق	89812
524		رقائق انخفاض الدهون	89965
525		ماسا طحين الذرة	90111
526		دقيق الذرة المخصب	90234
527		الأرز البنى	90355
528		الأرز الأبيض الخام	90474
529		الأرز الأبيض	90595
530		أرز مسلوق	90715
531		الأرز الفورية	90836
532		طحين الحبوب الكاملة	90950
533		جميع الغرض الدقيق	91071
534		طحين الخبز الأبيض	91194
535		كعكة الطحين	91316
536		معكرونة	91437
537		الشعرية	91608
538		معكرونة	91731
539		بسكويت مع البيض والنقانق.	91850
540		بسكويت مع السجق	91981
541		براون التجزئات	92112
542		تشيز برجر	92251
543		البطاطا المقلية	92388
544		بيتزا مجمدة	92580
545		ارتفاع قشرة بيتزا	92725
546		اللحوم المجمدة والبيتزا النباتية	92869
547		بيتزا	93013
548		بيتزا قشرة سميكة	93157
549		بيتزا قشرة رقيقة	93302
550		بيتزا ببروني	93465
551		بيتزا ببروني قشرة سميكة	93610
552		بيتزا اللحوم والخضروات	93754
553		همبرغر مزدوج	93897
554		همبرغر باتي كبيرة	94030
555		تشيز برجر باتي كبيرة	94160
556		تشيز برجر مزدوجة	94294
557		الدجاج العطاءات	94430
558		فطيرة الدجاج وعاء	94557
559		المعكرونة مع اللحم في صلصة الطماطم	94684
560		المعكرونة مع صلصة الطماطم	94807
561		لفة البيض مع لحم الخنزير	94939
562		لجنة الهدنة العسكرية والجبن	95066
563		هامبرغر (95 ٪ العجاف)	95216
564		هامبرغر (90 ٪ العجاف)	95340
565		هامبرغر (85 ٪ العجاف)	95466
566		هامبرغر (80 ٪ العجاف)	95591
567		هامبرغر (80 ٪ العجاف)	95713
568		هامبرغر (75 ٪ العجاف)	95839
569		هامبرغر (75 ٪ العجاف)	95961
570		الأرض لحوم البقر (75/25)	96087
571		الفشار الميكروويف	96208
572		شريط الطاقة الشوكولاته	96338
573		رقائق التورتيا أصفر	96466
574		أزمة المحامين	96614
575		العسل باقات من الشوفان مع اللوز	96729
576		خفض الدهون والجبن	96855
577		رقائق بيضاء	97069
578		أزمة الجوز الموز	97211
579		قيصر خلع الملابس	97342
580		شريط الجرانولا	97509
581		البريتزل	97632
582		منخفض الدهون والجبن أمريكا	97781
583		عصير التوت البري	97994
584		العسل باقات من الشوفان	98144
585		منخفض الدهون والجبن السويسري	98272
