Row	Meal	Name	Pos
352		Konzervované tuniaky svetla	61558
353		Krab	61740
354		Krevety	61927
355		Konzervované krevety	62071
356		Mušle	62215
357		Konzervované mušle	62395
358		Ustrice	62579
359		Sumec	62715
360		Pstruh dúhový	62832
361		Pečené fazuľa	62953
362		Zapečené fazuľa s Frankovia	63078
363		Zapečené fazuľa s bravčovým mäsom a paradajka omáčkou	63205
364		Čierna fazuľa	63328
365		Konzervované červenej fazule	63480
366		Červenej fazule	63628
367		Biela fazuľa	63791
368		Šošovica	63940
369		Varenej šošovice	64091
370		Solené arašidy	64242
371		Pražené arašidy solené	64391
372		Arašidové maslo	64536
373		Fazuľami	64664
374		Sójová omáčka	64801
375		Obohatený tempeh	64977
376		Zníženie tuku arašidové maslo	65140
377		Arašidy bez soli	65263
378		Pražené arašidy	65410
379		Bagel škorica hrozienkové	65553
380		Sušienky	65734
381		Sušienky	65902
382		Kukuričný chlieb	66076
383		Francúzsky chlieb	66214
384		Taliansky chlieb	66443
385		Multi-obilia chleba	66644
386		Ražný chlieb	66951
387		Chlieb	67255
388		Prípitok	67564
389		Biely chlieb	67872
390		Celok-pšeničná chlieb	68178
391		Celok-pšeničná prípitok	68483
392		Strúhanka	68789
393		Čokoládovú tortu	68937
394		Piškótový tortu	69091
395		Tvarohový koláč	69243
396		Krakovania	69386
397		Krekry s arašidové maslo	69559
398		Pšenica sušienky	69736
399		Staromódny šiška	69910
400		Šiška	70146
401		Palacinka	70387
402		Jablkový koláč	70553
403		Tekvicový koláč	70730
404		Prášok do pečiva	70910
405		Droždie	71021
406		Vafle	71173
407		Cmar vafle	71322
408		Matné sendvičovač pečivo	71471
409		Kukuričné lupienky	71598
410		Syrové pusinky	71754
411		Granolového bare	71920
412		Karamelky	72028
413		Čokoláda na varenie	72175
414		Polosladké čokoláda	72312
415		Čokoládový Fondán potiahnuté	72440
416		Svetlo vanilkovou zmrzlinou	72547
417		Vanilková zmrzlina	72681
418		Pomarančový Zmrzlinový	72810
419		Želé	72931
420		Tvrdé cukríky	73278
421		Mliečna čokoláda	73390
422		Arašidové M & Ms	73525
423		M & Ms	73715
424		Kakaový prášok	73907
425		Čokoládová zmrzlina	74044
426		Typu ľadu vápna	74170
427		Med	74275
428		Želé	74394
429		Hnedý cukor	74535
430		Cukor	74734
431		Práškový cukor	74925
432		Javorový sirup	75015
433		Javorový sirup	75150
434		Čipy	75273
435		Zníženie tuku čipy	75433
436		Obohatený kukuričná múka	75586
437		Hnedá ryža	75709
438		Surové biela ryža	75830
439		Biela ryža	75953
440		Zrnami ryže	76075
441		Instantné ryžové	76198
442		Celozrnné múky	76314
443		Hladkej múky	76437
444		Bielej chlebovej múky	76562
445		Tortu múky	76686
446		Makaróny	76809
447		Rezance	76988
448		Špagety	77113
449		Sušienky s vajcom a klobásou	77234
450		Sušienky s klobásou	77367
451		Hash hnedá	77500
452		Hranolky	77643
453		Mrazené pizze	77840
454		Rastúce chrumkavú pizzu	77973
455		Kuracie ponuky	78105
456		Cestoviny s mäsovými guľkami v paradajkovej omáčke	78234
457		Cestoviny s paradajkovou omáčkou	78359
458		Mleté hovädzie mäso (75/25)	78495
459		Med hrozno ovos s mandľami	78615
460		Zníženým obsahom tuku syr	78743
461		Biele lupienky	78986
462		Caesar dressingom	79135
463		Granolového bare	79293
464		Praclíky	79406
465		Americký syr nízky obsah tuku	79555
466		Brusnicová šťava	79797
467		Med strapce ovsa	79955
468		Nízky obsah tuku švajčiarsky syr	80085
