Row	Meal	Name	Pos
293		Vann fra springen	47256
294		86 bevis brennevin	47379
295		Flaskevann	47463
296		Fisken kjepper	47587
297		Sild	47769
298		Laks	48019
299		Hermetisk lys tunfisk	48138
300		Krabbe	48282
301		Reker	48403
302		Hermetisk reker	48548
303		Muslinger	48693
304		Hermetisk muslinger	48878
305		Østers	49067
306		Steinbit	49188
307		Regnbueørret	49306
308		Bakte bønner	49428
309		Bakte bønner med frankere	49552
310		Svarte bønner	49678
311		Boks røde kidneybønner	49814
312		Røde kidneybønner	49946
313		Hvite bønner	50092
314		Linser	50225
315		Kokte linser	50367
316		Saltet peanøtter	50502
317		Stekt saltet peanøtter	50652
318		Soyasaus	50798
319		Redusert fett peanøttsmør	50964
320		Ristede peanøtter	51083
321		Kjeks	51227
322		Kjeks	51393
323		Maiskaker	51565
324		Fransk brød	51699
325		Italiensk brød	51935
326		Multi-korn brød	52140
327		Rugbrød	52401
328		Brød	52659
329		Loff	52922
330		Loff	53182
331		Hel-hvete brød	53434
332		Brødsmuler	53693
333		Sjokoladekake	53825
334		Svamp kake	53959
335		Ostekake	54091
336		Sjokoladekjeks	54236
337		Ost sprakk	54398
338		Sprakk	54569
339		Kjeks med peanøttsmør	54736
340		Hvete sprakk	54907
341		Gammeldags bolle	55075
342		Hjuldiagrammer	55317
343		Engelsk muffins	55564
344		Pannekake	55678
345		Eplepai	55847
346		Gresskar pai	55991
347		Bakepulver	56138
348		Gjær	56254
349		Vaffel	56397
350		Frostet brødrister kringle	56530
351		Hvit tortillachips	56658
352		Karameller	56793
353		Bakervarer sjokolade	56939
354		Lys vaniljeis	57057
355		Rik vaniljeis	57177
356		Vaniljeis	57291
357		Appelsin sorbet	57406
358		Gelédropsene	57513
359		Melkesjokolade	57678
360		M & Ms	57794
361		Kakao	57964
362		Sjokolade iskrem	58086
363		Honning	58198
364		Gelé	58302
365		Brunt sukker	58444
366		Sukker	58585
367		Melis	58718
368		Lønnesirup	58817
369		Lønnesirup	58937
370		Sjetonger	59045
371		Redusert fett sjetonger	59187
372		Brun ris	59322
373		Rå hvit ris	59442
374		Hvit ris	59564
375		Hele korn mel	59685
376		Alle mel	59807
377		Hvitt brød mel	59931
378		Kaken mel	60054
379		Makaroni	60176
380		Nudler	60296
381		Kjeks med pølse	60420
382		Frites	60553
383		Kylling anbud	60749
384		Kjøttdeig (75/25)	60880
385		Gul tortillachips	60999
386		Redusert fett ost	61136
387		Hvit sjetonger	61324
388		Lav fett amerikansk ost	61455
389		Tranebærjuice	61642
390		Lav fett sveitserost	61796
