Row	ID	AllWeights	AllProperties
13	:SD1000841	1 mittelgroße (8 cm)=182g|1 große (8 cm)=223g|1 kleine (7 cm)=149g|1 extra-klein (6 cm)=101g|1 Tasse (gehackt)=125g|1 Tasse (Scheiben)=109g	0354.9|040.3|050.3|0613.8|072.1|0811.6|125.02|130.2|14120|154|175|090.06|100.02|110.1
14	:SD1000841	1 mittelgroße (8 cm)=182g|1 große (8 cm)=223g|1 kleine (7 cm)=149g|1 extra-klein (6 cm)=101g|1 Tasse (gehackt)=125g|1 Tasse (Scheiben)=109g	0354.9|040.3|050.3|0613.8|072.1|0811.6|125.02|130.2|14120|154|175|090.06|100.02|110.1
15	:SD1000809	1 mittelgroße (6 cm)=123g|1 Tasse=240g|1 Scheibe (1 cm)=20g|1 große (8 cm)=182g|1 Keil (1/4 mittlere Tomate)=31g|1 dicken/großen Scheibe (1 cm)=27g|1 kleine Tomate (6 cm)=91g	0321.1|040.8|050.3|064.2|071.2|083.2|128.5|130.16|14224|151.58|1718|090.05|100.05|110.14
16	:SD9403922	1 Tasse=237g|1 kleine Tasse=178g|1 große Tasse=356g	0362.3|043.3|053.38|064.66|084.66|12122|130.014|14156|1538.7|180.074|170.82|092.04|100.795|110.156|1613
17	:SD1001105	1 Tasse=237g|1 kleine Tasse=178g|1 große Tasse=356g	0351.1|040.5|050.5|0611.2|070.1|0811.1|1210.5|130.2|14181|151|1731
18	:U20045	1 Tasse=158g	03130|042.69|050.28|0628.17|070.4|080.05|1210|131.2|1435|151|090.077|100.088|110.076
19	:SD9908031	1 Scheibe=25g|1 Scheibe ohne Kruste=12g|1 Tasse (Krümel)=45g|1 Tasse (Cubes)=35g|1 große Scheibe (Cubes)=30g|1 dünne Scheibe=20g|1 dünne Scheibe ohne Kruste (Cubes)=9g|1 dünne Scheibe (Cubes)=15g	03247|049|051|073|085|15520|090.5
20	:SD9908031	1 Scheibe=25g|1 Scheibe ohne Kruste=12g|1 Tasse (Krümel)=45g|1 Tasse (Cubes)=35g|1 große Scheibe (Cubes)=30g|1 dünne Scheibe=20g|1 dünne Scheibe ohne Kruste (Cubes)=9g|1 dünne Scheibe (Cubes)=15g	03247|049|051|073|085|15520|090.5
21	:SD821023	1 Esslöffel=14g|1 Teelöffel=4g|1 Pat (2 cm sq, 1 cm)=5g|1 Tasse=227g|1 Stock (2 cm sq, 1 cm)=113g	03746.3|040.7|0582.3|060.7|080.6|1217.9|130.013|1421|1510|181.3|0949.4|1019.3|113.8|16241
22	:SD1000841	1 mittelgroße (8 cm)=182g|1 große (8 cm)=223g|1 kleine (7 cm)=149g|1 extra-klein (6 cm)=101g|1 Tasse (gehackt)=125g|1 Tasse (Scheiben)=109g	0354.9|040.3|050.3|0613.8|072.1|0811.6|125.02|130.2|14120|154|175|090.06|100.02|110.1
23	:SD1000844	1 mittelgroße (18 cm bis 20 cm)=118g|1 grosse (20 cm bis 22 cm)=136g|1 kleine (15 cm bis 18 cm)=101g|1 extra groß (22 cm oder länger)=152g|1 extra-klein (kleiner als 15 cm)=81g|1 Cup (geschnitten)=150g|1 Tasse (püriert)=225g	0395.1|041.1|050.3|0623|072|0817.2|128|130.42|14385|151|1712|090.12|110.06
24	:SD821039	1 Tasse=237g|1 kleine Tasse=178g|1 große Tasse=356g	0368.9|043.3|054.13|064.64|084.64|12120|130.014|14156|1538.8|180.09|171.01|092.5|100.97|110.19|1615.5
25	:SD1001281	1 Scheibe=8g|1 dünne Scheibe=5g|1 dicke Scheibe=12g|1 dicke Scheibe=12g	03322|0417.8|0527.6|060.6|080.6|1210.2|130.4|14270|151130|180.6|1724.3|0910.6|1012.9|112.21|1648.6
26	:SD1000869	1 Orange (7 cm)=131g|1 Tasse (Abschnitte)=180g|1 große (8 cm)=184g|1 kleine (6 cm)=96g	0343.8|041|050.2|0610.4|071.8|088.6|1240|130.1|14179|154|1753
27	:U11090	1 mittlerer Stiel 19 cm - 20 cm=180g|0,5 Tasse (gehackt)=92g|1 Speer (ca. 12 cm)=37g|1 große Stiel (12-15 cm)=280g|1 kleine Stiel (12 cm)=140g	
28	:U20045	1 Tasse=158g	03130|042.69|050.28|0628.17|070.4|080.05|1210|131.2|1435|151|090.077|100.088|110.076
29	:SD1000809	1 mittelgroße (6 cm)=123g|1 Tasse=240g|1 Scheibe (1 cm)=20g|1 große (8 cm)=182g|1 Keil (1/4 mittlere Tomate)=31g|1 dicken/großen Scheibe (1 cm)=27g|1 kleine Tomate (6 cm)=91g	0321.1|040.8|050.3|064.2|071.2|083.2|128.5|130.16|14224|151.58|1718|090.05|100.05|110.14
30	:SD1000869	1 Orange (7 cm)=131g|1 Tasse (Abschnitte)=180g|1 große (8 cm)=184g|1 kleine (6 cm)=96g	0343.8|041|050.2|0610.4|071.8|088.6|1240|130.1|14179|154|1753
31	:SD1000940	1 Portion=89g|1 Tasse (1 cm Stücke, gehackt, lose verpackt)=57g|1 mittleres Blatt (ca. 14 cm)=8g|1 Mittlerer Salat (15 cm)=539g|1 großer Salat (15 cm)=755g|1 großes Blatt (ca. 18 cm)=15g|1 Tasse (zerkleinert)=72g|1 kleines Blatt (zerkleinert)=5g	0315.68|041|050.2|063.37|071.8|081.55|1233.6|130.45|14181|153.6|173.9|090.031|100.01|110.119
32	:SD1001795	1 Tasse=237g|1 kleine Tasse=178g|1 große Tasse=356g	031.523|040.067|060.37|070.115|080.022|127.97|130.026|1426.3|151.34
33	:SD9901750	1 Tasse=140g	03353|049|052.5|080.4|1524
34	:U05006	0,5 Huhn=460g|1 Brust=290g|1 Trommelstock=133g|1 Flügel=49g|1 nugget=20g|1 Tasse (gehackt oder gewürfelt)=140g	
35	:SD831009	1 bar=44g|1 Mini-bar=7g|1 Tasse (Chips)=168g	03537.36|046.53|0531.1|0658.8|071.87|0855.2|12248|132.05|14635|15185|172.81|0919.3|1010.4|111.15|1612
36	:SD1000869	1 Orange (7 cm)=131g|1 Tasse (Abschnitte)=180g|1 große (8 cm)=184g|1 kleine (6 cm)=96g	0343.8|041|050.2|0610.4|071.8|088.6|1240|130.1|14179|154|1753
37	:SD1001272	1 El=20g|1 Päckchen=14g	03245.7|040.5|050.5|0660.9|072.2|0858.7|1218|131.4|14100|1512|174
38	:SD1000844	1 mittelgroße (18 cm bis 20 cm)=118g|1 grosse (20 cm bis 22 cm)=136g|1 kleine (15 cm bis 18 cm)=101g|1 extra groß (22 cm oder länger)=152g|1 extra-klein (kleiner als 15 cm)=81g|1 Cup (geschnitten)=150g|1 Tasse (püriert)=225g	0395.1|041.1|050.3|0623|072|0817.2|128|130.42|14385|151|1712|090.12|110.06
39	:SD9909393	1 Scheibe=25g|1 Scheibe ohne Kruste=12g|1 Tasse (Krümel)=45g|1 Tasse (Cubes)=35g|1 große Scheibe (Cubes)=30g|1 dünne Scheibe=20g|1 dünne Scheibe ohne Kruste (Cubes)=9g|1 dünne Scheibe (Cubes)=15g	03230|048|052|078|081.5|15620|090.5
40	:SD1001795	1 Tasse=237g|1 kleine Tasse=178g|1 große Tasse=356g	031.523|040.067|060.37|070.115|080.022|127.97|130.026|1426.3|151.34
41	:U11352	1 mittelgroße (6 cm bis 8 cm)=213g|1 große (8 cm bis 11 cm)=369g|1 klein (4 cm bis 6 cm)=170g|0,5 Tasse (gewürfelt)=75g	0377|042.02|050.09|0617.47|072.2|080.78|1212|130.78|14421|156|1719.7|090.026|100.002|110.043
42	:SD1001089	1 El=14.5g|1 kleine Packung=85g|1 Tasse=232g|1 Schlagsahne El=10g|1 oz=28.35g|1 Kubikzoll=16g	03338.18|047.86|0532.1|064.46|082.34|12114|130.19|14105|15504|0919.2|107.5|111.5|1696
43	:U11110	0,5 Tasse=35g|1 Tasse (zerkleinert)=70g|1 Blatt (zerkleinert)=15g|1 Tasse (gehackt)=89g|1 große Kraut (ca. 18 cm)=1248g|1 großes Blatt (ca. 18 cm)=33g|1 mittlere Kohl (ca. 14 cm)=908g|1 mittleres Blatt (ca. 14 cm)=23g|1 kleiner Kohl (ca. 11 cm)=714g	0323|041.27|050.06|065.51|071.9|082.79|1248|130.17|14196|158|1737.5|100.019|110.023
44	:SD9404258	0,5 Tasse=35g|1 Tasse (zerkleinert)=70g|1 Blatt (zerkleinert)=15g|1 Tasse (gehackt)=89g|1 große Kraut (ca. 18 cm)=1248g|1 großes Blatt (ca. 18 cm)=33g|1 mittlere Kohl (ca. 14 cm)=908g|1 mittleres Blatt (ca. 14 cm)=23g|1 kleiner Kohl (ca. 11 cm)=714g	0328.062|041.3|050.278|066.48|072.78|083.7|1246.7|130.394|14181|158.06|1727.4|090.037|100.009|110.139
45	:SD1001011	1 Glas=150g	0369.2|040.2|060.3|080.29|128|130.9|14115|155
46	:SD1001105	1 Tasse=237g|1 kleine Tasse=178g|1 große Tasse=356g	0351.1|040.5|050.5|0611.2|070.1|0811.1|1210.5|130.2|14181|151|1731
47	:U19411	10 chips=12g|1 Tasse=34g|1 Beutel=168g	03542|046.56|0536.4|0650.81|074.4|080.37|1224|131.61|141642|15480|1718.6|094.014|1015.999|1115.998
48	:SD9901538	1 Scheibe=118g|1 pizza=946g	03219|0410.7|056.45|0630.4|071.56|081.69|1263.9|130.948|14203|15377|180.017|1711.1|092.2|102.99|110.578|1612.7
49	:SD1000816	1 mittelgroße=61g|1 grosse (7 bis 21 cm)=72g|1 kleine (14 cm)=50g|1 Scheibe=3g|1 Tasse (gerieben)=110g|1 Tasse (Streifen oder Scheiben)=122g|1 mittlere Streifen (Streifen oder Scheiben)=4g|1 große Streifen (8 cm)=7g|1 Tasse (gehackt)=128g	0337.5|040.8|050.3|069.2|072.6|086.4|1231.3|130.18|14163|1528.2|177|090.05|100.02|110.12
50	:SD1001089	1 El=14.5g|1 kleine Packung=85g|1 Tasse=232g|1 Schlagsahne El=10g|1 oz=28.35g|1 Kubikzoll=16g	03338.18|047.86|0532.1|064.46|082.34|12114|130.19|14105|15504|0919.2|107.5|111.5|1696
51	:SD1000841	1 mittelgroße (8 cm)=182g|1 große (8 cm)=223g|1 kleine (7 cm)=149g|1 extra-klein (6 cm)=101g|1 Tasse (gehackt)=125g|1 Tasse (Scheiben)=109g	0354.9|040.3|050.3|0613.8|072.1|0811.6|125.02|130.2|14120|154|175|090.06|100.02|110.1
52	:U19411	10 chips=12g|1 Tasse=34g|1 Beutel=168g	03542|046.56|0536.4|0650.81|074.4|080.37|1224|131.61|141642|15480|1718.6|094.014|1015.999|1115.998
53	:SD9404701	1 Tasse=158g	0398|042.06|050.769|0621.1|070.824|080.33|1211.1|130.47|1449.1|15430|090.143|100.228|110.245
54	:SD821027	1 Behälter=245g|1 mittlere Behälter=184g|1 kleine Behälter=123g	0366.77|044.04|053.61|065.53|084.53|12138|130.017|14168|1549|180.08|172|092.2|100.85|110.17|1610.8
55	:U19411	10 chips=12g|1 Tasse=34g|1 Beutel=168g	03542|046.56|0536.4|0650.81|074.4|080.37|1224|131.61|141642|15480|1718.6|094.014|1015.999|1115.998
56	:SD1001281	1 Scheibe=8g|1 dünne Scheibe=5g|1 dicke Scheibe=12g|1 dicke Scheibe=12g	03322|0417.8|0527.6|060.6|080.6|1210.2|130.4|14270|151130|180.6|1724.3|0910.6|1012.9|112.21|1648.6
57	:SD9906770	1 Tasse=160g	03361|0415|052.5|073|082.5|15210|090.6
58	:SD822013	1 Tasse=237g|1 Dose=356g|12 fl oz=356g|16 fl oz=475g|1 kleine Tasse=178g	0342.4|0610.6|0810.6
59	:SD9908119	1 Beutel=28g|1 Tasse=11g	03386|0410|056|076|082.5|151180|093.5
60	:SD821023	1 Esslöffel=14g|1 Teelöffel=4g|1 Pat (2 cm sq, 1 cm)=5g|1 Tasse=227g|1 Stock (2 cm sq, 1 cm)=113g	03746.3|040.7|0582.3|060.7|080.6|1217.9|130.013|1421|1510|181.3|0949.4|1019.3|113.8|16241
61	:SD1000940	1 Portion=89g|1 Tasse (1 cm Stücke, gehackt, lose verpackt)=57g|1 mittleres Blatt (ca. 14 cm)=8g|1 Mittlerer Salat (15 cm)=539g|1 großer Salat (15 cm)=755g|1 großes Blatt (ca. 18 cm)=15g|1 Tasse (zerkleinert)=72g|1 kleines Blatt (zerkleinert)=5g	0315.68|041|050.2|063.37|071.8|081.55|1233.6|130.45|14181|153.6|173.9|090.031|100.01|110.119
62	:		
63	:SD831076	1 Esslöffel=14g|1 Teelöffel=4g|1 Pat (2 cm sq, 1 cm)=5g|1 Tasse=227g|1 Stock (2 cm sq, 1 cm)=113g	03724|040.5|0580|060.5|1210|130.09|1442|1566.7|185|0922.3|1037.3|1114
64	:SD821039	1 Tasse=237g|1 kleine Tasse=178g|1 große Tasse=356g	0368.9|043.3|054.13|064.64|084.64|12120|130.014|14156|1538.8|180.09|171.01|092.5|100.97|110.19|1615.5
65	:SD822013	1 Tasse=237g|1 Dose=356g|12 fl oz=356g|16 fl oz=475g|1 kleine Tasse=178g	0342.4|0610.6|0810.6
66	:SD1001492	1 Scheibe=25g|1 Scheibe ohne Kruste=12g|1 Tasse (Krümel)=45g|1 Tasse (Cubes)=35g|1 große Scheibe (Cubes)=30g|1 dünne Scheibe=20g|1 dünne Scheibe ohne Kruste (Cubes)=9g|1 dünne Scheibe (Cubes)=15g	03243.116|048.51|050.744|0651.7|072.19|080.628|1215|131.17|1495.9|15673|090.131|100.115|110.414
67	:SD9909392	1 Scheibe=25g|1 Scheibe ohne Kruste=12g|1 Tasse (Krümel)=45g|1 Tasse (Cubes)=35g|1 große Scheibe (Cubes)=30g|1 dünne Scheibe=20g|1 dünne Scheibe ohne Kruste (Cubes)=9g|1 dünne Scheibe (Cubes)=15g	03248|048|051|073.5|081.5|15660|090.5
68	:SD1001272	1 El=20g|1 Päckchen=14g	03245.7|040.5|050.5|0660.9|072.2|0858.7|1218|131.4|14100|1512|174
69	:SD9909393	1 Scheibe=25g|1 Scheibe ohne Kruste=12g|1 Tasse (Krümel)=45g|1 Tasse (Cubes)=35g|1 große Scheibe (Cubes)=30g|1 dünne Scheibe=20g|1 dünne Scheibe ohne Kruste (Cubes)=9g|1 dünne Scheibe (Cubes)=15g	03230|048|052|078|081.5|15620|090.5
70	:SD1000844	1 mittelgroße (18 cm bis 20 cm)=118g|1 grosse (20 cm bis 22 cm)=136g|1 kleine (15 cm bis 18 cm)=101g|1 extra groß (22 cm oder länger)=152g|1 extra-klein (kleiner als 15 cm)=81g|1 Cup (geschnitten)=150g|1 Tasse (püriert)=225g	0395.1|041.1|050.3|0623|072|0817.2|128|130.42|14385|151|1712|090.12|110.06
71	:SD9404258	0,5 Tasse=35g|1 Tasse (zerkleinert)=70g|1 Blatt (zerkleinert)=15g|1 Tasse (gehackt)=89g|1 große Kraut (ca. 18 cm)=1248g|1 großes Blatt (ca. 18 cm)=33g|1 mittlere Kohl (ca. 14 cm)=908g|1 mittleres Blatt (ca. 14 cm)=23g|1 kleiner Kohl (ca. 11 cm)=714g	0328.062|041.3|050.278|066.48|072.78|083.7|1246.7|130.394|14181|158.06|1727.4|090.037|100.009|110.139
72	:SD821039	1 Tasse=237g|1 kleine Tasse=178g|1 große Tasse=356g	0368.9|043.3|054.13|064.64|084.64|12120|130.014|14156|1538.8|180.09|171.01|092.5|100.97|110.19|1615.5
73	:U11110	0,5 Tasse=35g|1 Tasse (zerkleinert)=70g|1 Blatt (zerkleinert)=15g|1 Tasse (gehackt)=89g|1 große Kraut (ca. 18 cm)=1248g|1 großes Blatt (ca. 18 cm)=33g|1 mittlere Kohl (ca. 14 cm)=908g|1 mittleres Blatt (ca. 14 cm)=23g|1 kleiner Kohl (ca. 11 cm)=714g	0323|041.27|050.06|065.51|071.9|082.79|1248|130.17|14196|158|1737.5|100.019|110.023
74	:SD9404288	1 mittelgroße=44g|1 große=50g|1 extra groß=56g|1 jumbo=63g|1 Tasse=243g|1 kleine=38g	03156.732|0413.2|0511.4|060.333|080.333|1256.2|131.93|14128|15148|183.1|092.89|104.25|112.02|16508
75	:U11352	1 mittelgroße (6 cm bis 8 cm)=213g|1 große (8 cm bis 11 cm)=369g|1 klein (4 cm bis 6 cm)=170g|0,5 Tasse (gewürfelt)=75g	0377|042.02|050.09|0617.47|072.2|080.78|1212|130.78|14421|156|1719.7|090.026|100.002|110.043
76	:SD9908119	1 Beutel=28g|1 Tasse=11g	03386|0410|056|076|082.5|151180|093.5
77	:SD1001515	0,333 cup=27g|1 Tasse=81g	03227.88|046.23|051.12|0652|077.44|080.733|1219.3|132.76|14296|15557|170.041|090.135|100.104|110.472
78	:U18070	1 Scheibe=22g|1 Scheibe ohne Kruste=11g|1 Tasse (Krümel)=45g|1 Tasse (Cubes)=42g|1 große Scheibe (Cubes)=27g|1 dünne Scheibe=17g|1 dünne Scheibe ohne Kruste (Cubes)=8g|1 dünne Scheibe (Cubes)=13g	03293|049|054|0654.4|072.5|084.74|12119|133.33|14131|15592|090.578|100.796|112.09|161
79	:SD1000860	1 mittelgroße (6 cm)=88g|1 kleine (6 cm)=76g|1 grosse (7 cm)=120g|1 Tasse (Abschnitte)=195g	0347.4|040.7|050.2|0611.4|071.4|0810|1233|130.4|14145|153|1741
80	:SD1000869	1 Orange (7 cm)=131g|1 Tasse (Abschnitte)=180g|1 große (8 cm)=184g|1 kleine (6 cm)=96g	0343.8|041|050.2|0610.4|071.8|088.6|1240|130.1|14179|154|1753
81	:SD9404695	1 Scheibe=28g|1 Tasse (gewürfelt)=132g|1 Tasse (zerkleinert)=113g|1 Tasse (geschmolzen)=244g|1 Kubikzoll=17g|1 Packung (geschmolzen)=170g	03399.88|0432.3|0529.4|060.665|121190|130.497|1498.2|15578|180.67|0917.7|106.9|111.35|1688.5
82	:SD9404701	1 Tasse=158g	0398|042.06|050.769|0621.1|070.824|080.33|1211.1|130.47|1449.1|15430|090.143|100.228|110.245
83	:SD1000816	1 mittelgroße=61g|1 grosse (7 bis 21 cm)=72g|1 kleine (14 cm)=50g|1 Scheibe=3g|1 Tasse (gerieben)=110g|1 Tasse (Streifen oder Scheiben)=122g|1 mittlere Streifen (Streifen oder Scheiben)=4g|1 große Streifen (8 cm)=7g|1 Tasse (gehackt)=128g	0337.5|040.8|050.3|069.2|072.6|086.4|1231.3|130.18|14163|1528.2|177|090.05|100.02|110.12
84	:SD1001795	1 Tasse=237g|1 kleine Tasse=178g|1 große Tasse=356g	031.523|040.067|060.37|070.115|080.022|127.97|130.026|1426.3|151.34
85	:SD9403922	1 Tasse=237g|1 kleine Tasse=178g|1 große Tasse=356g	0362.3|043.3|053.38|064.66|084.66|12122|130.014|14156|1538.7|180.074|170.82|092.04|100.795|110.156|1613
86	:SD1001089	1 El=14.5g|1 kleine Packung=85g|1 Tasse=232g|1 Schlagsahne El=10g|1 oz=28.35g|1 Kubikzoll=16g	03338.18|047.86|0532.1|064.46|082.34|12114|130.19|14105|15504|0919.2|107.5|111.5|1696
87	:SD1000831	1 mittelgroße (6 cm)=110g|1 große=150g|1 Tasse (gehackt)=160g|1 Cup (geschnitten)=115g|1 El (gehackt)=10g|1 große Scheibe (1 cm)=38g|1 mittlere Scheibe=14g|1 kleine=70g|1 dünne Scheibe=9g|10 Ringe=60g	0338.6|041.3|050.2|068.8|071.8|087|1228.5|130.26|14105|153.75|177|090.04|100.02|110.07
88	:SD9906770	1 Tasse=160g	03361|0415|052.5|073|082.5|15210|090.6
89	:SD1001520	1 mittlere Portion=117g|1 große Portion=154g|1 kleine Portion=71g|10 Pommes=50g	03227.35|043.55|059.55|0633.3|073|081.15|1211|130.85|14660|1523.5|179|092.25|103.5|113.5
90	:SD9404237	1 Tasse=237g|1 kleine Tasse=178g|1 große Tasse=356g	1211.4|150.3
91	:SD9908031	1 Scheibe=25g|1 Scheibe ohne Kruste=12g|1 Tasse (Krümel)=45g|1 Tasse (Cubes)=35g|1 große Scheibe (Cubes)=30g|1 dünne Scheibe=20g|1 dünne Scheibe ohne Kruste (Cubes)=9g|1 dünne Scheibe (Cubes)=15g	03247|049|051|073|085|15520|090.5
92	:SD1000809	1 mittelgroße (6 cm)=123g|1 Tasse=240g|1 Scheibe (1 cm)=20g|1 große (8 cm)=182g|1 Keil (1/4 mittlere Tomate)=31g|1 dicken/großen Scheibe (1 cm)=27g|1 kleine Tomate (6 cm)=91g	0321.1|040.8|050.3|064.2|071.2|083.2|128.5|130.16|14224|151.58|1718|090.05|100.05|110.14
93	:SD9906966	1 El=21g	03318|040.4|050|0882|1510|0679
94	:SD1001187	1 kleine Dose=170g|1 El=16g|1 Tasse=262g	0377|044.5|050.2|0615.7|072.8|0812.4|1248|131.6|141150|15240|1738|090.036|100.029|110.095
95	:U11090	1 mittlerer Stiel 19 cm - 20 cm=180g|0,5 Tasse (gehackt)=92g|1 Speer (ca. 12 cm)=37g|1 große Stiel (12-15 cm)=280g|1 kleine Stiel (12 cm)=140g	
96	:SD1001509	1 mittelgroße (6 cm bis 8 cm)=213g|1 große (8 cm bis 11 cm)=369g|1 klein (4 cm bis 6 cm)=170g|0,5 Tasse (gewürfelt)=75g	03357|041.67|0532.5|0615|071.11|082.1|125.47|130.493|14241|15474|178.63|093.6|107.77|1118
97	:SD9404288	1 mittelgroße=44g|1 große=50g|1 extra groß=56g|1 jumbo=63g|1 Tasse=243g|1 kleine=38g	03156.732|0413.2|0511.4|060.333|080.333|1256.2|131.93|14128|15148|183.1|092.89|104.25|112.02|16508
98	:SD1001281	1 Scheibe=8g|1 dünne Scheibe=5g|1 dicke Scheibe=12g|1 dicke Scheibe=12g	03322|0417.8|0527.6|060.6|080.6|1210.2|130.4|14270|151130|180.6|1724.3|0910.6|1012.9|112.21|1648.6
99	:SD9901538	1 Scheibe=118g|1 pizza=946g	03219|0410.7|056.45|0630.4|071.56|081.69|1263.9|130.948|14203|15377|180.017|1711.1|092.2|102.99|110.578|1612.7
100	:SD1001011	1 Glas=150g	0369.2|040.2|060.3|080.29|128|130.9|14115|155
101	:U13317	1 hamburger=313g	03295|0423.05|0521.83|1211|132.42|14305|1577|180.2|098.805|109.358|110.656|1684
102	:SD1001187	1 kleine Dose=170g|1 El=16g|1 Tasse=262g	0377|044.5|050.2|0615.7|072.8|0812.4|1248|131.6|141150|15240|1738|090.036|100.029|110.095
103	:SD9901862	0,5 Tasse=91g	03215|0411|052.5|0833|090.5
104	:SD1000860	1 mittelgroße (6 cm)=88g|1 kleine (6 cm)=76g|1 grosse (7 cm)=120g|1 Tasse (Abschnitte)=195g	0347.4|040.7|050.2|0611.4|071.4|0810|1233|130.4|14145|153|1741
105	:SD9909392	1 Scheibe=25g|1 Scheibe ohne Kruste=12g|1 Tasse (Krümel)=45g|1 Tasse (Cubes)=35g|1 große Scheibe (Cubes)=30g|1 dünne Scheibe=20g|1 dünne Scheibe ohne Kruste (Cubes)=9g|1 dünne Scheibe (Cubes)=15g	03248|048|051|073.5|081.5|15660|090.5
106	:SD1001672	1 Päckchen=2g|1 TL=1g	03253.4|0411.2|0661.7|0719.1|083.62|12168|134.4|144380|1558
107	:SD1000927	1 Portion=89g|1 Tasse (1 cm Stücke, gehackt, lose verpackt)=57g|1 mittleres Blatt (ca. 14 cm)=8g|1 Mittlerer Salat (15 cm)=539g|1 großer Salat (15 cm)=755g|1 großes Blatt (ca. 18 cm)=15g|1 Tasse (zerkleinert)=72g|1 kleines Blatt (zerkleinert)=5g	0314.42|041.25|050.22|062.66|071.6|081.05|1230.6|130.35|14136|152.3|1713|090.034|100.009|110.133
108	:SD822013	1 Tasse=237g|1 Dose=356g|12 fl oz=356g|16 fl oz=475g|1 kleine Tasse=178g	0342.4|0610.6|0810.6
109	:SD1000815	1 mittelgroße=201g|1 Scheibe=7g|1 Tasse (gehackt)=133g|1 Cup (geschnitten)=119g|1 grosse (21 cm)=280g|1 kleine (16 cm)=158g|1 Stange (10 cm)=9g	0313.57|040.7|050.13|062.8|070.8|081.9|1215.2|130.19|14135|150.9|175
110	:SD821027	1 Behälter=245g|1 mittlere Behälter=184g|1 kleine Behälter=123g	0366.77|044.04|053.61|065.53|084.53|12138|130.017|14168|1549|180.08|172|092.2|100.85|110.17|1610.8
111	:SD9901750	1 Tasse=140g	03353|049|052.5|080.4|1524
112	:SD1001613	1 Tasse=28g	03358.4|047.15|050.6|0683|074|087.12|1213|132|14120|15938|090.08|100.219|110.217
113	:SD1001469	1 Tasse=237g|1 kleine Tasse=178g|1 große Tasse=356g	1419
