Row	Meal	Name	Pos
293		Menjadi serbuk roti	51529
294		Kek coklat	51670
295		Kek span	51818
296		Biskut coklat cip	51964
297		Biskut mentega kacang	52141
298		Keropok keju	52317
299		Keropok	52544
300		Keropok dengan mentega kacang	52767
301		Gandum keropok	52994
302		Bar terdekat	53218
303		Runcit	53416
304		Lempeng	53635
305		Pai epal	53798
306		Pai Labu	53990
307		Serbuk penaik	54185
308		Yis	54295
309		Berkabut pembakar roti pastri	54452
310		Kerepek jagung	54579
311		Sedutan keju	54732
312		Penaik coklat	54896
313		Cahaya Aiskrim vanila	55032
314		Ais krim vanila kaya	55166
315		Aiskrim vanila	55294
316		Gula-gula gam	55423
317		Gula-gula keras	55616
318		Susu coklat	55733
319		Kacang tanah M & Ms	55867
320		M & Ms	56036
321		Serbuk Koko	56207
322		Coklat Aiskrim	56337
323		Limau ais jenis	56463
324		Madu	56568
325		Jeli	56680
326		Gula perang	56821
327		Gula	57020
328		Gula serbuk	57211
329		Kerepek	57342
330		Mengurangkan lemak kerepek	57499
331		Menyubur tepung jagung	57649
332		Beras merah	57772
333		Nasi putih mentah	57893
334		Nasi putih	58016
335		Nasi segera	58138
336		Tepung gandum	58254
337		Semua tujuan tepung	58377
338		Tepung roti putih	58502
339		Tepung kek	58626
340		Makaroni	58749
341		Mi	58937
342		Spageti	59062
343		Biskut dengan telur dan sosej	59183
344		Biskut dengan sosej	59302
345		Kentang goreng	59421
346		Tender ayam	59627
347		Ayam periuk pai	59757
348		Lembu tanah (75/25)	59882
349		Madu tandan daripada oat dengan badam	60006
350		Mengurangkan lemak keju	60136
351		Kerepek putih	60396
352		Jus kranberi	60542
353		Madu tandan daripada oat	60700
