Row	ID	AllWeights	AllProperties
19	WS22397	1 väike tomat (6 cm)=91|1 suur (8 cm)=180|1 medium (2-3/5")=28|1 viil (1 cm)=20|1 karikad|1 kiil (1/4 Keskmine tomat)=31|1 jäme/suur viil (1 cm)=27	0321|040.8|050.3|064.2|071.2|083.15|090.05|100.05|110.15|128.9|130.2|14225|151.8|1717.5
20	WS23786	1 viil=25|1 Leib=30|1 õhuke viil=20|1 õhuke viil ilma kooriku (kuubikuteks)=9|1 viil ilma koorik=12|1 tass (kuubikuteks)=35|1 suur viil (kuubikuteks)=30|1 väga õhuke viil (kuubikuteks)=15	03260|0410|052.25|0655|076.4
21	WS18677		0353.5|042.9|052.5|064.6
22	WS33865	1 viil=8|1 paks viil=12|1 õhuke viil=5	03540|0437|0542|061.45|0913.5|1018.5|114.55|1211|131.45|14565|151700|16110|181
23	WS22314		0356|041.35|050.3|0613.5|072.5|089.8|090.1|110.05|126|130.1|14105|151|174.6
24	WS23782	1 suur tass=355|1 väike karikas=180|2 tassi=355|1 karikad	033.5|040.15|060.75|070.15|127.55|130.05|1430.5|151.45
25	WS23782	1 suur tass=355|1 väike karikas=180|2 tassi=355|1 karikad	033.5|040.15|060.75|070.15|127.55|130.05|1430.5|151.45
26	WS23786	1 viil=25|1 Leib=30|1 õhuke viil=20|1 õhuke viil ilma kooriku (kuubikuteks)=9|1 viil ilma koorik=12|1 tass (kuubikuteks)=35|1 suur viil (kuubikuteks)=30|1 väga õhuke viil (kuubikuteks)=15	03260|0410|052.25|0655|076.4
27	WS19185	1 viil=7|1 väike (16 cm)=160|1 medium=100|1 kepp (10 cm)=9|1 suur (21 cm)=280	0312|040.6|050.15|062.15|070.7|081.4|1214|130.2|14135|152|173.2
28	WS19005	1 suur=56|2 väike=76|1 karikad	03145|0412.5|059.5|060.7|080.35|093.15|103.65|111.9|1256|131.75|14140|15140|16370|182
29	WS125026		03415|0528|0648.5|075.3|0828|091.3|101.05|110.55|12465|1311|14350|15155|1786.5
30	WS54818	1 karikad	03330|048.2|050.5|0678.5|076.6|083.35|090.15|110.15|1227|131.2|141100|15105|1781
31	WS25464	1 portsjon=89|1 keskmise suurusega lehed (umbes 14 cm)=8|1 keskmise suurusega salatit (15 cm)=540|1 suur salat (15 cm)=755|1 suured lehed (umbes 18 cm)=15|1 väikeste lehtede (hakitud)=5|1 väikese peaga (hakitud)=325	0315|041.35|050.15|062.85|071.3|080.8|110.1|1236|130.85|14195|1528|179.2
32	WS22397	1 väike tomat (6 cm)=91|1 suur (8 cm)=180|1 medium (2-3/5")=28|1 viil (1 cm)=20|1 karikad|1 kiil (1/4 Keskmine tomat)=31|1 jäme/suur viil (1 cm)=27	0321|040.8|050.3|064.2|071.2|083.15|090.05|100.05|110.15|128.9|130.2|14225|151.8|1717.5
33	WS21838	1 spl=12	03195|042.05|0519.5|062.9|082.9|0911.5|105.05|110.85|12110|130.15|14140|1580|1652|170.9|180.4
34	WS23785	1 suur (7-21 cm)=72|1 tass (riivitud)=110|2 keskmise ribad (ribad või viiludena)=8|1 väike (14 cm)=50|1 viil=3|1 suur ribad (8 cm)=7	0341|040.95|050.25|069.6|072.8|084.75|090.05|110.1|1233|130.3|14320|1569|175.9
35	WS21836	1 väike karikas=180|2 suur tass=710|1 karikad	031|060.3|1437|153
36	WS178448		03335|0710|081|091.1|102|112.3|1252|134.25|14360|156
37	WS19185	1 viil=7|1 väike (16 cm)=160|1 medium=100|1 kepp (10 cm)=9|1 suur (21 cm)=280	0312|040.6|050.15|062.15|070.7|081.4|1214|130.2|14135|152|173.2
38	WS25466	1 suur (8 cm kuni 11 cm)=370|1 väike (4 cm kuni 6 cm)=170	0393|041.95|050.1|0621.5|071.5|081.7|090.05|110.05|125|130.35|14390|155|1713
39	WS25471	1 viil=25|2 viilu=25|1 viil ilma koorik=12|1 tass (kuubikuteks)=35|1 suur viil (kuubikuteks)=30|1 õhuke viil=20|1 õhuke viil ilma kooriku (kuubikuteks)=9|1 väga õhuke viil (kuubikuteks)=15	03270|0411|051|073.5|084.5|090.5|15650
40	WS19005	1 suur=56|2 väike=76|1 karikad	03145|0412.5|059.5|060.7|080.35|093.15|103.65|111.9|1256|131.75|14140|15140|16370|182
41	WS26497		03370
42	WS43610	1 suur=150|1 spl (hakitud)=10|1 suur viil (1 cm)=38|1 Keskmine viil=14|1 väike=70|1 õhuke viil=9|10 rõngast=60	0340|041.1|050.1|069.35|071.7|084.25|090.05|1223|130.2|14145|154|177.4
43	WS33864	1 viil=25|2 õhuke viil=40|1 viil ilma koorik=12|1 tass (kuubikuteks)=35|1 suur viil (kuubikuteks)=30|1 õhuke viil ilma kooriku (kuubikuteks)=9|1 väga õhuke viil (kuubikuteks)=15	03260|0411.5|053.3|0650.5|074.3
44	WS18677		0353.5|042.9|052.5|064.6
45	WS23785	1 suur (7-21 cm)=72|1 tass (riivitud)=110|2 keskmise ribad (ribad või viiludena)=8|1 väike (14 cm)=50|1 viil=3|1 suur ribad (8 cm)=7	0341|040.95|050.25|069.6|072.8|084.75|090.05|110.1|1233|130.3|14320|1569|175.9
46	WS23783	1 pakettaknad=2|1 suur tass=355|1 tl=1	03120|048.5|0512|0645.5|0744.5
47	WS23783	1 pakettaknad=2|1 suur tass=355|1 tl=1	03120|048.5|0512|0645.5|0744.5
48	WS25466	1 suur (8 cm kuni 11 cm)=370|1 väike (4 cm kuni 6 cm)=170	0393|041.95|050.1|0621.5|071.5|081.7|090.05|110.05|125|130.35|14390|155|1713
49	WS25470	1 keskmise (18 cm-20 cm)=120|1 banaan=25|2 väike (15 cm kuni 18 cm)=200|1 extra väike (väiksem kui 15 cm)=81|1 tass (kartuliputru)=225|1 suur (20 cm kuni 22 cm)=135|1 suur (22 cm või rohkem)=150	03100|040.95|050.5|0625.5|071.95
50	WS63944		03290
51	WS25457	1 viil=28|1 kuupmeetri tolli=17|1 pakend (sulanud)=170	03405|0425|0533|061.3|080.5|0921|109.4|110.95|12720|130.7|1498|15620|16105|180.6
52	WS66377	1 spl=14.5|1 väikepakend=85|1 karikad=230|1 vahustatud spl=10|1 kuupmeetri tolli=16	03340|045.95|0534|064.05|083.2|0919.5|108.6|111.45|1298|130.4|14140|15320|16110|180.6
53	WS25470	1 keskmise (18 cm-20 cm)=120|1 banaan=25|2 väike (15 cm kuni 18 cm)=200|1 extra väike (väiksem kui 15 cm)=81|1 tass (kartuliputru)=225|1 suur (20 cm kuni 22 cm)=135|1 suur (22 cm või rohkem)=150	03100|040.95|050.5|0625.5|071.95
54	WS33863	1 karikad	03360|0412|056.9|0669.5|0710|081.5|091.35|102.35|112.55|12350|1324.5|14365|15220
55	WS66112	1 portsjon=48	03320|0418.5|0526.5|098.65|1011.5|113.5|1219.5|131.3|14285|15845|1679.5|170.7|180.75
56	WS54768	1 karikad|100 grammid	03160|045.8|050.95|0631|071.8|080.55|090.2|100.15|110.3|127|131.3|1444|151
57	WS22314		0356|041.35|050.3|0613.5|072.5|089.8|090.1|110.05|126|130.1|14105|151|174.6
58	WS66113		03340|049|0521|0629
59	WS25458	1 suur tass=355|1 karikad|1 väike karikas=180	0342|043.35|050.95|065|085.2|090.65|100.3|110.05|12125|130.05|14150|1544|165|181.2
60	WS71074		0391|047.15|052.9|062.05
61	WS110592		03345|0413|052.45|0664.5
62	WS25464	1 portsjon=89|1 keskmise suurusega lehed (umbes 14 cm)=8|1 keskmise suurusega salatit (15 cm)=540|1 suur salat (15 cm)=755|1 suured lehed (umbes 18 cm)=15|1 väikeste lehtede (hakitud)=5|1 väikese peaga (hakitud)=325	0315|041.35|050.15|062.85|071.3|080.8|110.1|1236|130.85|14195|1528|179.2
63	WS25459	1 mahuti=245|1 väike konteiner=125|1 keskmise suurusega konteineri=185	0379.5|044.25|052|0611.5
64	WS64402		03220
65	WS25459	1 mahuti=245|1 väike konteiner=125|1 keskmise suurusega konteineri=185	0379.5|044.25|052|0611.5
66	WS174698	1 viil=27|2 õhuke viil=30|1 karikad	03180|0422.5|059|093.1|104.45|111.4|128|131.35|14410|151500|1659|180.8
67	WS25471	1 viil=25|2 viilu=25|1 viil ilma koorik=12|1 tass (kuubikuteks)=35|1 suur viil (kuubikuteks)=30|1 õhuke viil=20|1 õhuke viil ilma kooriku (kuubikuteks)=9|1 väga õhuke viil (kuubikuteks)=15	03270|0411|051|073.5|084.5|090.5|15650
68	WS54768	1 karikad|100 grammid	03160|045.8|050.95|0631|071.8|080.55|090.2|100.15|110.3|127|131.3|1444|151
69	WS199994	10 mutrid=14|10 m=150|0.5 p	03545|0417.5|0548|0625.5|079|084.8|096.5|1031.5|1111|1270|133.7|14695|15345|170.4
70	WS18677		0353.5|042.9|052.5|064.6
71	WS18699	1 spl=13.5|1 tl=4.5|1 karikad=220	03890|0599|0986.5|105.7|111.45|122|130.15|142|155
72	WS18677		0353.5|042.9|052.5|064.6
73	WS71074		0391|047.15|052.9|062.05
74	WS54768	1 karikad|100 grammid	03160|045.8|050.95|0631|071.8|080.55|090.2|100.15|110.3|127|131.3|1444|151
75	WS23784	0.5 kana=460|1 tass (hakitud või hakituna)=140|1 kullatükk=20|1 tiib=49|1 rinnavähi=290|1 trummipulk=135	03235|0427|0513.5|093.8|105.35|112.95|1215|131.25|14225|1582|1688
76	WS71088		03400
77	WS20668		0317|041.3|050.4|062
78	WS25471	1 viil=25|2 viilu=25|1 viil ilma koorik=12|1 tass (kuubikuteks)=35|1 suur viil (kuubikuteks)=30|1 õhuke viil=20|1 õhuke viil ilma kooriku (kuubikuteks)=9|1 väga õhuke viil (kuubikuteks)=15	03270|0411|051|073.5|084.5|090.5|15650
79	WS54767	1 suur tass=355|1 karikad|1 väike karikas=180	0347|040.7|050.1|0611.5|070.3|088.3|110.05|12140|130.15|14180|152|1733.5
80	WS71074		0391|047.15|052.9|062.05
81	WS16560		03145|0412.5|059.5|060.7|080.35|093.15|103.65|111.9|1256|131.75|14140|15140|16370|182
82	WS71594	1 spl=13.5|1 tl	03900|05100|0913|1066.5|118|121|130.1|151
83	WS71080		030.5
84	WS71088		03400
85	WS20653		0333
86	WS18708		031|060.3|1437|153
87	WS54767	1 suur tass=355|1 karikad|1 väike karikas=180	0347|040.7|050.1|0611.5|070.3|088.3|110.05|12140|130.15|14180|152|1733.5
88	WS105493	1 karikad	03355|047.5|050.4|0684|073.3|089.5|090.1|100.05|110.2|127|1329|14170|15730|1721|183.6
89	WS174698	1 viil=27|2 õhuke viil=30|1 karikad	03180|0422.5|059|093.1|104.45|111.4|128|131.35|14410|151500|1659|180.8
90	WS66112	1 portsjon=48	03320|0418.5|0526.5|098.65|1011.5|113.5|1219.5|131.3|14285|15845|1679.5|170.7|180.75
91	WS33865	1 viil=8|1 paks viil=12|1 õhuke viil=5	03540|0437|0542|061.45|0913.5|1018.5|114.55|1211|131.45|14565|151700|16110|181
92	WS22314		0356|041.35|050.3|0613.5|072.5|089.8|090.1|110.05|126|130.1|14105|151|174.6
93	WS25458	1 suur tass=355|1 karikad|1 väike karikas=180	0342|043.35|050.95|065|085.2|090.65|100.3|110.05|12125|130.05|14150|1544|165|181.2
94	WS125026		03415|0528|0648.5|075.3|0828|091.3|101.05|110.55|12465|1311|14350|15155|1786.5
95	WS200002	2 tl|0.2 tass (sõelutud)	03390|06100|0898|121|130.05|142|152
96	WS181658		03180
97	WS181658		03180
98	WS25459	1 mahuti=245|1 väike konteiner=125|1 keskmise suurusega konteineri=185	0379.5|044.25|052|0611.5
99	WS215862		0374
100	WS71080		030.5
101	WS54818	1 karikad	03330|048.2|050.5|0678.5|076.6|083.35|090.15|110.15|1227|131.2|141100|15105|1781
102	WS31153	1 karikad	0369|044.75|050.55|0617|075.6
103	WS125023	1 tl|12.5 grammid|1 spl=21	03335
104	WS25457	1 viil=28|1 kuupmeetri tolli=17|1 pakend (sulanud)=170	03405|0425|0533|061.3|080.5|0921|109.4|110.95|12720|130.7|1498|15620|16105|180.6
105	WS22404		0330|040.85|050.15|064.65|071.7|082.4|090.05|110.05|1210|130.35|14175|153|1780.5
106	WS20032		0332|040.65|050.3|067.7|072|084.9|100.05|110.15|1216|130.4|14155|151|1759
107	WS18676		0350|043.3|052|064.8|085.05|091.25|100.55|110.05|12120|14140|1547|168|170.2|181.2
108	WS71080		030.5
109	WS71074		0391|047.15|052.9|062.05
110	WS178026	0.2 avokaado=40|1 tass (kuubikuteks)=150	03160|042|0514.5|068.4|076.7|080.65|092.15|109.8|111.8|1212|130.55|14485|157|1710
111	WS17011		0352|040.25|050.15|0614|072.4|0810.5|090.05|110.05|126|130.1|14105|151|174.6
112	WS125020	100 grammid|1 pannkook=41|1 pannkook (15 cm)=73|1 pannkook=40	03220|045.25|056.85|0638|071|088.3|091.15|101.55|113.85|1278|135.65|1490|15460|1618|170.3
113	WS120282	1 viil=28|1 kuupmeetri tolli=17|1 pakend (sulanud)=170	03280|0427|0518.5|062|080.6|0911.5|105|110.75|12905|130.15|1493|15725|1656|180.3
114	WS221173		0350
115	WS221172		0347.5
116	WS22918	1 keskmise (3 cm)=12|1 karikad=145|1 suur (4 cm)=27|1 suur (3 cm)=18|1 väike (2 cm)=7|1 portsjon=145	0332|040.65|050.3|067.7|072|084.9|100.05|110.15|1216|130.4|14155|151|1759
117	WS125023	1 tl|12.5 grammid|1 spl=21	03335
118	WS25463	1 suur (8 cm kuni 11 cm)=370|1 väike (4 cm kuni 6 cm)=170	0377|042|050.1|0617.5|072.2|080.8|090.05|110.05|1212|130.8|14420|156|1719.5
119	WS217364	1 keskmise suurusega Sarvesai=57|1 suur Sarvesai=67|1 väike Sarvesai=42	03405|048.2|0521|0646|072.6|0811.5|0911.5|105.55|111.1|1237|132.05|14120|15465|1667|170.2
120	WS195568	1 biskviitkook=42	03375|043.45|0511.5|0664|071|0837.5|094.15|104.9|111.85|1224|131.35|1471|15470|1641|170.1|180.1
121	WS176977	1 spl=14|1 tl	03715|040.85|0581|060.05|080.05|0951.5|1021|113.05|1224|1424|15715|16215|181.5
122	WS71594	1 spl=13.5|1 tl	03900|05100|0913|1066.5|118|121|130.1|151
123	WS110592		03345|0413|052.45|0664.5
124	WS176977	1 spl=14|1 tl	03715|040.85|0581|060.05|080.05|0951.5|1021|113.05|1224|1424|15715|16215|181.5
125	WS22314		0356|041.35|050.3|0613.5|072.5|089.8|090.1|110.05|126|130.1|14105|151|174.6
126	WS18676		0350|043.3|052|064.8|085.05|091.25|100.55|110.05|12120|14140|1547|168|170.2|181.2
127	WS93126	1 Keskmine viil (10 cm x 6 cm x 4 cm)=64|1 suur viil (15 cm x 6 cm x 4 cm)=96|1 väike tükk (5 cm x 6 cm x 4 cm)=32	03310|0412|052.2|0663|073.15
128	WS21838	1 spl=12	03195|042.05|0519.5|062.9|082.9|0911.5|105.05|110.85|12110|130.15|14140|1580|1652|170.9|180.4
129	WS305214	12.5 marju=17|1 karikad=150	0357|040.75|050.35|0614.5|072.4|089.95|090.05|100.05|110.15|126|130.3|1477|151|179.7
130	WS248974		0377|042|050.1|0617.5|072.2|080.8|090.05|110.05|1212|130.8|14420|156|1719.5
131	WS217364	1 keskmise suurusega Sarvesai=57|1 suur Sarvesai=67|1 väike Sarvesai=42	03405|048.2|0521|0646|072.6|0811.5|0911.5|105.55|111.1|1237|132.05|14120|15465|1667|170.2
132	WS22397	1 väike tomat (6 cm)=91|1 suur (8 cm)=180|1 medium (2-3/5")=28|1 viil (1 cm)=20|1 karikad|1 kiil (1/4 Keskmine tomat)=31|1 jäme/suur viil (1 cm)=27	0321|040.8|050.3|064.2|071.2|083.15|090.05|100.05|110.15|128.9|130.2|14225|151.8|1717.5
133	WS187781		0362.5
134	WS65326		0371.5|0413|050.5|063.25
135	WS18708		031|060.3|1437|153
136	WS165097		032500
137	WS18678		031|040.1|122|1449|152
138	WS25463	1 suur (8 cm kuni 11 cm)=370|1 väike (4 cm kuni 6 cm)=170	0377|042|050.1|0617.5|072.2|080.8|090.05|110.05|1212|130.8|14420|156|1719.5
139	WS200002	2 tl|0.2 tass (sõelutud)	03390|06100|0898|121|130.05|142|152
140	WS224440		0385
141	WS329935	1 mahuti=245|1 keskmise suurusega konteineri=185|1 väike konteiner=125	03100|044.35|051.1|0619|0819|090.7|100.3|110.05|12150|130.05|14195|1558|164|170.7|181.3
142	WS66377	1 spl=14.5|1 väikepakend=85|1 karikad=230|1 vahustatud spl=10|1 kuupmeetri tolli=16	03340|045.95|0534|064.05|083.2|0919.5|108.6|111.45|1298|130.4|14140|15320|16110|180.6
143	WS173883		0370
144	WS254473	0.5 tassi=105	03165|044.8|054.85|0629.5|070.3|0822|092.95|101.3|110.2|12160|130.2|14210|1574|1627|171.2|180.1
145	WS66113		03340|049|0521|0629
146	WS25457	1 viil=28|1 kuupmeetri tolli=17|1 pakend (sulanud)=170	03405|0425|0533|061.3|080.5|0921|109.4|110.95|12720|130.7|1498|15620|16105|180.6
147	WS22404		0330|040.85|050.15|064.65|071.7|082.4|090.05|110.05|1210|130.35|14175|153|1780.5
148	WS174436		0323|050.25|062.05
149	WS66377	1 spl=14.5|1 väikepakend=85|1 karikad=230|1 vahustatud spl=10|1 kuupmeetri tolli=16	03340|045.95|0534|064.05|083.2|0919.5|108.6|111.45|1298|130.4|14140|15320|16110|180.6
150	WS217364	1 keskmise suurusega Sarvesai=57|1 suur Sarvesai=67|1 väike Sarvesai=42	03405|048.2|0521|0646|072.6|0811.5|0911.5|105.55|111.1|1237|132.05|14120|15465|1667|170.2
151	WS221173		0350
152	WS43610	1 suur=150|1 spl (hakitud)=10|1 suur viil (1 cm)=38|1 Keskmine viil=14|1 väike=70|1 õhuke viil=9|10 rõngast=60	0340|041.1|050.1|069.35|071.7|084.25|090.05|1223|130.2|14145|154|177.4
153	WS187781		0362.5
154	WS221172		0347.5
155	WS174698	1 viil=27|2 õhuke viil=30|1 karikad	03180|0422.5|059|093.1|104.45|111.4|128|131.35|14410|151500|1659|180.8
156	WS125020	100 grammid|1 pannkook=41|1 pannkook (15 cm)=73|1 pannkook=40	03220|045.25|056.85|0638|071|088.3|091.15|101.55|113.85|1278|135.65|1490|15460|1618|170.3
157	WS18708		031|060.3|1437|153
158	WS25457	1 viil=28|1 kuupmeetri tolli=17|1 pakend (sulanud)=170	03405|0425|0533|061.3|080.5|0921|109.4|110.95|12720|130.7|1498|15620|16105|180.6
159	WS43610	1 suur=150|1 spl (hakitud)=10|1 suur viil (1 cm)=38|1 Keskmine viil=14|1 väike=70|1 õhuke viil=9|10 rõngast=60	0340|041.1|050.1|069.35|071.7|084.25|090.05|1223|130.2|14145|154|177.4
160	WS16560		03145|0412.5|059.5|060.7|080.35|093.15|103.65|111.9|1256|131.75|14140|15140|16370|182
161	WS26497		03370
162	WS173883		0370
163	WS174698	1 viil=27|2 õhuke viil=30|1 karikad	03180|0422.5|059|093.1|104.45|111.4|128|131.35|14410|151500|1659|180.8
164	WS65326		0371.5|0413|050.5|063.25
165	WS66113		03340|049|0521|0629
166	WS174437		03100
167	WS20653		0333
168	WS215862		0374
169	WS20032		0332|040.65|050.3|067.7|072|084.9|100.05|110.15|1216|130.4|14155|151|1759
170	WS221172		0347.5
171	WS199994	10 mutrid=14|10 m=150|0.5 p	03545|0417.5|0548|0625.5|079|084.8|096.5|1031.5|1111|1270|133.7|14695|15345|170.4
172	WS195568	1 biskviitkook=42	03375|043.45|0511.5|0664|071|0837.5|094.15|104.9|111.85|1224|131.35|1471|15470|1641|170.1|180.1
173	WS181658		03180
174	WS23783	1 pakettaknad=2|1 suur tass=355|1 tl=1	03120|048.5|0512|0645.5|0744.5
175	WS329936	1 portsjon=28	03380|045.2|054.4|0684.5|075.1|0835|090.8|101.4|111.7|12385|1317.5|14230|15455|1723|183.8
176	WS66112	1 portsjon=48	03320|0418.5|0526.5|098.65|1011.5|113.5|1219.5|131.3|14285|15845|1679.5|170.7|180.75
177	WS65326		0371.5|0413|050.5|063.25
178	WS71080		030.5
179	WS120282	1 viil=28|1 kuupmeetri tolli=17|1 pakend (sulanud)=170	03280|0427|0518.5|062|080.6|0911.5|105|110.75|12905|130.15|1493|15725|1656|180.3
180	WS165097		032500
181	WS18678		031|040.1|122|1449|152
182	WS64402		03220
183	WS66112	1 portsjon=48	03320|0418.5|0526.5|098.65|1011.5|113.5|1219.5|131.3|14285|15845|1679.5|170.7|180.75
184	WS124648	0.5 Baar=34	03365|0414|053.1|0669.5|075.7|0830|091.3|101.05|110.6|12505|1311.5|14360|15145|1792.5
185	WS31153	1 karikad	0369|044.75|050.55|0617|075.6
186	WS176977	1 spl=14|1 tl	03715|040.85|0581|060.05|080.05|0951.5|1021|113.05|1224|1424|15715|16215|181.5
187	WS174437		03100
188	WS124648	0.5 Baar=34	03365|0414|053.1|0669.5|075.7|0830|091.3|101.05|110.6|12505|1311.5|14360|15145|1792.5
189	WS17011		0352|040.25|050.15|0614|072.4|0810.5|090.05|110.05|126|130.1|14105|151|174.6
190	WS25464	1 portsjon=89|1 keskmise suurusega lehed (umbes 14 cm)=8|1 keskmise suurusega salatit (15 cm)=540|1 suur salat (15 cm)=755|1 suured lehed (umbes 18 cm)=15|1 väikeste lehtede (hakitud)=5|1 väikese peaga (hakitud)=325	0315|041.35|050.15|062.85|071.3|080.8|110.1|1236|130.85|14195|1528|179.2
191	WS187781		0362.5
192	WS23784	0.5 kana=460|1 tass (hakitud või hakituna)=140|1 kullatükk=20|1 tiib=49|1 rinnavähi=290|1 trummipulk=135	03235|0427|0513.5|093.8|105.35|112.95|1215|131.25|14225|1582|1688
193	WS54818	1 karikad	03330|048.2|050.5|0678.5|076.6|083.35|090.15|110.15|1227|131.2|141100|15105|1781
194	WS199994	10 mutrid=14|10 m=150|0.5 p	03545|0417.5|0548|0625.5|079|084.8|096.5|1031.5|1111|1270|133.7|14695|15345|170.4
195	WS203414	1 suur=50|1 suur=56|1 väike=38|1 spl=8.5	03155|0412.5|0510.5|061.1|081.1|093.25|104.1|111.4|1250|131.2|14125|15125|16375|182.2
196	WS195568	1 biskviitkook=42	03375|043.45|0511.5|0664|071|0837.5|094.15|104.9|111.85|1224|131.35|1471|15470|1641|170.1|180.1
197	WS329936	1 portsjon=28	03380|045.2|054.4|0684.5|075.1|0835|090.8|101.4|111.7|12385|1317.5|14230|15455|1723|183.8
198	WS254473	0.5 tassi=105	03165|044.8|054.85|0629.5|070.3|0822|092.95|101.3|110.2|12160|130.2|14210|1574|1627|171.2|180.1
199	WS215862		0374
200	WS20653		0333
201	WS65326		0371.5|0413|050.5|063.25
202	WS71594	1 spl=13.5|1 tl	03900|05100|0913|1066.5|118|121|130.1|151
203	WS71088		03400
204	WS120282	1 viil=28|1 kuupmeetri tolli=17|1 pakend (sulanud)=170	03280|0427|0518.5|062|080.6|0911.5|105|110.75|12905|130.15|1493|15725|1656|180.3
205	WS125023	1 tl|12.5 grammid|1 spl=21	03335
206	WS199994	10 mutrid=14|10 m=150|0.5 p	03545|0417.5|0548|0625.5|079|084.8|096.5|1031.5|1111|1270|133.7|14695|15345|170.4
207	WS181658		03180
208	WS248974		0377|042|050.1|0617.5|072.2|080.8|090.05|110.05|1212|130.8|14420|156|1719.5
209	WS178448		03335|0710|081|091.1|102|112.3|1252|134.25|14360|156
210	WS16560		03145|0412.5|059.5|060.7|080.35|093.15|103.65|111.9|1256|131.75|14140|15140|16370|182
211	WS23783	1 pakettaknad=2|1 suur tass=355|1 tl=1	03120|048.5|0512|0645.5|0744.5
212	WS20653		0333
213	WS22404		0330|040.85|050.15|064.65|071.7|082.4|090.05|110.05|1210|130.35|14175|153|1780.5
214	WS26497		03370
215	WS125020	100 grammid|1 pannkook=41|1 pannkook (15 cm)=73|1 pannkook=40	03220|045.25|056.85|0638|071|088.3|091.15|101.55|113.85|1278|135.65|1490|15460|1618|170.3
216	WS203414	1 suur=50|1 suur=56|1 väike=38|1 spl=8.5	03155|0412.5|0510.5|061.1|081.1|093.25|104.1|111.4|1250|131.2|14125|15125|16375|182.2
